512 5914
1 320 -25
1 176 -53
1 267 -61
1 115 21
1 250 49
1 175 -29
1 357 82
1 363 66
1 389 7
1 314 -60
1 149 24
1 437 53
1 257 24
1 69 -71
1 92 -45
1 417 -48
1 300 -31
1 259 85
1 355 -86
1 85 -32
1 84 57
1 176 -45
1 382 28
2 416 76
2 329 68
2 476 -100
2 271 -18
2 314 -62
2 435 -96
2 268 87
2 431 -73
2 404 4
2 395 -55
2 205 86
2 301 42
2 262 64
2 174 -81
2 146 66
2 370 14
2 21 -5
2 440 77
2 221 -26
2 241 84
2 83 -59
2 154 12
3 378 19
3 186 -58
3 257 41
3 75 56
3 492 39
3 236 99
3 273 92
3 10 -98
3 131 43
3 482 25
3 470 52
3 111 84
3 181 -56
3 226 -12
3 259 -83
3 281 -98
3 85 -4
3 107 78
3 83 84
3 410 -62
3 202 38
3 465 -82
3 348 -83
4 301 40
4 215 -65
4 94 41
4 441 -97
4 48 -55
4 460 13
4 416 -62
4 258 -5
4 75 -92
4 511 -47
4 239 86
4 330 25
4 363 48
4 434 7
4 495 62
4 220 -33
4 197 96
4 83 -85
4 39 78
4 367 63
4 289 -6
4 365 -71
5 111 -36
5 380 -51
5 143 58
5 115 -39
5 396 -76
5 430 47
5 80 -88
5 20 36
5 20 50
5 406 12
5 377 21
5 295 68
5 108 71
5 398 48
5 263 -15
5 140 -60
5 142 -64
5 510 -36
5 409 -43
5 467 3
5 253 5
5 364 -80
6 221 85
6 140 -83
6 479 -84
6 487 13
6 161 -57
6 272 -53
6 354 -44
6 185 79
6 494 1
6 79 -37
6 234 -13
6 454 90
6 512 42
6 145 30
6 413 72
6 225 -21
6 103 -6
6 70 62
6 59 -27
6 23 -59
6 428 -15
6 384 -48
6 465 -84
7 236 -86
7 188 92
7 328 -77
7 325 -72
7 98 55
7 9 -89
7 32 -61
7 121 -24
7 142 -23
7 139 -90
7 305 -41
7 501 -77
7 54 7
7 187 -98
7 49 -60
7 186 47
7 42 26
7 459 -23
7 240 27
7 435 52
7 189 43
7 508 51
7 419 -88
8 225 10
8 381 -3
8 27 -35
8 243 93
8 504 39
8 482 -99
8 136 -4
8 283 8
