256 2087
1 242 65
1 185 -45
1 34 32
1 52 11
1 144 -86
1 30 17
1 106 -27
1 48 52
1 20 -92
1 202 65
1 53 22
1 195 40
1 144 19
1 26 -78
1 252 29
1 43 -26
2 127 -5
2 164 -11
2 230 -58
2 30 -9
2 29 -96
2 48 17
2 59 -21
2 229 -66
2 146 21
2 81 19
2 105 83
2 182 94
2 97 5
2 151 -71
2 10 -36
2 83 2
3 103 -10
3 24 -19
3 178 -96
3 250 21
3 167 30
3 176 -10
3 221 -93
3 207 -82
3 148 -24
3 171 17
3 112 4
3 121 -83
3 219 -73
3 168 20
3 225 16
3 176 96
4 190 42
4 181 -69
4 71 -5
4 121 27
4 215 -20
4 239 -14
4 61 -44
4 60 17
4 99 16
4 90 -80
4 145 14
4 88 -27
4 69 -52
4 185 -21
4 162 -47
4 110 39
5 130 91
5 230 -93
5 247 6
5 146 -85
5 197 88
5 108 -92
5 234 29
5 111 -54
5 13 -37
5 171 86
5 114 58
5 232 -7
5 8 -17
5 242 -6
5 208 54
5 179 -31
6 23 -28
6 126 99
6 234 32
6 96 35
6 132 96
6 44 8
6 156 29
6 86 13
6 97 2
6 32 -15
6 193 26
6 61 -19
6 214 -43
6 196 90
6 17 -65
6 121 28
7 12 73
7 23 -81
7 155 60
7 61 15
7 138 17
7 21 -34
7 101 10
7 136 61
7 253 -18
7 113 91
7 215 -8
7 107 -68
7 92 -62
7 129 35
7 86 40
7 114 41
8 222 -46
8 115 55
8 52 -97
8 156 -42
8 79 11
8 159 68
8 38 70
8 174 82
8 95 -34
8 190 42
8 214 66
8 100 61
8 46 -43
8 148 30
8 155 62
8 130 -63
9 85 54
9 146 6
9 145 6
9 171 97
9 90 32
9 27 0
9 132 46
9 177 -49
9 70 0
9 156 76
9 209 -60
9 79 -30
9 154 13
9 226 -45
9 102 -76
9 75 -85
10 215 29
10 253 -47
10 168 -8
10 213 84
10 17 -80
10 156 -7
10 35 29
10 245 39
10 197 51
10 59 -97
10 35 96
10 70 -7
10 128 66
10 20 -100
10 157 13
10 115 -23
11 204 -77
11 137 99
11 207 -60
11 14 -13
11 77 -47
11 30 6
11 139 -79
11 224 96
11 227 -72
11 181 69
11 142 -97
11 63 83
11 63 -71
11 65 -38
11 255 19
12 192 75
12 38 67
12 48 -15
12 39 -36
12 53 -15
12 118 -45
12 247 28
12 240 8
12 148 81
12 13 98
12 27 79
12 105 50
12 182 11
12 173 31
12 23 28
12 149 97
13 148 -97
13 80 13
13 17 -34
13 189 -34
13 217 -19
13 253 54
13 197 -50
13 242 -46
13 181 -13
13 238 53
13 76 26
13 50 -50
13 59 -96
13 68 1
13 14 75
13 94 40
14 249 54
14 17 -7
14 133 48
14 110 17
14 44 -49
14 165 -18
14 95 -46
14 105 65
14 133 -28
14 164 -60
14 116 22
14 15 67
14 200 -36
15 79 58
15 147 -27
15 132 68
15 124 70
15 55 -16
15 126 93
15 135 44
15 145 -61
15 154 -88
15 55 73
15 194 15
15 127 73
15 140 24
15 202 -36
15 181 19
16 39 -44
16 236 96
16 254 -19
16 52 -100
16 128 8
16 199 -76
16 169 98
16 223 -78
16 172 89
16 240 14
16 43 -58
16 100 -67
16 25 -87
16 143 -89
16 109 -86
16 117 -64
17 218 31
17 116 88
17 141 -100
17 245 -68
17 117 50
17 129 -17
17 77 0
17 121 -62
17 119 16
17 236 59
17 64 -74
17 134 -88
17 42 51
17 40 65
17 89 -64
18 224 -84
18 203 -81
18 202 81
18 85 -93
18 237 47
18 19 43
18 28 67
18 187 80
18 190 24
18 175 59
18 256 18
18 57 28
18 28 27
18 204 27
18 89 -80
19 93 -39
19 172 19
19 148 97
19 125 -13
19 100 50
19 253 -24
19 211 -38
19 87 89
19 211 83
19 96 -39
19 106 -16
19 201 21
19 101 53
20 61 22
20 62 -3
20 196 -15
20 182 89
20 61 70
20 230 -63
20 176 -71
20 107 65
20 247 -100
20 32 -16
20 52 -44
20 169 -33
20 171 -93
20 31 42
20 197 33
20 69 62
21 35 -70
21 35 45
21 239 -20
21 197 22
21 163 68
21 153 -93
21 27 -72
21 120 -32
21 192 -2
21 169 -90
21 156 82
21 34 35
21 176 8
21 162 -64
21 81 18
21 165 -27
22 218 41
22 158 43
22 136 16
22 61 -28
22 184 -35
22 97 13
22 33 70
22 236 55
22 229 44
22 73 86
22 64 -58
22 251 -27
22 119 -61
22 171 -10
22 79 -84
22 181 -62
23 186 -75
23 66 38
23 25 -38
23 59 44
23 35 31
23 33 66
23 50 92
23 101 -79
23 165 -19
23 194 3
23 119 28
23 122 34
23 34 -69
23 45 -37
24 114 70
24 90 -98
24 111 -65
24 137 -41
24 160 70
24 92 -40
24 245 -52
24 126 71
24 206 47
24 175 -40
24 230 -42
24 64 -21
24 36 -82
24 209 -91
24 41 17
25 125 -21
25 158 56
25 167 -86
25 189 -87
25 108 80
25 201 -9
25 80 -5
25 233 60
25 124 -22
25 210 30
25 160 -72
25 46 54
25 93 61
25 238 4
25 231 78
25 132 26
26 138 19
26 255 87
26 31 -95
26 94 -10
26 105 74
26 162 -28
26 199 66
26 93 -72
26 62 48
26 173 -74
26 52 72
26 93 35
26 188 -60
26 243 -31
26 123 28
27 128 -76
27 215 -92
27 240 -20
27 253 -88
27 232 29
27 252 88
27 81 54
27 87 29
27 195 -83
27 71 82
27 200 2
27 48 72
27 56 -12
27 247 84
27 83 -33
28 217 52
28 169 29
28 166 -73
28 43 -22
28 220 -4
28 56 10
28 93 18
28 223 -83
28 142 -42
28 85 -85
28 200 76
28 91 -61
28 170 -58
28 139 5
29 100 -15
29 229 -7
29 222 34
29 160 -45
29 188 -35
29 83 27
29 190 8
29 195 12
29 193 -51
29 174 -51
29 94 -82
29 178 -45
29 218 -74
29 242 75
30 98 -15
30 186 -77
30 153 50
30 249 -44
30 105 -41
30 252 -8
30 215 17
30 33 -85
30 120 -17
30 254 -48
30 93 56
30 178 68
30 201 16
30 135 57
30 123 -3
31 88 37
31 72 45
31 97 33
31 154 33
31 200 41
31 109 10
31 187 28
31 216 -60
31 197 3
31 153 95
32 245 -36
32 72 -11
32 105 -57
32 198 -47
32 65 59
32 145 40
32 200 20
32 52 -59
32 170 50
32 230 94
32 180 -62
32 175 66
32 193 -92
32 41 -89
32 215 -57
33 215 35
33 186 78
33 164 13
33 196 -68
33 129 -84
33 94 -58
33 197 -65
33 230 85
33 125 46
33 47 -63
33 52 -54
33 234 -62
33 85 -70
33 114 -74
33 142 40
34 156 91
34 103 18
34 171 22
34 208 19
34 201 54
34 201 -68
34 80 -99
34 104 25
34 175 47
34 121 29
34 221 -10
34 98 63
34 185 2
34 90 86
34 79 40
35 41 -55
35 45 -4
35 137 -12
35 134 91
35 188 -71
35 48 -76
35 110 -67
35 227 64
35 57 89
35 233 86
35 72 -41
35 133 51
35 210 -96
35 213 26
36 105 39
36 171 23
36 97 77
36 76 -8
36 102 -32
36 205 66
36 77 77
36 115 83
36 156 16
36 81 18
36 58 -2
36 53 71
36 84 49
36 172 42
37 255 80
37 105 -100
37 164 46
37 247 92
37 217 35
37 40 35
37 234 15
37 186 -2
37 208 -67
37 123 41
37 98 39
37 147 15
38 187 -10
38 253 16
38 119 66
38 136 19
38 113 6
38 157 58
38 163 -83
38 251 -26
38 123 24
38 154 -39
38 131 61
38 161 36
38 82 71
38 203 -81
38 214 18
39 115 94
39 196 43
39 141 0
39 167 -35
39 81 45
39 151 -94
39 135 -92
39 256 94
39 211 66
39 215 -82
39 70 -29
39 199 44
39 202 60
40 54 -94
40 99 -41
40 236 70
40 147 28
40 132 86
40 251 38
40 85 -95
40 198 73
40 60 13
40 226 27
40 253 -29
40 201 93
40 228 4
40 68 -2
40 176 -41
41 154 -81
41 184 -32
41 139 57
41 90 -85
41 100 -17
41 92 -59
41 197 88
41 71 99
41 99 39
41 59 -22
41 105 -58
41 164 10
41 130 -1
42 121 52
42 161 48
42 131 9
42 134 -23
42 138 92
42 76 52
42 164 -66
42 76 -96
42 175 -73
42 123 -99
42 188 -92
42 176 26
42 95 14
43 167 -69
43 226 -43
43 174 13
43 225 -63
43 46 -82
43 183 46
43 187 78
43 248 -89
43 98 -58
43 121 -6
43 62 -24
43 229 46
44 250 -4
44 108 89
44 240 49
44 74 31
44 227 84
44 213 -90
44 118 -80
44 84 32
44 96 -24
44 160 -31
44 149 58
44 88 -92
44 194 -72
45 155 -2
45 58 -100
45 239 -47
45 149 77
45 182 5
45 53 36
45 216 18
45 134 -43
45 177 28
45 213 -20
45 49 -4
46 218 31
46 162 39
46 180 66
46 174 -67
46 239 37
46 252 52
46 131 -80
46 158 -34
46 89 24
46 149 -2
46 152 -73
46 65 -7
47 209 -30
47 78 45
47 106 -80
47 111 52
47 180 71
47 100 88
47 86 26
47 217 -27
47 173 63
47 111 -34
47 176 -68
47 133 15
47 169 -89
48 171 -86
48 154 97
48 221 96
48 94 -37
48 204 -25
48 97 -50
48 75 20
48 80 -9
48 130 0
48 175 -1
48 187 -26
48 169 -32
48 63 -33
48 79 40
49 119 -18
49 179 -4
49 73 -61
49 105 2
49 174 -83
49 221 27
49 207 -28
49 104 -2
49 206 71
49 99 -23
49 110 24
50 61 -47
50 226 -48
50 106 -87
50 55 -4
50 203 31
50 129 87
50 72 -97
50 217 -14
50 64 -82
50 58 -3
50 216 34
50 155 10
50 134 65
51 219 -46
51 180 10
51 192 -41
51 156 -40
51 106 60
51 203 40
51 81 -11
51 244 83
51 172 75
51 215 97
51 85 -81
51 202 10
51 178 -28
52 228 83
52 206 -50
52 148 17
52 248 19
52 160 -53
52 68 54
52 82 85
52 58 8
52 92 62
52 221 94
52 96 -83
52 134 -61
53 218 64
53 133 69
53 232 -62
53 168 61
53 127 29
53 60 81
53 234 -1
53 166 -10
53 119 -39
53 155 2
53 217 -68
54 149 -3
54 75 56
54 119 36
54 148 41
54 90 -66
54 199 55
54 223 95
54 71 97
54 222 -80
54 76 31
54 90 69
54 137 -90
54 196 32
55 70 -10
55 208 -32
55 179 -17
55 61 -6
55 228 -39
55 58 -25
