16 64
1 16 -13
1 7 -16
1 15 31
1 15 -16
2 7 -42
2 10 -99
2 4 70
2 15 -25
3 2 52
3 1 42
3 14 50
3 10 -59
4 12 -80
4 14 31
4 6 33
4 12 5
5 9 9
5 14 -58
5 15 -26
5 13 15
6 3 -46
6 12 -36
6 14 -85
6 15 61
7 9 -49
7 8 -89
7 12 59
7 2 -51
8 15 85
8 14 -91
8 12 11
8 10 82
9 11 9
9 16 -55
9 8 -30
9 6 23
10 2 -24
10 10 -42
10 13 29
10 4 -59
11 9 62
11 7 64
11 13 -48
11 3 -69
12 7 -35
12 14 11
12 8 40
12 2 -10
13 13 -51
13 12 -12
13 1 1
13 6 11
14 9 -5
14 16 -7
14 8 39
14 5 -7
15 8 67
15 6 90
15 8 54
15 1 -40
16 16 4
16 15 71
16 5 75
16 7 -63
