128 733
1 60 -98
1 124 -91
1 127 -100
1 77 34
1 119 -23
1 56 -18
1 39 49
1 72 -98
1 115 -76
1 116 -57
1 29 80
2 83 -63
2 123 -36
2 38 -53
2 3 9
2 109 -90
2 80 -16
2 30 3
2 48 -73
2 28 39
2 58 -4
2 41 45
2 40 -31
3 52 -53
3 31 11
3 6 59
3 104 -95
3 88 -65
3 96 14
3 48 74
3 80 -6
3 102 10
3 125 90
3 77 -69
4 30 54
4 77 -69
4 84 1
4 6 -32
4 86 -77
4 27 -85
4 95 -46
4 37 -86
4 49 -36
4 74 -65
4 23 49
4 61 -21
5 50 -4
5 64 -3
5 27 9
5 79 61
5 60 95
5 73 42
5 37 -93
5 48 -83
5 98 77
5 24 71
5 128 30
6 124 76
6 18 -30
6 103 -62
6 108 -48
6 104 46
6 66 -53
6 55 -44
6 96 -88
6 112 88
6 44 -100
6 72 17
6 126 -75
7 107 36
7 61 -79
7 38 -82
7 18 -54
7 70 18
7 98 -94
7 109 24
7 51 -51
7 79 77
7 106 -76
7 53 57
7 102 -30
8 9 -28
8 17 93
8 20 -67
8 79 83
8 33 -97
8 50 50
8 25 -53
8 86 -51
8 38 59
9 47 33
9 94 76
9 111 -45
9 73 68
9 78 -80
9 56 -93
9 49 -85
9 100 13
9 123 72
9 68 -72
9 35 84
10 40 -10
10 34 63
10 90 -64
10 109 36
10 24 -20
10 38 -80
10 91 -11
10 35 -79
10 47 -98
11 127 70
11 83 67
11 64 -38
11 82 -76
11 54 -10
11 65 -78
11 113 34
11 21 -29
11 89 87
11 16 63
11 22 -87
11 29 84
12 47 82
12 26 -15
12 13 72
12 75 62
12 114 -4
12 40 -26
12 68 -35
12 52 -28
12 103 -11
12 27 -51
12 105 -6
12 109 82
13 87 2
13 86 -97
13 75 -88
13 49 -59
13 61 -49
13 74 98
13 46 -74
13 108 -67
13 80 -5
13 83 18
13 45 -72
13 99 -62
14 38 -81
14 120 -13
14 37 -3
14 126 74
14 24 45
14 110 54
14 102 46
14 108 24
14 123 33
15 20 54
15 113 32
15 18 68
15 128 9
15 17 -58
15 121 42
15 19 13
15 66 95
15 115 -36
15 51 51
16 38 88
16 62 -94
16 32 -80
16 19 -77
16 47 -40
16 42 -89
16 109 51
16 58 23
16 24 -34
17 119 44
17 30 -9
17 81 67
17 73 53
17 71 -25
17 110 71
17 93 69
17 18 -19
17 23 25
17 55 86
18 55 12
18 41 -57
18 49 54
18 121 -81
18 79 48
18 62 66
18 53 -36
18 95 -52
18 113 -55
18 57 -96
18 68 56
18 83 -14
19 101 87
19 31 -11
19 71 -43
19 83 -44
19 35 35
19 128 88
19 58 61
19 48 87
20 114 -22
20 45 -28
20 119 17
20 50 37
20 33 70
20 128 -34
20 91 61
20 65 -99
20 23 86
20 54 52
20 53 80
21 128 -73
21 45 -46
21 64 -88
21 82 -87
21 72 -79
21 120 -32
21 69 66
21 35 60
22 112 29
22 34 29
22 55 30
22 71 1
22 128 -46
22 61 -96
22 125 42
22 24 -21
23 25 65
23 100 8
23 31 -43
23 30 -52
23 24 57
23 115 -71
23 59 12
23 110 50
23 93 -3
23 127 53
24 103 -67
24 66 1
24 32 90
24 88 -82
24 124 23
24 71 -74
24 117 -50
24 61 15
24 64 14
24 31 -66
24 36 54
25 73 49
25 125 18
25 58 1
25 47 95
25 85 61
25 51 -96
25 40 -10
25 123 -50
26 80 -24
26 94 -28
26 111 -97
26 57 -37
26 128 -17
26 78 -68
26 31 -95
26 32 -86
26 41 -58
26 103 30
26 67 99
26 76 16
27 75 43
27 118 4
27 37 24
27 44 50
27 88 -7
27 31 -99
27 79 -40
28 66 74
28 67 17
28 82 -4
28 106 -80
28 80 95
28 93 -68
28 52 32
28 31 68
28 47 58
28 75 21
29 31 -47
29 118 22
