1024 16269
1 394 -54
1 448 42
1 788 -23
1 511 48
1 249 -82
1 794 10
1 306 -77
1 436 -54
1 1024 -56
1 621 29
1 546 -26
1 142 -21
1 754 61
1 141 93
1 799 61
1 102 -47
1 627 49
1 970 -49
1 637 15
1 694 73
1 942 -75
1 463 -86
1 115 18
1 678 65
1 667 33
1 11 -2
1 275 86
1 813 -42
1 357 7
1 518 -72
1 287 -77
1 552 -67
2 35 15
2 237 53
2 444 -43
2 338 83
2 831 -76
2 783 -12
2 584 53
2 715 -39
2 582 -65
2 952 -52
2 593 82
2 987 20
2 885 33
2 682 79
2 637 71
2 586 -55
2 717 82
2 733 -64
2 469 -54
2 715 -42
2 750 83
2 887 -1
2 11 -84
2 135 -66
2 797 84
2 1023 -87
2 193 87
2 910 76
2 591 11
2 833 4
2 848 -5
2 185 69
3 849 26
3 981 13
3 868 -79
3 267 82
3 122 -42
3 886 32
3 477 10
3 248 -81
3 372 69
3 100 29
3 961 -43
3 274 59
3 662 79
3 27 87
3 317 44
3 186 0
3 937 13
3 202 42
3 461 -33
3 315 -73
3 362 -66
3 324 -73
3 1013 65
3 831 -80
3 155 93
3 941 -23
3 516 -19
3 512 -82
3 671 -94
3 565 -24
3 689 -4
3 677 -30
4 481 -49
4 603 -78
4 69 -20
4 176 39
4 835 30
4 477 74
4 1018 13
4 796 24
4 466 -8
4 826 -76
4 146 -84
4 566 -76
4 769 -79
4 849 -58
4 14 -6
4 540 84
4 810 -51
4 77 62
4 551 39
4 377 75
4 336 90
4 389 99
4 169 -48
4 153 -41
4 709 80
4 712 -12
4 684 5
4 430 -1
4 70 -62
4 773 -73
4 377 -24
5 340 -11
5 954 -10
5 564 65
5 534 40
5 23 81
5 629 58
5 831 4
5 319 84
5 865 22
5 463 -19
5 567 -93
5 644 21
5 122 34
5 714 -44
5 716 -92
5 778 -69
5 110 -2
5 877 60
5 15 15
5 451 98
5 302 73
5 682 -46
5 856 -96
5 297 8
5 617 -77
5 721 -57
5 581 11
5 491 -63
5 936 -87
5 245 -88
5 950 42
5 506 5
6 763 -30
6 512 5
6 157 33
6 41 -80
6 935 -48
6 809 -49
6 601 53
6 718 -46
6 230 95
6 496 -18
6 820 -9
6 1008 -100
6 524 -9
6 585 -96
6 607 -15
6 312 -96
6 363 34
6 275 -72
6 1024 -58
6 69 -92
6 732 42
6 895 60
6 999 27
6 308 -83
6 674 -43
6 777 11
6 224 15
6 717 -10
6 504 8
6 743 -15
6 1000 15
6 190 -90
7 800 92
7 674 -3
7 64 -30
7 178 31
7 897 76
7 882 44
7 850 -51
7 224 70
7 12 -2
7 487 -2
7 945 -69
7 802 34
7 109 31
7 332 -16
7 416 -87
7 536 -11
7 442 14
7 1016 -39
7 837 45
7 81 57
7 482 48
7 11 -53
7 680 48
7 449 -24
7 789 -6
7 276 -60
7 87 84
7 978 -14
7 98 -50
7 801 -23
7 1017 -48
7 707 -66
8 216 -80
8 960 61
8 633 93
8 752 -7
8 230 -4
8 215 72
8 855 25
8 639 98
8 482 0
8 405 -25
8 573 62
8 521 -3
8 1014 -46
8 1009 60
8 929 -21
8 837 21
8 834 -56
8 261 -41
8 761 -65
8 168 36
8 891 -98
8 520 80
8 995 -80
8 803 96
8 649 86
8 469 84
8 333 -9
8 955 -46
8 408 -90
8 894 47
8 517 -77
8 990 9
9 951 7
9 281 45
9 892 -21
9 957 -5
9 342 -14
9 211 46
9 372 -42
9 760 96
9 152 95
9 554 -27
9 439 -80
9 352 54
9 421 77
9 326 58
9 476 -80
9 727 53
9 612 29
9 108 67
9 569 68
9 620 74
9 119 -7
9 777 -89
9 886 34
9 702 -55
9 468 -52
9 186 -26
9 990 -92
9 547 32
9 845 -15
9 895 5
9 292 31
10 466 -63
10 986 -15
10 961 74
10 754 58
10 232 88
10 485 77
10 809 6
10 644 82
10 590 23
10 247 -72
10 811 -36
10 36 -54
10 855 48
10 937 27
10 575 3
10 840 25
10 581 41
10 354 36
10 1015 -51
10 931 -37
10 672 -2
10 790 10
10 851 -13
10 316 -9
10 548 22
10 550 -90
10 307 91
10 957 25
10 806 -66
10 89 28
10 49 51
10 645 -79
11 768 96
11 120 -61
11 433 26
11 464 -2
11 353 -52
11 344 -54
11 773 38
11 867 -72
11 312 17
11 979 -46
11 124 -58
11 668 -23
11 831 78
11 298 -72
11 250 12
11 346 63
11 463 52
11 66 -56
11 927 -39
11 538 88
11 993 41
11 637 71
11 546 -40
11 193 48
11 503 -36
11 960 -44
11 1019 22
11 531 9
11 37 31
11 458 41
11 187 29
11 576 -38
12 192 20
12 134 3
12 527 -88
12 153 58
12 338 -63
12 281 99
12 694 3
12 715 34
12 811 60
12 298 -38
12 597 -71
12 983 30
12 754 -46
12 565 -94
12 51 -50
12 147 87
12 813 -89
12 443 -43
12 121 89
12 937 67
12 436 -7
12 233 40
12 995 38
12 540 -40
12 475 -93
12 216 53
12 142 -1
12 659 98
12 1021 4
12 985 -95
12 149 25
13 886 83
13 377 -79
13 169 0
13 368 49
13 485 25
13 27 -93
13 863 -59
13 842 -34
13 228 55
13 967 88
13 535 63
13 440 17
13 608 -75
13 935 -6
13 226 39
13 342 81
13 116 3
13 617 20
13 523 -34
13 468 -27
13 680 -34
13 20 -96
13 798 3
13 464 -20
13 770 -28
13 34 -44
13 878 94
13 279 -69
13 373 -33
13 550 -76
13 63 -10
14 723 99
14 492 -14
14 458 29
14 193 -48
14 194 -51
14 815 -42
14 852 -68
14 490 -84
14 837 -52
14 21 -58
14 724 -60
14 91 -41
14 897 -42
14 973 33
14 127 21
14 497 -50
14 438 37
14 583 -31
14 418 -50
14 320 1
14 633 23
14 997 -67
14 162 -60
14 428 64
14 75 -8
14 39 21
14 73 89
14 922 -25
14 495 44
14 591 46
14 474 -70
15 925 -78
15 1021 -91
15 802 -16
15 623 10
15 649 45
15 962 -70
15 146 -39
15 125 93
15 415 -20
15 164 -24
15 206 -21
15 886 -78
15 32 56
15 124 31
15 742 6
15 499 61
15 367 -63
15 588 -48
15 680 78
15 526 -70
15 70 -16
15 145 -61
15 641 84
15 856 89
15 497 -78
15 17 98
15 412 52
15 595 38
15 974 38
15 854 -59
15 174 81
16 728 -47
16 881 -70
16 182 21
16 805 -8
16 957 -68
16 529 -77
16 121 26
16 749 -87
16 229 -20
16 366 55
16 862 65
16 1017 -17
16 402 27
16 17 50
16 143 17
16 615 7
16 743 39
16 329 34
16 117 -23
16 783 29
16 223 -7
16 521 66
16 738 -93
16 192 -35
16 179 91
16 693 8
16 743 78
16 724 96
16 176 61
16 878 -26
16 200 42
17 234 87
17 383 23
17 815 -79
17 958 93
17 646 27
17 207 27
17 787 -38
17 237 25
17 521 62
17 687 35
17 983 -57
17 565 -75
17 467 -17
17 1012 -66
17 740 38
17 277 -2
17 997 43
17 835 -42
17 831 47
17 342 3
17 477 63
17 971 24
17 42 87
17 37 69
17 23 3
17 500 44
17 112 -81
17 194 -17
17 529 98
17 492 47
17 254 63
17 516 -81
18 289 -70
18 345 -73
18 730 -55
18 939 -47
18 908 31
18 432 74
18 55 -44
18 639 -41
18 401 46
18 33 -54
18 187 91
18 323 -68
18 102 -26
18 567 -11
18 630 63
18 248 92
18 896 42
18 801 6
18 928 18
