2048 47241
1 162 -69
1 1953 69
1 722 52
1 212 41
1 966 -69
1 774 63
1 1439 -27
1 29 98
1 864 -89
1 705 53
1 412 -73
1 438 -16
1 739 93
1 1854 -23
1 531 36
1 217 78
1 1168 -19
1 1272 -9
1 382 -60
1 839 -39
1 882 0
1 351 32
1 1608 -27
1 750 38
1 2036 28
1 1198 28
1 1400 96
1 1129 -23
1 117 65
1 789 -14
1 6 -28
1 918 -4
1 679 -83
1 5 -23
1 1216 11
1 1229 -6
1 1550 -76
1 254 -51
1 1085 -2
1 1442 23
1 1662 -69
1 900 23
1 1070 45
1 1159 53
1 697 -39
1 1858 57
2 770 68
2 811 -9
2 117 49
2 803 66
2 1459 -18
2 1430 -32
2 1454 14
2 799 -72
2 1527 42
2 1472 -59
2 146 87
2 1935 59
2 1871 78
2 241 28
2 804 15
2 292 96
2 456 -20
2 1104 -63
2 1144 47
2 937 -99
2 1967 -63
2 1359 31
2 1605 36
2 1143 47
2 1249 10
2 797 -39
2 1558 70
2 228 70
2 50 80
2 1254 -18
2 618 -24
2 1524 89
2 1756 -89
2 743 94
2 488 28
2 487 -24
2 1205 -33
2 742 63
2 761 36
2 1634 14
2 1804 96
2 578 40
2 549 54
2 1410 -78
2 19 -8
2 671 -64
3 1017 44
3 1062 -1
3 1876 67
3 927 -51
3 259 -83
3 670 -71
3 1806 1
3 1975 -48
3 1804 -64
3 1765 -30
3 2044 44
3 473 -66
3 256 78
3 487 -64
3 505 19
3 1653 70
3 1649 -87
3 897 67
3 18 -18
3 147 -18
3 888 87
3 185 33
3 759 -37
3 788 -38
3 803 93
3 1721 42
3 54 -23
3 1413 -65
3 926 -77
3 1891 -4
3 366 -62
3 988 -90
3 516 50
3 581 1
3 185 30
3 1343 -91
3 1346 -73
3 1750 35
3 1041 43
3 428 -58
3 1842 97
3 1143 59
3 297 0
3 1695 84
3 784 -57
3 1590 19
4 1111 91
4 580 31
4 152 -53
4 1259 -10
4 1751 65
4 1647 -30
4 39 15
4 60 -74
4 824 -63
4 955 40
4 1846 65
4 1413 -68
4 1872 -97
4 1361 -31
4 728 87
4 1139 -25
4 796 -52
4 1373 -93
4 277 59
4 142 66
4 1661 -36
4 1978 71
4 795 25
4 917 -43
4 1708 -100
4 1640 -66
4 1717 -77
4 1483 -55
4 688 33
4 1340 -10
4 477 80
4 624 -94
4 1770 -94
4 260 -37
4 255 31
4 372 -46
4 1157 65
4 100 -87
4 826 -18
4 249 42
4 606 -89
4 1647 64
4 881 81
4 1274 -52
4 1686 70
4 145 95
5 656 -62
5 1248 86
5 307 -29
5 685 -99
5 1948 -9
5 512 52
5 942 23
5 1481 1
5 1679 37
5 1086 -35
5 1592 -10
5 417 56
5 607 -23
5 1069 -64
5 1053 -44
5 946 1
5 149 -96
5 628 10
5 1544 80
5 180 -56
5 1390 -75
5 507 -68
5 538 95
5 1013 40
5 1622 85
5 148 12
5 1403 -80
5 1631 90
5 197 70
5 1740 70
5 440 5
5 413 2
5 904 74
5 95 27
5 1848 -82
5 1178 -50
5 50 84
5 1303 54
5 934 64
5 469 71
5 1875 -56
5 876 26
5 1608 -43
5 1945 87
5 821 53
6 1661 46
6 377 -13
6 682 57
6 2040 25
6 1850 -52
6 1333 95
6 1894 37
6 38 53
6 1982 48
6 2032 -61
6 869 -14
6 1980 41
6 452 -63
6 1483 8
6 642 87
6 865 73
6 1672 95
6 1214 18
6 838 39
6 1537 49
6 1687 -94
6 1695 96
6 534 43
6 902 -89
6 678 18
6 1519 -75
6 1169 4
6 1170 -95
6 173 -63
6 1820 -64
6 1708 -58
6 645 -45
6 488 -53
6 761 -2
6 1339 82
6 1153 81
6 585 62
6 1429 -11
6 1897 83
6 146 -40
6 1793 74
6 1821 63
6 777 65
6 1739 80
6 1418 -57
6 1061 -77
7 841 20
7 1167 -78
7 1793 61
7 468 -51
7 892 -39
7 143 82
7 376 30
7 528 -50
7 1626 51
7 548 -96
7 1960 43
7 49 45
7 2034 84
7 699 7
7 1761 -76
7 650 72
7 849 -98
7 344 -79
7 881 -38
7 25 -37
7 96 -63
7 1397 -87
7 969 51
7 1137 -83
7 1946 -48
7 635 97
7 1094 -74
7 1020 -77
7 54 -54
7 643 -27
7 678 3
7 1157 -16
7 1091 -42
7 1213 -40
7 200 -62
7 1611 51
7 1640 -14
7 2031 -88
7 546 -5
7 142 -31
7 1319 45
7 1123 -19
7 556 63
7 1896 -6
7 152 16
7 930 -100
8 19 93
8 1466 -22
8 1235 -92
8 1682 75
8 168 -86
8 1799 89
8 2011 -56
8 473 62
8 1822 78
8 1716 -7
8 99 19
8 1121 -5
8 893 -34
8 1598 41
8 536 -6
8 359 -1
8 203 -16
8 54 48
8 1585 -17
8 323 22
8 1368 98
8 285 21
8 1988 7
8 1062 84
8 1455 -10
8 461 -76
8 1333 -98
8 530 -53
8 868 -95
8 697 26
8 1225 60
8 657 -84
8 747 -89
8 293 -56
8 445 -33
8 1685 -14
8 1519 -28
8 1101 41
8 1196 -45
8 618 5
8 37 -53
8 1428 76
8 958 -27
8 1224 35
8 1566 89
8 895 41
9 1803 84
9 988 -28
9 1194 -46
9 1676 -84
9 1784 62
9 674 -24
9 194 -91
9 1380 32
9 1825 -54
9 1138 12
9 1868 -32
9 549 -25
9 226 -65
9 31 92
9 1351 -41
9 1130 28
9 1391 15
9 807 58
9 1000 34
9 698 -93
9 334 97
9 1632 50
9 1429 83
9 848 -15
9 1147 23
9 1662 -2
9 397 19
9 792 -39
9 1514 30
9 912 96
9 1845 50
9 1693 13
9 1842 54
9 1584 -95
9 22 -46
9 608 14
9 1192 -4
9 128 6
9 1665 13
9 558 19
9 229 -10
9 443 -13
9 998 41
9 1043 -10
9 1123 -53
9 710 93
10 1830 92
10 38 -75
10 1086 4
10 1112 -5
10 587 -81
10 1230 -48
10 1016 53
10 1333 97
10 1057 34
10 862 57
10 1087 75
10 318 -78
10 686 -49
10 211 86
10 91 -32
10 1680 59
10 665 45
10 1968 -12
10 75 -28
10 1473 96
10 1465 60
10 367 65
10 633 -1
10 104 -11
10 559 -43
10 1304 20
10 1047 29
10 963 48
10 1697 -90
10 1013 53
10 37 -62
10 1649 -5
10 856 31
10 1176 5
10 68 -39
10 536 28
10 1544 79
10 1388 -100
10 1024 7
10 1022 24
10 377 -11
10 602 3
10 183 71
10 293 81
10 1342 77
10 1375 39
11 251 42
11 1256 -96
11 1281 -51
11 513 -64
11 1646 63
11 1812 81
11 1444 -86
11 1037 64
11 1823 -34
11 1247 -47
11 610 64
11 786 13
11 394 -100
11 1899 -45
11 698 47
11 512 -35
11 489 6
11 1573 -55
11 815 99
11 691 -100
11 159 -57
11 651 -99
11 483 -40
11 1336 -31
11 669 -15
11 663 -15
11 1584 -47
11 666 -100
11 1312 -68
11 1259 -66
11 1064 38
11 420 -7
11 220 48
11 1824 -38
11 1730 23
11 1535 -55
11 454 86
11 849 10
11 172 -1
11 1259 -53
11 505 -88
11 1235 -71
11 811 -85
11 1224 -95
11 910 46
11 1476 31
12 1981 76
12 1219 13
12 1264 -95
12 1810 82
12 1707 34
12 1989 68
12 746 -98
12 942 -48
12 66 55
12 1461 -74
12 1535 -9
12 1895 -59
12 1985 2
12 1431 -28
12 658 17
12 1709 -6
12 1829 -46
12 71 12
12 715 -50
12 397 -11
12 1976 -14
12 1371 33
12 443 33
12 1989 -13
12 2010 31
12 524 -52
12 898 78
12 411 55
12 1660 -93
12 897 -41
12 301 4
12 436 75
12 1947 -12
12 1059 -89
12 1180 -20
12 1820 -40
12 1001 34
12 140 -32
12 1608 -67
12 1852 45
12 1812 -75
12 1201 61
12 1946 -78
12 525 -34
12 621 -91
12 427 87
13 934 -77
13 1944 69
13 441 -37
13 946 -68
13 1819 -87
13 1636 76
13 1686 -67
13 699 39
13 1049 -29
13 1042 -94
13 479 -41
13 1948 -46
13 1679 11
13 36 23
13 1930 72
13 2011 -51
13 1695 -90
13 194 -71
13 1609 -82
13 179 70
13 1884 -21
13 90 13
13 266 -4
13 772 -10
13 445 -74
13 264 63
13 1630 87
13 600 -50
13 20 47
13 1360 -14
13 72 43
13 580 51
13 1227 -37
13 991 55
13 1409 87
13 333 -94
13 603 -38
13 1179 99
13 626 58
13 660 -46
13 1949 -99
13 1834 84
13 146 36
13 266 14
13 775 -45
13 793 86
14 1087 -71
14 335 26
14 79 -25
14 587 15
14 920 5
14 1517 -74
14 1403 -93
14 136 59
14 1876 -29
14 1382 -98
14 505 67
14 1076 52
14 1051 -31
14 1213 67
14 1284 85
14 576 83
14 1057 12
14 484 68
14 1727 -38
14 1384 67
14 837 -4
14 1837 -20
14 629 24
14 1651 84
14 1491 99
14 1678 63
14 647 53
14 1398 19
14 813 12
14 1223 73
14 753 -72
14 338 90
14 789 -29
14 1344 14
14 1969 -53
14 849 47
14 1262 0
14 1005 -18
14 1563 -5
14 963 30
14 1066 27
14 1593 -60
14 155 -85
14 888 18
14 1651 -92
14 41 24
15 49 51
15 1420 90
15 760 25
15 1756 49
15 64 -63
15 553 -27
15 2008 -31
15 632 -17
15 1439 36
15 1707 -93
15 1902 47
15 1652 -27
15 449 -40
15 109 -41
15 1293 -69
15 606 93
15 955 21
15 633 -35
15 573 63
15 1326 -37
15 1647 -32
15 958 -40
15 904 96
15 147 29
15 1810 31
15 1788 -23
15 1463 64
15 1933 -47
15 490 -13
15 277 -47
15 297 22
15 181 -60
15 956 99
15 1932 -21
15 1398 44
15 476 53
15 239 -29
15 941 53
15 1991 -21
15 1438 -73
15 1948 52
15 1011 -58
15 339 8
15 593 -91
15 1268 -82
16 1023 94
16 1461 -7
16 377 -16
16 120 28
16 1834 83
16 1763 -15
16 901 57
16 1633 64
16 1273 85
16 50 -98
16 625 51
16 728 -93
16 1195 -56
16 1403 -69
16 967 51
16 986 70
16 1268 0
16 1745 -44
16 45 -17
16 624 -48
16 366 84
16 1820 -35
16 1462 48
16 1176 97
16 1905 52
16 366 60
16 1773 -47
16 1825 45
16 1548 98
16 1633 -89
16 1278 76
16 854 57
16 921 2
16 1405 -57
16 1969 49
16 544 -52
16 838 51
16 705 -78
16 349 94
16 786 -100
16 423 -20
16 582 -60
16 1425 -74
16 53 18
16 1694 4
17 281 11
17 1757 -7
17 1043 -56
17 1868 40
17 1111 56
17 121 83
17 588 -93
17 853 -36
17 1889 40
17 355 76
