128 748
1 119 95
1 31 85
1 98 37
1 128 27
1 3 21
1 60 -2
1 84 -100
1 73 56
1 23 -16
1 80 -66
1 82 23
1 125 10
2 55 -54
2 123 70
2 30 80
2 79 -93
2 16 59
2 33 -66
2 63 68
2 33 -92
2 51 55
2 108 -71
2 17 41
3 25 -87
3 33 -8
3 101 57
3 98 -95
3 44 47
3 58 -98
3 16 86
3 70 -34
3 44 6
3 105 62
3 5 98
3 64 5
4 102 -51
4 62 47
4 102 -37
4 63 -17
4 51 -89
4 115 -36
4 20 -5
4 15 34
4 24 -89
4 115 -29
4 75 -13
5 17 73
5 76 78
5 96 -74
5 126 60
5 32 40
5 73 57
5 44 -46
5 54 -91
5 90 -26
5 117 -64
5 31 10
5 111 -61
6 7 0
6 36 85
6 48 57
6 52 0
6 19 60
6 9 3
6 48 85
6 25 -47
6 76 67
6 15 -22
6 77 -6
7 93 64
7 54 41
7 36 51
7 40 16
7 83 -74
7 72 57
7 27 14
7 115 92
7 111 -61
7 113 -25
7 115 62
7 44 -58
8 91 -83
8 12 3
8 61 -25
8 84 -76
8 9 7
8 27 -72
8 67 -44
8 98 41
8 47 2
8 79 -13
8 117 28
8 104 -83
9 51 40
9 103 22
9 47 76
9 71 -50
9 65 26
9 51 -61
9 74 56
9 36 21
9 89 38
9 41 72
9 79 32
10 12 -6
10 59 -41
10 70 -65
10 21 -91
10 119 77
10 120 77
10 51 32
10 127 60
10 74 81
10 128 23
10 35 -24
10 93 -83
11 89 -32
11 68 70
11 79 56
11 103 -66
11 40 -95
11 118 -15
11 56 72
11 58 0
11 69 -14
11 84 58
11 92 21
11 43 98
12 118 97
12 92 32
12 63 -21
12 47 -92
12 109 -23
12 126 -66
12 42 -32
12 87 -56
13 65 72
13 65 44
13 54 -26
13 109 35
13 101 -48
13 96 -39
13 106 90
13 115 -72
13 56 22
13 16 -31
14 26 37
14 100 72
14 105 -18
14 65 69
14 48 -59
14 86 74
14 76 -72
14 96 37
14 63 44
14 115 83
14 63 77
14 19 30
15 57 72
15 127 -93
15 38 85
15 119 -48
15 46 -79
15 25 -6
15 30 67
15 110 -29
15 76 -21
16 48 89
16 62 -63
16 39 -20
16 123 96
16 26 19
16 38 -64
16 27 67
16 118 15
17 73 -97
17 93 -51
17 68 -80
17 40 0
17 82 36
17 31 -38
17 72 89
17 68 14
17 46 -14
17 110 -89
