32 192
1 23 -11
1 22 -25
1 10 -48
1 25 35
1 16 -60
1 1 99
2 10 -85
2 3 53
2 26 -100
2 20 -36
2 30 61
2 21 -71
3 12 40
3 5 -78
3 8 91
3 12 -52
3 17 -75
3 3 59
4 24 82
4 18 -48
4 13 87
4 14 -67
4 17 -65
4 1 37
5 28 -55
5 3 13
5 12 36
5 20 15
5 10 98
5 3 68
6 16 -80
6 30 27
6 30 -43
6 23 19
6 13 88
6 12 58
7 10 44
7 27 66
7 18 -37
7 23 31
7 15 45
7 6 -26
8 18 14
8 10 -39
8 8 -92
8 3 -12
8 18 -55
8 4 -43
9 8 -57
9 28 -80
9 23 -40
9 16 -9
9 18 67
9 2 56
10 23 -15
10 5 20
10 25 2
10 21 -57
10 26 -89
10 9 26
11 10 61
11 11 9
11 14 -1
11 23 -22
11 1 38
11 9 15
12 22 -8
12 20 -4
12 24 30
12 15 -94
12 25 22
12 19 -72
13 25 -67
13 29 -99
13 30 -90
13 17 -5
13 1 -25
13 25 99
14 13 -94
14 16 -73
14 9 -22
14 31 -79
14 30 64
14 5 24
15 29 -62
15 10 77
15 25 14
15 31 -10
15 6 -95
15 27 4
16 8 48
16 31 1
16 8 9
16 8 -84
16 10 51
16 7 40
17 21 -31
17 20 79
17 1 28
17 14 -32
17 17 -94
17 10 7
18 25 -9
18 27 47
18 5 20
18 7 -45
18 5 20
18 13 78
19 29 -11
19 16 99
19 11 -43
19 17 -24
19 2 60
19 29 12
20 26 -38
20 26 -36
20 27 77
20 16 -93
20 5 69
20 21 -86
21 22 -98
21 12 -82
21 6 16
21 1 43
21 4 -1
21 31 97
22 18 52
22 12 -33
22 26 -62
22 8 -42
22 4 -69
22 13 36
23 18 -57
23 11 -39
23 23 49
23 25 -91
23 11 63
23 25 31
24 26 -24
24 2 50
24 21 -23
24 10 -71
24 22 -20
24 15 85
25 15 51
25 10 -93
25 32 -30
25 15 -91
25 4 -5
25 21 57
26 21 73
26 19 -75
26 13 44
26 28 39
26 17 -1
26 3 86
27 20 -75
27 23 0
27 2 -30
27 24 -25
27 28 97
27 25 24
28 6 78
28 29 -56
28 4 45
28 32 43
28 23 25
28 24 -12
29 31 -22
29 13 -10
29 12 -2
29 27 90
29 27 -32
29 21 -22
30 4 85
30 13 90
30 15 -20
30 27 18
30 12 -9
30 26 -92
31 12 62
31 25 -49
31 18 -36
31 11 26
31 10 38
31 10 -23
32 5 0
32 10 3
32 12 85
32 24 52
32 23 63
32 24 43
