512 5825
1 317 -45
1 309 61
1 371 23
1 102 -32
1 495 65
1 438 69
1 93 23
1 9 24
1 64 2
1 57 -26
1 370 35
1 504 -38
1 143 60
1 342 -89
1 25 51
1 82 54
1 96 10
1 326 36
1 469 -72
1 276 -26
1 405 2
1 89 36
1 378 57
2 442 -30
2 10 28
2 67 83
2 262 41
2 316 71
2 335 54
2 327 7
2 27 23
2 158 -25
2 262 50
2 385 9
2 78 63
2 139 46
2 58 -48
2 38 14
2 464 88
2 378 -75
2 51 -88
2 119 0
2 286 54
2 492 -80
2 15 -85
2 404 84
3 157 36
3 343 33
3 363 -64
3 169 -34
3 487 11
3 420 -20
3 327 -61
3 422 85
3 61 -46
3 332 -76
3 54 14
3 451 -64
3 193 59
3 362 -8
3 321 62
3 61 -7
3 290 -92
3 20 -81
3 129 97
3 199 -34
3 208 64
3 62 -60
3 25 72
4 227 -3
4 308 -44
4 457 58
4 485 -16
4 172 -16
4 453 14
4 398 31
4 70 97
4 329 82
4 71 -30
4 381 -67
4 317 -30
4 196 -42
4 397 -59
4 99 -3
4 161 -95
4 28 49
4 57 61
4 328 -50
4 451 -20
4 216 -57
4 384 38
4 171 67
5 256 32
5 174 13
5 103 98
5 134 -8
5 392 60
5 417 -51
5 26 50
5 171 3
5 251 44
5 360 64
5 102 40
5 174 -70
5 168 42
5 194 -71
5 112 -91
5 313 -28
5 220 -47
5 332 -19
5 261 68
5 401 -70
5 87 42
5 485 -81
6 496 53
6 318 56
6 431 48
6 494 77
6 123 90
6 29 -97
6 425 -40
6 430 -69
6 9 38
6 63 -76
6 410 81
6 488 99
6 90 4
6 303 -70
6 174 -56
6 228 99
6 45 -78
6 309 69
6 489 -32
6 105 97
6 404 -16
6 280 -86
6 59 -78
7 456 -21
7 466 -19
7 227 76
7 128 28
7 313 -46
7 407 -68
7 318 -97
7 230 -40
7 213 -94
7 336 -44
7 133 -37
7 164 -31
7 431 -15
7 16 42
7 383 38
7 295 -43
7 373 95
7 349 -21
7 243 -51
7 244 -42
7 64 -25
7 65 50
7 353 89
8 134 -99
8 294 -94
8 102 -57
8 308 66
8 67 -23
8 50 10
8 476 -22
8 377 34
8 403 85
8 290 -7
8 430 27
8 303 -75
8 201 -77
8 131 43
8 21 -89
8 49 88
8 389 8
8 32 -92
8 267 32
8 130 20
8 386 -88
8 138 18
8 315 -1
9 264 -47
9 33 -39
9 328 66
9 136 21
9 509 18
9 105 10
9 268 -78
9 449 46
9 25 -64
9 67 98
9 184 -42
9 126 -29
9 283 29
9 499 -65
9 331 80
9 181 20
9 12 -4
9 118 38
9 124 87
9 269 -45
9 230 -14
9 353 -62
10 72 97
10 173 -71
10 510 -78
10 477 -29
10 43 22
10 91 54
10 409 -1
10 38 -93
10 193 -53
10 345 64
10 28 -82
10 443 4
10 233 -97
10 480 -64
10 303 97
10 28 -98
10 353 36
10 382 87
10 309 19
10 467 0
10 133 61
10 79 -57
10 147 -3
11 280 63
11 423 -49
11 488 68
11 46 -58
11 15 45
11 90 -26
11 178 48
11 92 95
11 295 -78
11 34 73
11 91 56
11 231 69
11 367 -80
11 261 -1
11 25 12
11 338 99
11 386 -57
11 169 -10
11 436 37
11 36 -46
11 163 -36
11 305 37
11 492 35
12 172 -4
12 16 34
12 292 65
12 447 14
12 73 -90
12 361 48
12 191 1
12 498 30
12 66 -7
12 227 1
12 287 65
12 187 50
12 155 74
12 93 16
12 115 -84
12 319 44
12 440 37
12 377 -7
12 102 21
12 28 78
12 417 -25
12 106 24
13 38 -32
13 28 3
13 460 -30
13 355 -89
13 245 35
13 192 85
13 74 15
13 29 -11
13 439 -88
13 481 -94
13 75 78
13 488 33
13 88 12
13 34 -79
13 376 10
13 501 32
13 459 36
13 229 85
13 378 -37
13 228 -57
13 202 -35
13 222 -21
13 433 -62
14 314 83
14 508 -44
14 128 62
14 377 -67
14 188 -4
14 105 -85
14 59 17
14 385 -23
14 421 -94
14 146 -12
14 25 82
14 288 73
14 38 -96
14 186 75
14 348 -52
14 299 -80
14 317 77
14 495 52
14 340 74
14 307 -91
14 258 51
14 467 -31
15 158 -60
15 334 44
15 323 77
15 257 95
15 185 -42
15 124 31
15 329 -49
15 299 23
15 304 -40
15 360 -6
15 511 -75
15 104 60
15 70 -20
15 338 -69
15 373 -87
15 201 83
15 104 -51
15 208 24
15 273 23
15 281 -16
15 62 55
15 432 -67
15 341 -30
16 46 61
16 418 18
16 294 6
16 134 8
16 309 -44
16 427 -85
16 510 87
16 38 91
16 79 -41
16 127 14
16 179 38
16 62 0
16 146 -75
16 242 4
16 418 -61
16 495 -73
16 375 -40
16 210 -47
16 469 16
17 111 -84
17 170 28
17 476 70
17 314 -58
17 196 57
17 192 -71
17 69 -92
17 341 -15
17 24 71
17 275 -90
17 495 9
17 103 93
17 207 -96
17 498 -40
17 363 -30
17 28 45
17 468 9
17 201 61
17 450 35
17 486 22
17 220 84
18 157 -56
18 112 14
18 37 -18
18 479 88
18 95 42
18 72 39
18 206 59
18 259 51
18 307 24
18 326 -1
18 188 -49
18 35 41
18 267 38
18 66 -1
18 261 66
18 59 -33
18 235 54
18 164 -69
18 313 99
18 294 73
18 43 -43
18 432 67
19 167 -13
19 248 56
19 74 1
19 402 -53
19 140 -38
19 47 69
19 199 -49
19 188 -44
19 338 92
19 178 -65
19 414 -72
19 434 -29
19 324 -7
19 311 94
19 507 84
19 297 59
19 375 -25
19 159 73
19 480 53
19 370 57
19 298 96
19 461 29
19 261 51
20 301 20
20 364 -91
20 373 25
20 83 50
20 290 2
20 236 48
20 55 -6
20 248 -1
20 236 89
20 273 63
20 346 -72
20 467 -60
20 469 86
20 258 80
20 308 -42
20 473 68
20 490 -65
20 249 -25
20 435 53
20 326 50
20 287 -81
20 296 -44
21 419 -69
21 344 20
21 420 76
21 56 -20
21 491 93
21 115 71
21 484 -100
21 339 -18
21 198 98
21 394 62
21 355 -52
21 145 8
