128 762
1 99 -85
1 54 -66
1 36 14
1 85 -74
1 5 17
1 78 87
1 56 -99
1 15 92
1 60 -86
1 96 -35
1 112 97
1 64 -41
2 26 -61
2 80 -62
2 16 10
2 89 26
2 33 -54
2 120 64
2 76 39
2 109 54
2 8 -37
2 66 93
2 106 -14
2 20 -54
3 10 -68
3 50 24
3 107 9
3 12 26
3 31 -16
3 75 -5
3 122 58
3 53 -32
3 114 -63
3 114 15
3 43 16
4 44 34
4 93 32
4 37 -86
4 113 29
4 14 13
4 97 56
4 121 62
4 91 -37
4 65 -95
4 27 45
4 32 -25
4 118 -74
5 120 -38
5 40 34
5 127 -59
5 6 47
5 50 -28
5 81 -39
5 106 91
5 106 15
5 91 -63
5 25 -15
5 40 3
5 39 44
6 121 -49
6 98 61
6 88 15
6 106 27
6 8 -95
6 78 -86
6 12 -44
6 128 -16
6 106 -94
6 70 61
6 76 -37
7 60 74
7 82 -1
7 87 -87
7 124 22
7 119 56
7 42 -85
7 60 7
7 17 -47
7 54 61
7 66 -36
7 58 33
8 128 -27
8 58 95
8 99 4
8 33 -65
8 102 -48
8 95 -38
8 60 58
8 14 -95
8 90 -70
8 95 81
8 80 7
8 108 27
9 17 -23
9 15 -96
9 109 -14
9 64 47
9 17 71
9 56 -9
9 19 -33
9 95 -44
9 45 91
9 74 93
9 44 58
9 79 -64
10 83 -22
10 26 -8
10 21 -37
10 120 -31
10 87 87
10 24 -40
10 43 90
10 62 47
10 81 -86
10 37 -50
10 62 48
11 70 90
11 57 30
11 119 32
11 55 7
11 78 -17
11 89 38
11 101 73
11 86 -62
11 125 -32
11 42 13
12 85 -90
12 85 -42
12 85 -67
12 93 -24
12 14 -74
12 76 76
12 22 11
12 83 83
12 19 50
12 116 3
12 128 70
13 53 14
13 125 27
13 79 -90
13 73 58
13 15 -85
13 28 -66
13 26 71
13 125 14
13 127 -41
13 127 13
14 87 -16
14 23 95
14 54 -6
14 117 -27
14 30 64
14 88 6
14 40 -46
14 20 -29
14 115 -40
14 61 -14
14 19 60
15 121 34
15 29 90
15 71 -41
15 72 -42
15 65 -43
15 68 -49
15 80 -41
15 72 -9
15 87 11
15 53 27
15 35 54
15 28 -13
16 65 -89
16 96 -20
16 23 39
16 64 -82
16 31 21
16 27 13
16 98 -60
16 26 4
16 119 17
16 80 -13
16 108 -85
16 51 79
17 66 58
17 25 -84
17 82 57
17 105 -53
17 99 -58
17 36 91
17 42 -76
17 104 -26
17 59 33
17 90 8
17 24 34
17 82 -69
18 47 58
18 120 -42
18 36 92
18 41 43
18 68 73
18 106 -24
18 21 -89
18 41 94
18 62 67
18 45 13
18 106 -100
18 57 -66
19 85 -57
19 46 -3
19 61 28
19 113 -33
19 39 51
19 80 -18
19 20 18
19 81 -19
19 107 -22
19 72 -47
19 71 35
20 23 -12
20 118 93
20 31 -56
20 113 -6
20 42 -88
20 110 -88
20 32 -78
