2048 47141
1 1447 3
1 1469 -60
1 1940 -70
1 1674 0
1 1099 15
1 1899 30
1 535 -42
1 1499 94
1 1123 -31
1 73 -58
1 772 -85
1 344 52
1 1711 62
1 281 -49
1 792 -21
1 654 -27
1 64 -54
1 1308 -52
1 237 -27
1 85 -37
1 1466 9
1 334 11
1 1771 -93
1 586 97
1 1422 24
1 1222 -8
1 1410 -5
1 1254 71
1 1573 -46
1 129 -86
1 1943 60
1 1134 92
1 323 -53
1 1064 -18
1 951 94
1 303 15
1 752 -65
1 1977 -83
1 1177 43
1 287 31
1 1916 9
1 942 31
1 462 26
1 1398 48
1 1177 31
1 1247 -18
2 1059 10
2 1666 -74
2 1090 16
2 1663 56
2 794 33
2 1669 -64
2 706 -93
2 1995 -72
2 1536 22
2 757 79
2 901 78
2 392 18
2 905 -45
2 40 86
2 629 -47
2 1887 51
2 333 23
2 208 -98
2 830 -66
2 866 39
2 666 -44
2 389 -32
2 1297 14
2 309 8
2 869 30
2 1571 25
2 1656 25
2 1913 85
2 1308 97
2 94 -29
2 1161 -53
2 473 -76
2 431 88
2 1342 46
2 1252 33
2 1140 95
2 575 53
2 1530 -19
2 1140 56
2 1900 -26
2 1383 -28
2 779 65
2 314 95
2 1445 7
2 1026 54
2 631 10
3 1533 1
3 1321 -46
3 1852 88
3 1611 96
3 1593 -48
3 2048 81
3 1527 -82
3 1700 -97
3 1205 -65
3 1255 58
3 543 -96
3 997 81
3 1325 -70
3 1749 -88
3 809 89
3 900 -9
3 487 -90
3 152 -10
3 282 -38
3 731 -71
3 1679 -58
3 201 65
3 704 62
3 1676 -90
3 678 -8
3 759 -70
3 1651 -72
3 1150 51
3 692 -16
3 428 45
3 2042 -61
3 1975 -66
3 1328 -65
3 828 -19
3 1685 -1
3 1704 16
3 20 -17
3 1115 82
3 1662 28
3 751 27
3 70 64
3 132 -26
3 1976 -6
3 275 -68
3 451 -66
3 1232 -93
4 1306 7
4 1675 61
4 1463 -26
4 2010 -76
4 830 -52
4 1569 53
4 1502 -99
4 1194 -70
4 1470 -67
4 1925 10
4 1416 -34
4 407 29
4 1104 -92
4 1140 15
4 1356 31
4 1670 79
4 926 -70
4 881 -68
4 676 -41
4 1358 79
4 19 96
4 702 73
4 2037 27
4 1375 32
4 1861 14
4 1132 31
4 173 -19
4 1801 89
4 624 -87
4 1502 99
4 1031 -8
4 72 64
4 766 15
4 929 -3
4 1537 -100
4 877 -94
4 1208 -53
4 69 -75
4 822 -22
4 1605 -7
4 1212 90
4 448 -27
4 1253 -28
4 714 95
4 1836 68
4 1624 -78
5 1654 38
5 932 97
5 1233 -67
5 1020 -72
5 117 61
5 1072 -20
5 1678 5
5 1424 -13
5 1799 27
5 931 12
5 2023 81
5 1322 51
5 1398 -40
5 866 8
5 980 44
5 689 48
5 203 78
5 1052 55
5 1136 -32
5 1739 7
5 1534 66
5 85 66
5 80 33
5 736 -4
5 1965 -57
5 521 -85
5 291 -84
5 1045 6
5 577 43
5 2028 -16
5 649 -88
5 1948 81
5 949 -84
5 1741 48
5 1200 -71
5 1261 -85
5 1645 11
5 1841 51
5 1067 -11
5 1185 10
5 725 -75
5 1762 88
5 20 94
5 1120 -62
5 1360 -11
5 892 -21
6 480 51
6 1285 8
6 2004 73
6 1023 59
6 2030 -22
6 297 -23
6 1700 -60
6 1732 51
6 932 -37
6 343 52
6 1790 84
6 1180 99
6 1528 -2
6 435 94
6 989 33
6 167 -2
6 1177 -27
6 1861 -7
6 1853 -33
6 1600 -21
6 1371 35
6 1912 27
6 643 54
6 1142 62
6 235 14
6 447 -53
6 263 -10
6 1227 22
6 247 -23
6 226 -42
6 660 -74
6 1304 -60
6 865 73
6 1597 3
6 339 93
6 100 -77
6 740 -41
6 875 61
6 1063 -83
6 1058 25
6 1143 72
6 1818 65
6 1175 -20
6 1371 19
6 1089 78
6 1828 -80
7 217 70
7 1811 0
7 587 -65
7 902 30
7 881 -56
7 468 84
7 924 82
7 1780 61
7 1751 32
7 1983 -30
7 374 -28
7 1276 88
7 1915 50
7 1392 6
7 1443 -30
7 512 -95
7 1263 -95
7 91 41
7 1347 -50
7 1884 16
7 29 -58
7 846 67
7 1889 8
7 979 55
7 118 32
7 1941 85
7 325 -17
7 1810 97
7 1354 69
7 1521 94
7 1508 -87
7 830 51
7 1203 -28
7 825 73
7 678 -48
7 303 -19
7 1759 -90
7 1833 92
7 1562 -2
7 1513 78
7 1429 72
7 142 40
7 1656 85
7 359 -18
7 1763 -98
7 764 -27
8 1248 -55
8 1496 -29
8 1052 19
8 1648 46
8 174 45
8 32 37
8 201 3
8 1113 -59
8 629 -55
