32 95
1 11 -45
1 16 37
1 31 -49
1 30 -93
1 27 -15
2 24 74
2 21 -35
2 14 -17
2 11 -11
2 27 -25
2 4 17
3 32 72
3 29 93
3 12 37
3 30 -14
4 26 15
4 23 58
4 14 54
4 24 93
4 30 -9
5 14 24
5 10 -72
5 15 -96
5 31 83
5 22 50
5 25 -1
6 22 -65
6 7 -9
6 19 -67
6 14 -52
6 23 -71
7 17 -19
7 10 46
7 32 29
7 24 -94
8 13 5
8 28 -38
8 24 -100
8 18 -95
8 21 26
9 30 -66
9 12 62
9 23 92
9 32 39
9 13 -63
9 11 83
10 23 71
10 30 -96
10 14 -17
10 31 -90
11 16 -40
11 23 3
11 32 -40
11 31 -27
12 23 -77
12 14 89
12 15 3
12 30 -19
12 21 40
13 32 -65
13 18 -75
14 24 -40
14 15 -21
14 19 -9
15 28 -76
15 25 -51
16 31 -70
16 23 78
16 25 80
17 29 47
17 31 -96
17 20 1
17 24 -1
18 32 73
18 19 25
18 31 -10
18 20 81
19 20 -26
19 24 -59
19 22 -99
20 22 95
20 29 -20
20 26 18
21 32 -1
21 23 87
22 28 -4
22 31 29
23 29 39
24 32 -80
24 28 -99
24 27 74
25 26 39
27 32 -35
27 30 36
28 32 28
