32 98
1 25 -3
1 4 89
1 10 -72
1 23 -24
1 28 29
1 10 -26
2 10 -96
2 20 -19
2 16 31
2 25 -27
2 11 -82
3 8 15
3 9 80
3 11 -14
3 32 -42
3 16 89
4 29 57
4 17 -54
4 21 78
4 26 47
4 12 -60
4 23 2
5 31 -74
5 27 64
5 10 32
5 23 75
5 12 4
5 30 -38
6 9 -82
6 16 62
6 12 38
6 31 -23
6 18 -42
7 12 28
7 22 -29
7 10 -45
7 10 -13
8 13 35
8 31 -82
8 13 83
8 31 -39
8 23 28
8 17 32
9 14 -74
9 12 65
9 27 13
9 31 -10
10 11 -19
10 24 -28
10 15 -28
11 27 -68
11 16 -33
11 18 -15
11 15 34
12 27 97
12 14 -6
12 23 57
12 28 95
13 14 71
13 24 87
13 18 -74
13 18 64
14 24 -42
14 21 -44
15 16 49
15 16 -6
15 22 16
15 30 -94
16 18 -90
16 21 -66
16 22 67
17 31 -35
17 19 60
17 24 57
17 27 -75
18 20 -8
18 21 20
18 28 42
18 24 29
19 21 17
19 22 91
20 23 11
20 31 -49
20 24 59
21 26 10
21 25 25
22 25 67
22 24 59
22 29 2
22 23 21
23 26 62
23 31 12
24 26 -19
24 26 -71
24 26 98
25 30 -14
27 29 20
29 32 -52
