64 243
1 32 -69
1 60 -64
1 21 81
1 30 -96
1 38 48
1 56 -14
1 55 -75
1 36 -38
2 10 -12
2 20 -47
2 48 -44
2 38 -93
2 3 -56
2 31 66
2 15 -8
2 27 70
3 59 55
3 8 -71
3 6 29
3 6 88
3 29 -46
3 9 60
3 62 -83
3 60 -37
4 33 81
4 51 -71
4 47 -45
4 45 89
4 47 -5
4 23 47
4 60 -18
4 43 39
5 38 -58
5 32 -94
5 47 25
5 51 83
5 55 -61
5 40 97
6 15 -71
6 36 38
6 15 92
6 16 48
6 44 8
6 23 33
6 10 -66
7 34 48
7 36 -6
7 18 -88
7 49 35
7 46 -12
7 15 -66
7 27 -11
7 18 -85
8 17 73
8 19 -63
8 23 98
8 46 96
8 60 46
8 28 -94
8 43 -24
9 39 -24
9 11 73
9 64 -71
9 42 -39
9 57 -11
9 62 -13
10 23 -70
10 35 -71
10 57 -63
10 16 2
10 51 -47
10 39 96
10 47 -90
11 21 24
11 41 25
11 55 82
11 19 -85
11 48 -98
11 39 -52
11 37 21
12 36 29
12 23 90
12 28 96
12 50 -1
12 13 8
13 14 -49
13 60 53
13 39 14
13 53 -17
13 63 38
13 50 10
14 21 51
14 54 -47
14 62 -28
14 45 50
14 50 12
14 43 -75
15 63 66
15 50 -47
15 59 -59
15 59 -39
16 35 -35
16 52 83
16 64 42
16 50 22
16 57 -80
16 27 46
17 22 -35
17 42 27
17 44 71
17 43 54
17 63 84
17 19 30
18 63 -35
18 48 95
18 44 -5
18 43 52
18 28 29
18 24 21
19 54 66
19 37 59
19 25 39
19 60 -79
19 20 -20
20 55 -64
20 64 -40
21 41 -47
21 41 56
21 42 -41
21 51 17
21 63 -98
21 57 24
21 46 4
22 48 -84
22 58 -20
22 40 -28
23 46 22
23 57 85
23 28 26
23 55 72
24 51 90
24 29 -26
24 61 20
24 38 -52
24 28 -63
24 59 -84
25 46 -55
25 26 16
25 26 67
25 64 70
26 49 -23
26 60 -39
27 57 -59
27 56 -9
27 60 -41
27 29 72
28 62 4
28 47 57
29 64 40
29 31 -50
29 47 12
29 44 29
30 38 -50
30 48 44
30 43 -56
30 60 -59
31 58 10
31 58 10
31 34 -95
31 49 12
32 35 -62
32 57 -31
32 60 -29
32 57 -14
32 50 -73
33 54 85
33 53 39
33 44 -96
33 46 51
34 47 52
34 51 -28
34 52 -11
34 46 85
34 58 -62
34 51 -1
35 57 -38
35 60 -31
35 52 78
35 39 68
36 64 39
36 39 56
36 50 -79
37 49 -60
37 47 4
37 54 -36
37 62 72
38 63 51
38 58 14
39 55 71
39 55 14
39 51 -52
39 45 -6
40 61 -92
40 63 24
40 50 -36
40 46 31
41 52 90
41 54 -11
41 63 -56
41 51 -45
41 47 35
42 57 -90
42 48 -16
42 53 -27
43 57 -98
43 45 -48
44 56 67
44 60 77
44 49 -55
44 49 14
44 57 45
45 46 19
45 50 84
45 48 7
45 49 30
46 61 -3
47 64 86
47 63 54
48 52 -27
48 60 98
49 50 -57
50 64 25
50 53 -83
51 57 -88
53 57 -8
53 64 17
55 64 -49
56 60 37
56 64 73
56 58 83
56 63 -73
58 64 -86
61 64 -93
