64 253
1 5 94
1 38 78
1 9 -14
1 61 -84
1 23 -56
1 37 -63
1 41 3
1 27 -37
2 20 -73
2 43 -37
2 42 34
2 50 56
2 57 33
2 4 49
2 19 -71
2 5 7
3 32 25
3 34 -11
3 39 -11
3 55 -35
3 48 -96
3 21 56
3 28 33
3 60 94
4 41 73
4 8 95
4 53 90
4 57 -68
4 24 34
4 9 -20
4 44 -33
4 15 -85
5 29 -29
5 42 30
5 44 55
5 57 49
5 34 -46
5 16 93
5 11 -28
6 56 -91
6 10 19
6 39 -64
6 31 53
6 27 80
6 41 -38
6 44 -8
7 27 -14
7 58 27
7 62 92
7 34 -67
7 35 -28
7 12 -39
7 22 -70
7 44 64
8 51 62
8 15 -88
8 10 -94
8 38 -68
8 41 86
8 60 81
8 9 -27
9 39 13
9 47 79
9 52 -7
9 17 -57
9 46 1
9 43 -49
10 52 51
10 23 22
10 11 -1
10 17 87
10 51 -83
10 29 3
10 22 -48
10 42 27
11 17 -70
11 59 -5
11 46 81
11 59 -94
11 32 -66
12 24 -100
12 39 59
12 22 -68
12 17 -53
12 60 -27
12 51 89
12 56 34
13 46 2
13 21 17
13 19 60
13 27 -43
13 51 32
13 29 79
14 15 69
14 51 96
14 64 -11
14 37 62
14 33 46
14 26 79
15 61 -32
15 33 77
15 40 -75
15 28 79
16 24 -3
16 24 55
16 51 81
16 56 -59
16 48 77
17 40 -31
17 49 -45
17 38 90
17 47 -69
17 34 48
17 32 38
17 57 -61
18 34 -33
18 60 87
18 36 99
18 52 59
18 29 -6
18 20 31
18 63 -70
19 64 -18
19 37 -49
19 43 -35
19 28 88
19 51 79
19 50 -4
19 52 15
20 46 95
20 27 -25
20 34 -65
20 62 -40
20 25 -77
20 22 -29
21 35 -80
21 25 20
21 39 -85
21 39 84
21 43 -61
22 60 20
22 63 36
22 24 72
22 33 65
22 38 5
22 35 95
23 35 -15
23 41 -59
23 34 -7
23 55 -29
23 60 -96
24 41 -27
24 41 -40
24 52 -97
24 51 94
25 44 -91
25 36 -58
25 31 12
25 27 96
25 27 -70
26 59 98
26 51 36
26 49 66
26 55 -27
26 49 27
27 40 -74
27 59 -44
27 58 97
28 33 73
28 35 -30
28 54 -42
28 34 9
29 53 -51
29 30 -95
29 50 84
29 54 72
29 56 30
29 33 19
30 57 -57
30 54 -38
30 62 -14
30 40 -46
30 31 -93
31 48 85
31 63 -10
31 64 76
31 53 77
32 64 -51
32 59 -69
32 58 -18
32 61 -45
33 52 10
33 47 5
33 56 70
33 34 37
34 56 56
34 57 85
34 44 -66
35 36 -94
35 37 -78
35 53 -3
35 47 32
36 37 1
36 50 -72
36 48 72
36 39 -1
36 52 63
37 54 62
37 63 54
38 62 74
38 47 2
38 53 -44
38 40 1
39 61 -73
39 56 -35
39 56 53
39 53 17
40 47 66
40 43 -90
40 47 26
40 57 5
40 55 -88
41 61 -51
41 46 -38
41 44 -80
42 44 74
42 55 59
43 62 -20
43 60 5
44 46 15
45 48 65
45 56 -96
46 60 -87
46 58 -23
46 54 10
47 51 -52
47 58 16
48 59 -75
49 58 98
50 53 19
50 53 -21
51 60 22
51 54 32
51 59 -67
53 64 49
54 55 91
54 59 46
55 59 -43
56 58 -95
58 60 -18
59 60 -78
61 62 -29
62 63 -45
