256 4096
1 51 40
1 219 35
1 72 41
1 255 31
1 109 -6
1 13 64
1 206 -41
1 55 -17
1 33 -11
1 231 -91
1 13 -55
1 163 72
1 67 69
1 164 37
1 174 -89
1 163 -92
2 65 -85
2 106 62
2 245 44
2 154 -15
2 177 -47
2 183 21
2 62 25
2 236 84
2 206 -43
2 47 -26
2 229 78
2 234 -63
2 23 50
2 238 -15
2 90 39
2 135 77
3 57 -68
3 45 -8
3 66 -75
3 244 72
3 94 39
3 34 -99
3 108 -26
3 256 -76
3 240 59
3 169 -57
3 148 1
3 163 65
3 81 -57
3 107 -78
3 95 -60
3 72 59
4 93 2
4 138 -52
4 76 20
4 242 -100
4 247 -96
4 14 45
4 210 -6
4 222 42
4 93 -48
4 119 -2
4 145 -54
4 233 -84
4 217 38
4 102 -71
4 86 -93
4 123 -39
5 242 50
5 190 -61
5 165 57
5 3 51
5 29 93
5 161 -76
5 115 -75
5 105 58
5 18 36
5 184 40
5 237 -70
5 167 5
5 212 -45
5 186 -62
5 17 -36
5 254 77
6 153 -75
6 244 -51
6 185 -61
6 224 -56
6 74 70
6 169 65
6 208 59
6 168 61
6 15 -75
6 139 51
6 201 -96
6 42 -7
6 156 -75
6 141 -44
6 40 -91
6 77 60
7 206 -95
7 240 -8
7 46 63
7 182 -1
7 120 -36
7 252 -79
7 4 95
7 219 45
7 216 -96
7 184 -40
7 59 84
7 195 -68
7 102 -2
7 173 53
7 150 93
7 193 -13
8 228 -56
8 71 -7
8 206 -29
8 205 -38
8 123 -76
8 178 -79
8 145 -90
8 192 5
8 45 -18
8 59 46
8 249 -70
8 239 57
8 218 -42
8 95 -9
8 33 -37
8 162 -16
9 207 -80
9 159 -99
9 39 79
9 28 52
9 53 56
9 7 -14
9 51 29
9 138 10
9 28 -94
9 138 -55
9 128 48
9 243 6
9 118 -69
9 252 -26
9 35 5
9 142 42
10 149 -27
10 193 -17
10 122 -12
10 232 -86
10 76 -75
10 82 56
10 231 -95
10 69 -22
10 255 -13
10 6 87
10 135 -93
10 43 10
10 20 -65
10 167 89
10 202 -45
10 32 62
11 60 25
11 91 99
11 30 28
11 69 95
11 47 82
11 74 -87
11 8 17
11 234 26
11 122 -81
11 207 -99
11 67 62
11 235 98
11 246 47
11 135 -96
11 3 38
11 8 59
12 215 90
12 84 -36
12 42 79
12 246 -46
12 11 -17
12 230 99
12 161 89
12 26 -23
12 6 -25
12 29 -22
12 215 48
12 85 -36
12 185 -90
12 187 53
12 186 -30
12 44 69
13 129 4
13 18 81
13 91 60
13 218 -6
13 186 -4
13 139 95
13 38 93
13 105 52
13 225 -30
13 59 8
13 86 -42
13 43 14
13 61 -36
13 66 31
13 231 -20
13 11 99
14 162 -92
14 235 42
14 175 -13
14 149 76
14 52 40
14 215 -83
14 155 -24
14 102 -10
14 231 12
14 248 56
14 92 9
14 47 -86
14 196 51
14 211 -66
14 118 -29
14 252 -20
15 220 47
15 145 73
15 150 -76
15 255 78
15 228 -80
15 150 56
15 208 -72
15 207 -8
15 181 52
15 105 64
15 186 47
15 165 -23
15 143 -62
15 85 -39
15 30 -40
15 61 -54
16 6 31
16 54 33
16 95 -36
16 154 53
16 223 18
16 209 8
16 39 83
16 179 63
16 146 38
16 91 -75
16 110 23
16 2 4
16 217 -99
16 45 -49
16 164 -32
16 250 -10
17 196 34
17 218 -48
17 158 18
17 199 9
17 93 -81
17 172 50
17 29 39
17 154 28
17 228 -10
17 177 -38
17 100 -36
17 240 -8
17 81 -90
17 19 -38
17 96 -83
17 160 -83
18 52 0
18 116 25
18 105 -83
18 173 51
18 188 -98
18 69 -57
18 242 -17
18 119 -10
18 116 -76
18 184 -30
18 36 14
18 78 -30
18 225 -51
18 41 -31
18 112 -100
18 63 -28
19 3 59
19 59 68
19 180 -31
19 81 65
19 190 -59
19 19 -8
19 152 45
19 203 81
19 240 65
19 107 -66
19 23 -62
19 90 72
19 241 -45
19 254 -88
19 88 -47
19 13 -64
20 82 48
20 128 10
20 20 -95
20 90 -16
20 254 -32
20 51 54
20 245 -29
20 106 -14
20 89 30
20 179 -12
20 69 -83
20 194 80
20 66 49
20 224 -56
20 202 -11
20 95 57
21 108 74
21 175 -83
21 92 -97
21 30 78
21 228 -72
21 167 33
21 240 79
21 9 97
21 62 88
21 139 13
21 123 -19
21 96 -45
21 34 2
21 41 72
21 130 71
21 74 34
22 8 32
22 213 80
22 139 -67
22 124 -76
22 18 -72
22 26 92
22 84 -51
22 198 79
22 248 5
22 27 -39
22 6 -72
22 143 80
22 209 -14
22 231 77
22 70 -47
22 172 -11
23 84 35
23 3 57
23 30 80
23 4 -25
23 81 -13
23 246 -39
23 196 -41
23 70 -17
23 21 36
23 136 10
23 93 8
23 107 26
23 196 14
23 88 -12
23 120 18
23 109 85
24 31 -69
24 155 -13
24 238 95
24 5 -99
24 242 15
24 67 5
24 204 -2
24 61 -3
24 20 -32
24 48 12
24 215 25
24 44 65
24 26 17
24 193 -43
24 107 -66
24 149 -72
25 85 -66
25 2 47
25 46 82
25 184 -22
25 251 -21
25 13 -77
25 65 -69
25 138 -30
25 196 87
25 30 67
25 35 92
25 14 70
25 180 31
25 215 -56
25 253 -93
25 220 24
26 241 28
26 57 -41
26 20 -13
26 28 -67
26 199 49
26 83 80
26 67 -10
26 21 -18
26 143 -17
26 18 -73
26 69 12
26 86 -9
26 193 -47
26 48 -69
26 148 -25
26 131 52
27 162 15
27 18 22
27 156 -62
27 199 -9
27 183 31
27 176 25
27 246 21
27 71 -42
27 56 -34
27 31 -1
27 127 -24
27 174 -47
27 9 98
27 47 14
27 67 -43
27 254 10
28 127 -86
28 108 82
28 254 -36
28 28 24
28 25 -47
28 96 -41
28 43 -89
28 67 -4
28 41 -37
28 145 80
28 177 -94
28 82 -93
28 120 -57
28 92 77
28 27 94
28 11 -9
29 51 -74
29 42 -86
29 208 23
29 249 87
29 238 -86
29 11 13
29 87 95
29 91 92
29 173 -42
29 253 0
29 218 31
29 156 82
29 185 33
29 10 -42
29 94 -74
29 17 29
30 137 73
30 116 79
30 101 -30
30 135 98
30 88 71
30 135 -67
30 187 80
30 99 49
30 113 -47
30 181 98
30 206 -59
30 250 -29
30 11 23
30 109 68
30 128 45
30 127 39
31 210 -13
31 206 -6
31 195 -60
31 239 13
31 49 20
31 129 -24
31 57 -19
31 202 -83
31 248 -81
31 37 1
31 214 -91
31 132 92
31 136 -99
31 122 22
31 101 4
31 20 -82
32 255 -100
32 146 35
32 51 30
32 15 -46
32 244 -62
32 203 97
32 29 49
32 242 -85
32 125 41
32 14 -46
32 45 -89
32 256 -58
32 180 -91
32 60 -49
32 69 87
32 171 53
33 149 35
33 102 -11
33 132 -98
33 195 -31
33 50 99
33 115 64
33 38 -33
33 244 94
33 172 30
33 196 2
33 137 62
33 129 -85
33 226 -34
33 165 -69
33 72 30
33 152 -51
34 137 -53
34 231 32
34 35 64
34 210 -81
34 142 30
34 245 14
34 146 -33
34 112 88
34 243 -82
34 61 76
34 204 62
34 84 -5
34 138 -88
34 255 -6
34 91 -80
34 235 32
35 75 23
35 46 -34
35 35 -71
35 209 50
35 186 -47
35 131 -39
35 23 85
35 168 -23
35 229 76
35 204 -99
35 53 -96
35 114 75
35 205 -35
35 46 -52
35 231 -20
35 148 44
36 217 54
36 245 23
36 181 14
36 132 18
36 56 -57
36 7 -37
36 80 72
36 113 -57
36 134 -70
36 69 -23
36 205 -31
36 214 97
36 170 -57
36 60 -51
36 158 -50
36 10 -97
37 212 -94
37 65 82
37 145 67
37 64 42
37 143 -46
37 38 -4
37 250 99
37 125 -89
37 199 -61
37 134 -72
37 242 6
37 12 57
37 82 34
37 210 73
37 17 -63
37 227 -36
38 29 -69
38 88 -41
38 74 35
38 70 -100
38 7 97
38 12 -61
38 105 69
38 7 89
38 194 -82
38 130 -57
38 83 -16
38 73 7
38 90 -23
38 121 20
38 61 89
38 46 36
39 218 -32
39 255 -43
39 86 -52
39 118 88
39 167 48
39 101 91
39 96 21
39 57 64
39 60 -97
39 254 85
39 25 -69
39 145 12
39 228 -32
39 74 -19
39 129 6
39 5 -36
40 23 -72
40 140 25
40 153 -34
40 63 -60
40 97 95
40 35 44
40 173 29
40 211 55
40 208 -94
40 25 12
40 3 -20
40 87 63
40 226 62
40 169 89
40 227 95
40 74 25
41 168 64
41 114 -1
41 81 75
41 78 91
41 245 -67
41 161 82
41 10 68
41 143 -20
41 81 65
41 145 -49
41 247 -42
41 99 32
41 128 53
41 103 -100
41 134 -55
41 72 -47
42 90 91
42 33 71
42 238 -47
42 173 22
42 14 4
42 217 -42
42 84 -4
42 241 -95
42 252 -84
42 242 6
42 125 -55
42 137 -33
42 91 -7
42 223 14
42 35 29
42 222 -12
43 247 -78
43 76 -85
43 8 -31
43 242 62
43 75 -64
43 74 27
43 168 -39
43 49 41
43 172 -79
43 227 13
43 247 50
43 53 57
43 100 -36
43 58 -24
43 22 -14
43 37 -50
44 206 -30
44 69 -82
44 219 -1
44 58 -27
44 57 92
44 19 -54
44 184 -78
44 99 -38
44 219 -19
44 149 33
44 143 -51
44 189 -54
44 195 -26
44 130 -68
44 247 35
44 36 -59
45 96 33
45 234 52
45 156 84
45 106 -64
45 94 -89
45 223 35
45 95 76
45 114 -58
45 99 67
45 79 99
45 137 -69
45 198 94
45 99 -29
45 26 17
45 7 -83
45 75 78
46 85 92
46 68 -22
46 120 -17
46 239 -47
46 91 -12
46 88 60
46 57 -13
46 9 23
46 13 -26
46 19 -87
46 245 -45
46 19 -62
46 253 -74
46 254 -39
46 186 64
46 60 85
47 117 97
47 46 56
47 18 84
47 114 -83
47 172 -94
47 35 -61
47 147 -30
47 51 0
47 164 48
47 12 50
47 244 81
47 250 -19
47 62 -54
47 152 -64
47 222 -29
47 139 34
48 135 90
48 39 59
48 193 -14
48 106 41
48 179 47
48 200 34
48 119 -83
48 193 63
48 229 4
48 120 80
48 165 25
48 20 54
48 154 38
48 145 -8
48 176 -34
48 2 10
49 206 99
49 147 -47
49 66 -75
49 196 32
49 28 48
49 146 -33
49 166 17
49 186 6
49 243 -39
49 35 27
49 250 -20
49 36 99
49 86 -57
49 96 -75
49 111 -77
49 216 83
50 33 29
50 93 86
50 246 -40
50 197 62
50 167 -24
50 167 56
50 19 80
50 228 92
50 109 65
50 62 59
50 15 20
50 90 80
50 191 -89
50 134 -11
50 163 39
50 228 -47
51 254 74
51 52 -72
51 244 -84
51 138 39
51 2 -21
51 232 -55
51 203 -87
51 81 -87
51 232 -70
51 234 44
51 155 85
51 235 -18
51 179 89
51 195 -92
51 168 -1
51 124 73
52 16 47
52 223 30
52 129 -66
52 41 -2
52 53 96
52 231 -42
52 181 -52
52 53 -43
52 216 -75
52 86 18
52 156 -92
52 129 62
52 136 54
52 79 -73
52 213 93
52 225 -75
53 188 -98
53 32 31
53 210 -38
53 198 -1
53 47 -69
53 255 -44
53 104 78
53 105 37
53 223 51
53 40 61
53 64 -8
53 51 32
53 162 -46
53 30 -89
53 89 7
53 78 -34
54 11 -30
54 218 -23
54 174 -40
54 125 9
54 251 71
54 174 65
54 173 79
54 21 -74
54 206 26
54 22 99
54 207 -24
54 29 85
54 133 -40
54 170 52
54 47 82
54 70 -18
55 248 14
55 161 78
55 182 98
55 242 -14
55 108 -35
55 128 -64
55 27 0
55 86 81
55 182 -3
55 173 -72
55 69 -64
55 107 -8
55 93 -5
55 98 -10
55 115 -10
55 255 52
56 241 -53
56 124 35
56 147 -35
56 78 -68
56 49 -39
56 95 -18
56 45 22
56 177 -3
56 178 -58
56 135 -67
56 185 78
56 59 17
56 131 -33
56 139 -16
56 106 98
56 73 7
57 204 59
57 177 58
57 207 -92
57 166 53
57 83 -3
57 217 26
57 97 -26
57 163 49
57 12 -41
57 71 56
57 113 -28
57 162 -77
57 103 -73
57 141 76
57 125 71
57 96 -30
58 121 -47
58 61 -13
58 14 -37
58 247 21
58 204 80
58 217 72
58 61 -55
58 104 27
58 34 5
58 170 55
58 37 -64
58 70 -80
58 214 -65
58 238 51
58 84 -86
58 146 -1
59 33 -24
59 19 -23
59 6 13
59 43 40
59 176 -4
59 97 -67
59 11 69
59 167 35
59 217 -12
59 225 -65
59 242 -9
59 115 30
59 235 -84
59 80 -34
59 185 -75
59 25 -51
60 60 -99
60 171 -63
60 248 67
60 152 -18
60 137 -32
60 67 78
60 41 67
60 143 54
60 141 -23
60 33 88
60 97 51
60 123 -67
60 149 -10
60 153 -59
60 130 -79
60 195 -64
61 57 81
61 214 -36
61 32 -1
61 106 -23
61 184 52
61 93 56
61 175 -27
61 23 -72
61 46 31
61 197 46
61 139 57
61 161 -8
61 6 -80
61 194 -4
61 31 -52
61 30 76
62 175 -48
62 15 -18
62 215 -12
62 127 11
62 72 39
62 168 -95
62 45 -42
62 79 -5
62 233 4
62 85 -64
62 59 20
62 214 -17
62 209 5
62 69 -53
62 158 60
62 103 -29
63 35 16
63 135 82
63 131 81
63 73 -71
63 228 -79
63 250 93
63 212 -11
63 167 -19
63 81 -72
63 180 27
63 27 -64
63 166 -53
63 17 28
63 146 -93
63 28 -50
63 233 -15
64 240 41
64 104 -11
64 123 -12
64 111 63
64 18 78
64 252 -76
64 79 10
64 167 79
64 140 29
64 10 27
64 175 -86
64 192 10
64 42 -32
64 237 -28
64 59 -82
64 73 53
65 41 -85
65 178 66
65 8 93
65 226 66
65 178 75
65 227 6
65 115 -92
65 193 27
65 194 33
65 194 88
65 248 -12
65 129 51
65 172 90
65 56 38
65 246 26
65 37 13
66 57 -58
66 132 -99
66 229 -33
66 111 38
66 45 96
66 73 -58
66 239 40
66 184 -2
66 122 -11
66 43 11
66 247 -11
66 17 23
66 27 -98
66 84 89
66 215 22
66 30 55
67 92 -89
67 254 -72
67 83 4
67 165 78
67 101 -87
67 7 46
67 42 37
67 16 62
67 37 81
67 210 -16
67 114 -49
67 251 91
67 202 50
67 93 -46
67 84 -91
67 223 -39
68 180 3
68 122 77
68 146 80
68 136 -79
68 160 8
68 251 -38
68 196 -72
68 99 35
68 241 -3
68 86 34
68 178 -51
68 117 -71
68 75 83
68 97 -63
68 153 -26
68 222 -69
69 28 63
69 254 21
69 106 -94
69 196 -46
69 5 -4
69 214 11
69 218 -6
69 111 46
69 153 -19
69 145 -64
69 22 -21
69 240 21
69 16 6
69 142 -62
69 9 2
69 24 67
70 246 -24
70 39 -81
70 226 -51
70 234 -79
70 17 -31
70 51 82
70 212 68
70 209 75
70 37 29
70 181 52
70 23 -11
70 31 45
70 232 45
70 48 -6
70 79 -52
70 213 68
71 82 71
71 220 -41
71 102 -31
71 168 -65
71 133 -35
71 143 53
71 106 -8
71 71 -40
71 233 46
71 152 -78
71 237 -19
71 64 94
71 2 -81
71 123 -44
71 92 -32
71 84 95
72 133 -78
72 150 14
72 125 -19
72 61 -3
72 122 -90
72 144 3
72 199 -83
72 217 17
72 199 -49
72 6 1
72 216 32
72 246 -1
72 150 99
72 202 -80
72 224 12
72 77 -34
73 115 71
73 82 30
73 130 40
73 102 49
73 135 -73
73 210 -8
73 51 57
73 243 76
73 185 -98
73 101 -73
73 7 21
73 94 20
73 174 18
73 206 51
73 47 -30
73 200 63
74 10 90
74 92 -92
74 75 78
74 48 96
74 224 0
74 146 -54
74 75 15
74 142 -12
74 181 -72
74 226 -2
74 88 7
74 254 -81
74 242 43
74 33 -80
74 152 79
74 148 21
75 241 83
75 99 71
75 102 -87
75 222 31
75 26 97
75 47 79
75 129 26
75 75 24
75 6 27
75 82 43
75 93 74
75 131 22
75 15 -66
75 137 -61
75 31 90
75 96 89
76 120 21
76 219 92
76 235 -79
76 229 42
76 177 -89
76 57 -76
76 148 -15
76 40 -48
76 140 -7
76 56 -5
76 31 -46
76 94 13
76 29 22
76 99 39
76 180 30
76 7 -71
77 103 39
77 84 0
77 107 -22
77 226 87
77 186 22
77 242 60
77 239 -55
77 68 -63
77 226 68
77 225 10
77 197 53
77 32 0
77 174 58
77 10 -21
77 210 58
77 10 36
78 222 -48
78 99 -55
78 39 -15
78 3 -63
78 207 88
78 213 -79
78 99 -43
78 164 32
78 212 93
78 191 78
78 28 -94
78 54 85
78 165 -83
78 187 -19
78 21 -43
78 236 7
79 67 -60
79 235 -14
79 20 85
79 4 26
79 150 -78
79 90 -78
79 162 40
79 97 -61
79 18 10
79 91 2
79 87 -86
79 55 57
79 1 18
79 216 -23
79 210 -42
79 179 51
80 164 78
80 179 -66
80 232 9
80 2 59
80 88 89
80 234 -52
80 77 7
80 50 12
80 13 -6
80 124 -19
80 142 59
80 232 49
80 168 24
80 141 30
80 99 87
80 247 -69
81 101 -44
81 62 14
81 133 93
81 20 -31
81 189 54
81 78 -79
81 249 -97
81 160 98
81 32 -87
81 197 3
81 119 -8
