256 2013
1 124 -1
1 202 98
1 23 -9
1 67 27
1 84 -44
1 219 -80
1 249 96
1 46 4
1 232 67
1 149 64
1 240 -24
1 35 -71
1 67 -43
1 254 27
1 33 -79
1 176 -86
2 146 -64
2 99 93
2 139 7
2 189 34
2 180 27
2 3 3
2 223 -43
2 70 -29
2 199 21
2 140 -6
2 104 34
2 226 63
2 111 -80
2 219 24
2 80 55
2 221 99
3 164 -23
3 39 3
3 102 -93
3 61 -92
3 220 -95
3 140 33
3 17 -52
3 103 92
3 125 -92
3 233 12
3 137 -91
3 24 51
3 107 82
3 190 -24
3 227 39
3 36 67
4 40 -44
4 21 13
4 195 -63
4 125 78
4 60 43
4 159 8
4 18 83
4 186 65
4 98 13
4 48 28
4 208 94
4 194 30
4 39 80
4 239 80
4 153 79
5 63 -80
5 140 75
5 89 -16
5 238 -28
5 76 -2
5 139 -18
5 224 -35
5 126 9
5 204 49
5 123 12
5 13 -52
5 168 -86
5 184 -6
5 249 -54
5 187 57
5 153 -57
6 215 -24
6 129 -73
6 24 72
6 80 -5
6 235 13
6 65 -97
6 28 -99
6 208 -90
6 222 74
6 104 -15
6 213 5
6 240 -38
6 166 -32
6 136 -41
6 99 -69
6 61 -40
7 83 -3
7 149 -49
7 256 -37
7 229 93
7 93 -55
7 13 -94
7 220 8
7 219 17
7 254 45
7 209 -57
7 191 8
7 163 -23
7 156 -64
7 159 -21
7 113 -29
7 111 -8
8 99 -28
8 56 17
8 65 -16
8 38 85
8 142 -43
8 139 -20
8 253 65
8 85 86
8 205 -31
8 18 -60
8 149 79
8 72 27
8 114 99
8 214 -1
8 74 -64
8 219 -28
9 25 -57
9 32 -26
9 79 66
9 87 -40
9 138 53
9 35 21
9 160 35
9 239 -11
9 222 25
9 51 52
9 59 50
9 111 62
9 253 51
9 172 94
10 208 71
10 77 -30
10 50 92
10 123 23
10 201 15
10 171 33
10 102 -50
10 172 -84
10 169 11
10 146 32
10 117 -97
10 19 -43
10 14 -91
10 106 -34
10 105 -59
10 68 -21
11 231 -54
11 51 71
11 207 87
11 215 95
11 59 6
11 67 -8
11 30 23
11 24 97
11 18 31
11 240 96
11 92 18
11 18 24
11 19 36
11 42 50
12 172 -57
12 62 34
12 253 -7
12 247 -86
12 207 52
12 23 8
12 25 -100
12 98 -61
12 50 87
12 40 -96
12 160 -81
12 63 23
12 249 26
12 177 96
12 194 85
12 209 -63
13 251 60
13 245 -54
13 86 48
13 41 -56
13 108 39
13 25 -86
13 220 -51
13 24 -7
13 111 13
13 52 47
13 191 -66
13 205 -24
13 189 -14
14 190 69
14 79 -94
14 197 -79
14 221 -82
14 18 89
14 118 17
14 112 -76
14 194 -79
14 243 -35
14 151 3
14 37 54
14 103 26
14 82 -2
14 175 97
14 179 82
14 19 -25
15 209 -26
15 189 -54
15 158 -37
15 19 -34
15 246 25
15 248 -98
15 163 12
15 247 75
15 169 -88
15 236 -98
15 117 1
15 91 58
15 101 52
15 120 47
15 79 -25
15 210 -33
16 243 -78
16 102 -80
16 135 -53
16 162 -15
16 232 -3
16 183 -16
16 148 50
16 220 69
16 92 35
16 46 -33
16 43 -49
16 218 84
16 184 38
16 123 76
16 177 -60
17 32 -60
17 253 -54
17 133 -73
17 121 -10
17 175 -25
17 129 -65
17 160 46
17 153 97
17 150 77
17 117 -50
17 148 93
17 143 -21
17 114 55
17 60 -51
17 98 13
17 131 -45
18 82 12
18 129 -71
18 209 94
18 63 37
18 242 -3
18 123 84
18 180 63
18 249 55
18 218 6
18 63 -47
18 22 -8
18 124 60
18 74 -53
18 222 86
18 163 -59
19 70 68
19 60 82
19 177 -25
19 185 -31
19 220 -12
19 186 20
19 253 -19
19 49 39
19 205 -37
19 124 -65
19 137 -98
19 68 -71
19 238 -24
20 210 73
20 140 -91
20 250 30
20 41 0
20 96 30
20 255 70
20 242 64
20 179 -56
20 193 -47
20 192 -27
20 230 -84
20 123 0
20 140 84
21 216 -62
21 54 52
21 185 28
21 174 68
21 44 -52
21 60 34
21 131 -74
21 127 -4
21 56 78
21 188 -15
21 216 6
21 184 50
21 221 94
21 62 -21
22 61 -63
22 119 47
22 237 -61
22 169 -15
22 252 -93
22 180 -75
22 62 -90
22 74 -79
22 165 -54
22 139 -50
22 243 96
22 31 25
22 243 55
22 116 13
22 88 23
23 86 -52
23 140 -61
23 248 -27
23 25 -7
23 87 35
23 244 -72
23 196 -40
23 45 -8
23 95 -44
23 46 -91
23 175 -93
23 205 -31
23 45 95
23 129 -64
23 46 -22
23 151 38
24 132 -12
24 142 -45
24 30 72
24 120 -68
24 220 49
24 80 -32
24 244 -77
24 158 97
24 195 -83
24 29 -85
24 169 0
24 232 -2
24 205 -39
24 41 44
24 99 -12
25 133 35
25 60 -53
25 89 56
25 121 5
25 214 12
25 128 9
25 84 -37
25 109 91
25 159 65
25 203 -51
25 52 -67
25 165 37
25 173 54
25 97 -68
26 56 6
26 167 -51
26 54 19
26 195 34
26 82 -23
26 126 67
26 155 -49
26 157 28
26 169 -24
26 222 19
26 103 49
26 70 13
26 236 -65
26 99 40
26 80 -81
27 93 13
27 167 -66
27 185 60
27 48 -70
