2048 46864
1 1890 35
1 124 31
1 2045 -67
1 775 60
1 1111 -30
1 779 -24
1 290 -38
1 689 68
1 757 -43
1 931 -100
1 264 11
1 87 -84
1 1015 -79
1 434 -67
1 950 -15
1 557 55
1 41 -27
1 387 3
1 375 -13
1 1986 21
1 4 9
1 753 -1
1 1959 -45
1 1076 29
1 1950 76
1 1328 -10
1 1966 -15
1 915 -83
1 1658 15
1 1597 -75
1 159 -97
1 1862 -57
1 1159 -23
1 496 32
1 606 -27
1 766 -53
1 879 40
1 1372 -56
1 904 -77
1 953 -25
1 1262 71
1 1010 17
1 1780 54
1 854 -53
1 1993 -27
1 1783 8
2 1765 -72
2 875 -15
2 134 -83
2 500 8
2 1961 94
2 2047 -95
2 1071 42
2 2014 -98
2 1354 -49
2 1715 39
2 652 11
2 57 72
2 504 -10
2 1022 85
2 1243 48
2 1170 -100
2 346 -43
2 1567 -76
2 1603 -84
2 1926 46
2 1954 93
2 455 -35
2 340 -32
2 888 2
2 829 -80
2 804 13
2 242 89
2 317 33
2 383 -3
2 495 60
2 188 -86
2 141 47
2 2036 -8
2 987 -61
2 235 79
2 764 -15
2 663 94
2 1668 87
2 684 21
2 1931 26
2 1457 64
2 236 -70
2 1847 74
2 705 -63
2 1246 -32
2 1613 -26
3 714 80
3 1876 9
3 1890 -60
3 1715 -40
3 1507 -49
3 1025 70
3 1892 -81
3 1945 -94
3 57 59
3 7 93
3 653 41
3 1418 21
3 1348 -99
3 677 -77
3 550 -30
3 276 -97
3 537 15
3 509 -25
3 1082 -99
3 1558 -12
3 1956 -70
3 1039 -20
3 1749 -56
3 686 -83
3 732 41
3 1401 12
3 2005 69
3 111 -50
3 1386 32
3 9 3
3 169 -54
3 816 -59
3 647 -37
3 146 44
3 1522 -58
3 1981 -8
3 515 30
3 797 33
3 25 45
3 1086 8
3 1848 91
3 940 -41
3 1368 -39
3 1843 75
3 1056 66
3 809 -5
4 1995 54
4 78 -86
4 1561 -100
4 734 7
4 902 -3
4 1405 63
4 1590 96
4 1504 21
4 1760 -61
4 1583 10
4 1280 -61
4 846 -53
4 1748 -8
4 2043 57
4 544 75
4 413 67
4 1682 -60
4 124 -12
4 1081 73
4 109 -26
4 1841 97
4 1668 69
4 300 15
4 1065 -8
4 1494 62
4 404 -79
4 1202 29
4 503 -76
4 339 50
4 1284 26
4 2036 -29
4 1717 0
4 985 0
4 1635 78
4 116 50
4 48 -41
4 105 22
4 135 -49
4 943 -80
4 1686 50
4 856 12
4 903 91
4 1678 -41
4 331 -16
4 704 82
5 986 -55
5 280 -44
5 1814 86
5 813 -32
5 626 27
5 1382 5
5 394 66
5 1963 -39
5 1071 87
5 1993 18
5 584 -68
5 947 98
5 1902 -6
5 398 1
5 1435 -95
5 759 93
5 31 -86
5 1703 23
5 435 -92
5 680 57
5 578 40
5 1189 23
