2048 47099
1 1199 79
1 165 57
1 543 -24
1 1441 25
1 892 30
1 1390 77
1 938 96
1 640 -38
1 130 -83
1 1160 15
1 760 15
1 1378 -55
1 1742 54
1 1900 -47
1 1671 22
1 1761 -40
1 1702 -93
1 1804 -71
1 121 4
1 929 -43
1 1352 -91
1 294 28
1 1865 -86
1 1313 79
1 1815 -13
1 56 -66
1 1063 -1
1 810 -21
1 602 40
1 1518 29
1 1364 -91
1 712 -49
1 1740 67
1 189 80
1 1706 -25
1 2035 49
1 790 68
1 1894 -27
1 1231 -3
1 1232 -18
1 174 2
1 97 49
1 260 89
1 131 -20
1 300 -2
1 168 -18
2 944 45
2 1517 66
2 1143 -78
2 1300 -33
2 1543 -63
2 45 45
2 1261 -77
2 1104 49
2 1497 -90
2 659 63
2 1212 55
2 1552 -58
2 1024 -48
2 687 -92
2 2032 65
2 1311 76
2 145 -75
2 1996 -88
2 1216 -2
2 1328 -71
2 1115 -25
2 5 89
2 576 11
2 326 -99
2 1799 39
2 694 62
2 1452 44
2 1863 36
2 791 -81
2 1474 -98
2 380 -25
2 1237 60
2 1911 33
2 1053 -87
2 179 -68
2 67 -71
2 972 38
2 1984 8
2 1119 22
2 1603 -41
2 588 72
2 2029 -89
2 2001 90
2 1436 93
2 993 -48
2 1850 25
3 1186 -4
3 1786 89
3 122 -99
3 1311 29
3 111 23
3 1694 -9
3 1967 -34
3 372 89
3 364 -90
3 1137 -32
3 1137 -85
3 1242 8
3 1567 -99
3 1008 -17
3 806 -7
3 1936 47
3 1022 -18
3 2036 10
3 1218 2
3 544 53
3 1155 65
3 1419 55
3 213 -10
3 1993 88
3 817 -10
3 930 5
3 1379 10
3 431 -26
3 767 79
3 1597 36
3 91 -14
3 1780 -55
3 1149 81
3 1181 -90
3 1887 -33
3 2035 38
3 278 81
3 1726 -50
3 1285 -70
3 488 36
3 1085 -11
3 1093 10
3 350 -13
3 615 22
3 1959 -7
3 1869 -58
4 1365 -79
4 1378 -20
4 528 -91
4 1916 -78
4 156 -75
4 1101 -87
4 1152 -12
4 80 -69
4 356 -74
4 136 -96
4 854 99
4 1580 52
4 761 48
4 595 -89
4 1102 47
4 363 76
4 591 20
4 417 65
4 1197 -20
4 1691 62
4 1249 -51
4 1962 7
4 1206 31
4 171 87
4 35 32
4 1021 27
4 757 78
4 880 96
4 1931 -84
4 264 -95
4 1035 -12
4 1843 69
4 436 76
4 1148 98
4 1941 73
4 1898 23
4 218 53
4 1637 32
4 1639 -24
4 1705 66
4 1594 -7
4 861 -97
4 1224 -63
4 1104 32
4 876 -4
5 248 -21
5 1782 -74
5 56 -14
5 771 -54
5 1439 46
5 1752 39
5 354 2
5 114 -4
5 1946 -20
5 773 -69
5 398 80
5 1485 37
5 510 -50
5 1066 -3
5 1138 -29
5 314 21
5 466 -96
5 94 78
5 1241 13
5 1380 75
5 1306 -13
5 7 -4
5 1843 2
5 1711 -57
5 1089 77
5 533 -58
5 1289 -22
5 101 -16
5 1202 2
5 113 31
5 416 26
5 1334 30
5 512 -3
5 2032 7
5 616 60
5 225 27
5 826 37
5 1312 17
5 156 14
5 437 24
5 412 80
5 1375 15
5 1521 -98
5 1793 84
5 1644 84
6 312 74
6 799 -4
6 1758 79
6 706 -83
6 61 21
6 1874 43
6 108 79
6 1573 -13
6 1692 -63
6 1855 6
6 659 -89
6 1525 -42
6 271 -62
6 1368 -85
6 894 -30
6 456 15
6 1928 69
6 1530 -97
6 1778 -3
6 963 -82
6 293 -4
6 722 -89
6 1169 -96
6 1717 -71
6 1628 -85
6 2033 45
6 290 31
6 1894 54
6 1929 -96
6 404 -12
6 1139 49
6 193 -85
6 1612 -47
6 1754 84
6 1799 -16
6 1338 -18
6 1029 -53
6 1923 -50
6 575 24
6 789 31
6 1795 -58
6 1504 -85
6 1564 -5
6 1048 -73
6 1341 -13
6 791 -85
7 1161 3
7 145 52
7 412 29
7 1894 9
7 1859 -34
7 1278 27
