128 779
1 102 -13
1 43 -18
1 88 -70
1 68 32
1 40 16
1 96 -17
1 4 65
1 55 89
1 115 63
1 67 13
1 13 -47
1 74 15
2 84 -24
2 86 99
2 105 -68
2 58 -89
2 103 63
2 115 15
2 22 70
2 112 -28
2 122 -38
2 38 -69
2 110 -38
2 18 -51
3 14 17
3 109 76
3 27 -57
3 55 -69
3 42 -1
3 21 -23
3 82 -34
3 45 63
3 47 -99
3 41 -95
3 119 34
3 58 -26
4 18 -20
4 45 -69
4 29 -62
4 72 -24
4 9 8
4 127 -58
4 74 -64
4 78 -14
4 111 7
4 20 -85
4 80 41
4 21 -33
5 25 -48
5 41 -93
5 107 -24
5 116 -20
5 93 0
5 89 -51
5 65 -3
5 80 -65
5 49 -43
5 92 -61
5 10 85
5 106 -95
6 50 -91
6 71 76
6 33 64
6 91 0
6 13 99
6 11 76
6 26 88
6 70 -18
6 89 92
6 115 25
6 103 39
6 78 41
7 80 88
7 44 -24
7 46 42
7 13 2
7 86 -95
7 63 -62
7 88 72
7 76 36
7 70 8
7 28 14
7 52 39
7 52 44
8 33 -13
8 97 -72
8 119 -50
8 90 23
8 121 23
8 41 78
8 29 -50
8 113 -39
8 42 13
8 41 -4
8 74 57
8 88 -34
9 14 9
9 61 53
9 14 -48
9 48 86
9 110 -72
9 38 94
9 33 34
9 114 69
9 128 -21
9 89 84
9 80 -51
9 26 -54
10 84 -70
10 79 91
10 48 72
10 69 -87
10 27 -64
10 100 -27
10 44 -56
10 111 -15
10 75 -21
10 17 86
11 21 -86
11 114 33
11 50 79
11 80 -78
11 68 53
11 46 59
11 54 92
11 109 6
11 112 76
11 105 -5
11 104 -76
12 82 39
12 128 -4
12 43 18
12 69 49
12 96 78
12 104 -69
12 96 -16
12 93 -27
12 45 27
12 114 97
12 44 -42
12 118 96
13 56 45
13 50 -73
13 93 -21
13 91 -100
13 82 -79
13 48 30
13 52 78
13 57 70
13 73 -49
13 46 -20
14 50 -1
14 32 24
14 15 78
14 68 43
14 115 60
14 111 -91
14 46 -53
15 57 -31
15 77 -60
15 96 7
15 41 63
15 127 66
15 30 13
15 62 71
15 28 -70
15 52 96
15 91 47
15 72 -26
16 25 48
16 38 73
16 69 -43
16 115 84
16 32 -36
16 77 -10
16 109 52
16 109 -82
16 21 0
16 117 -14
16 31 -27
16 120 74
17 106 -70
17 124 20
17 71 -45
17 52 -49
17 29 11
17 32 54
17 21 -67
17 101 -12
17 99 -24
17 114 -89
18 50 -51
18 71 -23
18 111 70
18 72 -16
18 35 -72
18 39 -83
18 68 81
18 35 61
19 127 -18
19 117 25
19 35 76
19 99 -53
19 120 -23
19 78 -32
19 108 -42
19 33 -70
19 126 -94
