256 1978
1 91 33
1 239 4
1 220 -94
1 230 46
1 60 36
1 156 -26
1 49 -88
1 130 70
1 76 93
1 97 -10
1 255 -86
1 156 -69
1 68 54
1 71 83
1 184 -68
1 104 82
2 231 90
2 122 89
2 247 -94
2 211 -22
2 227 55
2 174 -63
2 3 -11
2 16 -35
2 145 46
2 199 62
2 131 55
2 84 -54
2 66 64
2 84 50
2 4 -61
2 250 -19
3 56 -65
3 35 85
3 5 -83
3 123 -88
3 96 -32
3 184 47
3 36 60
3 5 22
3 183 -70
3 33 -30
3 132 -9
3 177 -70
3 6 17
3 132 22
3 237 -6
4 24 -34
4 199 -92
4 179 -35
4 142 -62
4 224 -17
4 196 -22
4 38 -46
4 141 15
4 191 -20
4 130 86
4 238 44
4 72 -16
4 48 -95
4 154 -26
4 89 73
5 60 -56
5 141 50
5 128 -20
5 234 51
5 79 69
5 120 67
5 249 -89
5 204 -99
5 107 64
5 108 -17
5 195 82
5 129 52
5 27 2
5 134 36
5 24 39
5 207 -54
6 237 -3
6 11 95
6 117 -19
6 212 -27
6 251 59
6 19 -82
6 169 -54
6 36 79
6 164 8
6 119 59
6 106 -21
6 192 -40
6 106 81
6 122 -50
6 117 48
6 30 -11
7 75 86
7 67 -18
7 88 61
7 108 -72
7 208 97
7 255 33
7 216 -67
7 200 7
7 112 22
7 41 99
7 220 -65
7 200 83
7 162 55
8 170 3
8 235 2
8 30 -68
8 240 45
8 143 89
8 99 28
8 190 -12
8 225 -44
8 201 -42
8 137 -23
8 12 83
8 50 -80
8 235 -47
8 10 -31
8 15 29
8 146 16
9 24 88
9 192 -70
9 151 -74
9 121 -86
9 177 -32
9 148 -88
9 102 69
9 124 14
9 107 -74
9 47 0
9 184 -24
9 19 21
9 250 -48
9 111 28
9 12 48
9 89 -4
10 129 -85
10 87 91
10 149 55
10 62 88
10 66 -85
10 25 -66
10 19 -35
10 67 -5
10 43 -55
10 240 -87
10 56 -25
10 120 -31
10 176 -45
10 149 -8
10 94 -36
11 231 24
11 57 -37
11 52 -60
11 168 -29
11 171 91
11 23 -40
11 136 -31
11 196 -21
11 22 72
11 85 57
11 172 -70
11 200 -52
11 133 -66
11 147 5
11 139 93
12 140 -82
12 186 37
12 109 48
12 229 9
12 205 -59
12 99 -97
12 79 13
12 212 -26
12 44 85
12 115 -43
12 190 -11
12 217 38
12 87 83
12 23 50
12 26 -14
13 173 47
13 22 -62
13 236 99
13 105 43
13 175 -29
13 77 -70
13 52 -81
13 32 -19
13 172 -100
13 93 94
13 153 -29
13 180 -23
13 151 70
13 135 -44
13 36 -52
14 81 -89
14 93 -84
14 220 86
14 83 -18
14 248 -67
14 235 -39
14 57 34
14 25 38
14 223 96
14 189 86
14 176 25
14 22 89
14 131 30
14 171 -72
14 96 -63
15 46 -65
15 132 28
15 200 -25
15 131 0
15 241 64
15 192 36
15 101 -94
15 94 88
15 166 47
15 27 -80
15 148 -72
15 81 90
15 243 -60
15 133 -68
15 57 -97
16 179 8
16 51 -80
16 159 -24
16 88 -79
16 66 -44
16 86 -34
16 155 -47
16 148 13
16 154 -17
16 183 83
16 31 -23
16 240 -82
16 236 -85
17 194 -20
17 19 -18
17 77 -42
17 206 -37
17 94 96
17 185 -33
17 30 55
17 256 80
17 176 68
17 244 -34
