128 770
1 127 58
1 119 -13
1 28 20
1 109 -64
1 45 97
1 107 -45
1 30 14
1 62 -31
1 65 78
1 37 -52
1 59 -80
1 90 -55
2 107 67
2 64 72
2 54 84
2 121 -11
2 98 89
2 110 -24
2 93 -77
2 80 -44
2 71 -13
2 119 -10
2 32 -76
2 10 -23
3 49 68
3 75 76
3 74 -99
3 54 61
3 77 63
3 43 73
3 56 -35
3 109 -56
3 72 -25
3 41 88
3 29 -47
3 88 -49
4 24 -29
4 107 31
4 12 -33
4 30 -39
4 56 53
4 41 -76
4 8 19
4 92 17
4 59 57
4 72 -73
4 60 -51
4 28 65
5 123 -25
5 87 -36
5 99 32
5 66 93
5 52 69
5 46 -87
5 71 74
5 20 -51
5 48 76
5 24 -27
5 74 -20
6 53 75
6 52 28
6 86 7
6 79 35
6 33 84
6 102 -84
6 125 -75
6 51 63
6 119 96
6 66 11
6 38 35
6 63 99
7 79 59
7 102 -20
7 25 -81
7 98 -81
7 37 -28
7 47 23
7 69 51
7 77 21
7 9 -60
7 115 -79
8 79 -26
8 105 92
8 35 55
8 57 -93
8 14 95
8 98 -60
8 95 -49
8 124 -46
8 13 -31
8 36 -73
9 48 -8
9 39 -38
9 42 16
9 19 4
9 89 16
9 80 -97
9 29 57
9 116 74
9 21 1
9 10 -40
9 100 -58
9 34 60
10 120 -42
10 51 -95
10 125 -7
10 109 68
10 76 -37
10 27 37
10 46 -38
10 97 -87
10 81 -62
10 115 49
10 18 -5
10 28 65
11 103 32
11 102 -92
11 69 -15
11 91 77
11 49 -67
11 90 -64
11 62 -52
11 68 -22
11 61 39
11 12 37
12 125 98
12 124 70
12 15 -36
12 24 -37
12 121 -73
12 69 -7
12 50 79
12 71 -51
12 111 62
12 116 -54
12 73 94
13 52 9
13 96 1
13 71 -75
13 124 74
13 102 79
13 82 82
13 97 48
13 93 41
13 57 9
13 55 39
13 43 4
14 22 -20
14 45 39
14 37 -43
14 92 36
14 51 47
14 15 -69
14 124 -85
14 93 46
14 98 -93
14 29 -29
14 26 87
15 64 -20
15 40 45
15 122 -85
15 68 -73
15 120 29
15 105 73
15 24 12
15 108 17
15 85 -21
15 36 -8
15 81 8
16 96 -24
16 18 -26
16 116 13
16 124 -67
16 28 47
16 100 93
16 71 -41
16 110 -47
16 74 -41
16 102 59
16 81 11
17 107 78
17 110 10
17 44 65
17 79 47
17 49 -92
17 75 -56
17 124 -65
18 73 33
18 119 -52
18 81 -98
18 19 17
18 68 -52
18 60 -36
18 109 54
18 63 -52
18 21 54
18 65 44
18 47 4
19 47 50
19 91 -89
19 109 72
19 114 -30
19 85 -66
19 56 54
19 94 30
19 34 65
19 27 -55
19 96 -57
19 62 32
20 102 -37
20 101 -50
20 79 -59
20 34 -20
20 56 -25
20 36 -74
20 33 5
20 72 80
20 21 4
20 32 86
20 90 83
21 23 -89
21 65 27
21 36 72
21 128 -97
21 116 -82
21 108 -51
21 125 19
21 114 -4
21 57 -37
21 103 27
22 57 -16
22 107 -16
22 80 0
22 59 37
22 102 -4
22 89 6
22 76 -53
22 27 7
22 73 -37
23 92 45
23 123 -60
23 99 12
23 80 39
23 35 -94
23 105 39
23 67 -98
24 62 98
24 67 7
24 61 -45
24 39 62
24 44 -14
24 86 64
24 116 -59
24 128 78
24 127 -52
25 109 47
25 95 41
25 102 77
25 69 86
25 29 8
25 27 -84
25 81 44
25 117 30
25 26 74
25 28 21
26 73 -85
26 125 21
26 116 -35
26 62 -92
26 120 17
26 41 -85
26 34 -83
26 57 38
26 28 73
26 76 77
27 35 64
27 66 3
27 95 96
27 64 10
27 113 -43
27 29 -21
27 56 17
27 38 30
27 39 85
27 82 46
28 58 7
28 124 -93
28 112 -69
28 37 -54
28 67 1
28 115 52
28 36 -31
28 50 21
28 61 29
29 98 30
29 99 -44
29 126 -86
29 86 68
29 70 -100
30 90 -28
30 120 -85
30 59 30
30 41 71
30 39 -43
30 88 -66
30 65 -28
30 117 -89
30 127 90
30 38 40
30 119 99
31 78 -2
31 63 25
31 71 70
31 51 34
31 38 -92
31 79 11
31 75 3
31 35 71
31 119 -70
31 54 65
32 110 83
32 49 -71
32 121 45
32 66 -73
32 105 -50
32 38 45
32 86 -90
32 41 -65
32 35 -44
32 36 -74
33 124 11
33 85 -41
33 100 40
33 95 2
33 109 90
33 110 77
33 63 -17
33 127 -47
33 53 36
33 35 5
33 88 78
34 78 23
34 111 -13
34 65 84
34 63 19
34 82 -1
34 39 33
34 67 -90
34 93 -3
34 123 67
34 87 49
34 62 47
35 87 57
35 77 79
35 111 69
35 44 -72
35 114 -35
35 36 -74
35 101 31
35 59 -6
36 86 -2
36 58 21
36 74 -79
36 76 -92
36 99 99
36 128 -87
36 70 70
36 71 0
36 120 0
37 115 -58
37 63 -51
37 118 95
37 47 73
37 119 -40
37 88 47
37 60 62
37 46 1
38 83 -3
38 43 -18
38 86 -57
38 60 2
38 65 0
38 70 38
38 97 28
39 84 57
39 72 81
39 123 -59
39 86 -31
39 58 99
39 105 -97
39 63 78
39 111 -33
39 114 77
40 72 95
40 109 -63
40 120 -1
40 41 -15
40 89 -48
40 111 -29
41 89 79
41 118 -7
41 54 85
41 102 -97
41 59 11
41 121 31
42 102 -6
42 84 -11
42 103 21
42 53 41
42 96 -47
42 45 45
42 117 -98
42 75 61
43 80 -70
43 74 24
43 71 -32
43 69 95
43 108 -42
43 111 48
43 123 -11
43 127 54
43 98 15
44 67 -47
44 94 71
44 69 49
44 57 -45
44 96 -87
44 107 -14
44 83 9
44 61 16
45 83 20
45 119 -25
45 82 85
45 90 -22
45 94 -40
45 126 -25
45 87 -16
45 104 52
46 87 55
46 101 -79
46 116 -38
46 104 -96
47 99 -2
47 91 -71
47 51 11
47 61 69
47 86 27
47 57 -74
47 103 -78
47 117 80
47 108 68
48 107 -43
48 82 -84
48 53 79
48 92 36
48 128 -31
48 88 91
49 82 -78
49 121 -24
49 95 -21
49 59 -90
49 105 13
49 76 -97
49 97 57
49 93 -98
49 56 -98
50 108 -82
50 88 -61
50 80 15
50 113 97
50 60 3
50 99 34
50 74 -43
50 127 88
50 111 64
51 75 -82
51 117 -75
51 74 -87
51 119 99
51 107 89
51 106 60
51 126 31
51 120 -6
52 127 -11
52 124 -59
52 59 -35
52 120 10
52 56 -36
52 70 -95
53 115 49
53 55 -40
53 126 -62
53 75 31
53 82 1
53 56 19
53 87 61
53 118 96
54 68 34
54 120 -16
54 88 -17
54 55 -85
54 94 -87
54 78 49
55 92 62
55 102 3
55 65 -80
55 100 87
55 125 -2
55 114 -81
55 70 -44
55 119 -91
55 122 -69
56 125 -9
56 118 -58
56 127 50
56 65 81
56 96 80
56 108 99
56 62 -69
57 117 -78
57 100 -88
57 97 -34
57 112 -8
57 75 82
57 62 27
57 101 59
58 115 -81
58 101 -96
58 117 -14
58 74 -70
58 88 -1
58 126 23
58 59 38
58 112 -53
59 96 58
59 120 -47
59 101 -30
59 71 85
59 103 -34
59 115 -63
59 91 -59
60 63 -85
60 112 39
61 123 56
61 73 53
61 96 64
61 122 18
61 78 73
61 121 13
61 92 -59
62 125 26
62 103 14
62 72 90
62 71 36
62 128 -61
63 100 42
63 92 65
63 80 85
63 107 49
63 64 45
63 89 8
63 114 -30
64 92 -91
64 83 89
64 126 88
64 104 -32
64 78 57
64 81 -67
64 65 72
64 127 5
64 100 -88
65 100 -9
65 78 77
65 108 33
65 110 -29
65 94 26
65 114 96
66 111 1
66 119 1
66 117 -83
66 78 23
66 114 -22
67 69 91
67 100 -23
67 118 -97
67 87 74
67 123 17
67 72 -59
68 109 -33
68 125 -50
68 123 -69
68 108 52
68 122 -89
68 72 47
68 79 -74
69 109 93
69 114 41
69 90 -97
70 73 34
70 89 -89
70 105 -99
71 85 -9
71 107 -6
71 104 11
71 124 -4
72 104 -9
72 127 -75
72 78 24
72 79 5
72 88 -75
72 126 -53
72 109 -18
72 110 60
73 114 21
73 91 -67
73 88 41
73 116 -33
74 82 94
74 127 93
74 79 24
75 104 -25
75 113 52
75 84 63
75 101 12
75 80 53
75 97 90
76 119 -51
76 108 -82
76 77 -1
76 88 27
76 105 -51
77 120 -25
77 114 -47
77 100 58
77 86 -91
77 82 -99
77 110 -70
77 101 49
77 119 -13
78 108 45
78 125 65
78 83 34
78 99 -26
78 117 -41
78 92 33
78 85 -12
78 102 72
79 83 -66
79 124 -10
79 109 44
79 117 -38
79 88 -95
79 91 -28
80 103 -87
80 106 -48
80 85 30
80 84 -16
80 107 48
81 118 54
81 85 -80
81 100 -99
82 118 -71
82 105 -27
82 90 -9
82 128 95
82 108 7
82 127 48
82 114 -4
83 98 -21
83 94 68
83 86 -84
83 127 -28
84 86 34
84 104 46
84 113 -34
84 91 -77
84 94 -30
84 112 1
84 109 87
84 85 -57
85 100 31
85 115 -87
86 121 -4
86 87 -6
86 97 20
86 123 -49
87 126 69
87 107 42
88 126 6
88 119 -63
88 118 -38
88 100 86
88 110 76
89 121 9
89 114 8
89 124 58
89 95 51
89 111 36
89 122 -8
90 96 -55
90 119 -16
90 121 47
91 96 -10
91 124 -79
92 120 51
92 128 75
92 124 34
93 110 -2
93 97 36
93 96 -61
93 102 49
94 114 -11
94 106 45
94 95 -33
95 98 -23
95 120 45
96 115 -49
96 125 53
96 128 60
96 120 3
97 123 -28
97 103 95
98 101 26
98 110 37
98 115 -90
98 114 2
99 109 41
99 118 48
100 105 -82
101 121 -34
101 116 21
101 122 -39
102 116 -35
103 108 35
103 104 40
103 127 58
103 120 -54
104 106 -23
104 110 38
104 126 -61
106 120 -68
106 128 -10
106 125 -33
107 109 -50
107 116 -40
108 127 -11
108 125 -62
108 123 30
109 115 63
109 113 60
109 118 -3
109 116 -76
109 127 -59
110 117 92
111 122 21
111 118 54
112 125 -36
113 122 57
114 127 57
114 119 -31
115 121 24
115 120 -34
116 128 -64
116 117 -38
118 121 49
118 124 -31
121 127 -65
123 124 82
124 125 -13
126 127 -30
