32 81
1 27 43
1 31 -82
1 30 56
1 23 42
1 15 90
2 13 74
2 13 -65
2 29 -90
3 26 -30
3 9 -35
3 26 30
3 10 81
3 7 15
3 17 72
4 31 51
4 6 -78
4 15 46
5 21 -21
5 7 98
5 8 74
6 25 64
6 28 38
6 17 -10
7 14 -31
7 26 59
7 27 -33
7 31 52
7 17 -99
8 26 -5
8 19 26
8 30 -1
8 17 -46
8 25 -90
9 14 -91
9 26 -30
9 16 81
10 17 0
10 27 44
10 30 16
11 21 -19
11 17 47
11 14 73
11 23 91
12 18 20
12 18 13
12 24 87
12 19 7
13 17 -59
13 32 -52
13 22 48
14 22 -95
14 22 53
14 27 -43
15 17 30
15 19 -70
15 21 60
16 17 59
16 31 -96
16 29 65
17 19 12
17 28 -33
18 21 -28
18 25 -16
18 24 32
20 21 -88
20 32 73
20 29 -19
20 24 -48
21 26 -60
22 25 -57
22 25 9
23 32 -58
23 24 60
24 26 -47
24 31 19
24 31 89
25 29 32
26 30 -15
26 31 -53
27 32 -95
28 29 -86
