512 5837
1 419 44
1 472 -81
1 116 33
1 395 -49
1 490 -29
1 89 -3
1 269 0
1 309 -46
1 32 20
1 194 8
1 217 13
1 96 -55
1 121 82
1 149 -100
1 449 7
1 362 -51
1 447 -24
1 360 9
1 163 9
1 476 -40
1 181 2
1 241 20
1 331 -95
2 73 -24
2 126 99
2 443 -2
2 286 28
2 469 -39
2 276 -21
2 498 74
2 211 -74
2 15 -10
2 234 -51
2 498 -37
2 249 2
2 408 -28
2 313 45
2 326 -86
2 500 -60
2 366 17
2 503 69
2 340 -8
2 448 -70
2 313 96
2 265 9
3 426 -26
3 191 46
3 389 -90
3 68 33
3 31 36
3 265 -47
3 239 -8
3 424 61
3 117 44
3 441 -9
3 211 66
3 412 -30
3 138 -89
3 219 35
3 133 39
3 116 49
3 40 83
3 11 -16
3 329 15
3 327 -19
3 453 65
3 197 8
3 199 77
4 442 89
4 492 15
4 160 71
4 279 64
4 320 35
4 184 16
4 277 -52
4 54 -2
4 475 55
4 273 -70
4 111 83
4 509 0
4 342 -83
4 473 75
4 288 -79
4 149 94
4 260 1
4 460 -23
4 455 -25
4 157 56
4 148 -3
4 391 -2
4 374 -23
5 307 64
5 427 66
5 446 9
5 495 64
5 222 -32
5 15 34
5 185 -93
5 392 -55
5 415 86
5 431 58
5 243 49
5 351 -76
5 168 -61
5 207 91
5 260 -38
5 141 -12
5 6 56
5 272 1
5 62 8
5 309 53
5 188 60
5 158 -70
5 402 43
6 284 -12
6 159 73
6 103 -81
6 164 -72
6 79 -55
6 29 64
6 152 4
6 140 -72
6 296 98
6 304 -80
6 323 -12
6 237 71
6 366 27
6 36 27
6 339 -63
6 8 15
6 383 99
6 301 -10
6 297 42
6 98 37
6 225 20
6 71 -36
6 14 85
7 282 -46
7 408 80
7 242 40
7 331 -92
7 264 -42
7 410 22
7 364 5
7 410 -55
7 380 -54
7 267 -64
7 121 57
7 296 -73
7 215 -57
7 410 -37
7 12 4
7 509 48
7 112 82
7 263 16
7 122 -8
7 468 -14
7 80 20
7 418 -70
7 363 -5
8 499 87
8 84 -53
8 27 83
8 239 26
8 93 48
8 283 35
8 433 15
8 124 -90
8 379 -79
8 188 39
8 490 72
8 84 54
8 101 -60
8 418 22
8 137 -57
8 47 -57
8 32 -43
8 267 -88
8 375 -22
8 240 -76
8 64 -50
8 399 -57
8 90 36
9 210 -68
9 101 -38
9 338 -4
9 470 43
9 49 17
9 87 30
9 406 2
9 381 -36
9 287 -33
9 22 99
9 454 67
9 498 -46
9 72 21
9 88 -69
9 225 89
9 240 91
9 489 -93
9 82 26
9 506 48
9 482 -39
9 17 -73
9 158 80
9 84 -51
10 399 -15
10 205 -52
10 192 14
10 423 26
10 423 17
10 202 88
10 16 90
10 21 -62
10 312 -21
10 87 -44
10 353 -34
10 472 75
10 318 -8
10 139 -39
10 206 39
10 56 -44
10 69 -13
10 96 60
10 340 51
10 140 83
10 405 -66
10 344 -23
10 121 -27
11 423 74
11 270 33
11 304 -94
11 103 -80
11 32 12
11 277 78
11 349 42
11 63 59
11 20 -56
11 417 27
11 383 39
11 88 -62
11 256 32
11 241 72
11 158 -37
11 168 91
11 12 -93
11 171 31
11 198 57
12 415 67
12 162 -31
12 117 56
12 237 -76
12 138 17
12 383 42
12 401 -64
12 359 49
12 439 -98
12 276 -55
12 61 -79
12 83 -60
12 288 -68
12 354 -81
12 453 80
12 235 -45
12 209 -86
12 105 75
12 164 22
12 223 51
12 14 -22
13 344 -100
13 55 -89
13 51 -44
13 167 -56
13 360 -81
13 281 6
13 232 65
13 437 17
13 363 43
13 208 -10
13 300 -98
13 200 55
13 122 -68
13 108 60
