128 767
1 83 -42
1 117 86
1 109 -37
1 71 -22
1 2 -92
1 80 18
1 72 36
1 37 3
1 57 -29
1 60 33
1 23 -4
1 113 48
2 13 -37
2 12 -53
2 78 91
2 84 41
2 12 75
2 122 15
2 84 -20
2 113 82
2 44 -48
2 119 -97
2 90 67
2 49 -15
3 83 60
3 99 39
3 62 -63
3 9 -48
3 11 -38
3 27 -44
3 101 65
3 69 5
3 124 -11
3 88 19
3 72 -84
4 75 44
4 117 -15
4 38 -72
4 17 80
4 74 -2
4 118 41
4 79 27
4 55 -86
4 62 -30
4 81 -39
4 38 29
4 116 62
5 39 -9
5 61 -7
5 52 -75
5 84 -45
5 8 77
5 52 -62
5 46 -90
5 13 76
5 88 -27
5 54 -66
5 123 78
6 30 -21
6 109 88
6 11 -76
6 124 78
6 99 29
6 85 74
6 33 65
6 12 1
6 52 -15
6 91 15
6 64 45
6 38 -90
7 51 9
7 41 -54
7 61 -44
7 114 -64
7 62 89
7 119 -74
7 80 -16
7 104 79
7 119 33
7 101 95
7 46 -53
7 68 79
8 116 -18
8 53 -30
8 88 50
8 96 95
8 41 -41
8 111 -32
8 119 -9
8 18 89
8 57 34
8 28 -18
9 124 -59
9 22 -57
9 20 46
9 90 -49
9 71 49
9 40 -68
9 38 94
9 44 98
9 81 -2
9 56 51
9 25 88
9 69 -77
10 87 17
10 19 1
10 30 -18
10 113 -24
10 61 48
10 41 -4
10 121 95
10 15 -11
10 75 43
10 114 -64
10 56 29
10 31 -92
11 113 -55
11 114 -98
11 32 50
11 18 -71
11 108 -93
11 12 -58
11 124 -57
11 69 -82
11 93 -22
11 96 -44
11 81 61
11 105 -86
12 50 -81
12 16 77
12 49 48
12 96 83
12 61 72
12 54 24
12 116 41
12 48 -92
12 37 58
12 24 -10
13 64 95
13 22 31
13 21 -29
13 103 14
13 36 87
13 90 40
13 110 9
13 60 -39
13 30 44
13 123 -22
14 25 -100
14 18 -66
14 60 1
14 121 -34
14 77 -97
14 93 -80
14 103 21
14 86 71
14 63 -39
14 64 -12
14 87 16
15 114 -59
15 69 16
15 52 47
15 21 -55
15 48 61
15 96 -8
15 72 -60
15 69 -36
15 63 -36
15 27 -57
16 59 27
16 20 -48
16 62 47
16 95 42
16 29 -17
16 106 35
16 111 -85
16 66 -47
16 77 -21
16 19 -94
16 25 -12
16 19 41
17 125 -68
17 89 97
17 73 -1
17 18 -9
17 31 57
17 119 36
17 37 -48
17 125 -80
17 119 -56
17 31 37
17 84 -88
18 55 -89
18 100 -23
18 97 -45
18 64 53
18 23 -96
18 104 -99
18 36 -81
18 40 13
18 117 -26
18 88 -99
18 128 31
19 35 65
19 61 -85
19 70 -67
19 70 25
19 22 9
19 45 95
19 70 -52
19 101 61
19 44 -64
20 106 52
20 59 -53
20 125 -58
20 66 -35
20 80 78
20 94 15
20 26 -35
20 81 -40
21 100 -30
21 82 -17
21 54 6
21 102 74
21 82 -34
21 39 -98
21 98 24
21 88 -33
21 75 -49
22 124 -13
22 31 -96
22 51 87
22 80 23
22 87 -86
22 80 64
22 121 -9
22 106 -82
22 54 -6
22 55 -58
23 77 -90
23 24 -81
23 112 -26
23 53 16
23 29 17
23 119 -41
23 127 63
23 46 -6
23 40 88
24 31 4
24 120 46
24 76 -90
24 94 80
24 40 79
24 87 86
24 124 6
24 67 34
24 40 45
24 27 54
24 64 84
24 84 -91
25 65 47
25 52 99
25 90 -60
25 79 37
25 66 40
25 126 28
25 91 39
25 51 8
25 124 -30
26 62 33
26 54 -90
26 75 39
26 68 -24
26 104 -25
26 27 56
26 48 -47
26 36 -5
26 120 50
26 77 70
26 42 -19
27 75 -16
27 110 -45
27 61 -90
27 62 -56
27 119 83
27 38 -85
27 112 72
27 41 -41
27 56 -60
27 66 -63
28 96 -95
28 120 -24
28 121 -81
28 83 -60
28 61 77
28 30 88
28 54 24
28 103 -29
28 98 -48
28 115 -33
28 52 32
28 31 -70
29 35 -95
29 65 -43
29 110 61
29 95 38
29 110 -63
29 35 -89
29 72 -95
29 63 -44
30 116 64
30 66 -44
30 41 -27
30 90 77
30 107 -78
30 51 2
30 120 92
30 56 -76
30 47 59
30 123 6
31 100 -59
31 70 -63
31 74 -3
31 43 7
31 73 -73
31 62 91
31 91 -61
31 35 12
31 100 -98
31 80 75
32 102 50
32 88 16
32 37 70
32 87 -97
32 64 20
32 102 24
32 79 -49
32 116 93
32 116 77
33 109 -26
33 74 -3
33 53 52
33 55 -100
33 42 96
33 90 -8
33 121 67
33 86 -100
33 80 -60
33 56 -47
34 95 58
34 44 78
34 112 65
34 65 27
34 49 60
34 126 84
34 41 34
34 118 -33
35 78 -99
35 41 -48
35 51 -71
35 37 -9
35 53 -55
35 113 -68
36 64 -2
36 41 25
36 45 17
36 73 -44
36 68 34
36 83 84
36 59 48
36 67 -95
37 65 1
37 97 95
37 118 -59
37 62 0
37 73 -1
37 103 -4
37 110 98
37 84 1
37 85 -54
38 116 -90
38 128 -60
38 116 -5
38 127 39
38 85 -13
38 50 70
38 62 6
38 50 -41
38 69 -68
38 107 -90
39 41 -35
39 85 -83
39 104 50
39 47 -57
39 68 -63
39 68 -47
39 59 -5
39 101 -77
39 90 -78
39 106 54
39 91 -44
39 59 -20
40 121 7
40 84 77
40 115 -58
40 117 98
40 43 -12
40 90 -84
40 116 58
41 65 89
41 116 6
41 47 -40
41 51 29
41 124 -76
41 57 56
41 65 96
41 69 18
42 68 74
42 78 55
42 126 86
42 61 -8
42 126 42
42 60 4
42 56 -53
42 43 37
42 46 -76
42 50 30
42 128 42
43 104 6
43 71 99
43 83 -1
43 111 -65
43 116 52
43 92 19
43 86 97
43 52 -36
44 58 -46
44 128 99
44 46 -77
44 119 12
44 118 -15
45 57 18
45 124 27
45 61 -8
45 91 11
45 75 20
46 72 19
46 96 29
46 88 -39
46 58 21
46 105 -48
46 98 -78
46 56 -82
47 105 25
47 121 27
47 71 -46
47 109 -82
47 51 41
47 122 -19
47 120 -18
47 122 72
48 80 20
48 117 34
48 87 -13
48 75 -50
48 103 -84
48 68 -11
48 91 -43
49 97 -9
49 59 -59
49 58 22
49 125 -67
49 116 20
49 61 -99
49 81 97
50 69 -83
50 82 67
50 103 88
50 115 -94
50 70 -40
50 53 -48
51 116 57
51 67 90
51 125 49
51 64 -20
51 125 -24
51 54 16
52 53 -54
52 74 -61
52 86 -16
52 106 -18
52 78 79
52 103 83
52 97 41
52 127 55
53 112 3
53 104 85
53 59 42
53 116 8
53 91 -47
53 118 38
53 124 -21
53 94 -53
54 74 -46
54 125 81
54 68 58
54 91 -81
54 74 -9
55 70 -42
55 100 -13
55 93 -5
55 77 -42
55 103 81
55 96 -21
55 102 -6
55 90 5
56 104 -72
56 108 -4
56 118 -64
56 60 -4
56 112 -24
56 83 -9
56 62 -90
56 114 -6
56 120 15
57 73 -14
57 112 -16
57 97 13
57 115 64
57 125 -6
57 95 31
57 81 54
57 101 -44
57 61 -96
58 75 67
58 78 45
58 111 63
59 69 -84
59 82 69
59 78 80
59 100 -48
59 71 34
59 71 92
60 105 31
60 61 -1
60 78 -68
60 108 1
61 99 62
61 68 1
61 123 -48
61 103 -38
61 97 -47
61 118 94
62 72 16
62 73 44
62 100 -96
62 83 89
62 102 83
62 78 69
62 103 16
62 117 -5
63 82 16
63 106 -59
63 76 44
63 72 -24
63 117 -86
63 94 -4
64 124 -97
64 88 -73
64 108 -15
64 110 28
64 101 65
64 103 -45
65 121 55
65 111 -84
65 128 8
65 91 -83
65 75 28
65 72 -81
66 83 64
66 74 -6
66 89 -25
66 80 77
66 91 -100
67 68 -46
67 122 88
68 119 26
68 91 -41
68 87 90
68 72 -90
68 75 78
68 126 2
69 85 -50
69 95 57
69 108 99
