32 192
1 21 -20
1 28 -66
1 30 82
1 29 -49
1 18 19
1 29 -79
2 29 39
2 1 -56
2 12 -92
2 6 56
2 20 85
2 17 -21
3 1 -92
3 12 97
3 2 -74
3 23 2
3 7 -4
3 11 91
4 11 -38
4 10 -59
4 31 25
4 16 3
4 3 -53
4 26 53
5 2 76
5 2 -89
5 32 85
5 17 -36
5 27 66
5 21 -41
6 21 -7
6 14 91
6 12 0
6 18 86
6 1 79
6 29 7
7 26 28
7 11 -66
7 5 94
7 16 -51
7 25 69
7 28 0
8 29 -74
8 13 -58
8 21 -44
8 1 13
8 16 -50
8 5 82
9 6 43
9 3 48
9 12 -62
9 22 27
9 30 82
9 1 70
10 32 95
10 15 19
10 9 81
10 26 64
10 3 96
10 8 6
11 25 74
11 10 93
11 27 -26
11 6 -62
11 15 23
11 3 -35
12 3 43
12 18 26
12 26 31
12 25 19
12 25 10
12 20 -12
13 14 62
13 15 24
13 9 23
13 8 77
13 17 -15
13 15 -82
14 18 10
14 15 -54
14 18 95
14 24 -83
14 25 55
14 30 85
15 5 -22
15 15 -13
15 28 69
15 7 -59
15 11 -81
15 1 28
16 27 -16
16 19 -42
16 31 4
16 4 65
16 13 -57
16 9 97
17 11 21
17 5 20
17 18 98
17 12 -63
17 25 45
17 9 42
18 18 -2
18 25 61
18 9 -15
18 20 -37
18 15 66
18 7 -60
19 20 -53
19 24 -1
19 18 67
19 10 35
19 15 -38
19 8 -28
20 17 80
20 13 80
20 19 34
20 16 27
20 8 49
20 23 -63
21 7 88
21 21 73
21 4 -20
21 28 -61
21 24 -87
21 6 -63
22 19 39
22 24 -74
22 1 -24
22 15 79
22 29 8
22 17 93
23 4 7
23 28 82
23 21 60
23 28 15
23 8 20
23 29 91
24 9 -86
24 9 -58
24 8 -80
24 22 46
24 1 37
24 23 35
25 12 65
25 8 -13
25 3 59
25 27 -44
25 9 -93
25 8 -52
26 6 -87
26 14 -57
26 1 1
26 20 89
26 11 -19
26 12 -92
27 30 79
27 12 26
27 25 -18
27 28 5
27 1 -73
27 11 -56
28 24 47
28 11 13
28 29 -86
28 32 87
28 31 -1
28 23 -18
29 2 -26
29 21 74
29 3 -43
29 11 69
29 31 -30
29 28 -50
30 3 98
30 6 39
30 1 -64
30 4 54
30 8 -99
30 23 -79
31 27 51
31 1 55
31 15 -83
31 32 -5
31 12 60
31 7 -56
32 16 73
32 31 26
32 17 -87
32 2 7
32 16 -47
32 20 16
