256 4096
1 174 -51
1 214 -55
1 13 3
1 96 -29
1 142 -91
1 163 -53
1 7 67
1 231 -78
1 202 96
1 109 -24
1 182 29
1 28 -88
1 137 -84
1 256 41
1 250 -94
1 49 8
2 163 -42
2 32 -74
2 252 -97
2 221 -76
2 7 -47
2 41 46
2 244 18
2 42 -11
2 50 -15
2 177 -75
2 85 69
2 195 2
2 225 64
2 212 65
2 37 -70
2 248 97
3 61 61
3 196 -7
3 83 49
3 83 -48
3 227 -43
3 92 39
3 256 -4
3 18 63
3 2 -77
3 97 -71
3 5 38
3 252 96
3 235 12
3 175 -86
3 122 -83
3 254 5
4 68 -3
4 251 -95
4 59 49
4 54 -43
4 183 -57
4 158 -59
4 136 -50
4 79 -14
4 184 -48
4 69 -36
4 230 -61
4 98 -52
4 103 53
4 166 -21
4 231 7
4 8 86
5 144 -86
5 72 -90
5 15 -8
5 95 -30
5 186 17
5 80 -96
5 222 -37
5 215 -100
5 256 73
5 230 -35
5 239 -15
5 251 92
5 75 7
5 211 -69
5 162 -25
5 86 0
6 5 85
6 222 2
6 6 17
6 79 17
6 141 89
6 252 91
6 140 8
6 121 -5
6 144 21
6 247 -57
6 156 -86
6 205 51
6 41 7
6 252 16
6 138 -11
6 51 -76
7 228 20
7 133 39
7 140 -92
7 219 80
7 55 86
7 198 84
7 146 -72
7 54 68
7 157 25
7 1 8
7 55 96
7 252 -98
7 116 -94
7 209 67
7 48 -50
7 100 -41
8 84 -29
8 234 82
8 128 94
8 141 75
8 146 -90
8 192 -99
8 83 68
8 242 -78
8 19 93
8 140 -28
8 234 -37
8 69 -75
8 72 55
8 23 62
8 218 -71
8 92 -71
9 207 -83
9 91 81
9 206 33
9 78 28
9 8 -45
9 148 -4
9 241 -60
9 213 25
9 13 28
9 49 11
9 16 96
9 33 99
9 206 -84
9 71 49
9 9 84
9 213 33
10 39 -6
10 41 -50
10 197 -44
10 104 -15
10 146 -85
10 191 18
10 2 37
10 192 9
10 167 -84
10 250 -89
10 249 87
10 153 -49
10 206 -34
10 225 -1
10 50 -58
10 157 -39
11 217 25
11 24 -88
11 188 40
11 174 -75
11 244 -4
11 30 74
11 135 -55
11 57 32
11 4 13
11 169 -37
11 124 -6
11 210 99
11 120 -55
11 133 -92
11 141 -35
11 68 75
12 137 7
12 253 -83
12 227 -52
12 81 79
12 120 75
12 243 -35
12 55 -24
12 86 37
12 14 72
12 254 -49
12 56 79
12 96 28
12 192 -80
12 231 -70
12 23 -92
12 181 -13
13 197 77
13 17 -49
13 61 -7
13 96 -23
13 26 -98
13 50 5
13 50 -20
13 141 -14
13 239 5
13 179 11
13 211 -100
13 194 64
13 238 -23
13 140 -36
13 145 56
13 166 66
14 108 74
14 93 -17
14 122 -27
14 171 -21
14 73 -52
14 164 -61
14 225 32
14 42 -55
14 254 61
14 249 90
14 39 91
14 156 -100
14 28 -44
14 18 -86
14 251 -78
14 111 91
15 106 29
15 107 82
15 124 -72
15 100 97
15 175 -65
15 205 -17
15 164 -64
15 229 85
15 118 -93
15 253 -35
15 150 -90
15 139 16
15 207 8
15 13 -95
15 213 -44
15 172 69
16 37 21
16 164 -61
16 14 -70
16 248 86
16 140 -52
16 180 27
16 65 -4
16 139 33
16 181 63
16 47 -3
16 165 -52
16 178 75
16 5 11
16 73 -72
16 172 -66
16 67 35
17 111 -12
17 107 -25
17 229 -35
17 58 -47
17 126 -12
17 225 25
17 37 -36
17 75 47
17 116 61
17 125 -56
17 118 -49
17 123 89
17 103 98
17 88 78
17 7 -54
17 219 -66
18 207 -66
18 39 46
18 26 51
18 54 94
18 155 -70
18 13 -94
18 193 45
18 167 -37
18 202 35
18 137 -17
18 27 -57
18 21 -72
18 106 57
18 50 -72
18 171 -4
18 214 51
19 72 70
19 82 -61
19 182 91
19 118 66
19 118 7
19 235 54
19 216 -27
19 255 84
19 202 12
19 103 89
19 134 -9
19 12 -17
19 28 19
19 202 -10
19 177 -20
19 247 -74
20 256 93
20 154 14
20 117 -22
20 22 -52
20 111 75
20 8 32
20 184 -70
20 216 29
20 130 -41
20 82 -53
20 139 68
20 187 -53
20 206 96
20 80 -23
20 77 -4
20 250 17
21 64 -71
21 61 -5
21 13 -85
21 204 -96
21 130 88
21 198 92
21 90 1
21 80 59
21 137 35
21 32 58
21 21 95
21 188 -60
21 190 -5
21 1 26
21 78 -22
21 159 -33
22 242 -21
22 59 26
22 245 -27
22 73 -95
22 68 -18
22 33 -53
22 200 -31
22 161 -26
22 178 95
22 40 -68
22 206 -73
22 52 -21
22 197 -86
22 236 -4
22 89 59
22 152 -95
23 56 43
23 146 -73
23 160 -28
23 103 -43
23 256 -15
23 205 -85
23 70 -67
23 170 0
23 253 70
23 147 99
23 214 -35
23 234 51
23 32 -18
23 192 31
23 106 0
23 29 45
24 106 58
24 200 -96
24 222 -28
24 86 -21
24 179 -84
24 5 -41
24 222 -6
24 34 -4
24 201 -53
24 195 -64
24 141 71
24 35 -91
24 244 -66
24 118 -19
24 169 57
24 64 -15
25 4 34
25 148 14
25 177 29
25 22 99
25 198 -45
25 39 42
25 18 99
25 19 92
25 31 -1
25 112 1
25 71 -39
25 100 -47
25 102 13
25 61 -77
25 7 -97
25 209 -4
26 87 -36
26 207 21
26 109 -58
26 146 -74
26 39 44
26 81 -14
26 108 -70
26 241 24
26 216 36
26 37 -82
26 15 -25
26 68 -88
26 153 -60
26 229 32
26 157 20
26 198 -61
27 50 92
27 256 86
27 46 -66
27 176 7
27 86 67
27 23 91
27 29 -91
27 243 73
27 104 -21
27 238 -93
27 131 -28
27 253 24
27 47 60
27 124 35
27 100 55
27 136 -34
28 11 -71
28 122 -98
28 41 36
28 9 -89
28 185 15
28 151 12
28 11 -98
28 57 11
28 68 30
28 139 44
28 62 94
28 157 45
28 25 16
28 198 87
28 125 -10
28 82 5
29 80 -18
29 173 -85
29 40 -33
29 109 -34
29 78 78
29 140 93
29 7 98
29 121 -46
29 197 77
29 36 -94
29 39 63
29 194 76
29 194 -30
29 175 92
29 255 10
29 75 -39
30 11 12
30 157 64
30 133 67
30 28 -42
30 46 -38
30 217 94
30 68 13
30 29 -48
30 239 -67
30 112 61
30 100 11
30 1 -85
30 120 11
30 163 54
30 117 -75
30 160 19
31 47 -15
31 163 -21
31 120 6
31 90 -8
31 102 68
31 230 62
31 133 60
31 137 -44
31 88 -22
31 232 78
31 87 -6
31 29 -77
31 7 17
31 246 -61
31 154 24
31 59 -11
32 182 59
32 69 -94
32 113 -91
32 129 14
32 126 99
32 180 -13
32 135 -100
32 42 10
32 101 -87
32 157 22
32 26 -36
32 54 -20
32 214 -12
32 238 -40
32 10 65
32 251 42
33 102 10
33 158 -8
33 190 -80
33 82 90
33 47 44
33 54 39
33 209 31
33 154 63
33 156 -16
33 70 -45
33 20 -1
33 125 66
33 36 25
33 4 72
33 28 -95
33 152 96
34 134 -3
34 218 45
34 225 -69
34 212 87
34 90 31
34 63 61
34 89 -31
34 144 21
34 166 -33
34 32 -41
34 142 28
34 16 86
34 50 -53
34 50 90
34 235 -66
34 184 90
35 249 89
35 79 7
35 13 97
35 134 40
35 132 16
35 195 -32
35 99 -25
35 197 81
35 116 -85
35 75 -14
35 190 3
35 85 20
35 158 -48
35 134 -32
35 191 66
35 80 93
36 172 74
36 72 -93
36 26 51
36 104 20
36 186 70
36 193 7
36 111 -29
36 125 50
36 177 -23
36 191 48
36 12 -26
36 42 -94
36 107 14
36 116 -81
36 41 97
36 116 89
37 217 79
37 11 47
37 183 -98
37 238 -79
37 147 -34
37 90 46
37 64 35
37 28 89
37 68 75
37 64 -56
37 147 -86
37 241 68
37 47 35
37 193 -83
37 164 75
37 139 19
38 247 66
38 137 79
38 170 -90
38 110 93
38 179 61
38 116 -86
38 178 -13
38 168 78
38 204 36
38 119 99
38 164 -83
38 120 48
38 100 -3
38 97 42
38 91 38
38 248 12
39 85 71
39 206 -33
39 61 -49
39 68 -94
39 172 22
39 110 -60
39 95 -29
39 219 75
39 9 34
39 200 -41
39 230 -19
39 160 97
39 128 89
39 157 30
39 64 27
39 11 23
40 210 -75
40 72 30
40 224 16
40 249 88
40 188 -96
40 217 -2
40 200 82
40 231 47
40 220 -46
40 239 44
40 243 78
40 55 58
40 214 89
40 91 -29
40 203 43
40 239 -56
41 227 -44
41 91 31
41 2 68
41 48 -36
41 240 -35
41 17 12
41 65 43
41 179 90
41 128 31
41 12 -70
41 72 -51
41 71 45
41 138 61
41 20 -77
41 159 81
41 173 52
42 168 15
42 39 -69
42 63 85
42 174 -32
42 39 47
42 31 16
42 185 -91
42 226 -4
42 114 21
42 227 -63
42 141 5
42 143 52
42 207 -77
42 110 -25
42 206 46
42 17 97
43 134 -36
43 40 37
43 38 -25
43 144 -74
43 105 19
43 71 73
43 180 -51
43 250 -28
43 183 74
43 44 61
43 109 -43
43 148 -58
43 105 0
43 206 -92
43 107 4
43 26 -85
44 33 -35
44 125 -3
44 39 -1
44 189 34
44 70 46
44 5 -52
44 68 -36
44 31 -20
44 249 -76
44 169 -21
44 153 9
44 165 17
44 56 -23
44 14 -44
44 115 44
44 160 64
45 219 44
45 59 15
45 132 2
45 89 -64
45 55 88
45 48 52
45 174 -48
45 140 -48
45 41 94
45 23 -60
45 10 40
45 157 -78
45 60 -35
45 187 -62
45 196 34
45 222 98
46 133 0
46 144 14
46 235 59
46 138 60
46 233 -39
46 225 57
46 97 -35
46 38 -94
46 27 -25
46 62 30
46 185 -45
46 163 -75
46 168 31
46 189 -32
46 88 81
46 167 6
47 149 86
47 200 -57
47 69 -52
47 101 48
47 203 -95
47 211 -86
47 35 31
47 226 22
47 92 22
47 179 51
47 66 -90
47 194 -6
47 84 -46
47 157 -15
47 247 -79
47 49 52
48 35 -93
48 3 1
48 96 43
48 232 -100
48 243 73
48 220 4
48 151 -39
48 131 -89
48 48 77
48 136 -81
48 23 6
48 69 -70
48 104 97
48 213 2
48 55 -33
48 126 6
49 48 5
49 86 88
49 7 91
49 78 -46
49 92 -14
49 8 -29
49 224 68
49 54 -17
49 166 -99
49 141 -65
49 78 -50
49 28 -49
49 135 -10
49 208 -76
49 19 -52
49 128 63
50 14 82
50 113 58
50 147 85
50 56 -26
50 2 -18
50 136 4
50 100 78
50 93 55
50 213 -10
50 137 71
