128 766
1 37 3
1 52 27
1 66 45
1 123 -92
1 7 44
1 94 -73
1 41 2
1 18 -3
1 20 -17
1 98 71
1 57 -98
1 52 25
2 8 -57
2 112 -9
2 63 -46
2 34 -93
2 102 -64
2 113 19
2 67 42
2 6 81
2 109 -16
2 44 8
2 18 -15
3 117 45
3 87 0
3 103 6
3 42 -68
3 48 28
3 91 0
3 84 -21
3 118 -21
3 42 62
3 36 -45
3 36 75
3 67 10
4 78 56
4 89 97
4 86 18
4 103 74
4 21 -27
4 16 32
4 113 -62
4 31 55
4 76 -2
4 20 67
4 80 -64
4 14 7
5 56 68
5 94 -24
5 122 -95
5 111 57
5 109 37
5 104 -13
5 109 53
5 69 75
5 31 34
5 105 -22
5 48 12
6 109 -18
6 105 -57
6 104 21
6 68 78
6 79 -7
6 61 68
6 98 79
6 128 61
6 48 -100
6 84 56
7 116 61
7 64 -25
7 91 87
7 28 -86
7 115 79
7 98 37
7 57 99
7 77 90
7 68 79
7 85 -15
7 71 51
7 79 -85
8 16 26
8 78 82
8 53 -65
8 11 -81
8 117 -68
8 122 -13
8 16 77
8 73 -47
8 30 -40
8 105 43
8 49 -34
8 68 -66
9 14 -45
9 10 -38
9 35 32
9 24 -40
9 35 42
9 59 -44
9 71 -67
9 23 81
9 39 -82
9 114 -63
9 65 -9
9 117 29
10 12 -66
10 71 1
10 126 7
10 118 16
10 70 2
10 121 -86
10 100 -13
10 120 89
10 29 -27
10 123 -76
10 62 50
11 79 -33
11 67 96
11 105 -9
11 74 69
11 19 76
11 62 -81
11 52 25
11 13 56
11 116 23
11 67 98
11 127 -44
12 40 27
12 34 93
12 23 -93
12 43 -100
12 93 -36
12 114 79
12 70 -78
12 91 18
12 95 11
12 61 -64
12 52 -98
13 97 79
13 127 -1
13 95 -6
13 21 -32
13 95 81
13 74 99
13 84 66
13 93 -12
13 20 41
13 26 24
13 55 15
13 44 -78
14 69 36
14 56 18
14 23 -2
14 79 -65
14 93 60
14 94 -62
14 87 -11
14 38 -23
14 37 -19
14 55 -28
14 117 24
15 28 3
15 122 29
15 25 71
15 24 11
15 111 42
15 103 73
15 24 62
15 35 -28
15 91 -59
15 62 96
15 100 -48
16 76 -34
16 85 67
16 105 44
16 113 -18
16 55 34
16 81 43
16 116 4
16 72 -56
16 123 -54
16 19 -39
16 37 -7
17 90 -84
17 76 1
17 49 43
17 63 -10
17 41 -57
17 24 16
17 52 58
17 38 -9
17 70 -92
17 54 8
18 83 -20
18 97 5
18 93 -29
18 115 62
18 87 -10
18 87 -24
18 36 11
18 87 87
18 97 -13
18 109 76
18 108 -54
19 39 -24
19 54 -65
19 110 -41
19 109 72
19 84 -87
19 123 -13
19 56 -36
19 125 -94
19 125 -52
19 55 -75
19 124 -51
20 24 -45
20 90 48
20 71 33
20 83 65
20 50 76
20 79 96
20 38 -68
20 54 -42
20 28 -55
20 123 -50
20 79 77
21 79 96
21 42 67
21 76 -32
21 118 94
21 83 92
21 68 -94
21 86 55
21 39 -68
21 61 30
22 50 66
22 109 18
22 74 75
22 70 -10
22 23 90
22 94 -62
22 62 26
22 112 56
22 91 88
22 49 -39
23 111 -23
23 117 57
23 113 19
23 26 -41
23 115 -3
23 96 -20
23 114 75
23 47 17
23 100 -60
23 29 25
24 36 -56
24 62 80
24 119 52
24 51 83
24 92 -2
24 57 73
24 118 22
24 96 -61
24 86 -29
24 107 -76
25 28 -90
25 77 -48
25 38 -66
25 37 7
25 77 30
25 48 49
25 82 99
25 111 -50
26 103 -78
26 56 32
26 56 -36
26 31 83
26 54 30
26 33 -81
26 95 -24
26 114 25
26 114 92
26 98 -19
27 80 9
27 108 -40
27 71 -96
27 124 63
27 118 -76
27 119 42
27 56 74
27 102 34
27 47 -83
28 124 16
28 46 -67
28 32 -11
28 42 86
28 124 -54
28 70 -9
28 117 -32
28 125 -83
28 73 -28
29 72 33
29 30 6
29 85 -25
29 34 26
29 123 -6
29 55 34
29 43 -90
29 117 -69
29 118 8
30 66 60
30 64 -49
30 123 -14
30 49 -19
30 53 18
30 85 82
30 111 25
30 54 58
30 120 -62
30 75 46
31 123 -5
31 107 77
31 100 -11
31 79 -33
31 67 38
31 75 -26
31 90 -80
31 103 -69
31 91 -39
32 89 -44
32 98 -96
32 90 77
32 80 16
32 70 -27
32 44 -97
32 40 -6
32 93 51
32 60 30
33 34 -44
33 42 -13
33 101 -61
33 46 94
33 92 3
33 69 -61
33 49 -64
33 113 -25
33 121 -84
34 122 -72
34 72 45
34 105 72
34 35 -98
34 59 13
34 114 82
34 92 70
34 102 -39
34 103 20
35 42 48
35 82 69
35 56 32
35 123 71
35 122 -93
35 127 77
36 57 30
36 68 -26
36 38 58
36 70 -49
36 107 71
36 87 55
36 109 -67
36 117 77
36 80 -23
36 113 50
36 90 -20
37 46 98
37 76 -19
37 58 -38
37 119 -50
37 109 -99
37 93 -61
37 52 66
37 73 93
37 86 4
37 122 20
38 99 87
38 99 -23
38 109 -48
38 101 64
38 127 -46
38 127 16
38 94 -17
38 128 5
38 48 -69
38 97 -67
39 49 -29
39 55 8
39 49 13
39 127 31
39 122 13
39 122 -97
39 103 16
40 98 -29
40 91 -88
40 86 16
40 99 76
40 87 -7
40 114 73
40 86 -81
40 71 -76
40 70 -43
40 55 -1
41 103 95
41 71 92
41 128 -49
41 82 -39
41 67 98
41 48 1
41 110 -52
41 67 -35
42 49 -87
42 81 84
42 109 -84
42 46 -9
42 122 -96
42 127 13
42 56 -80
42 74 -19
43 61 67
43 119 -72
43 89 -25
43 98 16
43 86 -26
43 110 -11
43 99 -81
44 75 59
44 92 80
44 57 -94
44 96 -86
44 88 -3
45 90 -49
45 84 26
45 75 -45
45 70 -52
45 107 -59
45 58 85
45 84 33
45 112 -20
46 58 -36
46 75 92
46 88 16
46 112 15
46 73 44
46 85 1
46 81 34
46 118 62
47 87 -63
47 125 -42
47 63 -5
47 64 39
47 89 72
47 98 46
48 111 -47
48 124 0
48 73 -91
48 56 -78
49 70 -77
49 123 -35
49 109 -57
49 103 91
49 121 97
49 77 -36
49 56 -48
49 60 -50
50 95 -56
50 88 -54
50 61 91
50 57 94
50 80 80
50 125 -96
50 97 58
51 85 -17
51 55 -46
51 69 52
51 58 -40
51 100 52
51 97 40
51 113 -47
52 53 -86
52 103 -38
52 85 -35
52 77 54
52 59 -38
52 77 82
52 53 83
52 68 19
53 93 -41
53 125 -87
53 84 -58
53 91 -20
53 77 83
53 116 -61
53 74 96
53 83 51
54 121 -60
54 90 -93
54 90 -10
54 99 -81
54 105 -69
54 80 70
55 120 86
55 93 38
55 108 -51
55 61 -56
55 127 3
55 125 -31
55 128 -60
55 127 -39
55 111 -34
56 69 -60
56 66 29
56 99 10
56 83 92
56 97 93
56 107 97
56 105 -46
56 122 -54
57 97 38
57 80 -15
57 111 75
57 74 90
57 64 -55
57 96 -54
57 95 -17
57 102 -78
57 111 48
57 110 74
58 68 5
58 110 -64
58 102 28
58 85 -14
58 88 -54
58 83 27
59 62 -84
59 65 -91
59 127 -83
59 61 -58
59 106 -63
59 111 38
59 110 87
60 83 43
60 92 28
60 72 88
60 69 -63
60 73 -67
60 99 17
60 87 94
60 98 -41
61 67 -79
61 67 88
61 69 -21
61 106 51
61 118 -94
61 88 -18
61 101 9
62 120 -79
62 88 10
62 110 -12
62 85 62
62 66 -50
62 107 -80
63 93 -53
63 110 -48
63 97 -10
63 105 97
63 110 -9
63 97 79
63 104 78
64 82 -82
64 89 -65
64 126 53
64 74 -55
64 120 29
64 107 -43
64 115 -5
64 93 72
65 127 19
65 82 -60
65 124 -80
65 111 55
65 120 -91
65 82 10
65 114 29
66 121 -36
66 92 38
66 89 -48
66 121 84
66 79 82
66 91 -89
67 120 96
67 105 51
67 73 67
