1024 16458
1 623 -100
1 436 -96
1 588 81
1 907 -29
1 973 -97
1 75 78
1 642 19
1 175 93
1 179 64
1 447 -60
1 259 -66
1 541 -68
1 774 80
1 307 11
1 230 -49
1 480 88
1 652 53
1 693 26
1 150 -8
1 447 -76
1 606 -11
1 296 -22
1 138 29
1 186 -25
1 497 -88
1 592 77
1 880 -77
1 870 25
1 648 89
1 845 -83
1 290 -81
2 282 84
2 1011 82
2 938 96
2 267 -86
2 993 -56
2 943 86
2 308 -17
2 398 -33
2 513 -1
2 18 92
2 145 -76
2 518 -30
2 459 -28
2 594 10
2 772 68
2 897 -60
2 921 -46
2 389 64
2 206 -75
2 43 68
2 547 -4
2 143 -6
2 309 5
2 490 57
2 939 12
2 116 -20
2 811 -62
2 382 -16
2 576 78
2 141 -72
2 968 -30
2 936 25
3 487 58
3 523 93
3 957 63
3 278 70
3 648 -91
3 726 11
3 41 -72
3 271 25
3 723 -94
3 471 -18
3 566 67
3 242 -40
3 712 97
3 326 -38
3 552 99
3 849 -81
3 362 -79
3 198 -15
3 80 -36
3 399 -100
3 926 50
3 331 -92
3 928 -92
3 352 54
3 74 24
3 465 -83
3 1016 -63
3 57 55
3 685 80
3 445 -9
3 690 99
3 118 60
4 627 36
4 133 -18
4 749 84
4 289 71
4 693 -97
4 974 -86
4 567 89
4 40 -6
4 519 -41
4 427 -18
4 128 88
4 622 -83
4 198 43
4 578 82
4 79 88
4 555 52
4 471 85
4 727 21
4 373 80
4 832 47
4 808 -30
4 112 -52
4 105 85
4 98 -36
4 312 73
4 884 99
4 255 -62
4 693 34
4 938 -44
4 988 -6
4 313 52
5 212 77
5 437 50
5 905 57
5 797 47
5 654 18
5 970 -74
5 591 -10
5 117 -44
5 852 -3
5 569 -8
5 364 34
5 800 76
5 497 -12
5 989 -39
5 132 -97
5 590 62
5 140 86
5 58 -40
5 559 -18
5 831 71
5 251 9
5 354 -19
5 133 63
5 747 -62
5 603 -60
5 609 89
5 970 -64
5 814 -64
5 97 25
5 457 -77
5 800 -68
5 404 -16
6 1014 44
6 937 -72
6 435 -14
6 955 55
6 780 -49
6 823 88
6 445 52
6 984 85
6 774 -31
6 157 -67
6 1018 -61
6 991 19
6 970 -91
6 317 5
6 1021 92
6 160 72
6 408 3
6 697 -81
6 1008 -28
6 740 -49
6 244 74
6 182 33
6 180 70
6 116 -66
6 356 66
6 767 15
6 951 -23
6 609 46
6 308 -60
6 610 67
6 472 -61
7 375 7
7 285 28
7 275 31
7 311 -14
7 74 33
7 86 19
7 937 -74
7 267 76
7 78 -92
7 332 -15
7 714 14
7 810 -39
7 335 -42
7 217 9
7 483 -47
7 13 -99
7 680 -65
7 596 -93
7 1022 64
7 86 -81
7 936 -84
7 537 53
7 469 -42
7 653 78
7 388 61
7 114 31
7 1015 60
7 178 91
7 200 -62
7 839 73
7 20 -60
7 497 16
