512 5858
1 171 38
1 203 -40
1 201 -26
1 69 -58
1 355 -88
1 205 20
1 453 -58
1 54 -7
1 8 83
1 37 71
1 406 -53
1 27 62
1 270 50
1 427 -7
1 67 -91
1 40 -92
1 60 -70
1 204 58
1 380 -26
1 33 41
1 302 10
1 74 7
1 163 -38
2 83 72
2 60 90
2 125 63
2 472 -53
2 273 -100
2 451 6
2 275 79
2 369 -98
2 343 41
2 287 -56
2 271 73
2 174 -49
2 444 99
2 427 -3
2 461 61
2 215 97
2 215 -21
2 382 -66
2 464 -79
2 380 -92
2 254 82
2 151 -7
2 388 76
3 220 6
3 96 -99
3 110 22
3 65 -59
3 20 17
3 15 -20
3 403 -79
3 249 -78
3 93 68
3 89 -17
3 472 64
3 25 -69
3 327 -47
3 452 24
3 446 -34
3 396 63
3 498 42
3 335 -51
3 447 -80
3 171 -68
3 313 -76
3 239 40
3 259 -85
4 124 48
4 475 21
4 479 -69
4 492 50
4 205 -43
4 510 22
4 506 -37
4 403 85
4 245 -63
4 395 -39
4 67 -95
4 360 -36
4 371 2
4 233 94
4 266 69
4 298 -71
4 114 -100
4 251 26
4 79 -66
4 87 -54
4 244 81
4 449 65
5 296 33
5 344 61
5 92 41
5 165 -90
5 150 71
5 415 -73
5 282 -97
5 218 -99
5 398 38
5 316 13
5 425 32
5 39 -99
5 40 29
5 111 -17
5 460 -32
5 241 -34
5 422 4
5 244 -66
5 398 5
5 189 -43
5 301 -31
5 499 33
5 373 94
6 133 -51
6 411 -52
6 179 54
6 350 80
6 506 83
6 117 73
6 177 49
6 385 -92
6 304 46
6 459 -34
6 274 -28
6 180 -14
6 493 35
6 388 69
6 296 47
6 467 49
6 223 -88
6 244 -53
6 212 1
6 18 -5
6 29 52
6 423 -38
6 297 -48
7 489 6
7 181 29
7 441 -44
7 39 -77
7 114 -57
7 247 -99
7 19 -55
7 264 68
7 411 18
7 73 44
7 378 -63
7 282 38
7 460 -58
7 165 -78
7 138 -1
7 21 -68
7 220 -22
7 130 84
7 61 -79
7 88 -87
7 96 58
7 144 95
7 56 -37
8 424 10
8 83 15
8 149 -31
8 490 -57
8 361 -6
8 225 -13
8 179 72
8 56 -85
8 195 -98
8 331 3
8 226 -40
8 383 6
8 162 65
8 130 -44
8 77 -87
8 323 14
8 128 58
8 446 33
8 301 -62
8 247 72
8 83 73
8 372 16
8 482 82
9 33 76
9 217 43
9 409 13
9 432 84
9 301 -25
9 56 -49
9 398 -42
9 327 35
9 409 92
9 294 25
