512 11776
1 415 18
1 423 44
1 72 -94
1 361 89
1 266 76
1 58 77
1 75 -96
1 47 33
1 16 -95
1 222 -36
1 466 50
1 475 72
1 226 20
1 474 46
1 19 9
1 111 -32
1 315 -62
1 301 52
1 483 -10
1 267 -86
1 321 -94
1 168 -75
1 432 -75
2 465 -91
2 510 86
2 236 -94
2 11 -9
2 63 46
2 62 49
2 81 78
2 317 -56
2 13 -66
2 152 73
2 256 -91
2 102 -43
2 306 34
2 280 -3
2 71 68
2 209 -23
2 48 -28
2 361 88
2 37 33
2 478 -59
2 342 60
2 173 -45
2 29 -88
3 310 -74
3 410 -25
3 210 10
3 268 79
3 71 40
3 125 -57
3 375 67
3 427 -61
3 171 47
3 422 14
3 370 66
3 219 -30
3 376 24
3 510 -96
3 162 -81
3 273 93
3 65 -67
3 53 63
3 283 -60
3 374 44
3 1 -80
3 421 17
3 289 -32
4 257 94
4 209 -73
4 391 -70
4 177 -10
4 246 76
4 133 -73
4 7 13
4 170 9
4 28 -3
4 8 -32
4 446 67
4 492 96
4 387 -79
4 204 -34
4 125 -21
4 340 52
4 15 -28
4 211 -32
4 473 38
4 419 87
4 175 -46
4 491 86
4 236 42
5 219 12
5 170 -9
5 512 15
5 335 32
5 454 -41
5 247 -24
5 327 -96
5 33 -48
5 388 -49
5 5 76
5 448 -56
5 71 -38
5 348 11
5 74 77
5 207 31
5 275 22
5 353 74
5 281 -37
5 412 -99
5 36 -56
5 420 27
5 3 -53
5 36 -68
6 320 -100
6 312 77
6 360 -45
6 313 -93
6 495 69
6 167 29
6 283 -35
6 393 -81
6 171 47
6 332 -37
6 403 -20
6 192 35
6 198 -89
6 265 48
6 209 -76
6 424 -17
6 138 49
6 377 42
6 208 -39
6 104 -4
6 402 -38
6 294 -10
6 66 66
7 452 65
7 307 -92
7 456 -65
7 107 1
7 197 67
7 324 8
7 157 -7
7 8 24
7 446 -95
7 239 9
7 462 -40
7 240 61
7 341 69
7 206 -69
7 313 -5
7 66 -90
7 104 -21
7 147 86
7 483 44
7 487 59
7 178 -15
7 61 33
7 29 65
8 245 -49
8 500 30
8 176 86
8 389 25
8 314 64
8 458 -41
8 424 88
8 483 16
8 436 33
8 433 44
8 191 -96
8 131 46
8 256 9
8 162 34
8 74 -71
8 263 15
8 41 -18
8 445 -33
8 392 30
8 368 84
8 480 -26
8 459 -21
8 129 50
9 425 56
9 333 -64
9 95 -73
9 498 -92
9 166 30
9 207 79
9 185 73
9 389 -72
9 223 39
9 56 78
9 458 -48
9 31 30
9 269 -82
9 257 -9
9 170 -67
9 31 -25
9 453 5
9 342 -98
9 104 -22
9 208 -27
9 261 -84
9 330 -10
9 73 38
10 466 95
10 382 73
10 492 -86
10 87 -6
10 494 -84
10 35 94
10 101 17
10 150 -40
10 295 -18
10 301 38
10 508 4
10 484 -73
10 457 -31
10 24 98
10 188 47
10 232 -35
10 61 62
10 462 -15
10 440 81
10 196 57
10 306 1
10 454 -33
10 485 -63
11 368 72
11 440 -25
11 230 -46
11 351 -91
11 275 31
11 196 29
11 74 -23
11 46 19
11 424 2
11 318 -46
11 426 23
11 100 66
11 167 -61
11 384 -90
11 229 -75
11 1 56
11 188 -79
11 489 -6
11 377 29
11 309 43
11 316 -46
11 144 -11
11 250 -71
12 211 -67
12 83 -79
12 94 99
12 266 4
12 469 14
12 65 11
12 363 -40
12 403 12
12 44 61
12 15 11
12 387 -65
12 427 -42
12 67 -57
12 51 -18
12 427 -41
12 329 87
12 331 -33
12 436 83
12 384 -65
12 61 -99
12 16 -15
12 286 -22
12 365 91
13 302 -61
13 172 79
13 99 11
13 290 5
13 177 -91
13 152 -52
13 409 -4
13 397 -59
13 464 -80
13 329 13
13 156 73
13 307 -49
13 387 -12
13 95 34
13 416 87
13 87 65
13 102 -80
13 251 83
13 459 59
13 110 52
13 56 -44
13 473 -56
13 381 35
14 407 -13
14 148 22
14 75 34
14 151 -1
14 399 -16
14 261 98
14 99 -4
14 111 63
14 297 31
14 122 -71
14 403 5
14 266 91
14 113 36
14 93 -97
14 433 29
14 370 29
14 208 73
14 408 -64
14 382 10
14 412 87
14 227 37
14 184 95
14 423 -3
15 165 76
15 502 34
15 488 80
15 441 7
15 81 -8
15 35 10
15 7 -82
15 441 -9
15 208 42
15 338 27
15 318 -25
15 364 36
15 120 91
15 76 7
15 194 -85
15 352 77
15 151 71
15 79 -81
15 239 -57
15 175 0
15 448 42
15 500 23
15 511 -76
16 475 -17
16 88 -18
16 256 -69
16 398 -19
16 161 -37
16 230 12
16 80 -2
16 395 37
16 25 4
16 167 38
16 66 -55
16 460 -77
16 402 38
16 491 -64
16 203 30
16 429 -41
16 511 -94
16 264 34
16 377 -2
16 68 31
16 236 -43
16 208 -8
16 178 -50
17 129 72
17 357 -5
17 280 -5
17 446 62
17 133 76
17 22 57
17 250 -43
17 172 50
17 171 -43
17 444 90
17 107 -54
17 106 -11
17 332 -93
17 68 35
17 171 -60
17 214 -62
17 101 -56
17 215 56
17 458 -50
17 493 95
17 483 63
17 323 -73
17 260 -7
18 218 -32
18 417 84
18 426 -1
18 385 -20
18 140 29
18 454 -46
18 196 25
18 163 68
18 427 88
18 102 -86
18 183 3
18 198 -16
18 234 -80
18 76 45
18 512 78
18 353 -78
18 434 -10
18 294 -88
18 394 -37
18 6 5
18 411 -5
18 230 8
18 142 9
19 109 86
19 260 -1
19 7 26
19 241 81
19 495 -93
19 35 27
19 134 65
19 490 89
19 289 -20
19 383 -51
19 224 -78
19 382 -15
19 214 4
19 483 3
19 255 -56
19 263 31
19 40 0
19 190 19
19 90 -71
19 108 87
19 16 70
19 465 -20
19 425 -10
20 58 -26
20 423 -60
20 120 41
20 58 78
20 112 91
20 304 -14
20 197 -31
20 461 3
20 204 13
20 339 -21
20 507 40
20 378 24
20 134 19
20 57 59
20 226 17
20 413 59
20 295 38
20 408 -79
20 106 -8
20 353 22
20 219 48
20 283 -33
20 255 -14
21 75 -87
21 389 -2
21 447 30
21 10 -13
21 506 -29
21 177 -24
21 212 -75
21 286 84
21 57 44
21 59 -42
21 492 -30
21 139 24
21 229 -69
21 392 19
21 74 -39
21 7 22
21 272 85
21 133 -99
21 76 -100
21 74 21
21 154 -67
21 159 -66
21 473 32
22 185 -73
22 178 -81
22 151 98
22 373 -85
22 343 51
22 188 -74
22 232 48
22 498 -6
22 417 -36
22 465 -90
22 40 6
22 505 -78
22 83 -46
22 337 33
22 263 84
22 244 46
22 46 -34
22 508 -28
22 162 51
22 290 -46
22 422 -23
22 37 83
22 122 46
23 42 -88
23 470 -50
23 13 70
23 58 -42
23 204 98
23 325 -8
23 262 -90
23 343 -20
23 151 -50
23 479 -41
23 431 -11
23 2 -44
23 98 -45
23 115 66
23 363 91
23 309 7
23 459 -95
23 143 -29
23 165 99
23 500 95
23 426 45
23 253 58
23 495 -14
24 98 -28
24 384 41
24 111 -72
24 346 48
24 104 -47
24 418 -92
24 307 -42
24 369 -9
24 33 15
24 361 10
24 56 -82
24 355 15
24 397 85
24 67 -22
24 136 -89
24 345 10
24 159 72
24 464 -45
24 445 14
24 425 74
24 144 -16
24 403 -99
24 241 11
25 326 -13
25 348 -60
25 259 97
25 328 71
25 419 -88
25 361 86
25 398 4
25 478 51
25 340 16
25 269 -45
25 236 59
25 134 24
25 311 -53
25 134 89
25 12 -60
25 277 -82
25 285 65
25 472 -52
25 265 -29
25 168 -40
25 146 -84
25 15 88
25 3 -64
26 18 -22
26 242 41
26 403 -16
26 18 -62
26 90 87
26 257 -76
26 465 33
26 458 -31
26 88 -37
26 508 62
26 507 49
26 86 -56
26 269 -62
26 441 -45
26 507 -70
26 220 -97
26 411 92
26 264 34
26 218 52
26 458 -25
26 386 -88
26 367 -98
26 203 14
27 85 88
27 26 96
27 485 -85
27 466 -4
27 19 -86
27 153 -32
27 42 -16
27 190 19
27 83 50
27 477 9
27 350 -100
27 10 56
27 68 -88
27 403 -75
27 21 -3
27 386 -81
27 170 -36
27 8 -92
27 432 56
27 14 -7
27 460 -96
27 394 -88
27 473 52
28 286 91
28 236 54
28 21 -9
28 435 -52
28 97 17
28 162 -85
28 476 69
28 447 -52
28 486 -23
28 392 -2
28 131 -31
28 385 19
28 303 -45
28 374 -95
28 364 77
28 305 -42
28 68 -19
28 378 74
28 252 21
28 466 -11
28 149 99
28 269 86
28 82 -54
29 477 -76
29 402 -27
29 37 -25
29 247 -29
29 370 0
29 382 -86
29 17 78
29 467 89
29 108 67
29 79 -23
29 435 2
29 350 -88
29 413 -3
29 53 -27
29 396 -86
29 156 -39
29 299 6
29 63 46
29 470 18
29 429 12
29 400 40
29 78 -51
29 376 85
30 82 57
30 88 -13
30 26 -70
30 302 63
30 345 -45
30 351 -36
30 321 17
30 46 -23
30 286 -84
30 67 -78
30 358 73
30 324 -76
30 511 3
30 479 -14
30 441 -85
30 98 -64
30 355 99
30 76 -40
30 203 -11
30 220 -52
30 491 -57
30 340 61
30 135 -80
31 372 4
31 16 28
31 133 10
31 29 -40
31 174 -37
31 148 55
31 275 5
31 238 63
31 273 -12
31 476 -7
31 416 -67
31 456 -38
31 297 84
31 154 80
31 100 -67
31 361 -8
31 180 -47
31 512 -95
31 203 60
31 47 -92
31 128 -59
31 169 22
31 412 63
32 427 -98
32 378 12
32 247 -14
32 150 75
32 201 -7
32 171 73
32 213 -97
32 153 -93
32 11 -34
32 116 -57
32 65 52
32 13 -1
32 365 28
32 340 78
32 228 -14
32 5 73
32 422 -56
32 509 -68
32 402 -43
32 168 -38
32 75 -93
32 77 -86
32 125 15
33 336 -20
33 9 -51
33 335 -67
33 36 -24
33 124 4
33 440 57
33 341 20
33 141 43
33 352 86
33 423 -32
33 180 22
33 377 41
33 223 76
33 345 -89
33 214 66
33 193 15
33 256 -58
33 228 -86
33 337 33
33 368 -69
33 58 -70
33 222 99
33 264 -42
34 412 65
34 273 77
34 510 30
34 435 -54
34 199 -59
34 316 77
34 184 -82
34 198 78
34 127 -87
34 96 34
34 341 -13
34 58 21
34 210 -15
34 342 -86
34 194 33
34 139 -1
34 111 -35
34 455 -68
34 336 35
34 212 -75
34 63 45
34 83 -37
34 416 -27
35 36 4
35 116 32
35 26 -39
35 204 65
35 283 7
35 238 -19
35 175 1
35 171 -1
35 188 32
35 298 -53
35 81 -93
35 377 -54
35 357 5
35 63 67
35 369 -80
35 35 -7
35 169 57
35 465 30
35 468 1
35 333 -94
35 317 51
35 336 54
35 446 -32
36 424 76
36 70 7
36 133 86
36 65 83
36 339 -90
36 63 85
36 113 -35
36 101 47
36 387 -87
36 243 -75
36 54 -93
36 4 98
36 277 26
36 36 -7
36 1 -14
36 39 -22
36 358 -54
36 108 70
36 432 28
36 5 29
36 387 22
36 473 62
36 510 -53
37 310 -56
37 22 85
37 246 7
37 121 -47
37 373 7
37 18 -31
37 181 7
37 156 13
37 77 25
37 462 -54
37 435 62
37 363 31
37 87 -72
37 248 -40
37 13 86
37 179 68
37 428 53
37 115 45
37 32 -48
37 190 -25
37 180 95
37 270 77
37 69 31
38 303 96
38 508 99
38 137 -72
38 281 -100
38 109 50
38 242 26
38 293 51
38 180 47
38 206 -19
38 508 15
38 253 68
38 511 -28
38 222 49
38 295 -90
38 308 -88
38 318 -47
38 261 -64
38 210 44
38 146 58
38 98 -50
38 189 43
38 142 -90
38 442 -60
39 305 4
39 263 80
39 193 64
39 427 -80
39 230 89
39 499 92
39 60 -39
39 506 -45
39 74 3
39 94 25
39 158 17
39 77 -92
39 391 -17
39 480 -88
39 11 -3
39 479 -96
39 38 -56
39 503 -81
39 328 -64
39 330 81
39 454 -4
39 64 -80
39 119 -95
40 95 -67
40 41 -3
40 432 52
40 264 -53
40 250 -67
40 465 6
40 346 13
40 500 77
40 120 -87
40 10 70
40 50 -58
40 280 -52
40 430 -91
40 354 -47
40 38 91
40 145 90
40 241 -41
40 462 -69
40 408 82
40 30 -62
40 175 -33
40 59 85
40 75 0
41 307 -94
41 422 -27
41 318 -76
41 231 35
41 209 -25
41 450 70
41 205 92
41 11 -97
41 414 -6
41 502 -69
41 412 8
41 366 -30
41 374 -91
41 64 72
41 15 20
41 398 -84
41 112 -78
41 354 44
41 139 -10
41 390 10
41 24 -98
41 117 -6
41 253 -23
42 174 -65
42 327 -20
42 262 90
42 364 -73
42 497 -80
42 276 -56
42 212 3
42 120 -92
42 339 28
42 419 -81
42 150 66
42 37 6
42 157 -34
42 482 -4
42 376 82
42 205 23
42 354 42
42 406 60
42 457 58
42 197 83
42 153 -9
42 253 -20
42 158 -44
43 426 -63
43 50 -50
43 128 84
43 341 -62
43 195 15
43 133 86
43 199 11
43 314 63
43 61 82
43 203 82
43 480 -7
43 185 70
43 12 65
43 326 16
43 469 -64
43 9 64
43 193 23
43 217 -62
43 362 61
43 320 19
43 403 -19
43 280 -14
43 470 -12
44 82 77
44 464 -47
44 28 28
44 432 55
44 158 -96
44 78 34
44 428 -71
44 220 86
44 411 -82
44 342 -19
44 235 -41
44 226 53
44 459 -6
44 56 16
44 274 -62
44 360 -100
44 482 23
44 150 60
44 348 -82
44 329 46
44 396 -60
44 292 -2
44 180 32
45 391 -38
45 381 93
45 324 -80
45 363 64
45 115 66
45 482 -81
45 174 87
45 499 -66
45 55 -99
45 315 8
45 20 -65
45 230 67
45 413 16
45 384 67
45 131 -26
45 16 -16
45 77 53
45 392 54
45 30 -27
45 37 93
45 375 -83
45 352 67
45 275 -13
46 153 48
46 131 90
46 321 55
46 417 -89
46 301 83
46 286 44
46 397 8
46 365 -14
46 146 -4
46 76 -67
46 340 97
46 44 9
46 508 -77
46 140 -32
46 362 91
46 393 16
46 174 -62
46 254 -13
46 226 -18
46 382 43
46 424 -65
46 144 -25
46 71 -57
47 13 41
47 483 -14
47 487 -82
47 355 79
47 282 18
47 367 80
47 440 -3
47 51 50
47 436 -96
47 507 83
47 228 -98
47 373 -75
47 376 -54
47 239 -69
47 264 36
47 235 -25
47 22 45
47 250 -14
47 301 -86
47 250 -53
47 437 -7
47 190 43
47 286 70
48 35 66
48 79 -64
48 340 70
48 75 -43
48 176 81
48 366 -20
48 39 -37
48 224 -66
48 466 -56
48 43 -77
48 334 46
48 126 -38
48 485 -56
48 93 -62
48 333 31
48 147 -3
48 491 75
48 147 55
48 12 8
48 509 -24
48 309 41
48 462 54
48 188 73
49 487 71
49 388 94
49 36 -4
49 338 -40
49 123 96
49 399 -20
49 202 39
49 312 39
49 22 5
49 367 -46
49 44 31
49 78 -11
49 313 38
49 17 -62
49 171 20
49 337 38
49 434 75
49 56 -60
49 188 16
49 372 -24
49 377 45
49 40 -34
49 25 -20
50 391 86
50 205 78
50 217 -73
50 350 44
50 367 56
50 163 60
50 485 -54
50 191 72
50 80 -28
50 186 -83
50 205 -81
50 310 94
50 128 -63
50 112 -40
50 139 57
50 362 53
50 465 -82
50 182 66
50 175 40
50 208 -37
50 245 -52
50 167 -27
50 334 45
51 335 81
51 138 -54
51 480 31
51 252 72
51 96 -29
51 148 -9
51 496 -90
51 329 -27
51 460 -48
51 474 89
51 447 68
51 458 -99
51 78 -7
51 211 25
51 8 60
51 71 -34
51 230 10
51 220 -77
51 441 -61
51 114 52
51 285 97
51 214 93
51 249 79
52 64 -24
52 401 53
52 349 -94
52 385 -26
52 183 -14
52 185 40
52 214 70
52 147 -31
52 117 95
52 262 -63
52 28 -96
52 124 28
52 344 -43
52 211 -71
52 21 -57
52 399 33
52 196 -14
52 499 -26
52 172 86
52 28 32
52 53 84
52 112 20
52 390 40
53 115 -100
53 424 20
53 47 88
53 7 -83
53 163 -98
53 493 -67
53 57 63
53 192 -62
53 450 -74
53 380 51
53 238 47
53 263 -32
53 350 77
53 97 -36
53 41 31
53 291 67
53 182 40
53 446 5
53 422 39
53 288 20
53 231 -5
53 322 -44
53 119 52
54 178 -2
54 5 -44
54 286 76
54 109 42
54 106 -64
54 391 17
54 311 -21
54 226 89
54 125 -48
54 325 21
54 128 -6
54 436 76
54 25 -10
54 26 -55
54 351 -19
54 484 66
54 375 -64
54 385 -23
54 7 -27
54 342 -67
54 478 15
54 501 -47
54 369 9
55 170 8
55 86 -4
55 419 -68
55 297 34
55 150 -71
55 409 -94
55 509 33
55 322 7
55 314 45
55 259 45
55 375 39
55 437 -70
55 414 -6
55 379 -30
55 220 -29
55 242 68
55 89 23
55 494 -92
55 396 -81
55 117 -76
55 311 71
55 329 -96
55 405 20
56 351 -10
56 112 -24
56 57 28
56 170 84
56 187 -7
56 267 44
56 271 -60
56 286 4
56 389 58
56 158 98
56 118 37
56 150 2
56 262 20
56 424 11
56 182 2
56 488 45
56 43 -96
56 263 68
56 503 11
56 34 -55
56 460 -81
56 382 19
56 496 -83
57 226 25
