64 264
1 2 43
1 30 58
1 36 99
1 5 78
1 15 -7
1 49 77
1 26 -35
1 50 70
2 14 -2
2 42 61
2 49 -11
2 56 -21
2 44 -48
2 40 -5
2 43 -37
2 34 -11
3 53 -5
3 27 87
3 58 -26
3 14 -57
3 8 86
3 8 -87
3 32 6
3 44 62
4 28 71
4 6 -45
4 21 -12
4 47 47
4 30 47
4 26 -91
4 7 38
4 33 41
5 9 -98
5 25 -83
5 36 96
5 20 41
5 16 75
5 18 -18
5 16 -21
6 28 58
6 37 85
6 31 11
6 38 18
6 53 41
6 21 -73
6 57 -96
7 24 -83
7 42 9
7 61 -81
7 25 -87
7 51 -3
7 41 -34
7 33 64
7 23 -97
8 59 5
8 63 63
8 48 8
8 54 -98
8 50 2
8 41 93
8 59 -51
9 45 34
9 57 -21
9 30 24
9 27 -11
9 40 58
9 47 57
9 58 -61
10 35 41
10 47 -40
10 15 80
10 46 -54
10 33 -30
10 60 6
10 41 46
10 30 80
11 47 -61
11 42 82
11 62 -18
11 47 43
11 36 38
12 53 -88
12 18 -55
12 64 25
12 16 -37
12 18 -80
12 56 -37
13 45 28
13 48 -5
13 41 -42
13 24 70
13 48 -76
13 38 -29
13 53 -55
14 31 -77
14 22 -99
14 16 78
14 21 -40
14 42 29
14 48 -1
14 22 -27
15 26 -72
15 49 1
15 41 84
15 35 -22
15 24 57
15 31 63
15 53 18
16 41 0
16 31 -36
16 56 -93
16 44 13
16 44 55
17 38 -65
17 43 7
17 58 -81
17 45 -94
17 18 -51
17 22 -84
17 39 -8
18 31 75
18 48 -38
18 42 -74
18 38 37
18 25 -11
18 26 -60
18 54 63
19 54 78
19 54 -98
19 21 -61
19 37 12
20 56 69
20 43 -35
20 62 -98
20 40 -69
20 28 -55
20 40 13
21 54 93
21 60 -97
21 44 14
21 52 -21
22 34 -63
22 31 8
22 34 -61
22 53 -84
23 28 -47
23 46 85
23 41 -73
23 43 33
23 44 71
24 54 80
24 54 18
24 41 -33
24 64 39
25 59 -19
25 57 97
25 62 49
26 27 -72
26 60 70
26 32 2
26 33 -61
26 34 23
26 34 88
26 41 48
27 35 95
27 60 -52
27 32 -89
27 46 89
28 38 -74
28 57 -70
28 42 3
28 39 51
28 60 73
29 36 78
29 45 -18
29 55 -55
29 32 46
29 46 -41
30 62 -50
30 56 62
30 50 95
30 50 28
31 51 -37
31 47 -20
31 42 -48
32 54 -29
32 62 -56
32 49 68
32 59 93
32 61 -12
33 64 88
33 63 60
33 45 37
33 64 -55
34 55 27
34 50 -3
34 49 89
35 42 62
35 51 -6
35 55 -10
35 63 -54
35 51 -11
35 38 -24
36 61 4
36 64 11
36 64 80
36 51 52
36 62 -41
36 46 78
37 49 55
38 61 36
38 39 -83
38 57 20
38 45 -63
38 39 11
38 41 32
39 62 -83
39 45 21
39 61 -74
39 61 -32
40 59 13
41 54 82
41 55 20
41 54 -47
42 54 88
42 45 73
42 53 62
42 63 -62
45 51 -41
45 51 -55
45 47 -53
46 50 44
46 61 48
46 61 57
47 57 68
47 53 8
47 63 -27
47 48 74
48 63 -45
48 49 -29
49 58 79
49 50 96
50 60 92
50 54 -94
50 60 74
50 53 1
51 53 -54
51 53 68
52 60 -75
52 63 0
53 60 -35
53 64 11
53 61 94
54 55 -22
55 56 -94
56 59 -31
57 61 49
57 60 39
60 63 6
60 63 29
61 64 47
61 62 50
61 62 13
63 64 60
