256 2009
1 143 -73
1 31 -36
1 161 -47
1 116 -84
1 94 -13
1 165 60
1 12 81
1 39 -2
1 239 -34
1 82 -57
1 154 52
1 210 -17
1 177 84
1 94 -21
1 211 57
1 133 52
2 102 58
2 193 -62
2 234 79
2 59 13
2 253 43
2 237 -26
2 163 44
2 9 -33
2 153 -11
2 147 3
2 211 93
2 120 -72
2 53 46
2 222 -68
2 51 90
2 253 -52
3 13 -74
3 172 89
3 126 -5
3 81 -83
3 218 67
3 8 -100
3 255 70
3 178 -11
3 192 -74
3 10 -91
3 39 -79
3 189 64
3 223 -53
3 244 -69
3 204 -65
3 221 3
4 104 -20
4 174 -26
4 51 99
4 147 -74
4 141 -10
4 144 30
4 255 -47
4 130 34
4 95 77
4 116 -80
4 99 -94
4 154 56
4 210 46
4 152 31
4 226 -33
4 188 -11
5 9 -19
5 23 8
5 246 -20
5 221 -71
5 145 74
5 239 -1
5 254 -23
5 143 43
5 27 66
5 163 95
5 152 -39
5 236 -99
5 135 -19
5 172 -5
5 65 -36
5 150 -20
6 78 86
6 68 9
6 163 -94
6 123 94
6 153 0
6 184 8
6 220 -73
6 57 74
6 224 56
6 65 -53
6 77 -25
6 223 -22
6 68 -99
6 156 -77
6 53 38
6 80 18
7 17 51
7 64 -17
7 179 45
7 232 49
7 111 -75
7 183 -76
7 100 70
7 91 -82
7 37 -62
7 147 -41
7 132 37
7 39 -22
7 59 79
7 113 39
7 43 -58
7 107 -50
8 229 38
8 200 52
8 220 38
8 114 5
8 215 -97
8 245 2
8 87 22
8 65 35
8 59 92
8 161 90
8 84 38
8 45 -71
8 52 -2
8 129 53
8 253 -92
8 187 -81
9 14 -3
9 211 60
9 81 -62
9 256 8
9 100 3
9 102 45
9 169 94
9 103 -9
9 80 32
9 110 -60
9 243 22
9 25 -92
9 18 -42
9 78 -87
9 209 16
9 26 57
10 103 -26
10 185 -90
10 74 88
10 128 -47
10 93 -71
10 227 15
10 215 28
10 38 99
10 76 51
10 150 2
10 244 18
10 37 -72
10 58 -61
10 200 -59
10 41 61
11 109 14
11 253 -9
11 188 -95
11 20 85
11 179 95
11 85 45
11 241 39
11 15 -36
11 48 39
11 136 -10
11 230 3
11 16 39
11 86 -7
11 217 65
11 85 -54
12 119 -64
12 155 71
12 204 50
12 91 20
12 92 78
12 27 -8
12 23 -85
12 241 -83
12 30 47
12 93 87
12 229 83
12 154 12
12 69 43
12 173 16
12 253 -24
13 77 -62
13 197 -20
13 187 19
13 35 5
13 78 -40
13 25 -86
13 109 -16
13 114 -80
13 195 -12
13 141 -99
13 131 -91
13 41 -90
13 154 54
13 132 -3
13 46 -25
13 22 55
14 103 21
14 26 -28
14 152 -99
14 168 44
14 239 -96
14 87 89
14 111 31
14 84 43
14 96 -4
14 76 27
14 107 17
14 250 -60
14 81 2
14 88 -16
14 65 82
14 240 37
15 94 21
15 84 26
15 171 -10
15 185 89
15 150 99
15 27 14
15 131 -51
15 170 3
15 165 -99
15 149 -73
15 232 -58
15 133 -63
15 46 57
15 26 -30
15 36 -47
16 60 -86
16 101 -10
16 59 13
16 157 29
16 124 25
16 62 -93
16 215 27
16 141 -45
16 83 2
16 64 94
16 19 -82
16 254 -63
16 32 64
16 56 -19
16 233 99
16 58 70
17 148 -82
17 180 -28
17 39 64
17 41 85
17 86 66
17 161 -23
17 239 23
17 221 14
17 133 11
17 200 0
17 123 -74
17 26 11
17 124 -19
17 41 -7
17 123 -67
17 130 -74
18 227 -5
18 209 57
18 131 38
18 45 -89
18 185 -67
18 198 -95
18 209 -97
18 41 78
18 234 -91
18 51 65
18 192 92
18 108 59
18 239 -58
18 128 -95
18 20 -31
18 96 35
19 44 -13
19 162 23
19 168 -83
19 134 22
19 206 -70
19 242 -21
19 94 -87
19 154 -39
19 103 -27
