256 4096
1 62 48
1 27 -10
1 90 -40
1 107 39
1 208 -99
1 118 15
1 52 -1
1 230 -31
1 50 86
1 41 66
1 245 82
1 44 -16
1 213 -93
1 155 -40
1 63 48
1 255 -75
2 185 66
2 233 -20
2 41 -65
2 147 15
2 55 49
2 106 17
2 52 -85
2 157 -33
2 187 -15
2 20 38
2 256 -18
2 6 -90
2 197 -24
2 186 93
2 46 8
2 62 -77
3 3 50
3 120 5
3 184 46
3 30 -18
3 182 -60
3 214 92
3 49 64
3 190 -76
3 226 -14
3 251 7
3 115 -63
3 208 25
3 157 75
3 121 97
3 182 -36
3 136 -3
4 250 -21
4 41 65
4 157 -21
4 120 -23
4 78 -51
4 155 -5
4 252 83
4 65 -87
4 223 -45
4 139 86
4 31 -66
4 84 64
4 36 70
4 217 82
4 201 99
4 28 19
5 163 -60
5 182 78
5 21 85
5 223 -16
5 57 -76
5 69 97
5 204 8
5 184 -62
5 70 74
5 87 67
5 218 -46
5 192 -43
5 207 49
5 207 -60
5 114 28
5 194 -32
6 196 91
6 46 18
6 21 -66
6 226 -70
6 105 67
6 65 72
6 169 -15
6 77 -18
6 120 50
6 158 34
6 191 96
6 146 -3
6 247 18
6 25 52
6 229 13
6 4 62
7 185 -100
7 108 16
7 102 79
7 125 94
7 170 -96
7 210 -62
7 18 39
7 254 -73
7 41 19
7 47 -69
7 133 6
7 126 -96
7 218 80
7 28 -72
7 227 -16
7 81 50
8 164 -75
8 71 56
8 75 99
8 185 48
8 128 -50
8 206 -75
8 114 50
8 222 26
8 150 -43
8 160 -12
8 67 27
8 247 -64
8 142 93
8 28 -100
8 24 -30
8 105 19
9 24 58
9 108 -37
9 152 38
9 230 98
9 27 72
9 12 -4
9 53 47
9 235 27
9 185 -65
9 146 -19
9 46 47
9 41 50
9 183 -40
9 174 -65
9 37 -58
9 19 -11
10 129 -90
10 226 66
10 84 80
10 79 -60
10 242 89
10 250 52
10 45 -97
10 203 -24
10 125 -29
10 43 28
10 254 19
10 127 -97
10 142 47
10 19 -59
10 223 -19
10 175 -61
11 91 49
11 199 -21
11 95 61
11 55 49
11 250 77
11 162 -38
11 235 64
11 85 31
11 111 17
11 197 55
11 65 24
11 107 66
11 247 -10
11 184 79
11 191 32
11 76 -36
12 159 -64
12 197 50
12 25 -2
12 114 -26
12 231 -79
12 23 13
12 5 22
12 9 58
12 159 47
12 80 9
12 198 44
12 222 52
12 207 84
12 82 8
12 172 4
12 117 -80
13 30 -8
13 226 -32
13 213 -76
13 42 47
13 43 45
13 62 0
13 55 -2
13 202 61
13 153 -100
13 83 -2
13 154 -18
13 151 13
13 131 88
13 63 7
13 196 82
13 90 93
14 88 -38
14 245 -38
14 70 -97
14 214 88
14 119 15
14 75 -31
14 184 36
