64 265
1 53 -69
1 20 -22
1 22 29
1 17 -27
1 14 -74
1 59 -97
1 37 82
1 27 -85
2 33 70
2 44 16
2 11 14
2 12 -71
2 18 -30
2 58 68
2 64 10
2 56 -65
3 48 38
3 10 7
3 5 -51
3 58 5
3 23 7
3 59 79
3 58 22
3 9 84
4 55 -26
4 11 29
4 12 71
4 6 97
4 49 -97
4 57 71
4 39 -73
5 50 -58
5 50 83
5 35 -50
5 42 49
5 38 -83
5 36 43
5 57 46
6 36 -60
6 24 -35
6 19 -44
6 27 -63
6 41 -37
6 16 52
7 52 -91
7 29 -99
7 32 -48
7 51 -43
7 54 3
7 63 20
7 59 74
8 17 -4
8 28 74
8 42 24
8 44 -75
8 56 2
8 30 -38
9 50 48
9 34 29
9 11 -85
9 64 -54
9 21 -8
9 42 -66
9 42 43
10 34 21
10 31 37
10 18 -98
10 62 -70
10 31 -81
10 55 27
10 34 -9
11 35 10
11 16 9
11 43 82
11 35 -78
11 30 98
11 30 -88
11 61 36
11 32 -56
12 24 73
12 60 53
12 62 -47
12 58 87
12 13 99
12 14 -100
12 26 -79
12 38 -38
13 16 -18
13 50 -85
13 58 93
13 50 15
13 24 54
13 54 -90
13 56 22
13 64 80
14 39 42
14 59 -68
14 51 -22
14 53 55
15 29 49
15 40 91
15 42 -68
15 50 -54
15 60 -19
15 55 10
15 29 0
16 59 11
16 59 68
16 26 -75
16 63 14
16 39 90
16 30 -75
16 18 -25
17 29 49
17 32 73
17 45 -32
17 59 -24
17 55 -77
17 31 70
17 60 60
17 59 -23
18 35 -3
18 34 -91
18 42 -58
18 28 29
18 53 32
19 62 -36
19 39 -61
19 32 69
19 46 23
19 45 -74
19 62 49
19 51 -23
20 51 12
20 40 -63
20 23 5
20 51 -92
20 48 -7
20 27 75
21 48 -49
21 34 33
21 27 -92
21 54 -49
21 32 -11
21 52 40
22 48 28
22 49 -48
22 62 60
22 47 93
22 59 32
22 37 53
22 50 57
23 28 -56
23 47 71
23 42 -14
23 52 -9
23 39 -29
23 26 -65
23 52 -40
23 35 -39
24 32 -57
24 63 90
24 57 25
24 30 -59
25 33 38
25 50 -3
25 32 -36
25 38 43
25 34 -51
26 62 53
26 46 92
26 36 -20
26 64 87
27 60 -54
27 59 -4
27 51 5
28 31 98
28 47 63
28 33 -28
28 42 17
29 36 -3
29 58 55
29 64 25
29 40 32
30 55 0
30 53 28
30 34 19
30 32 3
30 58 -91
30 52 64
31 55 -64
31 36 -3
31 61 -60
31 62 88
31 59 -77
31 51 -67
32 51 -100
32 40 96
32 57 26
32 49 84
33 46 45
33 56 41
33 62 27
33 38 -57
33 60 94
33 53 8
34 64 -78
34 39 81
34 46 -49
34 64 23
34 57 -60
34 35 3
34 52 68
35 37 19
35 60 49
35 59 60
35 57 -41
35 43 48
35 52 92
36 53 -11
36 52 24
37 56 97
37 61 9
37 50 -29
37 55 -53
38 59 -95
38 50 -88
38 40 99
39 62 -71
39 45 -78
40 59 50
40 42 -26
41 44 -56
41 63 -100
41 53 2
42 64 76
42 53 2
43 50 7
43 51 84
44 53 -73
44 50 -82
44 50 72
44 62 -74
46 64 88
46 61 14
46 52 -41
47 62 -49
47 57 -82
47 64 -11
48 59 13
49 52 -7
49 61 -97
50 63 92
52 63 -93
52 61 6
53 58 -36
53 54 -67
54 62 53
54 61 -39
55 61 -4
56 63 18
56 58 61
58 63 -84
61 63 82
62 64 -31
