128 756
1 94 -28
1 43 58
1 105 -69
1 63 -50
1 85 70
1 20 3
1 11 25
1 93 58
1 34 -99
1 95 14
1 73 -2
1 107 47
2 71 -85
2 46 32
2 103 -47
2 107 93
2 126 -41
2 74 83
2 121 50
2 123 -36
2 105 -2
2 74 93
2 72 -61
3 15 -71
3 63 -69
3 83 28
3 91 81
3 63 89
3 69 74
3 127 1
3 24 -71
3 126 94
3 80 32
3 117 99
4 107 80
4 91 -6
4 41 81
4 32 -53
4 21 17
4 73 -93
4 121 6
4 51 -84
4 38 -37
4 19 49
4 25 19
4 6 -30
5 73 25
5 21 25
5 8 -6
5 46 95
5 90 -47
5 11 74
5 32 16
5 51 64
5 87 1
5 83 70
5 14 11
5 128 51
6 72 18
6 59 30
6 79 28
6 98 -51
6 82 -47
6 107 -39
6 56 -30
6 118 53
6 62 23
6 75 -12
6 113 69
6 106 2
7 46 -98
7 16 20
7 35 -2
7 12 -8
7 55 -62
7 127 21
7 73 -77
7 34 -1
7 65 -44
7 126 25
8 12 -89
8 32 -46
8 66 23
8 11 46
8 112 -62
8 84 49
8 86 25
8 119 -64
8 77 -74
8 42 12
8 54 -61
9 18 -88
9 10 -71
9 38 -41
9 113 -8
9 97 90
9 127 -48
9 58 6
9 58 -2
9 28 92
9 95 -21
10 81 40
10 102 39
10 43 -82
10 16 7
10 128 18
10 98 -94
10 102 14
10 99 29
10 77 69
10 88 -34
10 63 -8
11 33 -94
11 59 -89
11 105 -7
11 19 52
11 108 23
11 92 56
11 114 -37
11 21 -69
11 39 58
11 91 -8
11 40 -75
11 49 -26
12 101 -73
12 119 14
12 94 -66
12 64 51
12 126 20
12 105 -19
12 41 4
12 114 -22
12 39 61
12 123 -63
12 54 47
13 29 -43
13 101 -84
13 83 -16
13 92 -81
13 121 5
13 97 80
13 96 60
13 42 55
13 118 -91
13 111 -10
14 78 85
14 45 91
14 78 -60
14 21 61
14 87 -59
14 89 11
14 62 -18
14 118 51
14 30 58
14 59 81
14 85 -58
15 92 -1
15 107 82
15 19 -88
15 18 20
