32 95
1 23 67
1 25 -89
1 3 -38
1 8 -27
1 25 -99
1 15 -15
2 16 3
2 26 51
2 3 97
2 3 -98
2 22 -90
2 26 -20
3 24 43
3 12 78
3 17 20
3 18 24
3 26 -84
4 11 -98
4 31 -23
4 30 81
4 31 88
4 7 -90
5 18 -75
5 30 -69
5 28 76
6 32 83
6 19 -40
6 25 -10
6 23 56
7 11 14
7 13 -70
7 31 -72
7 15 60
7 20 21
8 10 59
8 23 -14
8 26 -43
8 23 -27
9 25 40
9 17 13
9 19 -47
9 27 -87
9 31 -5
10 16 31
10 23 31
10 21 61
10 25 -26
10 25 -47
11 32 3
12 15 -52
12 22 -3
12 30 -81
13 17 -81
13 16 9
13 32 49
13 27 -66
14 17 32
14 16 1
14 23 -81
15 16 31
15 28 84
15 30 23
15 21 -14
16 17 21
16 22 -48
16 18 -36
16 32 47
17 23 35
17 25 93
17 28 2
18 20 -35
18 32 99
18 32 -77
18 27 -69
19 20 -4
19 22 95
19 22 -82
20 26 -24
20 32 -70
20 32 -2
21 25 -7
21 27 75
21 32 -8
22 27 19
22 24 20
23 28 -56
23 24 -5
23 26 80
23 30 -42
24 26 8
24 32 64
25 31 47
25 31 -58
26 28 38
28 30 -93
