256 2045
1 206 12
1 139 37
1 104 -7
1 69 57
1 55 -25
1 72 -41
1 237 80
1 129 -33
1 46 -13
1 42 -30
1 166 77
1 9 -96
1 179 91
1 44 7
1 173 8
1 84 -39
2 193 -44
2 83 -47
2 133 24
2 77 93
2 208 -25
2 101 89
2 216 84
2 33 -69
2 76 47
2 225 45
2 92 -1
2 253 -73
2 12 -17
2 83 -64
2 93 -100
2 243 -99
3 151 72
3 103 -57
3 101 81
3 113 44
3 255 99
3 196 63
3 201 -62
3 36 46
3 214 -18
3 12 85
3 125 67
3 243 -5
3 32 75
3 87 94
3 143 80
4 71 77
4 101 73
4 229 55
4 194 -23
4 169 -36
4 223 53
4 48 -23
4 123 99
4 70 -36
4 29 67
4 66 -32
4 220 4
4 108 21
4 212 79
4 189 55
4 118 -51
5 61 86
5 8 -67
5 102 51
5 71 -16
5 36 -18
5 172 37
5 255 -62
5 51 -47
5 58 -5
5 20 73
5 176 -53
5 104 -96
5 67 -8
5 72 18
5 25 55
6 92 -60
6 212 -42
6 219 -22
6 71 -83
6 222 -38
6 27 1
6 166 -2
6 192 58
6 12 -28
6 113 -78
6 186 -94
6 160 -12
6 92 48
6 237 -69
6 120 -30
6 195 6
7 80 -22
7 215 -3
7 107 -10
7 124 -44
7 49 94
7 52 -75
7 64 51
7 194 66
7 216 -22
7 120 -51
7 247 76
7 34 -79
7 164 87
7 223 -74
7 214 -87
7 117 16
8 255 15
8 108 95
8 234 -27
8 91 67
8 50 -44
8 217 -17
8 25 -74
8 84 -23
8 95 30
8 153 85
8 138 -93
8 235 -4
8 207 51
8 21 -24
8 74 -89
8 78 -46
9 202 -30
9 14 13
9 188 34
9 155 59
9 113 12
9 214 -56
9 92 -62
9 61 -72
9 11 -58
9 250 -71
9 107 -87
9 182 -32
9 256 16
9 59 -50
9 231 -32
10 182 26
10 250 -91
10 114 -19
10 231 96
10 68 51
10 106 -61
10 69 -97
10 122 47
10 230 -12
10 80 -83
10 157 45
10 29 -17
10 117 -51
10 122 -42
10 48 5
10 179 -84
11 133 6
11 96 -73
11 219 -56
11 17 -34
11 216 -70
11 27 -43
11 237 -66
11 21 96
11 91 83
11 172 45
11 227 67
11 59 -30
11 178 -35
11 122 61
11 208 91
12 203 -75
12 148 -59
12 110 67
12 214 -82
12 175 -49
12 37 46
12 23 41
12 226 55
12 231 76
12 98 88
12 60 21
12 103 -22
12 180 45
12 44 -67
12 252 63
12 242 -41
13 209 -35
13 129 -70
13 201 95
13 104 -21
13 226 -85
13 158 43
13 80 -79
13 195 -25
