2048 47032
1 385 -14
1 207 -87
1 1384 15
1 555 39
1 531 -72
1 1742 30
1 520 -80
1 533 -83
1 593 -38
1 370 60
1 1039 -20
1 1277 66
1 284 47
1 218 1
1 2028 -35
1 896 72
1 316 78
1 704 -83
1 2011 -64
1 213 -63
1 217 -93
1 1116 21
1 55 -21
1 96 -28
1 1969 50
1 1889 3
1 1714 -75
1 382 -54
1 126 -14
1 140 -13
1 629 76
1 1527 -84
1 693 -11
1 506 -14
1 1507 80
1 1878 53
1 1143 -71
1 510 -53
1 88 -31
1 1904 -53
1 911 98
1 17 -76
1 1998 -55
1 574 55
1 1863 24
1 65 40
2 77 -37
2 1703 90
2 1400 -53
2 766 91
2 1867 18
2 281 -85
2 151 -10
2 1414 -38
2 280 -83
2 1924 -43
2 125 14
2 1999 -82
2 1161 94
2 1560 -54
2 1691 52
2 45 29
2 2020 -47
2 1835 -68
2 1069 -56
2 21 -57
2 1715 87
2 407 23
2 1985 -40
2 1362 -2
2 5 -24
2 487 8
2 362 -88
2 1777 -85
2 1323 40
2 539 -78
2 2006 -53
2 728 -48
2 1699 3
2 1750 -6
2 1814 12
2 594 64
2 488 7
2 1600 37
2 1203 -71
2 1061 -22
2 79 -84
2 1006 46
2 1269 7
2 1982 97
2 1189 41
2 424 -6
3 107 -72
3 202 94
3 390 -95
3 1338 -25
3 1481 -28
3 1674 11
3 1655 -50
3 1928 15
3 1375 67
3 1094 86
3 5 -47
3 844 23
3 399 -30
3 1005 -41
3 1694 -10
3 217 -81
3 506 91
3 1250 13
3 1988 -99
3 918 -88
3 1582 75
3 1919 73
3 121 33
3 1066 -96
3 1750 62
3 257 -44
3 1721 60
3 958 60
3 523 -60
3 1922 52
3 748 -53
3 1382 44
3 896 30
3 1004 4
3 188 -70
3 183 -21
3 1749 -58
3 1375 -26
3 879 82
3 1658 34
3 899 -11
3 861 -15
3 1731 -59
3 160 87
3 869 74
3 758 64
4 523 -77
4 1649 -9
4 791 -5
4 831 -51
4 1432 53
4 1582 63
4 1483 98
4 1759 -24
4 2001 82
