2048 46939
1 1906 28
1 597 0
1 1109 -68
1 1547 11
1 1856 1
1 328 -100
1 1751 -80
1 438 -95
1 511 62
1 795 -45
1 1220 -96
1 1931 -95
1 1866 99
1 1442 22
1 1306 -3
1 987 -96
1 182 -35
1 168 -15
1 569 27
1 751 -88
1 719 99
1 1339 -85
1 421 39
1 159 48
1 791 -78
1 595 -17
1 940 -82
1 506 58
1 364 -46
1 38 -20
1 1250 -99
1 1061 89
1 756 -21
1 625 64
1 8 -27
1 1138 14
1 1908 -32
1 276 59
1 377 -54
1 1320 6
1 535 10
1 685 47
1 1567 -94
1 1093 7
1 282 77
1 72 1
2 132 -69
2 1450 -19
2 864 -52
2 1823 71
2 864 82
2 438 -86
2 245 54
2 219 -93
2 352 90
2 212 -70
2 151 16
2 1578 4
2 2037 -99
2 977 20
2 63 37
2 392 83
2 1885 16
2 1001 73
2 166 -41
2 1536 -77
2 1188 79
2 1304 11
2 1634 -27
2 224 -85
2 708 8
2 667 -64
2 1846 -80
2 292 -75
2 1309 -60
2 1469 32
2 2042 54
2 801 -84
2 42 3
2 1968 13
2 926 85
2 1289 -48
2 879 -41
2 1912 -68
2 228 -55
2 516 86
2 1568 -36
2 1702 -30
2 675 -10
2 1127 55
2 1719 17
2 172 39
3 1481 -96
3 2034 -73
3 1281 23
3 99 -72
3 27 -33
3 1930 -61
3 1823 60
3 1953 -58
3 1809 18
3 1220 25
3 394 70
3 418 67
3 988 -10
3 387 -91
3 1084 19
3 916 83
3 128 -2
3 1807 -69
3 1362 -59
3 130 -55
3 929 65
3 1091 66
3 959 -19
3 998 10
3 1911 56
3 739 73
3 293 61
3 1537 74
3 1517 -24
3 1618 -16
3 1677 48
3 1771 27
3 278 39
3 1768 -7
3 267 -46
3 218 89
3 308 95
3 1860 -4
3 946 -89
3 1342 -73
3 915 77
3 1750 -56
3 1264 -34
3 110 -33
3 1748 45
3 1731 31
4 231 29
4 924 -25
4 1750 19
4 1411 22
4 1305 -58
4 1366 94
4 1850 2
4 1283 -82
4 1114 95
4 1731 -77
4 1298 -60
4 1853 46
4 1683 84
4 751 32
4 119 -19
4 977 40
4 522 -96
4 162 -99
4 1936 -26
4 1034 51
4 92 15
4 1390 -81
4 1417 -46
4 731 89
4 1866 -100
4 1966 38
4 1671 39
4 1358 58
4 671 -3
4 1125 -82
4 1981 66
4 1250 -69
4 1481 59
4 229 76
4 1723 43
4 1296 -60
4 182 -73
4 1039 68
4 1052 52
4 1562 -2
4 486 -52
4 743 7
4 749 -4
4 641 16
4 643 -34
4 1461 25
5 200 69
5 780 14
5 331 68
5 817 -13
5 573 -98
5 1648 -12
5 553 -21
5 1616 49
5 2010 83
5 1851 -9
5 657 -81
5 1480 -56
5 800 -47
5 134 83
5 987 36
5 1299 -15
5 504 -68
5 370 -41
5 1914 -80
5 899 76
5 915 49
5 1803 96
5 872 -5
5 1083 52
5 402 -75
5 1046 72
5 1421 -25
5 1774 -49
5 652 99
5 786 -69
5 188 23
5 213 18
5 1368 2
5 1556 -5
5 16 -33
5 1514 -41
5 52 98
5 270 -34
5 1872 39
5 1098 -60
5 1373 -18
5 220 19
5 392 89
5 1889 -36
5 1379 -71
5 1655 -4
6 1184 95
6 870 96
6 1315 -53
6 1906 -20
6 663 50
6 992 -86
6 754 -23
6 1673 4
6 384 -79
6 571 -58
6 834 -94
6 1622 87
6 1688 1
6 680 21
6 1386 -4
6 956 85
6 84 -38
6 57 -91
6 490 -61
6 493 -95
6 1710 -99
6 1418 88
6 1099 89
6 527 59
6 1772 90
6 587 -65
6 470 44
6 791 35
6 573 52
6 68 -15
6 1646 31
6 1343 -96
6 207 50
6 1278 -74
6 343 84
6 50 -92
6 988 -15
6 1058 -64
6 1430 -26
6 850 26
6 1245 14
6 1574 -33
6 823 -94
6 1564 1
6 1221 -10
6 1372 52
7 1062 51
7 764 29
7 1878 -3
7 62 -67
7 1830 -77
7 196 -28
7 323 85
7 449 -4
7 1760 -25
7 1108 98
7 1768 -65
7 530 14
7 1737 -96
7 44 -92
7 1691 -15
7 284 -44
7 1504 44
7 997 1
7 301 -42
7 1869 -4
7 388 90
7 252 -19
