128 743
1 36 97
1 65 96
1 99 51
1 75 -83
1 92 -25
1 75 -100
1 56 -4
1 103 29
1 12 -92
1 4 62
1 118 96
1 8 42
2 16 70
2 22 -86
2 85 52
2 114 -71
2 30 -93
2 102 24
2 49 75
2 109 93
2 117 -24
2 61 91
2 116 33
3 103 -72
3 22 92
3 122 81
3 17 68
3 121 -26
3 9 1
3 38 -54
3 71 58
3 82 -65
3 59 58
3 78 -100
3 89 93
4 21 -84
4 78 -25
4 45 13
4 50 35
4 77 -8
4 69 -12
4 107 -85
4 101 14
4 82 22
4 85 -41
4 31 -96
4 110 35
5 28 -48
5 54 16
5 56 -55
5 74 -16
5 103 -2
5 81 44
5 94 22
5 68 -29
5 70 -66
5 11 61
5 29 -7
6 33 93
6 111 -41
6 42 -94
6 8 53
6 90 80
6 39 85
6 70 54
6 83 81
6 61 -67
6 77 -59
6 118 37
7 8 28
7 90 -62
7 48 -96
7 91 -11
7 118 1
7 126 -100
7 10 17
7 58 -33
7 75 -20
7 28 -1
7 20 91
7 103 -4
8 82 73
8 114 -80
8 51 57
8 34 14
8 31 11
8 41 -91
8 127 -74
8 72 -13
8 65 -52
8 64 -88
8 93 -53
9 83 -99
9 81 -61
9 17 23
9 56 -23
9 93 98
9 57 -100
9 114 -62
9 123 -76
9 25 -34
9 56 44
9 58 -30
10 48 -30
10 27 -38
10 45 9
10 115 -2
10 124 -20
10 11 64
10 79 -24
10 11 -86
10 59 88
10 91 77
10 91 4
10 81 57
11 100 71
11 99 59
11 125 70
11 95 79
11 120 -57
11 54 -12
11 99 -28
11 21 76
11 118 47
11 24 6
11 97 -50
11 119 19
12 57 -94
12 43 -99
12 23 59
12 37 87
12 98 -83
12 60 84
12 115 -74
12 67 -66
12 61 41
12 91 73
12 36 -35
13 72 -36
13 38 -14
13 110 11
13 33 -46
13 103 7
13 24 27
13 107 17
13 125 17
13 82 -86
13 107 -32
13 38 22
14 109 -95
14 127 82
14 89 -64
14 67 37
14 42 96
14 123 -25
14 108 -38
14 83 -64
14 50 -6
14 71 -53
14 55 66
14 34 -55
15 114 -29
15 83 28
15 28 31
15 21 80
15 73 -50
15 95 -20
15 64 -15
15 49 -60
15 59 -69
15 122 88
15 19 -51
16 21 92
16 111 87
16 59 87
16 38 73
16 58 48
16 34 79
16 43 89
16 32 94
16 28 -48
16 118 -21
16 83 95
16 98 -51
17 44 -49
17 114 4
17 96 22
17 33 -85
17 88 -100
17 90 -94
17 125 31
17 98 -72
17 51 -4
17 51 -61
17 87 86
17 128 -76
18 76 53
18 35 -10
18 45 38
18 65 2
18 62 -25
18 33 -98
18 85 39
18 53 -62
18 91 23
18 53 17
18 34 61
19 44 29
19 31 6
19 116 31
19 100 -76
19 125 6
19 99 72
19 100 24
19 105 -30
19 124 -82
19 63 -87
20 34 95
20 49 30
20 98 80
20 22 97
20 110 92
20 101 -22
20 49 -49
21 119 68
21 52 26
21 48 94
21 70 -92
21 105 7
21 82 7
21 123 -47
21 84 13
21 87 -63
22 82 -47
22 81 97
22 71 -97
22 67 88
22 75 -26
22 38 -82
22 57 -58
22 44 50
22 109 76
22 72 10
23 76 -63
23 125 -6
23 66 -33
23 29 55
23 124 -73
23 25 -48
23 95 40
23 40 -42
23 118 -65
23 59 -66
24 120 83
24 33 17
24 41 -81
24 66 -94
24 111 -64
24 75 66
24 61 -47
24 103 -97
24 26 23
24 61 -79
25 82 -16
25 101 40
25 118 -80
25 85 -20
25 40 34
25 65 -79
25 69 -92
26 101 67
26 70 23
26 40 -49
26 38 -80
26 63 35
26 65 -77
26 94 -35
26 82 75
26 37 -98
26 42 25
26 43 3
27 127 89
27 61 45
27 128 60
27 113 -26
27 94 37
27 28 -66
27 73 -14
27 93 -65
27 106 12
28 103 -61
28 83 18
28 71 23
28 55 -77
28 125 -75
28 84 75
29 80 82
29 69 70
29 111 64
29 47 -48
29 46 67
29 106 -6
29 118 -18
29 63 15
29 63 71
30 80 -65
30 71 -95
30 105 43
30 40 -40
30 37 21
30 115 88
30 52 -90
30 109 -46
30 42 -87
30 113 67
31 65 -46
31 122 11
31 46 -19
31 58 -56
31 91 -68
31 80 -81
31 94 -45
31 103 -22
31 44 14
32 72 -27
32 53 -74
32 85 -60
32 60 57
32 41 -92
32 54 20
32 128 75
32 43 57
32 65 -60
32 56 3
32 64 27
32 111 29
33 60 71
33 93 83
33 108 -92
33 40 73
33 95 93
33 71 -57
33 97 -64
33 61 73
34 61 -86
34 50 -19
34 70 -34
34 127 -37
34 91 99
34 112 81
34 49 15
34 120 99
34 107 90
34 94 87
35 77 -58
35 63 65
35 48 -62
35 125 93
35 48 -74
35 128 66
35 81 41
35 37 -90
35 64 17
36 88 91
36 124 -92
36 107 -48
36 43 26
36 57 23
36 51 93
36 85 6
36 93 32
37 107 32
37 50 4
37 127 -61
37 92 77
37 107 98
37 126 61
37 90 -57
37 42 -88
37 119 -12
38 81 57
38 126 67
38 56 -22
38 120 88
38 110 -3
38 115 34
38 67 21
39 107 45
39 70 67
39 105 -32
39 51 -36
39 111 87
39 74 34
39 88 -56
39 89 -83
39 51 -39
39 66 53
39 64 59
40 56 6
40 96 75
40 48 97
40 60 -27
40 41 -25
40 112 -76
40 51 5
40 117 -85
40 128 52
41 56 -53
41 102 14
41 78 -18
41 72 42
41 79 -22
41 116 -77
41 116 -80
41 67 -28
42 126 -88
42 60 64
42 56 69
42 106 -44
42 76 61
42 95 -73
