1024 16350
1 21 46
1 973 80
1 260 -72
1 498 51
1 26 13
1 1000 -29
1 605 57
1 723 -46
1 890 20
1 691 -18
1 535 -53
1 879 -47
1 139 57
1 621 96
1 162 98
1 784 -17
1 993 99
1 13 -89
1 610 77
1 520 83
1 803 -81
1 925 -81
1 707 -6
1 890 -32
1 683 -4
1 1024 -5
1 362 -37
1 262 -8
1 147 82
1 539 -58
1 367 81
1 870 81
2 129 82
2 422 44
2 900 6
2 564 83
2 676 49
2 271 -25
2 109 -38
2 817 -63
2 388 -90
2 142 -63
2 130 -7
2 772 62
2 14 -54
2 588 -3
2 468 -60
2 874 -78
2 511 -19
2 985 -22
2 309 -80
2 41 33
2 803 -11
2 358 -91
2 512 70
2 62 -41
2 858 10
2 407 -59
2 564 -92
2 684 96
2 905 -45
2 642 -49
2 240 -74
2 363 44
3 781 32
3 307 -68
3 946 -42
3 47 33
3 626 -47
3 541 -17
3 696 88
3 232 9
3 548 33
3 250 -55
3 763 69
3 746 75
3 341 78
3 21 -73
3 979 67
3 1014 31
3 851 -99
3 431 -10
3 102 -58
3 824 5
3 286 -59
3 327 29
3 1010 -10
3 4 -54
3 497 89
3 442 43
3 728 41
3 822 -53
3 788 42
3 359 -28
3 401 40
3 319 97
4 744 45
4 122 -88
4 520 -63
4 264 -63
4 137 -30
4 706 79
4 880 -36
4 691 -83
4 488 -75
4 675 40
4 47 -14
4 523 -82
4 620 -79
4 535 -62
4 334 40
4 784 77
4 72 -92
4 170 -35
4 277 -65
4 991 71
4 252 -22
4 866 13
4 687 -5
4 269 8
4 974 -98
4 649 -94
4 730 71
4 260 75
4 616 7
4 366 13
4 804 -77
4 414 -29
5 117 32
5 512 -5
5 512 74
5 894 57
5 566 -10
5 232 -73
5 356 84
5 995 4
5 405 -67
5 305 -89
5 811 51
5 706 -25
5 434 0
5 666 -10
5 989 37
5 892 -16
5 544 49
5 403 30
5 365 -51
5 589 60
5 884 17
5 250 -24
5 733 -18
5 55 -66
5 689 -95
5 305 89
5 350 31
5 204 -97
5 490 69
5 239 -16
5 612 -39
5 131 -79
6 590 -69
6 422 93
6 158 -99
6 426 46
6 279 69
6 84 -58
6 636 68
6 87 48
6 29 7
6 926 2
6 568 -94
6 89 93
6 846 -77
6 160 -19
6 48 -86
6 1012 -68
6 858 18
6 139 97
6 745 -82
6 185 -87
6 1002 -33
6 556 48
6 413 34
6 190 59
6 506 85
6 601 32
6 385 -16
6 258 -12
6 316 -29
6 386 20
6 314 -18
6 530 -97
7 463 23
7 580 -41
7 804 -34
7 960 18
7 916 59
7 849 8
7 231 -37
7 512 -46
7 872 23
7 459 28
7 582 61
7 152 67
7 898 73
7 802 7
7 936 -76
7 281 58
7 339 10
7 601 -78
7 294 62
7 521 -37
7 484 82
7 339 -25
7 358 -14
7 677 -99
7 238 -95
7 864 -82
7 564 -31
7 951 92
7 100 45
7 469 18
7 182 -62
7 214 64
8 366 97
8 512 84
8 138 60
8 295 11
8 75 -24
8 80 -80
8 309 58
8 848 98
8 59 -60
8 260 87
8 632 -96
8 249 -84
8 557 23
8 170 85
8 298 86
8 567 0
8 540 83
8 546 -71
8 195 -1
8 218 -89
8 891 -27
8 528 76
8 624 92
8 760 -18
8 593 -28
8 557 -82
8 1014 -5
8 277 -1
8 913 -20
8 724 5
8 704 -43
8 213 66
9 575 26
9 416 -23
9 159 -80
9 931 -35
9 802 -18
9 1009 2
9 165 -29
9 163 26
9 608 75
9 669 43
9 206 49
9 988 38
9 145 -80
9 751 76
9 814 -69
9 877 -8
9 162 -53
9 838 69
9 783 19
9 936 62
9 394 -88
9 237 -63
9 241 33
9 1017 -75
9 165 -70
9 471 -49
9 437 -69
9 542 -80
9 844 17
9 419 -73
9 435 -86
9 666 65
10 698 57
10 640 -8
10 449 24
10 557 -74
10 579 1
10 86 45
10 924 24
10 543 8
10 686 12
10 554 -60
10 661 37
10 261 -31
10 543 93
10 234 -12
10 967 25
10 545 58
10 132 -87
10 54 90
10 68 -94
10 233 11
10 455 22
10 565 -64
10 690 -68
10 726 -52
10 788 79
10 137 -8
10 813 97
10 688 17
10 555 36
10 869 -10
10 386 8
10 26 -81
11 344 54
11 705 -81
11 337 67
11 724 -32
11 713 -32
11 848 10
11 968 -7
11 13 -38
11 747 36
11 484 -18
11 394 -70
11 788 76
11 367 -64
11 137 -63
11 653 -22
11 30 98
11 925 52
11 627 49
11 806 72
11 173 62
11 908 7
