128 750
1 22 -33
1 54 86
1 66 34
1 8 -62
1 64 -92
1 69 -42
1 62 -1
1 50 62
1 51 -97
1 6 34
1 72 -76
1 107 -71
2 74 -91
2 95 -17
2 36 45
2 94 13
2 3 85
2 91 -41
2 113 -66
2 12 61
2 21 79
2 82 54
2 68 -32
2 20 -44
3 71 -86
3 41 -14
3 115 -84
3 99 -41
3 115 -34
3 105 -31
3 41 75
3 16 75
3 55 -27
3 59 37
3 87 67
3 111 62
4 45 36
4 84 -24
4 53 19
4 75 -42
4 60 -38
4 25 -75
4 83 -61
4 27 -6
4 86 23
4 14 57
4 12 -20
4 92 89
5 110 48
5 118 -83
5 14 77
5 37 57
5 9 36
5 123 21
5 71 46
5 85 -74
5 32 63
5 22 40
5 33 -55
5 22 -11
6 106 -3
6 41 19
6 122 -25
6 53 45
6 48 -86
6 104 73
6 95 -71
6 52 8
6 59 -3
7 111 -22
7 49 -85
7 51 -37
7 77 -94
7 40 17
7 66 -40
7 117 59
7 78 -61
7 102 57
7 110 21
7 17 -43
7 80 -69
8 61 55
8 103 0
8 66 81
8 13 -91
8 89 22
8 45 41
8 18 -46
8 98 -30
8 78 -42
8 99 -62
8 100 83
9 13 81
9 111 -78
9 96 14
9 105 -19
9 78 97
9 28 -17
9 105 24
9 59 40
9 10 -95
9 70 -3
9 67 -39
10 68 -33
10 68 3
10 59 28
10 49 -61
10 90 -49
10 34 -13
10 21 -14
10 43 -65
10 88 -9
10 122 52
11 80 -96
11 115 23
11 36 7
11 27 65
11 108 -32
11 57 99
11 124 26
11 16 -76
11 102 45
11 58 -93
11 82 87
12 70 10
12 81 -73
12 57 26
12 102 -36
12 106 -94
12 18 -39
12 44 73
12 87 57
12 107 72
12 95 -52
12 113 -63
13 108 -40
13 83 -56
13 75 99
13 33 33
13 94 -80
13 30 1
13 47 -63
13 28 -63
13 73 74
13 86 -88
13 58 -60
14 61 -65
14 38 -49
14 72 89
14 35 -23
14 96 81
14 66 27
14 27 -39
14 128 4
15 49 -88
15 82 90
15 37 55
15 52 -15
15 34 -57
15 46 80
15 113 -90
15 28 -90
15 110 68
15 104 -11
15 66 -3
16 94 71
16 125 18
16 80 -21
16 114 -93
16 36 -74
16 91 59
16 125 -52
16 54 29
16 22 -89
16 85 58
16 101 -93
17 69 85
17 116 -91
17 30 72
17 97 20
17 41 24
17 119 68
17 72 74
17 100 -82
17 66 62
17 58 -56
17 60 88
17 128 13
18 21 34
18 106 7
18 103 38
18 127 -29
18 85 1
18 116 -57
18 79 31
18 53 -73
18 45 -16
18 120 -69
18 36 -81
19 59 14
19 67 -80
19 20 -70
19 47 5
19 107 61
19 100 -5
19 50 -41
19 115 -28
19 88 0
20 100 80
20 93 19
20 81 -89
20 84 -62
20 71 -45
20 44 1
20 77 18
20 97 -51
20 41 95
21 38 -55
21 37 48
21 22 -51
21 60 93
21 92 37
21 41 -80
21 87 99
21 76 -22
21 68 -11
21 32 -86
21 66 -57
21 60 -19
22 66 90
22 117 -3
22 66 -44
22 45 29
22 96 -35
22 40 76
22 116 -90
22 68 -33
22 57 23
22 92 -83
23 113 -47
23 96 86
23 67 29
23 121 26
23 100 72
23 114 -12
23 24 -40
24 50 -76
24 74 -87
24 40 -66
24 58 -84
24 81 -19
24 43 -91
24 32 14
25 104 -7
25 55 86
25 111 73
25 121 -8
25 42 63
25 75 -59
25 83 -81
25 74 -55
25 85 -75
26 53 26
26 46 -69
26 125 -69
26 75 65
26 101 -45
26 110 -28
26 46 55
26 56 -46
26 59 33
26 63 -23
26 121 -92
27 28 -4
27 119 -64
27 79 64
27 113 -63
27 48 37
27 69 -37
27 125 -27
27 109 -22
27 104 -71
27 127 37
28 56 -62
28 95 -69
28 58 79
28 56 35
28 70 18
28 83 -49
28 107 -34
28 97 -66
28 104 -89
28 62 9
28 48 -40
29 104 -79
29 102 25
29 78 88
29 118 -19
29 65 -26
29 65 32
29 101 74
29 64 55
29 124 -16
30 96 87
30 34 -88
30 94 30
30 118 31
30 119 -6
30 91 94
30 98 51
30 84 -54
30 128 21
30 81 -12
31 106 53
31 35 65
31 110 61
31 80 34
31 93 51
31 39 93
31 33 37
31 114 30
32 38 12
32 74 -51
32 104 24
32 67 44
32 45 -60
32 83 -60
32 43 -11
32 102 -71
32 102 32
33 113 -32
33 91 2
33 120 56
33 35 -17
33 52 -96
33 79 60
33 90 -22
34 86 30
34 85 70
34 62 19
34 39 8
34 68 -48
34 103 -5
34 90 -14
34 118 93
34 122 29
34 55 45
35 90 81
35 84 21
35 51 57
35 104 29
35 37 97
35 62 -26
35 51 -52
35 67 44
35 58 97
36 86 1
36 82 55
36 81 79
36 81 -86
36 54 -88
36 97 21
36 83 -9
36 99 -13
36 43 -15
37 76 -82
37 110 -25
37 53 47
37 108 72
37 90 -87
37 86 86
37 53 95
37 82 -10
38 50 89
38 69 -31
38 126 -89
38 60 56
38 98 -24
38 112 45
38 83 98
38 53 -36
38 104 93
38 115 3
38 77 -12
39 48 -57
39 80 -4
39 62 -48
39 113 -41
39 55 4
39 73 61
39 102 -8
39 122 -46
40 76 -94
40 45 70
40 85 -30
40 75 -90
40 123 30
40 103 3
40 96 -20
40 99 -81
40 96 14
41 64 22
41 91 -19
41 65 9
41 97 -36
41 73 80
41 118 80
41 103 -84
41 85 8
41 118 -81
42 94 62
42 109 -77
42 56 43
42 97 94
42 105 53
42 128 -59
42 55 99
43 94 85
43 68 -31
43 111 92
43 47 -20
44 57 44
44 108 -82
44 127 -6
44 110 21
44 56 57
44 81 82
44 58 39
44 78 -8
44 73 -51
44 49 -92
45 122 84
45 76 98
45 97 9
45 67 38
45 88 -59
45 96 28
45 58 13
45 46 34
45 72 -45
46 104 -61
46 98 -95
46 95 -100
46 86 -55
46 80 -51
46 56 -93
46 117 93
46 100 -31
46 119 5
47 99 45
47 119 -66
47 51 -95
47 70 40
47 78 -70
47 103 0
48 104 19
48 53 92
48 67 39
48 113 92
48 74 51
48 68 -75
48 124 -65
49 108 86
49 98 -98
49 117 -94
49 114 -5
49 99 4
49 91 -63
49 68 83
49 64 -81
50 97 -34
50 128 10
50 94 -54
50 126 -77
50 52 -54
50 52 -99
50 84 5
50 66 95
51 121 -82
51 56 99
51 65 -79
51 105 -26
51 110 -92
52 121 -86
52 58 -42
52 86 22
52 81 76
52 84 -62
52 125 -37
52 71 -74
53 104 -45
53 60 62
53 75 22
53 87 -21
53 110 -53
54 127 -64
54 69 -7
54 107 91
54 69 49
54 118 70
55 122 88
55 70 37
55 56 33
55 126 36
55 58 -3
55 84 93
55 98 5
55 118 38
56 115 -48
56 116 26
56 76 -27
56 108 57
56 110 -47
56 92 92
57 105 65
57 115 57
57 58 -25
57 107 10
57 83 -8
57 117 -89
57 77 4
57 111 7
57 100 -99
57 118 41
57 74 -46
58 79 45
58 109 95
58 124 -97
58 87 -82
58 121 29
58 62 -42
58 95 -30
58 94 -11
59 122 -44
59 76 37
59 70 97
59 104 -74
59 125 -9
59 62 -48
60 76 -71
60 65 9
60 123 92
60 95 -91
61 78 -7
61 91 42
61 86 89
61 80 -29
61 73 66
61 102 -81
61 63 58
62 78 18
62 127 -38
62 75 -54
62 98 -50
62 75 -18
63 68 -88
63 111 -28
63 123 -75
63 114 41
64 101 40
64 70 -95
64 69 -42
64 100 34
64 127 -65
65 94 22
65 97 60
65 102 -85
65 71 86
66 111 -29
66 97 45
66 70 -61
66 122 -1
66 120 -54
67 110 -59
67 86 -9
67 72 12
67 86 40
67 94 -23
67 105 62
68 78 85
68 96 -63
68 126 -58
68 71 13
68 113 96
68 91 26
69 121 80
69 100 3
69 79 94
69 117 -6
69 111 -82
70 76 -47
70 115 -11
70 123 5
70 71 6
70 75 -50
70 115 44
70 108 -81
70 83 -43
71 95 75
71 126 91
71 127 -54
71 113 56
71 89 69
71 125 38
72 113 -35
72 74 -42
72 110 86
72 82 -4
72 73 -76
73 76 -5
73 79 -54
73 110 11
73 86 -61
74 84 96
74 127 -39
74 85 -94
74 118 -5
75 120 -2
75 119 66
75 105 59
75 86 47
75 116 -23
75 128 99
76 107 73
76 104 49
76 77 -2
76 79 15
77 119 -12
77 95 4
77 93 30
77 87 -25
78 122 -70
78 115 52
78 123 66
78 106 6
78 120 -37
78 83 30
79 102 -98
79 92 -36
79 80 23
80 96 20
80 84 77
80 118 -18
80 101 -23
80 98 -27
80 105 81
80 120 60
81 115 17
81 116 84
81 109 11
81 114 17
82 112 96
82 97 40
82 106 -8
82 113 -85
82 106 12
82 101 74
83 101 -89
83 121 -48
83 110 -95
83 105 56
84 126 -73
84 126 86
84 101 83
85 97 -57
85 101 -2
85 114 -71
86 94 -69
86 87 -60
86 127 -87
87 114 98
87 89 -4
87 115 86
87 88 11
87 119 7
88 98 -13
88 105 19
89 90 -54
89 106 28
89 96 -32
89 123 58
89 91 -59
89 97 69
90 122 3
91 100 1
91 93 30
92 106 -44
92 116 -5
92 117 -20
92 103 66
93 98 79
94 112 -43
94 112 90
94 97 -32
94 110 9
94 106 -54
94 103 61
95 117 90
95 105 -96
95 103 28
96 128 -56
96 117 10
96 120 -52
96 110 68
96 116 -80
97 119 -90
97 106 25
98 114 89
98 108 -30
98 109 -62
99 101 39
99 107 -8
99 101 -16
100 128 -31
100 106 14
101 104 -80
101 117 51
101 128 93
102 104 75
102 106 -7
102 124 -14
102 113 36
103 108 68
103 119 13
103 118 83
104 109 -14
104 106 37
104 128 61
105 117 -23
105 112 2
106 122 78
106 120 54
106 118 -97
106 123 33
107 109 -88
107 124 -96
108 119 89
111 125 -62
111 115 78
112 125 -42
113 127 -17
114 117 -55
114 119 53
114 124 58
114 122 -15
116 125 -71
116 124 -34
121 125 87
123 125 -78
126 128 -31
