2048 46988
1 138 10
1 1311 -36
1 176 99
1 746 -15
1 1850 -42
1 787 -40
1 744 -50
1 1173 -72
1 1016 87
1 106 81
1 45 -53
1 1281 -63
1 848 -9
1 1093 -78
1 939 -32
1 1155 31
1 789 -43
1 727 16
1 1079 49
1 2027 9
1 1465 -70
1 278 12
1 667 -71
1 1453 -58
1 760 80
1 120 36
1 193 -87
1 438 14
1 325 97
1 669 -57
1 889 73
1 92 -55
1 1488 -61
1 1465 63
1 78 50
1 1938 -79
1 451 24
1 1991 54
1 809 -26
1 1047 12
1 1335 -42
1 881 -74
1 1789 -72
1 1245 14
1 776 -68
1 126 -54
2 116 67
2 1910 -67
2 1058 -55
2 410 23
2 234 -62
2 1034 -45
2 1469 56
2 1202 66
2 261 40
2 952 4
2 1964 42
2 2016 39
2 1143 21
2 502 24
2 881 20
2 1080 -5
2 1688 72
2 520 -81
2 1468 -6
2 1208 -14
2 255 -90
2 1115 93
2 281 -20
2 139 60
2 82 6
2 1517 -46
2 1409 -98
2 913 20
2 1799 51
2 1551 44
2 1102 64
2 14 26
2 390 -26
2 1459 -31
2 1514 -98
2 293 -25
2 1954 -86
2 908 5
2 1550 -22
2 1413 64
2 504 -79
2 641 92
2 253 -64
2 1652 -19
2 1728 38
2 1462 -57
3 1060 -10
3 645 86
3 1390 -58
3 1642 85
3 1659 -63
3 615 60
3 1668 -65
3 762 99
3 1958 -37
3 295 -73
3 43 53
3 588 -45
3 307 -76
3 1820 -82
3 1242 53
3 868 25
3 224 78
3 1206 -8
3 1209 6
3 541 -55
3 1674 -62
3 1187 62
3 1886 13
3 1643 -54
3 1364 50
3 1742 -11
3 402 -13
3 2021 86
3 1364 32
3 1103 83
3 361 57
3 1214 -37
3 1875 88
3 296 -6
3 1403 82
3 710 30
3 367 72
3 1521 51
3 507 -42
3 1830 63
3 156 42
3 355 96
3 1263 81
3 1446 20
3 241 -3
3 111 -50
4 1489 -73
4 1751 60
4 1556 53
4 884 14
4 2047 93
4 1598 13
4 295 -3
4 667 -73
4 1300 -7
4 387 63
4 1274 23
4 419 -44
4 1677 -44
4 615 12
4 50 -80
4 858 94
4 1377 72
4 1535 -31
4 234 -62
4 87 -54
4 1504 -99
4 1575 -96
4 1715 -93
4 380 -89
4 23 -48
4 1574 7
4 345 -50
4 856 -79
4 1204 54
4 1534 -55
4 1211 -58
4 273 75
4 1476 52
4 770 -97
4 1998 -59
4 1488 28
4 137 1
4 1338 78
4 1736 -81
4 1085 59
4 1562 -94
4 596 -32
4 1032 4
4 1782 53
4 1528 -42
4 208 -23
5 819 -9
5 293 -100
5 314 -30
5 1203 -80
5 1410 -31
5 320 61
5 1864 59
5 1037 4
5 922 73
5 1467 87
5 1614 -27
5 767 99
5 868 -41
5 771 58
5 1252 56
