256 2040
1 94 13
1 175 -15
1 53 44
1 35 -63
1 224 60
1 90 -22
1 154 58
1 126 40
1 136 39
1 248 -83
1 72 -87
1 255 -80
1 83 -56
1 42 -95
1 47 -43
1 30 -7
2 93 -42
2 22 -83
2 205 13
2 143 23
2 52 21
2 251 70
2 131 99
2 20 96
2 174 91
2 6 80
2 127 -64
2 100 -16
2 51 50
2 211 96
2 169 -36
2 11 42
3 235 25
3 233 24
3 238 33
3 175 -99
3 217 14
3 148 48
3 148 28
3 63 71
3 121 -34
3 203 -96
3 113 -44
3 63 -81
3 174 -82
3 147 -42
3 57 1
3 221 -61
4 212 67
4 75 -46
4 233 -88
4 15 -28
4 95 68
4 216 -14
4 212 68
4 195 99
4 29 -48
4 9 24
4 15 71
4 139 -14
4 219 87
4 37 22
4 64 -16
4 39 -7
5 42 -93
5 124 41
5 77 -44
5 128 -47
5 195 -61
5 244 43
5 65 -20
5 141 13
5 21 -78
5 10 79
5 81 -98
5 131 78
5 39 35
5 100 50
5 81 38
5 132 7
6 195 -28
6 213 -61
6 67 -49
6 200 43
6 132 32
6 92 -45
6 144 -37
6 153 81
6 98 77
6 138 -35
6 167 39
6 118 -55
6 235 -40
6 226 49
6 124 30
6 127 3
7 82 35
7 188 -32
7 79 8
7 129 61
7 156 -34
7 140 -46
7 253 79
7 232 -15
7 24 -36
7 63 -56
7 198 -53
7 124 77
7 17 19
7 23 -94
7 215 -51
7 142 -94
8 69 27
8 147 66
8 211 94
8 174 76
8 72 -50
8 237 19
8 88 82
8 9 -19
8 146 -84
8 87 -4
8 252 6
8 231 -2
8 151 -85
8 100 -40
8 18 45
9 138 65
9 210 -94
9 17 -87
9 174 67
9 61 35
9 200 7
9 249 -86
9 78 -18
9 244 -37
9 229 -73
9 237 56
9 149 -55
9 209 -79
9 147 7
9 244 94
9 106 70
10 44 9
10 120 61
10 73 -71
10 137 82
10 29 6
10 155 57
10 19 -12
10 152 -39
10 11 66
10 42 34
10 161 -70
10 106 -13
10 87 -9
10 129 75
10 231 -95
10 83 -35
11 140 97
11 70 -45
11 135 -4
11 86 56
11 55 -38
11 63 32
11 65 41
11 148 -76
11 120 48
11 28 -30
11 144 39
11 215 -92
11 61 -26
11 240 -3
11 195 -66
12 171 75
12 197 94
12 48 -49
12 50 -26
12 77 95
12 93 64
12 170 34
12 143 81
12 47 64
12 141 43
12 160 -53
12 193 32
12 255 63
12 147 68
13 194 -67
13 118 19
13 86 45
13 110 54
13 189 -4
13 90 -50
13 101 51
13 168 33
13 94 12
13 114 94
13 168 5
13 235 86
13 146 -16
14 136 40
14 67 52
14 244 97
14 202 52
14 235 -20
14 121 11
14 86 41
14 219 45
14 75 -3
14 224 -100
14 153 -54
14 28 -8
14 183 -25
14 85 -26
14 210 98
14 247 -82
15 128 66
15 168 -65
15 17 46
15 33 67
15 51 31
15 36 -37
15 160 -43
15 60 -83
15 92 4
15 218 -21
15 79 -17
15 37 75
15 21 -2
15 34 -20
16 25 59
16 25 70
16 66 59
16 147 70
16 31 32
16 57 61
16 31 -88
16 124 43
16 256 45
16 62 -91
16 107 -70
16 102 63
16 231 15
16 169 -13
16 76 -94
16 72 -94
17 164 91
17 87 72
17 171 -44
17 77 87
17 67 46
17 191 85
17 77 -63
17 219 -83
17 207 -68
17 120 -75
17 161 43
17 215 -36
17 115 8
17 96 83
17 28 51
17 168 94
18 202 -35
18 185 95
18 57 5
18 254 -9
18 248 86
18 226 -5
18 191 -23
18 88 -84
18 48 38
18 50 -55
18 59 -47
18 28 -37
18 65 -55
18 174 -79
19 57 68
19 85 -62
19 169 86
19 111 35
19 207 71
19 222 -46
19 184 -83
19 43 -32
19 51 -55
19 174 17
19 70 -41
19 185 4
19 123 -39
19 199 78
19 225 -83
20 223 -18
20 92 -3
20 45 -39
20 117 -93
20 63 47
20 243 76
20 191 -96
20 120 10
20 199 -38
20 211 52
20 124 -23
20 101 97
20 103 -64
21 130 37
21 99 78
21 222 85
21 160 97
21 232 16
21 43 -52
21 232 -37
21 206 83
21 86 -63
21 67 -22
21 69 -34
21 189 -30
21 128 12
21 67 -15
21 49 -80
21 77 91
22 91 -22
22 95 -33
22 140 71
22 156 -15
22 152 -4
22 114 28
22 45 -88
22 108 68
22 229 -49
22 237 13
22 209 8
22 131 11
22 206 78
22 58 46
22 158 -46
23 123 -52
23 230 -94
23 133 -77
23 219 -7
23 150 97
23 206 -98
23 129 -42
23 248 88
23 54 -66
23 110 -29
23 171 6
23 73 60
23 87 -47
23 178 -51
23 121 -29
24 140 -49
24 216 55
24 31 29
24 66 -41
24 90 32
24 49 -56
24 224 -9
24 254 14
24 56 13
24 96 -44
24 226 90
24 138 66
24 222 -35
24 151 -77
25 180 39
25 35 -20
25 170 -98
25 232 64
25 133 -81
25 56 87
25 164 2
25 134 -19
25 210 84
25 247 -13
25 150 -10
25 26 3
25 33 -13
25 61 -18
26 141 86
26 72 -51
26 138 32
26 56 54
26 72 -35
26 114 -83
26 75 -82
26 140 1
26 187 30
26 43 -38
26 183 -61
26 46 -90
26 197 -41
26 193 12
26 36 44
26 29 -6
27 224 -90
27 240 70
27 168 -94
27 129 99
27 227 12
27 250 79
27 133 -86
27 87 22
27 234 -16
27 230 -22
27 232 88
27 106 68
27 93 13
28 196 -79
28 99 83
28 49 -32
28 205 63
28 157 81
28 165 61
28 57 -82
28 167 -30
28 186 -95
