64 512
1 27 72
1 44 83
1 30 -18
1 32 41
1 32 -69
1 22 86
1 63 81
1 2 -74
2 36 80
2 35 -40
2 22 -65
2 6 10
2 42 -70
2 59 -67
2 42 37
2 46 95
3 37 -77
3 29 86
3 44 -44
3 38 -10
3 42 -84
3 62 53
3 39 4
3 38 86
4 7 -55
4 46 -41
4 5 -85
4 30 -96
4 35 54
4 44 74
4 27 -33
4 33 -86
5 6 -83
5 35 -55
5 3 94
5 56 39
5 53 2
5 9 -58
5 18 45
5 35 -59
6 27 -59
6 49 80
6 2 -36
6 39 -57
6 2 98
6 51 30
6 24 91
6 10 59
7 53 -1
7 43 27
7 47 -89
7 21 -31
7 50 12
7 48 -27
7 28 44
7 38 83
8 38 44
8 26 50
8 3 -80
8 53 -66
8 2 17
8 48 -6
8 57 -62
8 40 -76
9 11 -48
9 41 -21
9 21 -26
9 33 -76
9 15 -71
9 50 29
9 54 -56
9 50 50
10 15 -11
10 34 -65
10 26 21
10 1 -90
10 2 7
10 52 -75
10 35 -23
10 28 30
11 15 -38
11 39 -52
11 52 -16
11 4 -2
11 50 -25
11 53 72
11 23 79
11 53 58
12 7 -62
12 39 -22
12 54 56
12 34 29
12 38 -22
12 15 53
12 30 -31
12 64 -8
13 57 6
13 45 -88
13 28 -49
13 2 -28
13 54 37
13 6 82
13 1 36
13 25 -64
14 46 5
14 34 75
14 33 -88
14 64 -15
14 24 -71
14 35 -9
14 48 95
14 51 -60
15 21 -60
15 49 88
15 4 23
15 13 -18
15 61 -67
15 26 -13
15 57 -97
15 53 27
16 30 39
16 55 83
16 24 -16
16 18 -13
16 30 11
16 20 43
16 30 -16
16 57 10
17 30 18
17 55 -69
17 51 93
17 48 8
17 33 -21
17 8 29
17 46 44
17 55 80
18 45 -8
18 24 -43
18 38 44
18 45 -62
18 3 96
18 40 60
18 34 36
18 34 75
19 6 56
19 52 -35
19 60 94
19 51 39
19 10 -26
19 31 -2
19 9 21
19 23 -81
20 43 3
20 57 -62
20 36 -43
20 32 66
20 55 -25
20 26 -23
20 29 98
20 27 -99
21 8 -68
21 10 13
21 54 -95
21 53 -26
21 50 57
21 27 -74
21 61 74
21 1 80
22 44 3
22 45 47
22 36 -49
22 16 -99
22 9 19
22 58 -92
22 50 64
22 54 -41
23 50 64
23 15 91
23 23 -51
23 24 12
23 31 36
23 53 66
23 46 25
23 1 70
24 2 -57
24 62 -27
24 52 -86
24 12 -65
24 41 97
24 30 4
24 59 52
24 10 -40
25 27 -36
25 16 -45
25 19 -54
25 26 30
25 13 -77
25 6 65
25 54 55
25 61 42
26 37 -89
26 30 87
26 14 70
26 57 -23
26 16 30
26 32 -14
26 9 -47
26 39 -25
27 36 -86
27 24 50
27 55 4
27 46 36
27 15 7
27 54 34
27 47 70
27 18 8
28 5 -16
28 15 20
28 4 -44
28 9 -33
28 64 -44
28 46 26
28 60 26
28 52 28
29 41 -7
29 53 11
29 41 -13
29 41 -40
29 44 -44
29 60 62
29 11 -56
29 6 36
30 18 -94
30 29 -67
30 30 33
30 2 -68
30 3 47
30 53 3
30 53 -65
30 9 -17
31 24 29
31 48 11
31 60 47
31 26 -38
31 54 -90
31 13 -10
31 30 -59
31 53 13
32 35 -41
32 37 -83
32 50 -79
32 14 61
32 32 68
32 42 -19
32 29 25
32 64 -56
33 37 72
33 7 -44
33 44 49
33 20 -1
33 6 6
33 54 -40
33 54 -76
33 25 -44
34 28 -61
34 31 -3
34 33 -51
34 61 -61
34 59 -83
34 23 -8
34 16 -48
34 18 -80
35 64 -74
35 46 -35
35 12 74
35 17 56
35 33 56
35 41 -13
35 30 -60
35 12 90
36 54 -91
36 16 -76
36 32 -55
36 44 14
36 58 29
36 57 93
36 5 25
36 1 -71
37 1 -9
37 20 -28
37 30 -97
37 54 -6
37 58 67
37 19 -61
37 37 -62
37 21 -51
38 37 18
38 30 99
38 55 -25
38 63 -99
38 20 17
38 9 -26
38 54 51
38 20 -45
39 42 -56
39 12 -25
39 37 10
39 10 22
39 55 45
39 3 -5
39 2 88
39 27 43
40 39 -29
40 34 44
40 39 66
40 64 -85
40 59 69
40 19 19
40 28 -89
40 55 87
41 24 20
41 47 28
41 29 -71
41 33 73
41 60 93
41 9 28
41 61 -92
41 26 56
42 10 90
42 9 -8
42 2 -38
42 25 -36
42 43 -23
42 40 -90
42 11 -51
42 13 -93
43 61 16
43 40 34
43 32 -57
43 34 71
43 48 67
43 27 61
43 34 -43
43 4 -33
44 33 97
44 39 28
44 46 -64
44 17 49
44 54 37
44 37 -88
44 10 43
44 18 -44
45 53 -17
45 14 29
45 12 34
45 1 -58
45 52 -37
45 52 -75
45 62 -78
45 4 20
46 47 87
46 55 13
46 23 -82
46 32 15
46 26 -51
46 62 -69
46 24 -75
46 28 15
47 55 24
47 12 -21
47 10 -100
47 8 96
47 7 72
47 60 24
47 33 58
47 5 -64
48 44 -44
48 37 27
48 22 -48
48 40 -35
48 14 88
48 34 5
48 62 77
48 41 -72
49 29 21
49 27 -67
49 46 -48
49 43 -57
49 47 -47
49 57 22
49 49 80
49 41 -63
50 10 -75
50 31 -33
50 58 74
50 5 45
50 50 89
50 5 46
50 9 13
50 5 -81
51 26 82
51 50 -15
51 64 39
51 57 -16
51 27 49
51 28 -49
51 23 -9
51 61 -97
52 43 44
52 51 -21
52 54 -96
52 41 -28
52 40 19
52 32 10
52 24 -12
52 62 -25
53 52 31
53 3 -24
53 37 -32
53 18 84
53 49 1
53 10 97
53 53 -70
53 7 -47
54 49 0
54 59 55
54 17 -88
54 4 42
54 61 -89
54 64 -29
54 56 -7
54 12 -55
55 4 97
55 49 90
55 1 -41
55 59 54
55 6 -69
55 62 50
55 62 -99
55 28 25
56 34 27
56 56 53
56 27 73
56 41 99
56 31 66
56 32 80
56 39 -99
56 48 33
57 11 -9
57 10 88
57 20 25
57 31 -82
57 36 92
57 64 -30
57 38 35
57 54 -61
58 52 65
58 19 -47
58 38 55
58 24 66
58 43 -93
58 61 -80
58 52 -97
58 1 25
59 30 -77
59 18 94
59 20 -87
59 50 -34
59 60 37
59 63 3
59 1 99
59 7 87
60 16 67
60 50 41
60 41 -81
60 16 94
60 6 -97
60 49 -18
60 49 42
60 49 85
61 22 70
61 35 97
61 7 38
