32 192
1 9 87
1 3 -72
1 2 66
1 18 64
1 19 69
1 28 53
2 26 28
2 29 30
2 13 84
2 15 -23
2 25 -10
2 19 70
3 11 32
3 1 -42
3 21 35
3 7 44
3 12 -98
3 29 -61
4 26 -2
4 3 -29
4 17 -34
4 22 64
4 2 35
4 11 56
5 26 -61
5 26 -26
5 2 65
5 4 -75
5 5 -33
5 23 -52
6 16 60
6 27 28
6 24 77
6 32 35
6 20 53
6 17 85
7 24 22
7 14 -85
7 25 40
7 28 35
7 5 -96
7 4 69
8 9 29
8 27 93
8 32 -7
8 10 -9
8 8 48
8 5 52
9 27 -95
9 7 32
9 16 9
9 30 16
9 26 43
9 1 85
10 4 37
10 15 -17
10 25 -29
10 3 87
10 14 59
10 11 -25
11 12 50
11 16 2
11 30 -47
11 26 55
11 21 24
11 17 -1
12 18 38
12 22 -33
12 19 -32
12 19 86
12 31 10
12 29 -100
13 7 33
13 4 -3
13 31 -90
13 5 82
13 28 -63
13 8 -7
14 15 75
14 18 -13
14 14 -14
14 5 86
14 11 10
14 13 -67
15 6 -32
15 32 31
15 20 -94
15 29 63
15 9 8
15 19 -1
16 32 61
16 17 96
16 20 21
16 8 12
16 13 31
16 20 81
17 18 21
17 9 54
17 20 -70
17 23 97
17 23 -56
17 3 -46
18 22 4
18 31 -62
18 2 95
18 5 -29
18 3 38
18 18 -20
19 18 -17
19 2 -32
19 21 -33
19 6 1
19 22 44
19 16 91
20 11 31
20 19 4
20 11 -53
20 28 -51
20 5 -18
20 4 68
21 7 45
21 2 -39
21 3 17
21 8 74
21 1 81
21 20 50
22 29 -82
22 12 -48
22 4 74
22 17 16
22 8 -78
22 25 32
23 9 -72
23 19 44
23 7 -73
23 23 23
23 21 -26
23 13 78
24 16 -62
24 31 -51
24 28 -77
24 17 25
24 19 62
24 18 -11
25 19 -66
25 26 -60
25 13 60
25 23 59
25 32 66
25 5 -2
26 5 24
26 21 -63
26 22 44
26 22 -56
26 27 -20
26 4 -52
27 26 53
27 12 -10
27 18 -93
27 18 -26
27 23 54
27 6 30
28 14 -94
28 16 81
28 16 34
28 29 32
28 8 -43
28 16 -54
29 27 17
29 9 -55
29 22 24
29 19 31
29 12 -56
29 1 78
30 18 -49
30 18 88
30 18 -64
30 25 38
30 15 -49
30 6 -99
31 17 -68
31 23 48
31 3 -18
31 3 -37
31 2 5
31 27 -92
32 16 75
32 31 47
32 26 -44
32 32 47
32 25 84
32 32 10
