16 64
1 9 -16
1 1 -88
1 2 10
1 16 -76
2 5 -92
2 7 -97
2 14 -89
2 16 23
3 9 59
3 11 -43
3 5 -67
3 16 1
4 15 16
4 7 96
4 12 -83
4 16 -31
5 6 -31
5 5 -49
5 11 -21
5 14 23
6 5 65
6 12 -25
6 3 48
6 7 16
7 4 -94
7 7 21
7 15 -65
7 3 94
8 11 88
8 2 -93
8 5 2
8 2 3
9 5 7
9 8 32
9 8 64
9 14 -74
10 12 -15
10 14 71
10 8 -77
10 7 20
11 9 -77
11 7 38
11 6 35
11 14 65
12 2 81
12 13 -78
12 4 -18
12 2 -74
13 7 -14
13 11 32
13 4 46
13 14 -90
14 8 2
14 7 10
14 10 71
14 13 -51
15 4 -65
15 5 -28
15 6 -43
15 2 13
16 16 33
16 10 78
16 3 65
16 14 46
