1	26,2884384	86,728907	160,2801400	125,1147320	152,2703967	86,91797	31,1957586	70,920471	138,1293019	56,2102414	167,3406781	68,2657246	99,2202899	194,234113	180,1484584	175,1232947	172,1895321	104,2008605	24,1605048	18,1757013	75,1091002	7,785346	21,2395277	161,3184465	35,1024314	2,2980295	8,837509	152,705990	162,1390081	38,146419	180,3390024	45,2772880	24,3436224	10,3146294	74,1850565	148,995434	89,684704	93,1505399	33,1065886	158,2059523	37,1061985	180,1731822	5,266646	16,3281389	65,2909001	110,5837	139,528073	30,1257085	145,3413893	194,483551	124,40141	196,3274229	10,1764389	145,3260125	106,3257321	40,1504565	91,2382074	5,2506977	41,728612	142,1190880	100,432685	145,491782	120,2341894	125,2372624	104,509900	80,1867607
2	75,594413	62,417556	100,1139137	150,2511706	54,1890601	6,3343578	92,2667777	90,632101	34,2585711	162,1695526	110,1308438	169,1166827	78,1360336	5,408320	62,3301540	110,7854	59,2524672	57,2905713	35,1900132	193,2912528	185,1620781	179,3145820	191,832992	13,2482872	140,1131003	73,1123421	125,2481650	178,659940	23,3357753	65,645050	192,3510363	118,1112977	128,1642651	114,3242481	17,1706247	136,3372732	159,2987652	35,1552347	20,494214	69,1569352	94,1839009	19,2488067	125,3259600	21,686715	4,559822	101,368265	104,270572	126,641921	194,2936800	81,2877368	166,2846621	93,2123622	124,3341161	70,3236847	184,1108821	153,845196	188,2657965	58,575788	61,3424942	81,34986	30,2873997	189,1296770	163,625783	1,1737002	107,2186975	63,1369123
3	28,2841856	31,3238669	92,2317663	142,38477	143,3159498	100,308607	52,2968982	31,1430982	176,3427746	35,1454714	76,1661734	152,2432805	175,1527594	189,1645533	182,3200596	138,1597613	39,3278128	34,1278415	114,3089534	22,1355965	94,2947866	30,992815	108,117441	9,258872	157,110032	155,608345	15,1880893	85,2214978	100,2410833	183,1019601	25,1662200	36,481439	151,611761	75,380888	71,3220269	135,2362051	110,94715	116,1986881	17,2461345	27,1028723	17,2274435	174,724617	44,22498	64,2058241	86,2517660	159,3149689	54,463983	33,2883273	107,3353904	161,1787135	77,2522328	109,492566	195,3457070	127,452116	62,820061	78,502840	11,2751183	104,455866	36,201313	192,2890087	106,1287176	85,154267	173,2708178	36,1141851	175,1032662	192,366210
4	107,822382	38,2668718	22,770827	105,2857062	179,2390159	74,2326464	161,1480038	53,3377934	196,148793	140,3457954	87,3080780	45,1316728	128,2482277	99,3064473	72,2970655	179,3495070	120,785180	37,1180816	169,1649957	117,64669	196,1321664	182,3374468	63,1740206	194,1741246	48,1401564	123,3380831	11,1991982	114,1346373	144,3031849	145,890227	76,633982	156,383859	127,2966108	111,2184627	27,2635860	79,1525185	2,686767	117,740261	81,274865	101,1314505	5,1709569	153,1832320	2,2268471	90,2140612	57,2942480	35,2545506	114,960444	107,1068436	147,1864303	181,1896635	114,1132419	198,771242	112,3423979	36,2607029	126,2311135	112,765173	195,1792580	110,1732657	123,1914465	145,3221967	98,2512507	120,2189216	81,2907362	147,3321155	173,880429	36,1866614
5	6,1477160	167,1230910	28,238040	62,1747589	38,265300	145,2363792	18,813522	146,1765986	145,850530	121,2050435	48,2885126	141,3173642	174,1143468	114,1345970	161,2727386	138,1996668	186,3502545	155,1304272	47,2317854	13,1613611	155,2536431	102,2337728	184,829071	37,3090648	84,1358363	171,2953840	68,104322	184,645321	184,1093346	173,2970955	101,954844	136,342376	23,3101356	43,2075276	157,775835	31,607966	74,2760655	141,3152833	184,1523725	199,14859	164,3075249	43,1653681	151,2393691	184,2330807	166,644158	128,1289159	34,498394	43,3432227	15,3185910	183,693366	183,3024690	53,2102206	197,2869772	112,2126667	30,1145096	42,3066975	177,2657847	200,48571	186,81644	154,1295922	68,2233644	185,1545104	154,1696070	192,1006913	124,3115774	96,2554457
6	200,519229	66,98092	38,3260850	67,1322997	167,1261136	42,549899	96,72470	106,373581	175,1114368	197,246376	32,23931	191,1291427	101,3124531	42,3168502	78,2468111	9,2624683	105,3057525	144,173074	51,2133018	119,179127	117,1872725	119,53479	53,140308	145,2787244	47,1015049	79,2800683	172,674486	61,1639145	95,3151713	22,426683	85,1816510	124,314585	16,589079	62,1487101	46,588668	47,416042	116,2027619	96,1249746	196,1425610	192,1256444	189,1837304	197,2836416	186,722797	88,1852228	77,487678	200,290989	15,3497098	159,2818786	61,1033188	68,1621221	38,1745247	195,1533364	120,803183	153,3291518	48,584374	38,2849438	149,873935	164,2872738	82,900286	12,1324222	47,1740563	159,146489	182,206841	133,263950	176,2111697	91,428819
7	8,598806	130,2679038	71,527593	82,786525	56,30571	166,55974	193,155734	50,2069442	47,2163002	55,3473387	102,3428273	131,2428396	131,2785857	16,3349576	60,2760583	144,842352	61,3185472	99,2354621	38,2062346	36,2712116	168,857436	37,2491785	133,1679423	161,47107	130,1738179	167,935892	175,1127495	48,1969906	131,960691	142,2176996	188,1739750	111,755912	115,1843557	185,2999595	31,2974679	63,1320600	7,1638481	71,1706825	6,3300486	150,546420	149,2433882	174,2698345	112,2318633	92,1447238	71,3004846	91,1794203	55,1121380	69,2856720	129,2578610	44,2344657	186,1400800	117,3125466	113,1972221	35,2452180	112,2394930	173,2651781	197,1166070	89,2578654	50,1535102	171,3344758	136,2760926	96,2709701	35,953512	79,2244272	182,1004977	113,3256912
8	155,2265829	112,1875037	196,2672403	22,2903601	147,176731	31,105216	185,1474001	144,2435108	19,985944	25,2147107	186,772196	52,826898	195,879188	130,1657578	138,3237172	84,2952137	129,1190328	46,111299	73,148309	97,3374518	101,1368912	100,827368	63,2260366	150,2117446	21,1863083	118,1182570	109,3395343	115,1595609	158,244737	196,2952637	107,28872	176,1321849	183,1688203	105,2294929	172,1477223	22,835739	131,1807169	127,3073235	128,3066926	79,2918650	12,1539083	58,241963	138,3109387	10,3464299	104,1372433	54,408796	5,721727	106,2454443	145,2523246	106,3043993	69,1017373	165,247341	60,3128262	159,221091	195,1417473	133,2643937	164,2481975	175,3469510	129,3481943	109,435701	183,460120	160,2363145	8,858046	143,521600	139,526735	103,2148574
9	19,169808	187,493919	3,576298	154,175410	24,1593758	134,3126968	164,1437683	93,588065	95,2805780	135,3030154	96,418280	200,2301660	84,2857063	174,1767384	143,183918	61,2474694	166,2602668	161,2071354	31,2476380	183,1638596	33,510483	79,3112078	186,2568701	92,1100311	113,836890	192,660163	125,1877179	132,1075458	179,2331116	138,713658	182,1665382	40,1842748	118,2424300	147,435161	88,1574187	101,2612591	10,2371306	64,3388854	45,171719	101,2319119	100,2895237	136,1515963	95,445742	2,2764221	192,3242544	152,2669504	142,1479770	31,1534808	159,1758706	168,1676721	121,1594396	178,686961	180,281314	125,1602230	2,1807040	181,1241909	175,3508063	16,101267	10,707022	62,2770845	47,257376	11,366569	136,433983	129,1130474	142,801952	162,2724213
10	107,2033964	141,304377	168,326388	96,2019899	77,551752	27,2091871	150,1848088	2,3347963	107,2387519	52,633390	27,1477079	114,726079	19,3463579	144,518286	29,1195411	186,3088185	62,442144	177,2047926	10,3501690	52,2874894	35,442390	123,1530546	162,1754568	78,846818	39,1283930	188,3515279	71,210290	166,321704	124,1651209	11,2519413	144,2974202	19,382293	124,3083062	19,2515575	42,693484	191,2533110	98,2975613	176,78288	126,3461111	79,3195037	143,2531557	157,184416	104,2697533	16,2942565	67,1549191	20,703701	72,1407612	173,473110	170,2512036	92,2030075	2,887743	12,734463	107,1922577	188,1752468	21,1620213	38,1472554	156,2910491	49,3177082	105,1141960	82,361736	137,2162788	109,2205732	200,1684537	162,1651675	136,2473722	143,3389320
