1	167,46646	189,42525	173,11846	33,67430	83,3639	89,57427	118,48571	181,4730	12,39602	40,61452
2	35,22056	15,17624	26,65974	114,3247	48,60783	46,20660	4,23326	106,62926	111,77689	140,69098
3	58,171	139,9119	12,17901	72,58595	87,58488	106,62426	113,62731	184,175	145,45289	177,19618
4	169,3655	188,58602	121,70521	186,46409	38,38545	93,76168	109,63766	176,39268	174,8125	20,47455
5	192,3011	83,17879	174,66715	68,37426	184,3650	47,10888	87,8027	200,2289	98,79908	199,60265
6	171,25893	154,73977	95,2911	37,23021	189,50566	27,19169	118,2408	152,5977	6,46611	47,46104
7	114,78749	46,65847	158,25207	82,20171	135,62472	3,66974	97,80878	89,55419	55,33446	155,49039
8	156,28947	12,66646	163,53000	106,66889	31,79050	124,15542	165,47809	3,39747	83,44733	132,58405
9	173,45852	74,20897	116,76214	152,52461	155,61793	99,19270	191,36956	130,9037	66,21771	131,30591
10	72,13044	36,35028	89,8089	77,67686	142,11871	18,68757	8,69926	37,16067	160,44772	42,58566
11	162,12466	151,35053	97,80511	40,79843	44,10858	89,35038	97,62516	82,48777	143,66372	15,23782
12	64,27419	168,80937	73,4204	27,52022	192,39515	199,21972	58,1690	16,41348	19,60472	111,4029
13	126,46697	26,49152	34,50829	29,48245	94,60332	131,27378	161,67840	115,14668	103,57098	140,46326
14	127,38057	158,21281	48,51349	61,24525	114,43786	175,78809	153,18937	177,68463	9,37719	108,37138
15	28,22738	64,13652	103,76	9,80988	170,52836	143,15262	84,3901	77,61407	50,6360	60,4738
16	41,8020	80,6250	165,33006	123,60596	143,17239	159,37323	36,79921	57,20017	83,34746	32,40860
17	119,13614	138,48339	78,20916	187,13030	200,1106	155,9245	181,39252	168,55968	29,5599	130,49947
18	110,35327	134,1634	191,18429	79,25067	149,70914	135,18756	37,52056	98,76751	125,7960	154,13137
19	21,77552	95,41682	178,74736	183,63513	171,19613	84,79757	124,20069	178,24947	182,44867	168,56309
20	144,39721	112,46754	52,49040	187,27	124,71956	140,79318	51,47437	175,117	75,52291	166,20463
21	152,18338	84,2137	152,46017	15,24011	183,58808	165,32895	169,13915	78,64721	125,3618	184,29703
22	104,77410	77,80079	71,15636	130,21035	46,50896	194,49747	56,68100	88,28919	91,40331	2,15605
23	99,17124	40,1500	174,18054	186,59055	138,55568	30,60192	196,12588	179,32747	187,3042	151,20540
24	194,57315	167,25109	155,44589	185,52007	183,18430	4,79128	48,67276	184,13126	43,41417	126,72076
25	182,68387	194,71277	37,8104	140,65558	134,64567	168,15530	45,71735	133,44511	3,48477	166,68575
26	120,23394	129,41256	107,5134	106,22788	10,63397	57,76093	28,59969	136,58022	179,17672	71,28637
27	94,53624	31,6372	47,48254	94,44388	54,75808	169,72550	104,23044	180,59882	101,2770	21,38864
28	123,42658	84,72765	74,49412	139,72785	161,19041	97,57894	111,50755	189,5076	180,32725	121,49075
29	188,19562	11,65580	6,28291	165,52992	190,35663	59,12894	3,21187	181,57536	199,8475	70,54548
30	116,9526	5,14900	10,13804	65,32047	2,48380	113,37586	54,70602	86,28896	76,49214	137,62344
31	106,53360	70,7422	63,57900	26,3273	130,76467	45,12976	65,15177	52,54321	170,73818	59,31268
32	50,1584	83,75702	96,80331	7,36062	89,4723	85,34874	189,34947	195,13631	11,1634	89,13118
33	147,75290	147,18590	129,13259	20,30850	115,11753	86,67360	99,69821	95,81090	66,37585	188,2118
34	70,8354	28,50886	157,40585	69,18148	193,45034	29,1116	159,72375	49,55357	160,52662	56,2569
35	71,55517	24,17288	188,76076	17,77325	80,29570	87,63236	27,76275	9,76370	129,29758	193,69207
36	158,74576	129,13102	47,25464	112,74331	157,53211	104,11403	175,61595	160,25657	122,34976	140,52372
37	62,41757	171,75663	141,10929	52,57579	42,13467	96,10757	151,9114	75,8491	22,46060	157,18777
38	30,67175	177,68398	47,50262	176,78995	169,30688	168,71754	32,75957	40,12475	98,62579	30,28944
39	134,17229	55,1902	7,48122	143,57899	100,77368	32,10374	147,25444	36,61639	41,49776	192,7072
40	76,51516	111,71700	56,31474	167,65766	189,40133	35,2573	4,46056	166,47854	40,27611	184,53363
41	148,11380	12,77386	144,14955	58,14355	151,68486	104,47444	180,74374	18,24167	176,72198	87,23041
42	131,43649	107,43406	146,55467	179,8840	126,16861	37,24199	102,57805	196,15125	5,71948	165,62781
43	186,53637	10,35428	58,66310	146,72138	93,11925	148,34600	81,12638	6,9828	67,23092	188,1551
44	4,9132	117,3898	118,56362	170,60071	74,55371	181,60008	192,67735	30,75603	13,45049	38,70192
45	90,56376	33,17592	130,48869	120,33186	28,26017	114,30314	111,69414	194,79087	194,23210	71,35640
46	167,28194	59,75359	68,46658	132,1977	96,28035	185,62392	184,74821	186,32309	58,24175	130,7209
47	80,26944	31,49134	155,54771	33,49835	170,77501	137,34345	133,59683	102,66489	100,67006	150,27518
