1	75,2	151,6
2	63,6	106,5
3	174,3	170,7
4	165,7	74,3
5	106,4	81,7
6	83,6	155,3
7	127,1	163,4
8	60,4	101,3
9	9,3	182,5
10	89,7	19,2
11	192,7	180,1
12	75,7	191,7
13	164,7	32,6
14	24,2	192,7
15	102,2	22,6
16	66,6	49,1
17	116,7	45,1
18	169,4	156,7
19	24,3	150,1
20	31,2	134,6
21	96,4	67,1
22	160,2	36,3
23	55,1	80,2
24	190,4	115,4
25	79,4	39,5
26	38,7	183,2
27	62,1	55,5
28	187,2	125,2
29	139,7	168,3
30	82,5	65,6
31	197,3	68,7
32	37,6	182,4
33	89,4	98,4
34	116,4	130,2
35	41,5	11,3
36	152,4	111,1
37	190,1	7,6
38	63,3	144,1
39	142,3	47,4
40	138,6	31,4
41	54,3	45,3
42	58,7	77,2
43	43,7	94,3
44	85,7	5,1
45	36,7	128,4
46	154,7	127,4
47	71,3	130,5
48	62,5	35,4
49	179,6	173,1
50	159,1	49,1
51	141,3	147,6
52	39,3	123,3
53	12,1	32,5
54	147,5	9,2
55	140,3	198,1
56	134,4	41,2
57	106,1	65,7
58	64,3	110,6
59	74,7	49,6
60	98,6	178,4
61	80,7	142,2
62	118,5	84,4
63	199,4	24,7
64	47,2	74,1
65	76,1	138,4
66	18,3	121,2
67	113,7	103,3
68	165,3	99,7
69	189,5	48,4
70	187,7	45,1
71	48,1	152,6
72	46,3	5,3
73	29,3	188,7
74	148,2	23,1
75	130,1	61,2
76	117,1	110,7
77	33,1	60,2
78	18,4	109,7
79	58,4	74,2
80	81,7	146,6
81	116,1	24,7
82	136,5	152,2
83	82,2	194,2
84	124,1	11,2
85	198,5	96,4
86	168,3	29,2
87	59,6	63,1
88	199,4	89,1
89	157,6	47,2
90	88,6	18,1
91	193,5	87,4
92	154,6	182,5
93	118,4	180,4
94	12,3	25,6
95	46,4	111,6
96	44,4	44,2
97	161,1	194,1
98	199,4	53,6
99	193,7	119,1
100	96,7	162,6
101	147,3	166,2
102	165,2	178,6
103	126,5	33,7
104	1,7	138,5
105	24,7	139,6
106	57,2	111,2
107	31,5	150,6
108	140,7	15,4
109	25,3	115,5
110	122,3	129,1
111	47,6	42,4
112	174,4	22,5
113	120,1	51,2
114	60,3	188,1
115	168,2	6,6
116	145,1	176,7
117	88,2	45,2
118	99,5	87,5
119	133,2	39,7
120	110,3	112,7
121	127,2	131,1
122	30,5	169,6
123	51,5	87,4
124	87,5	103,3
125	148,1	45,3
126	186,2	175,1
127	9,7	52,6
128	67,2	96,7
129	3,7	13,6
130	182,3	56,7
131	156,1	117,2
132	96,3	68,2
133	157,5	30,4
134	130,1	199,5
135	105,3	162,4
136	127,6	120,2
137	8,3	192,1
138	158,7	10,7
139	150,7	115,1
140	34,7	162,1
141	37,4	63,3
142	23,7	2,2
143	166,7	89,1
144	44,7	20,1
145	133,3	196,4
146	93,2	59,6
147	155,6	27,3
148	68,5	109,4
149	71,6	136,2
150	112,6	120,1
151	168,3	176,2
152	132,2	95,5
153	46,6	161,7
154	200,1	110,1
155	129,3	93,2
156	166,7	97,4
157	169,1	155,4
158	128,4	51,1
159	19,3	131,1
160	68,6	162,5
161	108,1	125,4
162	160,7	68,4
163	171,5	118,4
164	191,7	77,6
165	113,3	189,6
166	69,7	188,7
167	106,1	57,2
168	29,5	51,3
169	77,7	92,3
170	169,2	144,2
171	171,3	150,2
172	63,5	48,7
173	138,5	36,6
174	184,7	41,2
175	104,2	51,5
176	147,3	149,5
177	20,7	12,5
178	179,3	45,2
179	86,2	80,2
180	160,2	150,4
181	17,6	187,3
182	168,6	68,1
183	197,6	55,1
184	42,4	195,3
185	109,5	34,4
186	51,2	61,5
187	62,5	110,4
188	115,5	32,3
189	25,5	186,1
190	188,3	34,4
191	70,6	122,5
192	74,7	46,7
193	60,3	56,3
194	108,5	93,4
195	53,7	58,6
196	189,5	157,7
197	198,1	87,1
198	44,2	106,6
199	135,6	86,4
200	20,5	118,7
