1	85,12333	117,2411	1,68	180,10956
2	13,10318	189,3725	38,10552	76,9064
3	28,5415	169,9314	59,9080	148,6589
4	48,8309	24,6652	171,11472	113,5125
5	36,1730	68,247	190,7694	178,4252
6	54,6200	69,12212	154,8914	140,9385
7	181,8569	35,4456	167,6881	64,10172
8	16,9145	102,3566	18,5921	170,2814
9	82,11089	192,7879	172,12064	37,4461
10	75,9840	141,5788	193,10518	56,7532
11	151,6477	64,12049	20,2191	149,4379
12	82,6011	57,7152	9,9091	14,5724
13	53,8006	151,5174	6,3129	68,8725
14	196,2151	191,5217	130,4792	156,180
15	179,9775	117,9481	126,3096	90,11944
16	184,7842	2,2193	26,3270	13,1827
17	131,2579	18,7613	87,8893	118,2116
18	158,1442	200,3940	36,332	24,11732
19	56,7387	87,3876	184,8292	182,3861
20	9,290	40,6531	127,1948	153,9908
21	132,4604	200,3883	117,1585	135,11306
22	93,3233	60,8021	184,5248	79,10639
23	86,3120	186,1432	131,5582	154,10769
24	10,7903	178,10131	75,7143	74,11746
25	135,2159	154,10929	58,5260	176,11356
26	40,1496	69,5678	161,3684	109,7839
27	140,4034	173,313	86,9776	26,11927
28	108,7853	128,2058	93,3154	79,740
29	77,6882	37,5318	191,2694	147,11541
30	159,4279	133,4472	49,8492	112,5640
31	160,5211	39,11858	13,4070	16,1524
32	167,7018	77,11540	30,5004	152,6333
33	169,8314	73,3865	58,4381	111,4729
34	109,8002	190,7983	67,2113	11,3503
35	114,6036	102,1662	194,3761	150,8623
36	125,8952	76,8186	77,2820	189,8889
37	9,9005	75,11756	134,6946	55,9247
38	117,7131	49,7926	43,10125	180,3997
39	5,10488	87,12071	142,3579	100,2533
40	147,11036	130,11080	40,5477	41,703
41	169,1926	102,11489	63,6572	138,11782
42	5,1007	161,2442	20,5347	111,1839
43	148,11237	156,5162	37,5231	119,8723
44	121,7922	139,11070	70,2500	68,7843
45	176,4063	91,11530	63,645	139,6324
46	118,10629	26,3203	49,9264	70,4134
47	39,10164	154,12211	194,9761	129,11986
48	104,6851	142,3668	57,6150	69,8404
49	69,4765	176,8219	68,4863	36,9955
50	18,9113	37,6481	46,2139	73,10861
51	76,645	166,7527	12,6305	144,10017
52	195,5639	167,6363	57,8681	41,10946
53	11,7238	198,2780	66,2031	43,10947
54	78,2746	135,7506	155,4491	106,9351
55	84,10581	183,8515	59,657	152,3653
56	51,9679	76,2953	146,7831	41,9888
57	121,6233	4,2173	63,704	175,8932
58	109,10841	138,7519	52,8073	53,4168
59	4,10553	68,10741	171,2312	42,8433
60	126,10434	93,12304	106,12121	106,9075
61	167,7893	198,3409	146,904	167,291
62	146,2509	66,5624	8,3478	191,65
63	49,9714	161,6956	100,2291	189,3118
64	158,1648	79,9482	60,7941	157,215
65	67,11499	181,6401	72,6593	137,1864
66	1,6580	138,9898	4,2882	8,5383
67	66,6603	76,616	63,11106	35,1049
68	114,6490	62,3923	188,8359	50,5237
69	134,6399	3,201	61,7650	103,16
70	23,1762	32,6775	15,9172	190,8978
71	196,9314	191,11523	196,10562	198,2544
72	30,6031	2,12254	87,11746	37,6320
73	128,3154	27,2144	97,4703	105,7570
74	33,775	93,8641	103,12323	130,5222
75	48,12274	196,1239	69,1829	115,7146
76	97,3171	54,9334	132,4291	12,7585
77	133,2061	147,6246	138,11031	115,9227
78	181,9055	5,8258	20,10275	23,5790
79	154,9292	176,6706	45,6803	163,6504
80	100,4560	10,6886	197,11282	39,8066
81	44,6756	91,1299	85,6795	8,4490
82	173,4901	52,2407	52,4777	64,6272
83	90,2566	77,1004	128,10711	45,3441
84	161,5268	145,4462	173,9489	193,7487
85	31,11658	31,956	179,8286	157,5603
86	166,8409	127,5252	18,4028	20,5092
87	20,8782	82,9431	129,11021	30,6088
88	128,657	110,2138	13,4645	162,6693
89	140,4307	169,4599	142,492	85,2528
90	183,5185	9,7699	123,6623	105,6363
91	89,3263	29,2688	58,3908	165,7039
92	169,11285	146,147	82,8606	138,8446
