1	93,6	160,2
2	82,2	138,4
3	94,3	59,6
4	74,4	77,7
5	72,1	65,7
6	160,2	24,6
7	72,3	35,4
8	124,3	188,7
9	79,3	166,1
10	141,5	2,6
11	195,6	11,5
12	15,2	37,7
13	121,5	181,1
14	186,7	43,1
15	86,3	38,4
16	78,2	156,5
17	163,5	38,3
18	157,6	46,6
19	173,7	187,6
20	183,1	133,5
21	118,7	127,3
22	163,1	102,3
23	186,6	71,2
24	105,7	108,1
25	69,4	167,4
26	32,7	154,6
27	24,5	42,6
28	99,3	94,7
29	138,6	96,3
30	41,6	81,7
31	177,4	163,5
32	67,3	178,3
33	101,1	51,6
34	123,1	13,1
35	120,2	101,7
36	129,4	76,6
37	156,1	38,7
38	191,4	45,7
39	29,5	155,2
40	7,3	152,7
41	195,4	159,2
42	105,3	65,7
43	52,3	181,6
44	111,6	161,7
45	1,7	58,4
46	194,1	55,7
47	145,2	23,7
48	110,3	188,4
49	55,7	189,4
50	90,1	191,7
51	55,3	48,1
52	74,7	199,5
53	22,7	26,4
54	172,1	98,1
55	98,3	187,6
56	59,6	32,4
57	164,6	156,4
58	66,7	124,1
59	96,4	3,5
60	16,5	197,3
61	21,1	102,1
62	115,6	120,3
63	158,7	159,2
64	79,1	59,6
65	42,4	101,7
66	119,6	14,4
67	137,6	43,1
68	64,2	160,7
69	57,1	123,1
70	58,4	18,7
71	139,4	60,4
72	73,2	158,2
73	194,3	120,2
74	94,3	94,7
75	42,6	55,7
76	139,2	167,5
77	94,2	44,1
78	115,2	35,1
79	107,5	30,3
80	4,3	5,2
81	191,6	195,1
82	91,3	58,2
83	99,2	84,3
84	64,5	75,6
85	20,2	146,4
86	45,1	15,6
87	51,2	12,7
88	93,4	101,6
89	44,6	159,5
90	44,5	125,4
91	155,1	113,2
92	113,1	138,6
93	101,7	78,1
94	22,4	191,6
95	191,5	108,6
96	165,7	93,7
97	135,5	122,4
98	32,5	153,2
99	171,6	11,3
100	163,3	161,1
101	165,2	196,5
102	169,7	109,7
103	100,6	119,3
104	158,6	17,6
105	129,5	145,1
106	88,2	129,3
107	19,6	64,7
108	45,6	26,1
109	164,5	178,1
110	40,6	141,7
111	164,1	76,7
112	133,7	47,1
113	149,4	139,1
114	156,6	41,2
115	171,7	136,6
116	166,6	22,5
117	93,5	112,1
118	59,3	130,1
119	122,2	86,7
120	95,6	147,7
121	7,2	123,1
122	61,7	82,1
123	188,7	76,3
124	84,1	60,1
125	163,4	52,5
126	87,2	161,2
127	31,6	119,7
128	21,4	97,1
129	144,4	105,7
130	167,4	57,2
131	64,3	173,7
132	58,3	70,6
133	168,3	80,3
134	101,6	130,6
135	149,6	90,6
136	153,2	10,4
137	25,5	134,4
138	51,1	43,1
139	44,6	96,2
140	33,4	46,7
141	152,2	103,6
142	108,6	55,4
143	34,3	76,5
144	94,2	37,2
145	164,4	91,3
146	127,3	87,4
147	81,2	169,6
148	175,2	152,5
149	170,5	82,6
150	91,5	159,5
151	160,6	56,6
152	29,1	115,1
153	155,5	159,3
154	163,6	36,1
155	54,4	184,3
156	91,3	68,7
157	101,1	196,7
158	61,2	121,1
159	149,4	184,6
160	195,3	100,2
161	110,2	64,3
162	81,7	6,3
163	93,7	120,2
164	58,4	46,3
165	128,7	7,5
166	37,1	83,7
167	74,2	114,5
168	125,4	2,3
169	147,1	86,5
170	11,4	108,1
171	61,4	126,2
172	104,7	142,1
173	2,5	74,2
174	131,5	102,5
175	24,7	112,5
176	26,3	91,7
177	185,1	26,1
178	106,3	140,1
179	136,1	12,4
180	22,5	155,5
181	128,4	144,4
182	196,2	20,1
183	112,5	53,4
184	79,7	159,7
185	17,3	52,5
186	163,7	101,2
187	103,6	16,4
188	111,6	10,1
189	180,3	58,3
190	89,2	39,4
191	24,3	99,6
192	99,1	9,4
193	70,7	132,2
194	55,4	178,5
195	8,7	6,6
196	146,4	3,1
197	42,2	155,3
198	76,6	123,7
199	190,7	175,1
200	29,6	19,4
