1	133,2896208	121,1968681	12,3417148	22,1349398	141,984478	194,2251714	189,2352666	107,96456	75,3181096	193,897383	19,1177116	174,3041987	84,571667	43,1541607	6,357043	84,2333036	102,348681	76,3263570	40,3500055	61,3439536	77,2178086	118,3245121	43,3386126	108,2115136	123,3212168	97,2742007	156,2823750	12,1773378	4,519368	174,358683	89,1896355	112,65632	198,995919	67,2528948	83,1451993	166,1949260	102,2878149	174,1482306	60,2305116	123,1242530	127,1871906	130,48416	94,3371154	171,188340	20,2746324	88,338842	120,2348484	91,217684	171,800157	45,147240	4,1325108	8,3485788	173,1342639	131,3258948	132,1986398	129,1903634	161,1556382	188,1207693	57,2306631	196,458756	55,1010901	200,3120038	81,2452117	199,3440532	148,1692214	27,1335047	187,1021916	90,14185	180,792906	186,235289	178,1933530	186,2759841	52,319008	15,1154455	51,910954	31,312561	136,2447698	84,523745	194,1672480	113,551414	10,1988729	170,2406158	101,2455512	168,1206072	184,1269775	97,2779254	136,2224157	61,2163799	138,2067340	111,1409385	175,2947969	40,169455	80,2117189
2	102,1285905	85,38227	186,2888512	128,1780095	64,3346689	95,2873443	139,3499962	127,2442995	13,3378098	59,1359264	196,1755308	99,907810	23,2381869	5,329635	68,888917	191,951248	194,2704250	78,1882742	37,1363922	192,245413	59,3307786	187,872309	155,1416174	129,1624116	79,357647	99,1244172	100,1443819	131,2112256	17,1301040	62,3325921	159,1642407	148,2985440	88,1137154	31,1047120	127,668788	21,2424604	48,1076403	74,2930334	69,1611524	16,2420081	114,2670357	106,1086696	69,797494	71,689453	58,1152114	59,165652	150,110336	157,2774532	145,2294039	173,2434344	23,453739	111,2195561	46,2340918	41,476936	52,3388639	19,347952	45,169356	16,2123320	74,3213960	23,1914778	58,929916	26,3246780	185,3405670	148,1176629	40,716679	47,354979	183,3226579	151,318258	1,3492630	50,1243868	159,3280511	103,96098	138,2926223	191,84093	164,1041830	117,1989999	117,3511978	67,1337772	163,433550	78,1288947	118,3322730	32,3189074	20,2292639	85,1353137	56,3165841	74,3275384	64,2258547	155,3269911	192,2553203	122,1942580	3,865436	38,1901538	164,3326693
3	41,2396805	152,1802625	106,732387	30,3201018	162,2606948	101,2801699	188,529140	5,2066548	194,2812398	181,2895196	35,168169	8,428507	83,3140708	9,318554	191,3021318	111,3345818	60,1010834	111,3423802	23,1038027	48,3269602	137,1661277	143,1879712	173,1049035	111,2918640	9,3487985	20,1432045	152,1448827	94,2803953	103,901314	33,2567575	154,1749337	90,2819117	52,3219176	60,1147520	63,3476806	93,1700924	155,3113209	71,1981812	3,2212785	55,1472026	173,698269	106,3173614	100,3483824	17,349607	165,2199686	187,2686173	96,59435	143,355221	182,177942	41,1455729	132,99922	24,1522624	97,1325556	174,2117857	145,3069628	186,353771	158,605633	83,2656038	197,3118368	176,831942	123,709789	112,2615531	85,1709379	163,1821821	181,2523772	159,2348649	178,2293419	176,2155093	135,1726456	165,812897	95,942399	186,2460608	177,1031748	190,711558	68,803197	99,222123	190,1282913	50,1295669	199,703855	131,1070978	191,440668	29,2668637	60,2817817	61,2783827	66,1894305	43,2916904	89,1578170	4,2413866	171,1182564	162,74302	116,2584533	106,3514108	125,2649518
4	155,1224008	192,3399926	177,580151	164,2991404	24,2430333	54,2925763	113,320981	56,844125	72,1027105	195,669234	87,1010421	40,2385889	117,2170036	118,1274315	165,2115943	76,2705959	45,2449546	132,1093949	74,971691	179,323646	5,1806926	176,969392	154,2623929	61,2283701	103,1556847	77,2089656	176,643896	183,1684244	3,2232170	100,3086646	74,2723681	195,2348744	62,3216903	25,3031489	76,533617	166,3115012	149,1664237	171,2186555	10,1412196	155,2598577	135,989684	171,226199	190,3277242	197,1648237	137,515603	172,513571	42,1254717	109,733143	159,1082210	83,2807728	8,339385	84,2440580	153,1029440	30,443531	18,87687	89,2027647	128,1360515	73,1292892	197,631936	173,894738	53,1017231	159,671780	94,2711304	92,3257772	160,3306689	63,869737	104,2061121	160,2623463	11,2488808	193,2241500	139,3376305	37,1318047	17,1778059	122,2275398	63,543398	120,2734427	185,2658947	89,1020863	1,278447	16,2042602	184,2120945	128,2066320	132,599313	163,1881133	114,240576	141,2457845	111,1797892	92,2218272	13,2845077	191,495195	35,180719	54,3277935	167,1715518
5	109,169526	17,338039	133,627933	21,1922303	21,3394716	151,650716	84,96080	162,713435	171,2086739	160,3210310	47,1124474	151,2739933	66,1476342	195,1351170	73,1792094	24,325281	165,788935	125,1422822	132,3496326	158,463815	68,957810	185,105611	58,1145156	87,998773	37,2079555	68,2564201	13,855015	74,2099897	78,776051	30,470158	50,665393	172,1449232	112,1302923	2,1120074	50,364521	14,2917596	145,2596705	36,3011098	54,324381	148,1532838	66,199297	39,675249	68,665372	119,2076006	94,839927	20,2567369	196,881594	44,6471	195,2202302	43,504164	20,3422930	33,1606828	40,1809447	65,2553586	186,1345086	62,241618	46,1202206	102,1123141	124,1871938	166,2526582	132,2768103	166,2211608	145,782333	157,2299933	179,26260	172,1582361	49,2308325	91,2841704	49,348216	196,2090262	34,1979325	36,2117403	47,177622	167,1053152	21,2417482	192,215994	178,1577554	80,503455	25,2497373	37,2101222	165,2853107	110,1879769	180,492306	96,2901857	124,11578	78,2286193	147,1048685	199,1774230	42,1523740	162,444951	164,1210146	109,3137714	10,931210
6	50,397959	166,415988	155,2082155	80,1593270	143,1012959	96,1734116	158,1123302	81,3063871	109,2400403	51,819011	128,1939230	37,1839493	155,1956972	56,335430	197,398917	142,559201	92,2621382	133,86360	13,2125042	7,625241	10,1015182	116,3008812	172,2090252	89,1201699	61,1741326	43,3036407	153,1287926	56,173277	25,2124767	10,652474	75,1691859	88,633653	94,106950	35,1112284	12,2132866	84,2396296	17,1217490	4,21106	19,1450544	11,2342318	186,1454577	91,2561652	144,477137	95,3399869	108,78446	90,2177430	179,2127746	8,1434559	127,3343066	200,1065897	67,2051455	137,2041643	102,2758725	125,2170209	75,240434	189,621679	42,1626773	30,2021590	149,915813	41,1097007	44,2429052	8,49846	60,328831	26,2284086	192,3450020	68,495950	69,1358487	5,908659	12,613993	158,2023944	151,3259197	59,926217	51,1585429	77,1001687	109,3178929	127,530145	81,718947	185,2687025	12,1067845	77,1900221	6,1209409	38,1950283	74,3475852	34,1665776	80,2519392	146,441580	70,2784247	189,2007553	134,941040	16,232317	171,1640112	127,3223399	99,1126923
7	127,147842	151,1617838	157,875743	118,3207825	81,1660127	4,400301	124,1891472	66,3111294	20,1732749	175,2750808	105,1812787	109,2366888	197,3099901	157,848386	146,3022079	118,1855145	96,1865681	160,1991829	151,1263175	107,619987	15,946607	29,2799660	96,744424	157,1346913	100,1303194	31,2828711	138,44232	29,718674	163,1491923	33,573568	165,2615242	152,576479	139,1659934	192,52041	195,771252	123,1356841	45,1204592	81,2761551	197,1831658	70,602510	60,3219	6,42231	13,2665023	105,3117892	7,2693312	103,894815	151,2784617	28,951104	155,2940538	169,2727625	115,3321594	84,940710	138,927662	103,1181513	38,2937261	180,1266558	127,1660581	150,1170194	81,3032107	21,1530947	165,1131381	104,232314	14,487927	155,98576	9,3294207	3,671726	114,1229525	68,90096	189,13245	115,658037	177,3081829	62,802335	9,2122824	34,207320	126,1858398	183,1482197	35,2475879	177,1072807	156,3229675	118,230377	141,1572371	146,3259238	107,848077	199,2698211	114,2011119	74,3246789	19,1594228	21,3405784	92,3333520	106,2858369	2,2712999	32,1264469	82,488014
8	36,1615583	143,138271	136,3206575	102,624315	15,1590283	96,1697192	49,2132609	180,1447971	25,720074	17,2196540	68,2270839	12,2149153	44,2947947	60,2379618	94,639294	136,2841602	12,1969473	73,3210887	60,416361	67,655638	93,2191571	143,3120860	9,591692	139,1457157	179,3362485	48,467931	5,3310857	67,3219303	162,3195496	190,2473218	135,561732	86,12570	164,2317091	95,853698	159,2346005	200,2092276	119,1528140	110,1041014	57,574742	146,1822813	90,2813021	109,3193853	23,1397629	1,887933	137,2284832	70,2291236	9,527506	4,38647	126,1333361	61,821994	186,2037737	144,2321013	138,1960915	193,1039622	86,141138	88,3086026	178,3099721	189,802940	72,2438082	107,2052510	191,2409021	181,2247860	15,163938	59,1549948	88,3109131	2,2685790	105,1458193	72,3171934	197,2764895	29,3370717	88,889314	178,1419642	103,3454464	53,326233	79,1732925	97,2958143	127,2211039	131,2290971	158,152901	78,1015274	199,554247	144,1949614	181,875992	151,41495	33,1643144	76,561538	141,2126325	197,1485159	37,1430257	166,3096477	147,2350388	124,134321	107,3200100
9	77,2073925	21,2496025	199,1660231	87,1199869	40,1446293	106,3104315	72,2537555	61,1413015	83,970843	77,1989129	145,1213884	6,109051	185,849883	43,261088	149,2576119	113,1021270	26,633253	23,2745153	90,770860	22,392831	98,2174922	112,1772839	47,825470	78,622628	76,1237512	72,2524493	106,2484202	143,250494	190,1000114	65,501287	39,75669	53,497608	100,2111265	184,2540539	4,2710819	169,197496	9,1060896	39,411499	57,1363469	159,202393	155,1215959	47,1561015	12,3129593	160,1501084	6,664164	51,3438472	146,3484457	36,2292663	98,3494757	86,1644491	199,2266009	92,1830290	18,2719587	17,152397	74,2579992	167,3438388	112,2785772	24,2348638	32,2969026	176,1438564	55,675495	4,336581	97,753437	124,927891	147,3488436	25,835010	20,3206505	130,307573	33,1501617	130,1616386	136,877767	90,824847	197,342347	106,3444878	111,3325814	69,1699523	200,2276526	104,288508	106,578711	140,22899	38,1782826	82,2547443	3,3187179	185,1483451	135,135767	27,2173125	186,2493159	161,831463	23,245487	38,2456845	126,98155	105,3140771	127,796952
10	158,2780914	190,3061473	133,1663125	194,1740063	24,1422160	18,3422091	55,317517	191,853300	151,2514117	45,1109322	4,1661321	43,1187734	159,3513665	97,3392724	37,2004482	99,3181661	156,317262	10,938844	87,1056017	116,2629090	114,2895612	43,2040961	57,2798810	139,2715242	14,369744	198,3316752	194,2192774	152,2541294	118,249433	93,2127124	193,1441553	107,1654378	103,492934	15,2113359	27,655669	65,519385	197,1816469	112,1328099	9,980220	79,3263916	97,1155864	85,3173772	127,3222233	102,3315343	9,1765127	2,1548654	81,3229894	77,559856	144,1210237	120,892558	173,2499044	9,1664935	29,3426853	156,641979	197,2598639	142,269451	102,1872549	120,661993	49,1177948	174,3451553	25,634493	157,1076460	112,282838	193,304530	2,965375	53,714783	51,1376151	125,300751	100,380850	149,2170084	186,1042947	188,3446984	89,831750	77,1942440	25,1154085	168,277531	65,3393919	170,1306633	61,1429877	96,2725659	155,317045	84,646593	11,3032673	121,309649	23,1292128	11,2077344	9,2148952	173,2087575	152,842559	148,720425	69,2225239	162,1992306	195,3247282
