1	69,528211	68,85958	49,135066	143,403193	88,412118	167,5528	23,176782	60,525951	51,412990	16,470721	105,309355	38,107248	67,325806	129,361640	115,46985	92,331904	58,142258	104,117289	43,79307	187,360841	69,8579	129,524263	127,104733	58,402764	48,208531	131,405989	183,279299	150,343877
2	122,37959	15,389935	127,87489	147,497699	50,206573	148,448132	25,386605	5,21049	76,153106	68,132573	22,230293	97,436079	62,455041	154,124374	180,527613	46,263824	65,485175	96,422596	170,458087	179,423116	97,287510	9,525771	89,239083	71,141940	75,394581	176,113896	51,83451	167,130278
3	15,234049	124,487420	53,271285	75,366519	25,106814	177,191015	39,18016	18,63331	33,337887	74,525961	76,29955	117,390856	171,53469	174,191379	62,35490	62,251722	131,401240	40,499339	145,491806	13,214364	49,373255	165,335164	12,230955	96,255927	144,239066	109,149691	198,111248	91,462892
4	102,423753	173,240817	130,438520	29,168244	91,241742	129,469375	7,182864	160,215217	99,445302	193,25086	90,133859	10,360575	52,329844	12,118132	115,110771	135,7276	115,418970	171,510404	43,270958	164,80439	190,386030	98,511882	1,338261	133,371454	94,249518	21,175277	113,362006	171,201487
5	91,4389	189,470212	37,231733	191,224732	111,355093	180,49566	195,364080	174,509508	130,163939	7,109792	163,255443	16,318994	160,531819	147,115430	71,509093	137,44393	33,192267	70,47906	1,136431	17,5825	188,532603	181,39151	114,176229	83,428312	38,207437	89,95104	16,255037	169,190776
6	151,356480	52,498872	117,212473	6,328043	131,130110	136,48140	48,450072	96,473990	157,198985	163,335007	199,223747	103,390557	7,118831	30,346346	155,46808	148,76221	12,3923	88,448514	9,313695	115,430247	54,259339	138,515117	138,90349	122,220898	80,157648	90,361634	181,483115	83,95636
7	110,423575	136,309572	128,361134	97,101823	84,148570	98,256358	39,77643	185,250344	194,458957	124,324102	5,447992	89,101353	90,313768	103,318480	113,372920	103,216755	130,396283	161,374576	114,401500	12,465891	98,150879	12,113606	192,176428	135,59976	55,113059	180,463198	88,109807	143,249739
8	195,477882	108,513043	29,436456	51,451112	116,89590	11,111380	66,36583	180,61838	152,250960	3,234648	199,481481	85,517763	77,358081	127,276778	58,771	34,136818	4,483393	152,316796	70,399282	54,205319	140,476209	135,410219	49,422106	90,280790	19,13257	54,79888	98,183122	106,321862
9	81,414445	53,370170	35,241479	69,302353	146,71558	24,493650	32,206633	10,503355	169,367086	131,465042	46,288364	188,242870	77,195017	45,405366	23,403385	93,448781	3,450945	58,263555	14,265515	38,177749	150,201640	69,36794	143,530303	105,271262	115,446093	128,296170	96,347772	48,248061
10	98,230948	88,457983	174,56821	70,240501	16,138200	191,421380	137,344383	100,61422	23,178852	58,240601	88,186007	181,517253	185,94940	40,85787	90,483425	115,280033	24,244102	21,520740	16,289869	11,74610	91,340951	127,228891	5,158067	186,424656	62,48085	19,506058	78,429188	145,31987
11	144,79624	40,25827	45,121065	23,356019	91,321522	28,349186	125,41510	138,386471	104,41478	13,517530	106,234236	193,354038	111,390560	61,163677	4,35691	35,270727	179,89680	156,348375	104,455802	125,208896	111,212639	1,402285	87,478026	102,137733	125,63273	85,359526	156,365179	91,77362
12	36,344391	131,509534	8,43684	124,92565	151,316541	106,329383	3,139129	97,178652	5,5309	26,258306	138,186460	162,192176	188,394687	66,461157	13,186097	79,375314	32,276265	92,70043	119,299598	183,380238	125,38163	36,162585	173,149196	112,465630	41,386442	63,320426	155,176796	31,96229
13	95,323596	16,332327	178,224374	102,163449	109,422098	82,107217	168,198812	21,441061	152,265227	73,201300	184,345981	26,135556	134,82660	3,24005	102,99039	132,81744	64,47412	90,411920	116,393162	190,402319	13,520338	185,41834	81,19654	44,185148	193,357882	138,269377	62,266355	109,524450
14	186,419444	61,49023	104,502087	14,128299	123,13642	39,454303	1,353746	53,164346	113,429002	32,180163	74,456334	158,387911	165,513532	52,78258	182,534347	61,58299	143,210829	171,128254	65,29726	120,241142	17,215809	46,456777	151,85177	163,171810	71,406991	11,21759	101,475924	33,251797
15	147,60390	19,148405	140,163118	12,482265	102,65367	130,273332	132,507313	143,34927	185,228612	73,270714	188,325281	157,255432	194,420529	114,21868	19,311710	183,529097	44,171478	192,488657	100,232480	93,194274	186,132324	40,498263	98,318718	185,320502	2,228402	10,235027	95,215349	169,290903
16	124,120184	132,18115	152,457305	79,273706	40,463820	185,238370	134,68027	5,257461	110,501190	16,244291	186,201806	146,58432	14,386802	31,84537	8,479052	198,173401	177,176063	103,124564	23,55280	154,525504	78,381659	152,38431	195,436039	134,189059	141,492384	146,352510	46,174962	77,382818
17	63,319430	184,91357	177,122036	198,127275	50,135161	49,369636	184,327063	72,188976	91,42134	39,200284	114,160953	18,111610	169,533879	117,145563	88,317096	146,342172	159,204314	189,389946	149,439122	176,427977	168,323611	176,460134	123,275807	195,225537	108,469956	103,464242	184,318206	119,34033
18	144,415615	67,162132	64,75485	63,10955	3,517066	134,380667	136,203848	148,327641	12,464993	133,306547	199,77980	113,351658	190,521426	147,68611	177,520871	5,334683	158,69379	13,374525	177,436404	164,362124	158,405449	120,238077	43,532509	143,253007	139,148296	47,113648	172,373955	83,507923
19	168,394876	60,448677	127,19219	169,199865	198,288089	138,134959	10,183914	80,328136	135,178453	53,307101	91,464609	152,414218	1,77487	174,484643	5,506586	41,363628	14,233802	164,122809	13,259252	6,387571	49,116383	163,255327	118,83024	19,496744	147,347723	187,289896	12,227196	122,386719
20	119,137536	167,210197	33,237735	199,371812	18,305033	44,69740	29,112230	72,513473	39,234144	66,428555	17,417990	188,277951	50,226572	26,526697	74,329354	47,511245	56,294194	142,150247	111,404211	115,395143	125,52999	55,371646	113,533752	39,438218	16,222761	2,46023	129,495791	80,407232
21	123,311800	147,414696	73,152906	156,361836	148,325767	41,230886	124,148112	69,460406	89,527249	194,361316	182,359749	142,150888	165,204308	51,526619	9,343166	9,464593	9,452846	116,463652	26,307912	108,488631	129,228777	56,505263	167,120119	110,393587	152,47225	161,121800	193,366429	28,70282
22	176,193461	50,384122	65,129908	73,387600	50,467791	13,333860	142,310208	60,165548	21,329933	156,18225	20,450472	170,281209	183,6589	102,519353	99,152382	60,405600	6,44212	19,502200	119,194409	136,481287	117,397890	111,482574	189,113099	165,285078	121,103034	100,42009	49,461855	151,143353
23	24,67253	137,276442	1,173740	49,368468	87,367311	174,179283	165,521933	132,405120	108,46420	32,348058	122,14467	34,14940	184,199069	159,11842	81,42137	96,47742	64,486647	194,183563	63,429427	31,114021	181,469847	50,476540	110,187376	146,94484	22,70658	67,227573	50,368409	196,444896
24	39,221314	198,87467	115,167773	72,35803	15,491618	73,6757	169,259201	167,263531	47,272714	46,333084	17,385161	15,423880	149,228111	89,510371	128,476065	51,365299	148,333750	103,192873	10,274501	133,435358	107,4692	5,426917	176,35976	71,349624	118,240445	46,467014	186,50980	195,448215
25	71,175744	110,135944	88,502527	197,355726	85,257942	26,492556	96,283022	114,223886	23,345250	147,359935	5,175281	143,196150	64,302190	11,264256	50,457771	67,519767	74,313250	184,243072	86,290951	72,40085	121,330806	180,128157	110,163048	44,60877	141,165655	14,325590	108,207758	93,106898
26	168,21166	6,346137	157,349700	134,51726	76,307271	93,423571	128,372940	38,203233	179,214109	96,231268	101,67609	119,206735	131,395982	95,428254	45,433124	30,361090	87,303641	71,349777	120,409041	60,469442	79,298696	106,388878	183,426962	50,12624	175,496753	183,532450	152,476336	178,527433
27	74,360593	191,217387	27,434394	48,379852	85,267648	172,348233	90,362880	152,418949	41,447132	52,517910	188,130700	160,38470	27,326353	105,357824	173,447740	155,365104	113,73644	117,372301	189,70093	150,152242	192,167538	165,515548	177,117017	198,209142	182,100388	102,528980	9,214789	113,146229
28	37,257580	125,163042	177,136830	152,115577	149,231972	51,473598	177,352223	52,310182	178,202931	52,443785	180,197029	151,78786	77,274571	32,153829	58,98728	106,301472	110,100273	162,494981	104,467632	67,446230	148,226346	51,520134	18,7877	31,139007	105,5390	98,366331	7,502528	179,116643
29	4,260388	184,283982	178,373853	43,431647	111,173030	129,363873	141,434826	68,146089	194,410382	99,140423	107,429376	108,29044	79,4807	180,71702	34,524888	108,502890	155,188013	81,62949	141,276925	121,9271	57,391030	102,343207	174,228203	103,306304	17,115033	147,431081	169,414132	50,176127
30	145,439604	97,355213	65,395523	103,342324	136,333800	58,494331	42,125802	19,503651	82,173080	150,94054	85,505015	5,56650	131,268895	52,416151	80,339116	112,238189	129,113927	134,172605	58,511588	143,263585	69,271465	128,92930	90,265636	28,498343	82,284711	66,448892	89,219072	176,499708
31	63,6612	114,65252	90,229825	123,323224	105,303884	174,402916	129,225472	48,84134	150,175123	55,365355	111,17800	73,149347	91,199070	66,155653	149,329508	120,401568	154,190617	14,274396	150,204875	29,272231	147,6808	119,520214	172,360154	142,258118	123,454556	137,516467	178,221632	160,149627
32	45,457502	52,428939	100,227723	58,416192	158,31322	103,356643	74,332471	2,110597	167,431074	168,115228	117,71680	140,353117	134,212112	74,118386	110,318118	108,144597	36,171206	11,16443	119,93428	188,449986	47,389700	117,142853	75,75468	194,271758	50,410844	59,452841	119,231872	55,455011
33	97,477301	191,264119	105,423568	102,470232	114,385747	94,492403	3,406643	12,183067	149,497702	81,110952	21,6144	73,505027	170,72820	108,323925	159,92255	150,374974	87,293033	123,341927	112,217588	173,468789	190,15539	160,230917	100,132446	85,119187	11,395310	36,306700	195,355768	196,201560
34	182,115445	109,11162	65,231771	171,513518	117,271293	168,488243	34,370371	121,294387	76,179785	196,234509	91,127986	49,337855	148,376999	21,244452	148,142782	161,421118	85,56003	157,344764	161,219591	145,200623	39,529461	106,485232	77,17600	156,10920	191,204469	180,284369	81,32855	111,236120
35	66,200126	66,511435	190,94239	86,312241	170,503483	54,136638	11,86116	44,26101	148,263206	98,509259	96,267321	120,86630	102,329899	177,221275	67,241855	29,142178	114,123532	136,395842	143,316309	68,261748	39,100711	125,466360	88,112213	34,338233	198,344844	149,488957	111,320761	168,65034
36	7,207015	82,482715	47,107817	34,362688	22,283727	44,292352	135,21658	72,420213	1,301232	102,466960	103,226226	68,474943	38,83968	174,341329	187,158390	158,263323	50,456685	69,443647	167,172413	145,183810	31,339808	121,138890	43,451252	89,34063	63,275103	83,241104	41,75769	176,100428
37	102,305476	78,387731	98,454878	88,203540	10,316667	133,204397	140,42000	79,488285	7,404330	12,414607	181,96375	81,217205	130,145130	200,102467	52,75789	4,499416	90,373817	190,474420	1,335535	52,58108	197,521522	191,255313	144,284181	103,258221	124,118476	94,468582	60,357212	1,220231
38	175,207153	13,108053	185,271428	135,239155	191,7011	29,222683	88,71537	109,398068	53,438375	159,364871	195,143879	45,6388	34,259987	139,12398	58,41957	9,375407	154,443615	96,245877	106,111516	80,254428	133,478323	45,163349	2,301343	39,246942	34,506824	118,142349	148,351307	76,521797
39	153,386142	128,415023	80,195894	167,306357	70,459864	48,382824	165,268217	79,283982	44,378227	67,191573	74,31636	179,107635	198,94837	76,469720	179,162678	92,365248	175,246728	93,382850	63,317599	6,297607	183,369321	156,409261	7,452136	141,383470	61,68161	91,30417	123,449591	96,495661
40	160,162557	110,358216	5,108702	104,77865	138,360336	111,305728	157,210796	65,260994	112,414260	175,43203	59,329695	54,231770	42,79378	189,147838	48,374002	150,338018	111,198434	150,390279	140,327511	146,416048	69,220027	77,442228	179,6558	162,332217	147,360856	44,193499	40,264477	149,360543
41	30,345357	133,365063	67,242361	52,476192	107,482416	15,531290	130,520728	47,82804	93,3292	44,249399	48,104066	153,516672	107,492729	136,310310	4,238659	126,426075	21,214333	190,426333	32,107506	38,54251	35,110751	135,37523	149,524115	15,399445	60,485452	91,155301	138,426440	120,515531
42	122,523296	153,35755	9,14370	117,500720	93,477039	54,444166	102,128660	14,326914	69,289745	3,319549	143,115771	163,302306	184,221199	190,181995	194,387981	13,127468	125,448403	198,156676	61,258966	151,494416	58,519786	193,455697	33,329200	6,251390	198,319365	5,281949	141,394417	114,21017
43	8,499223	183,65598	57,356125	12,477208	45,211766	145,150214	129,502758	198,40529	22,60316	17,247089	138,280271	148,347089	127,183969	83,508646	65,35806	92,317122	124,455427	117,436720	78,22653	182,512624	36,28033	123,25977	177,354914	182,262931	180,349790	80,331202	110,413308	94,256486
44	151,406903	147,469625	61,45559	8,463617	37,186878	38,245022	3,49528	55,195419	173,220280	166,142489	194,461186	37,173532	30,397820	142,196830	41,351187	128,224736	102,144476	133,516849	23,157942	153,240886	136,117000	154,24443	31,261452	151,289756	36,290286	58,432420	140,97335	184,458253
