1	15,208872	18,218031	14,427295	77,494107	175,461374	107,92144	40,1489	46,77094	51,294085	103,182238	177,22502	125,359862	49,172981	6,395683	81,521402	59,62497	82,509698	191,239762	3,201223	29,166692	51,485054	19,527432	2,417322	152,353864	53,430412	169,494995	89,523100	23,392085	189,12945	106,381486	66,419577	67,321066	113,80776	127,43912	65,15145	155,275845	116,79482	193,11391	180,60302	27,285791	25,261039	66,266770	105,214994	5,218455	37,520807	114,480199	3,466719	100,126840	36,180113	3,525139	4,4019	8,326727	43,207902	122,526795	126,370356	127,316356	9,193816	185,408937	159,127458	187,336932	164,88335	186,432160	167,400462	170,371114	160,112993	15,490866	168,256031	184,125088	32,262145	56,167414	54,347984	169,149751	139,325656	44,139270	40,529821	189,132011	156,530642	168,185751	103,204666	121,420789	32,96179	171,336713	200,505289	97,116889	76,44096	180,379393	158,19066	49,82140	9,183948	113,138577	134,476700	122,151744	86,296653	117,301581	148,397907	166,400210	78,203203	162,50409	159,229892	151,420346	34,384546	178,207891	71,108614	115,383544	111,8287	160,303113	107,99058
2	62,529735	171,433731	116,454189	90,462097	11,272036	191,419421	149,210723	44,9168	177,239948	192,497825	61,72638	113,343004	25,66040	53,7332	40,119121	14,320972	182,280461	21,502759	78,217626	134,421595	187,200400	162,146707	65,396968	157,301092	11,51781	93,100904	174,107030	198,418583	80,429811	65,221830	178,47666	192,245085	65,62562	178,299084	177,526683	125,477071	18,246582	72,146426	181,230736	192,383726	130,505770	7,83935	169,269589	164,518188	159,132096	97,227462	24,193432	29,425316	63,328409	198,205956	59,137631	156,136928	120,193499	125,500137	83,138911	131,15310	30,145533	75,312408	116,80212	28,265455	32,331769	187,356061	75,186716	177,335063	97,248621	151,379926	182,187180	10,497389	157,416228	78,260068	77,174753	110,300354	35,308585	157,208027	165,34187	192,261620	155,153815	183,475051	81,245236	135,126106	116,136563	78,303858	41,347946	98,155656	179,519298	89,238147	43,39994	116,27077	5,129439	91,400083	195,173363	6,519591	7,44168	188,280049	110,220369	20,315663	92,393171	93,328172	37,42796	6,356143	157,530455	93,69868	56,403431	24,457467	152,313396	198,374594	44,143442
3	57,404401	120,300649	8,185889	194,353433	97,25684	87,355070	182,24284	57,163330	71,215653	110,54201	162,122709	132,98736	124,174354	106,248769	100,476975	160,235746	44,394416	171,486291	60,404656	192,238951	93,501846	120,388911	115,500512	7,493510	42,484369	116,441297	146,533304	12,134057	191,19791	181,415855	80,499087	167,496905	100,441324	36,301723	66,414979	103,512597	52,461246	65,453446	116,416865	108,32616	182,152586	30,150240	147,364257	174,309711	12,16173	16,162797	12,409561	113,305624	140,363844	174,277831	46,48575	200,39261	32,508582	119,191992	120,108219	39,152172	120,249110	1,220666	3,194343	121,253136	97,78724	36,356774	135,164215	117,280377	175,390684	54,231947	48,208370	101,367569	14,144441	102,418345	23,441135	45,12732	193,508590	117,35195	90,416426	107,67671	51,388412	138,5017	117,177572	108,17912	165,55352	76,120658	193,410979	12,130051	148,296131	111,511982	121,248617	52,309069	138,17768	41,478280	125,159920	168,169324	100,22917	76,251864	145,465057	39,357821	166,183692	62,257562	190,233645	175,8747	130,508462	46,409933	92,282444	128,360299	82,482011	62,144321	23,56143
4	198,427107	13,29901	132,231635	13,239535	139,38672	194,529781	180,322229	92,314792	195,259656	49,522853	64,170339	127,21605	68,154415	185,104619	28,67364	134,279325	197,473324	78,1036	169,352674	175,192999	37,129555	100,62466	91,200545	85,83158	177,208681	199,203322	1,412466	191,216186	35,299330	28,147080	40,215645	3,359557	191,88902	72,147489	45,520550	98,301631	190,194556	21,147104	166,523625	105,225437	114,344838	166,502333	182,442732	124,315146	137,345050	178,330405	37,235994	33,518877	115,509039	30,213922	19,512759	97,244524	179,417877	193,168694	61,397418	168,205895	8,298069	5,228228	123,23006	200,35668	39,27426	35,495895	56,423255	175,61590	10,77461	47,522914	62,405890	189,404107	166,248690	123,70356	118,279722	160,2304	91,136182	107,508779	187,97286	1,469636	102,525878	79,438119	80,59599	196,468864	42,399548	17,106491	139,449892	10,322525	21,333716	123,504342	88,336058	48,466545	172,412199	103,471900	132,12838	152,324081	11,93458	79,492458	166,244567	73,257807	162,402449	180,427242	131,264516	97,306276	39,116715	167,483160	86,112803	62,259562	106,371937	20,177276	96,52315
5	68,427302	147,316805	29,352674	158,469088	195,58325	110,159612	156,366227	176,87324	143,54227	114,265159	64,152367	60,127440	128,275356	74,45046	22,188935	120,524657	63,332778	40,231533	87,442393	119,245540	86,174506	121,95574	69,285348	49,350516	78,182594	190,77578	89,276230	42,19329	70,158960	59,214337	127,16820	58,129901	180,33582	4,369072	120,89726	25,47183	188,88841	173,146010	141,235324	21,242978	138,116501	165,459410	3,254274	120,386378	171,413807	87,484939	108,345070	106,133011	198,389166	35,503835	180,443354	174,282676	124,240104	115,214010	14,267033	183,14195	154,311326	87,172511	116,238888	53,518723	67,309602	150,482607	123,154082	132,338741	17,514292	86,421837	159,33782	108,83583	135,260211	162,25857	196,363636	200,21112	153,378844	95,454139	138,149607	10,361280	170,437443	158,103374	124,133494	156,367575	158,59525	111,181976	187,230610	87,303216	157,210420	65,345391	158,97503	196,365357	145,51130	24,21454	108,501741	9,205641	122,447559	149,254426	29,115616	99,332671	1,253088	189,352018	186,270861	186,488425	127,381598	107,17025	20,524931	191,9	116,462115	75,130160	10,39036
6	181,229884	17,508700	111,166964	38,47044	200,230133	33,358511	166,353507	138,244912	98,490530	200,447720	177,28630	84,406605	109,415646	8,89253	162,484406	63,169535	103,249061	141,15991	6,378046	30,4730	56,518720	110,409142	193,185431	171,324009	131,165549	77,251897	198,419624	156,378794	164,460568	97,280195	105,87877	29,143959	104,455012	185,494245	24,504302	80,334919	1,44615	86,227796	141,383048	121,56472	61,237045	60,187285	159,523889	180,507340	70,421816	73,187495	5,267075	49,384232	110,521656	64,7199	145,5113	79,24655	114,436096	175,190310	175,182816	119,88145	100,4261	82,11567	100,311218	78,234989	170,249178	63,497950	44,7180	12,191738	194,22792	70,9082	165,215698	1,218474	170,231773	198,149073	16,113174	160,278901	82,442129	106,137567	111,180705	121,376289	161,67355	72,65144	142,115842	170,465610	164,279704	191,432122	163,292810	33,2606	142,534236	44,135748	95,155210	187,315748	199,262293	57,19626	34,153748	116,389880	27,484677	133,493016	169,104714	70,252737	47,133331	189,183288	191,351899	188,175736	192,87977	171,338521	182,115214	11,310806	76,131020	158,60909	152,422725
7	149,112190	78,44526	76,219962	36,89132	100,202450	143,40230	39,352957	99,109825	95,139172	143,447298	46,255124	24,438765	50,89413	41,219988	70,239216	194,140976	115,96295	134,226422	189,408251	72,425966	200,177759	76,450310	176,524965	49,123074	190,74424	52,11091	53,265627	106,370706	49,62085	133,147711	178,450810	176,254193	21,499858	31,116000	169,135930	168,215105	121,285089	73,433887	183,10257	66,480716	15,437854	43,157707	18,385389	175,302899	48,34556	191,412593	120,401358	145,86324	190,516231	187,342053	122,319227	89,245041	95,215899	71,49151	158,96794	135,400972	103,74802	56,216212	169,460817	57,147266	47,485549	196,194848	48,78466	112,502785	151,431964	89,381187	159,10737	112,265562	149,10722	40,157564	102,19803	84,414503	171,298361	91,427184	167,143697	87,496847	28,210080	112,257202	112,98515	170,181470	149,476009	77,86308	172,466335	188,3815	169,57790	183,154243	138,518980	32,74508	171,243	181,229444	173,452046	79,313171	31,193773	168,106146	147,368247	79,416235	61,52395	58,388989	16,29610	9,160079	16,408629	30,47359	64,60445	72,409776	94,202305	183,236452	137,44154
8	28,154830	87,261564	68,213594	64,430430	22,510753	14,79210	141,10608	143,127304	9,5192	34,139543	184,290147	89,382404	117,66117	71,424859	161,465942	177,177342	123,190143	141,484960	149,49251	17,240761	21,332420	134,274279	42,452588	111,346889	157,452282	10,33625	68,189953	1,350213	189,295675	168,108841	73,65199	135,122163	18,31663	1,24213	29,264781	71,338727	92,190739	164,347564	89,515652	29,262218	29,384468	53,381750	52,401770	4,436478	38,382300	48,172361	81,18906	104,347214	200,384337	124,226011	64,62854	134,244918	71,315081	150,194647	19,490261	24,276374	33,187709	92,429927	28,347241	80,76400	11,478884	13,328065	38,391470	65,185565	133,475190	70,352931	115,70474	1,474805	109,509578	199,477979	6,297041	84,254866	31,301611	21,191641	52,195134	115,507054	6,338630	189,25086	8,451295	13,86782	185,373871	143,312577	165,368758	45,244641	195,404920	116,67677	116,7511	199,418702	78,490796	154,257178	92,260000	157,446592	32,428475	66,373247	199,144266	61,149114	27,520042	196,286456	198,464173	28,311328	108,224961	142,400895	165,141773	48,354105	117,444723	80,270079	14,11246
9	152,350260	67,212474	58,301091	82,521035	124,247699	12,417263	117,98555	159,105076	48,403073	35,255305	38,12374	62,188683	145,490943	180,259121	114,245202	134,184461	148,137053	22,105631	110,438177	173,163	6,249802	27,397406	38,395844	33,246755	30,410632	110,42405	94,55331	48,177891	44,531920	105,343075	19,131434	90,343417	49,94032	154,197238	96,112255	18,284297	57,498079	94,352667	4,172346	122,371089	13,277977	30,255320	189,529352	89,109079	94,480833	125,160030	11,490440	177,304309	144,390377	46,471436	63,140819	144,40662	87,245199	85,450023	47,319268	119,85100	103,338434	58,354121	200,413039	106,349246	150,347398	44,413906	70,457703	88,312608	54,52140	78,410074	93,321280	133,426602	63,420286	195,28238	19,117992	181,295603	164,269560	100,465209	78,108743	171,432082	62,274130	112,347363	38,294917	33,234918	150,133118	28,31648	83,123328	122,209188	189,283731	34,470905	95,301296	172,118334	59,377597	184,324049	109,180831	81,409850	196,329369	41,194291	75,346224	186,163871	199,408273	72,235940	195,300766	132,136420	86,20270	150,218718	65,72398	23,220393	154,352613	11,248422	56,231434
10	25,518603	87,349506	67,190170	75,484718	86,530669	108,268750	32,178027	171,363567	92,184413	6,49104	139,350281	175,513643	169,211712	199,432385	153,399286	63,413281	161,360515	142,221455	4,223012	6,360927	118,52259	124,161495	63,395629	17,32053	23,20570	82,247482	156,61566	102,527169	185,412308	175,22292	62,412385	121,132229	92,23736	48,359025	99,250091	67,46482	128,154865	59,82328	129,46240	160,355618	191,11763	170,177839	147,55327	151,148880	140,249799	62,205620	190,393156	85,42781	51,208986	182,339064	112,388691	130,449509	124,360788	30,89936	14,474277	31,338934	54,488013	60,275529	174,45580	2,531883	171,218246	178,317057	170,223079	28,364194	53,102504	134,411949	163,208637	68,280891	30,399745	105,265172	162,509293	20,135480	20,205519	177,418527	112,113053	141,196493	146,5140	187,465399	133,435485	83,200770	96,257283	23,368695	89,328294	181,523712	11,139997	50,225911	131,270895	183,157395	129,151929	85,85018	106,221726	33,328344	134,60093	71,455712	50,527321	58,311512	123,141178	11,34499	158,323017	93,527402	50,318729	184,220851	198,60391	128,216877	129,452537	134,418798	175,303883
