1	87,43	197,3	177,24	193,43
2	199,18	99,15	167,38	95,40
3	159,33	31,44	100,24	169,40
4	133,40	140,17	39,27	32,10
5	66,20	200,34	20,10	30,32
6	156,43	150,25	198,32	169,14
7	56,37	61,9	24,22	121,32
8	169,4	75,12	181,15	99,33
9	51,19	108,19	66,7	187,29
10	22,6	100,10	93,33	113,34
11	8,3	167,10	21,1	40,7
12	173,34	25,28	44,34	147,19
13	59,33	6,29	28,15	93,23
14	41,17	105,35	163,33	17,32
15	100,2	62,35	124,1	127,31
16	63,26	195,25	144,31	4,29
17	17,21	171,40	92,27	122,41
18	120,28	15,32	114,22	70,26
19	180,43	55,25	7,16	179,16
20	16,23	108,11	91,42	120,43
21	12,14	157,21	187,40	69,18
22	46,12	175,23	189,15	125,10
23	169,19	121,31	150,12	69,1
24	197,38	193,22	200,23	99,41
25	120,26	53,2	54,12	18,44
26	30,13	162,26	37,22	27,21
27	141,25	24,34	93,27	98,7
28	181,1	59,1	25,43	126,13
29	63,12	109,3	177,8	165,14
30	23,4	197,21	13,10	41,2
31	103,41	90,28	82,21	30,38
32	175,14	76,7	76,12	168,41
33	38,38	19,32	170,43	16,35
34	60,40	62,27	129,39	115,14
35	189,41	46,8	92,26	39,2
36	136,36	29,42	111,10	25,15
37	149,17	129,19	114,16	176,44
38	47,13	62,9	118,19	62,39
39	34,33	64,26	144,38	194,39
40	156,9	5,43	55,31	200,39
41	93,35	127,2	185,12	131,1
42	92,21	171,20	142,22	49,1
43	51,14	129,40	61,16	72,23
44	52,12	27,5	25,37	126,13
45	110,33	112,7	17,38	191,23
46	11,42	7,31	8,11	22,35
47	102,24	59,16	52,29	79,6
48	46,28	2,39	189,21	52,22
49	93,10	179,29	142,16	196,8
50	2,39	110,9	80,19	170,10
51	162,31	169,35	182,14	87,43
52	100,2	160,38	164,42	200,16
53	187,7	132,43	51,17	146,11
54	15,35	166,32	22,18	17,1
55	120,22	54,8	69,24	85,2
56	193,29	35,15	128,15	31,35
57	141,1	163,7	132,7	103,34
58	110,34	88,19	149,39	142,29
59	164,26	116,15	143,27	141,30
60	106,33	186,27	180,7	13,35
61	192,15	83,25	119,14	112,15
62	52,9	110,44	41,10	166,25
63	107,38	159,24	28,8	115,13
64	88,26	87,41	162,34	146,21
65	51,38	56,2	58,5	46,16
66	155,31	17,42	55,35	51,36
67	57,43	51,30	147,36	71,20
68	35,20	23,14	140,6	144,43
69	141,23	16,11	128,17	23,1
70	188,10	61,2	59,41	96,30
71	79,20	97,15	79,32	166,7
72	10,38	136,5	24,28	62,44
73	145,21	170,24	139,36	167,26
74	165,16	161,13	141,37	140,13
75	58,9	116,6	59,31	147,13
76	173,15	36,43	30,30	138,3
77	175,32	12,15	179,26	160,26
78	2,19	112,37	84,17	82,40
79	192,43	38,13	32,11	89,18
80	21,4	191,21	157,44	158,23
81	116,26	23,38	68,43	106,39
82	151,15	92,6	167,9	139,44
83	33,12	66,29	12,7	123,44
84	28,43	168,31	92,8	47,41
85	70,33	191,24	184,38	200,41
86	30,2	196,35	11,13	168,36
87	53,36	148,17	25,32	190,8
88	116,19	37,42	83,23	174,12
89	14,17	174,10	160,37	178,15
90	21,9	36,28	124,5	70,27
91	185,1	162,29	88,36	176,16
92	137,33	134,44	142,29	88,26
93	55,7	59,16	7,13	35,6
94	32,42	83,12	25,17	46,29
95	24,12	131,1	151,9	181,20
96	157,44	33,32	155,43	99,23
97	109,17	175,21	97,13	9,10
98	57,39	149,16	62,8	43,15
99	84,3	199,43	199,25	126,27
100	126,33	194,43	172,26	172,26
101	50,4	100,43	124,34	36,18
102	133,9	194,3	183,4	75,29
103	140,25	8,34	8,29	55,4
104	11,8	180,34	162,18	180,27
105	146,41	16,37	104,10	76,41
106	87,17	171,21	149,38	119,42
107	103,31	61,4	190,38	112,28
108	99,44	16,13	112,3	172,20
109	97,18	3,34	25,23	28,9
110	123,13	149,5	156,30	192,31
111	195,31	115,2	61,40	186,30
112	93,8	76,8	177,16	169,19
113	145,38	142,31	146,8	86,24
114	189,26	79,34	19,32	153,32
115	18,21	174,26	49,25	13,43
116	194,27	93,6	79,32	24,17
117	57,2	52,9	59,25	133,42
118	181,1	189,29	173,6	119,38
119	28,10	183,35	142,13	144,13
120	116,35	172,3	105,24	47,27
121	188,1	145,26	59,14	148,16
122	122,44	195,24	13,6	158,33
123	8,4	14,10	92,9	195,35
124	47,33	154,29	129,28	49,27
125	15,33	137,28	147,24	30,7
126	128,37	60,2	104,12	64,39
127	68,6	138,37	89,8	22,1
128	52,4	61,12	143,43	145,31
129	188,23	57,33	39,10	165,2
130	110,20	140,12	197,37	62,7
131	185,2	3,6	188,9	96,12
132	198,32	195,34	59,44	73,43
133	20,33	172,16	153,13	170,14
134	166,37	148,5	10,42	76,20
135	200,26	154,24	151,6	172,29
136	120,15	97,24	186,26	163,12
137	134,18	50,34	153,12	92,21
138	94,36	105,9	145,17	191,30
139	28,13	155,20	102,41	82,7
140	196,5	110,35	144,21	79,21
141	67,15	144,8	148,41	27,29
142	117,1	105,31	59,4	188,41
143	65,11	128,35	163,37	186,2
144	9,1	153,15	119,34	172,39
145	58,21	84,30	128,38	113,43
146	53,42	191,35	58,5	171,16
147	164,44	162,6	183,2	176,44
148	135,8	33,40	136,34	119,29
149	152,43	30,11	150,7	16,36
150	56,16	96,26	118,20	129,44
151	170,5	43,17	190,10	7,18
152	53,26	5,31	131,10	166,41
153	147,19	31,21	149,12	6,44
154	146,42	190,26	59,19	12,14
155	183,21	74,25	155,24	23,7
156	197,24	32,28	33,4	94,19
157	21,27	88,11	134,44	114,26
158	162,25	106,12	74,32	80,18
159	19,33	25,14	46,2	66,36
160	27,26	52,10	22,21	35,37
161	34,13	97,9	153,44	180,10
162	159,26	74,37	137,24	17,16
163	26,38	150,32	61,42	80,43
164	70,18	15,19	64,9	78,24
165	104,10	87,5	139,5	165,20
166	83,35	173,35	91,22	198,7
167	154,42	167,15	125,40	143,25
168	194,44	190,23	108,6	153,24
169	144,33	114,8	65,13	108,18
170	24,13	20,36	95,15	184,30
171	170,36	112,8	130,22	145,10
172	38,39	92,21	23,4	1,35
173	183,35	127,18	160,41	194,19
174	63,44	167,28	83,10	132,40
175	119,20	115,19	107,20	40,8
176	124,20	130,14	162,30	34,44
177	179,35	66,24	97,38	184,12
178	164,7	137,43	151,36	57,4
179	35,11	55,23	22,16	192,21
180	91,2	41,30	169,41	63,2
181	26,43	157,40	96,4	91,21
182	53,41	92,43	13,4	45,29
183	15,6	175,12	60,28	95,44
184	173,36	41,16	144,18	105,10
185	181,4	11,16	24,41	42,14
186	71,3	173,17	42,34	57,11
187	119,35	104,39	20,1	147,30
188	175,18	109,34	49,26	103,44
189	142,36	198,7	160,30	13,14
190	125,16	41,21	174,4	33,8
191	65,8	80,14	74,38	111,12
192	161,42	79,2	57,42	175,33
193	188,31	147,14	84,44	61,38
194	24,7	99,25	27,12	104,15
195	65,24	125,13	32,16	174,17
196	81,13	102,10	34,25	169,24
197	6,38	162,30	150,25	121,28
198	106,16	64,32	81,39	150,6
199	89,31	108,2	134,42	72,39
200	17,35	196,15	177,15	10,32
