1	20,3844	163,12158	118,7829	1,4667
2	105,2490	172,5089	38,1197	113,7249
3	120,4683	76,12340	182,9257	77,7277
4	70,8471	111,5469	125,5430	65,10256
5	73,8062	55,3750	27,2778	70,9558
6	107,7714	144,10354	35,1096	130,4378
7	120,8385	41,8917	121,3386	134,1452
8	66,11601	124,6211	186,6557	160,11160
9	105,3258	6,3154	112,7765	74,11056
10	76,8804	155,4176	173,5217	195,11046
11	86,8376	79,10981	98,7566	199,5053
12	192,5086	78,8550	21,9464	115,3819
13	175,1881	191,3168	119,4769	182,3254
14	189,9834	149,297	79,1086	130,7420
15	101,4353	12,501	99,762	87,6871
16	172,5027	57,2134	121,1482	45,10725
17	100,1444	173,8661	21,11890	45,10036
18	52,3164	169,9821	186,2702	115,376
19	189,8787	46,58	182,8184	136,10588
20	183,5022	113,5247	71,10104	133,9910
21	67,231	52,10910	87,5358	106,991
22	200,401	61,4463	182,7763	63,349
23	148,3129	102,8586	146,6102	90,4283
24	27,7275	123,3245	181,9707	25,8094
25	138,1299	189,451	73,1489	16,8378
26	130,1047	183,12025	70,10958	126,1463
27	45,9296	133,7447	141,10782	84,2272
28	48,8547	66,1603	29,6411	115,7633
29	148,1557	101,4621	25,3691	93,10781
30	161,1244	55,4627	61,11416	151,3413
31	22,1003	110,5743	31,12242	149,7427
32	45,252	93,8690	39,10923	152,6924
33	83,4258	55,7290	48,11288	87,9428
34	191,2305	161,10683	198,5214	111,9376
35	66,665	6,1951	99,5951	171,5411
36	142,2336	49,5600	174,10329	49,1212
37	11,7859	114,11612	86,11246	43,8383
38	23,4055	183,5811	189,8038	139,8991
39	87,3398	34,12131	147,2520	32,552
40	169,9997	96,4252	12,308	83,10103
41	162,4870	81,6425	4,1435	76,299
42	37,7393	91,7274	14,9083	43,9156
43	185,4989	122,7971	192,3972	49,2407
44	41,3412	58,8251	151,11264	67,3209
45	183,2459	41,11502	184,8066	126,750
46	62,5554	170,11576	182,10115	82,9507
