1	185,28	14,24	127,29	26,13
2	51,18	8,26	141,16	122,12
3	120,5	160,38	107,42	87,33
4	18,13	6,37	130,21	31,5
5	149,21	24,6	75,4	156,42
6	200,44	5,10	51,40	10,4
7	183,8	72,11	20,18	73,8
8	9,39	195,24	30,36	191,10
9	181,20	149,40	190,28	126,22
10	171,36	81,4	138,2	143,30
11	184,21	21,16	127,33	145,34
12	114,26	84,42	105,15	16,6
13	3,35	126,11	171,23	178,17
14	1,29	47,29	5,3	133,12
15	66,3	190,21	79,25	40,21
16	66,36	30,28	48,7	166,36
17	46,32	138,18	118,24	33,19
18	93,4	61,34	73,19	25,15
19	17,22	9,9	6,27	162,6
20	53,38	10,2	5,4	11,17
21	67,32	90,38	198,15	156,32
22	109,38	11,11	107,1	92,32
23	161,33	170,13	22,44	114,26
24	114,13	143,27	74,42	49,4
25	117,41	56,27	87,8	71,40
26	70,30	115,30	69,28	122,20
27	135,18	80,9	85,32	128,30
28	119,9	180,28	137,32	60,28
29	187,4	129,39	176,22	149,8
30	173,33	30,14	181,11	161,24
31	35,44	99,42	176,22	100,4
32	193,26	49,26	78,31	105,21
33	84,9	181,33	136,25	20,5
34	103,42	148,31	14,38	51,15
35	117,8	182,29	86,29	91,22
36	62,15	200,30	43,3	176,42
37	155,26	158,38	198,37	91,40
38	153,28	23,24	87,17	54,15
39	55,24	193,36	22,36	101,20
40	152,13	56,12	94,16	187,14
41	89,26	23,14	64,25	81,33
42	28,32	115,2	97,43	199,31
43	61,41	181,8	106,11	177,25
44	52,18	89,20	173,21	109,23
45	98,13	117,8	76,32	69,36
46	179,9	106,1	153,14	51,37
47	118,36	137,38	154,28	192,30
48	191,36	71,41	54,37	134,19
49	98,6	65,10	180,22	160,28
50	80,28	186,24	65,7	55,26
51	41,20	26,27	85,30	186,26
52	155,41	68,41	107,34	136,19
53	127,25	10,32	159,4	138,25
54	16,31	24,9	100,44	38,23
55	38,11	75,35	30,24	49,20
56	12,27	131,41	40,4	101,27
57	178,33	174,6	163,26	100,11
58	48,14	29,40	155,14	10,7
59	194,5	136,18	165,28	42,9
60	164,8	34,2	194,21	75,41
61	57,2	164,31	129,8	76,21
62	174,42	196,3	12,38	160,2
63	168,33	127,19	126,17	138,38
64	200,14	71,13	40,12	58,42
65	162,39	127,24	72,16	198,14
66	191,34	69,15	136,44	71,3
67	85,21	57,12	97,3	162,28
68	139,11	191,44	153,27	46,36
69	83,44	156,8	104,40	21,37
70	40,5	103,31	151,25	23,1
71	38,38	42,41	62,24	25,38
72	42,14	114,3	186,19	175,34
73	72,24	45,24	20,28	117,16
74	143,34	51,17	60,40	137,4
75	150,30	85,8	17,20	158,21
76	69,43	55,29	71,36	29,5
77	90,35	26,5	63,38	176,39
78	190,36	64,29	155,16	31,21
79	112,36	32,25	11,17	167,23
80	175,16	30,16	54,7	119,3
81	61,41	121,14	19,3	128,24
82	72,14	22,36	187,42	141,36
83	179,11	122,3	166,9	119,42
84	128,40	145,2	174,19	64,19
85	23,40	128,28	102,24	43,22
86	140,13	175,8	70,26	109,23
87	140,44	50,5	64,23	137,19
88	138,21	166,39	165,26	137,27
89	64,28	152,10	46,41	177,39
90	49,16	126,1	57,41	166,23
91	27,9	61,10	141,2	93,32
92	33,7	185,8	88,9	107,39
93	111,5	171,8	56,37	150,28
94	22,13	79,15	14,44	187,2
95	20,42	2,38	62,36	120,30
96	61,44	145,42	22,16	50,39
97	190,30	153,37	80,41	94,34
98	140,30	123,4	23,10	189,33
99	34,39	66,37	34,27	123,27
100	56,14	75,12	130,5	140,5
101	33,35	79,31	20,7	89,1
102	49,26	15,32	155,24	148,32
103	29,20	200,25	5,23	89,12
104	188,1	46,31	116,4	138,27
105	129,6	111,41	91,12	196,6
106	133,27	59,33	166,27	73,29
107	145,2	16,30	30,5	171,14
108	12,2	70,7	106,26	194,35
109	31,43	163,8	156,41	84,13
110	171,23	119,14	149,9	176,24
111	151,27	178,22	125,37	175,17
112	200,8	106,37	199,3	186,26
113	120,2	88,8	145,41	135,11
114	192,41	86,16	124,36	127,10
115	81,33	15,42	40,5	30,34
116	102,3	55,14	194,21	126,2
117	70,8	87,25	99,39	24,10
118	82,27	166,23	30,17	141,38
119	151,43	25,27	150,15	35,1
120	42,2	47,30	52,22	29,38
121	178,3	35,23	106,26	157,33
122	129,26	11,33	174,5	186,28
123	7,32	13,14	15,15	9,40
124	54,10	189,3	70,11	140,15
125	151,22	138,32	11,11	29,13
126	170,7	133,44	1,30	10,31
127	176,41	90,7	175,13	5,42
128	99,15	124,24	175,9	187,11
129	198,41	80,26	38,32	60,19
130	46,29	195,7	88,6	96,4
131	77,26	169,24	93,15	13,22
132	91,32	175,8	44,39	102,11
133	84,21	49,24	153,1	144,6
134	140,3	106,41	156,41	182,37
135	101,25	131,13	111,36	133,5
136	18,22	76,22	31,26	109,18
137	84,37	22,38	58,30	61,38
138	128,33	164,3	191,28	104,36
139	34,22	37,6	22,41	5,22
140	136,44	82,34	100,1	4,41
141	140,32	18,8	174,44	122,24
142	159,23	96,24	178,35	89,11
143	9,26	195,18	89,22	49,41
144	154,31	190,40	141,35	105,22
145	109,17	130,8	157,29	29,8
146	91,8	31,39	180,41	113,34
147	139,4	37,44	69,1	91,18
148	33,38	133,34	197,30	102,9
149	52,3	85,38	111,37	11,37
150	43,36	48,43	42,35	153,18
151	120,25	189,6	107,20	191,37
152	87,9	130,41	110,33	125,23
153	118,30	127,3	80,16	39,29
154	63,38	2,3	43,23	140,9
155	172,36	17,28	78,35	147,8
156	11,29	113,10	189,25	117,3
157	8,8	132,17	194,34	176,42
158	99,29	40,33	193,16	136,8
159	45,19	7,39	80,7	64,43
160	46,20	63,13	115,6	63,17
161	138,15	64,40	64,5	39,5
162	132,25	154,43	102,32	156,34
163	136,31	52,26	137,17	39,12
164	70,16	180,7	14,36	31,37
165	95,37	162,6	90,44	159,35
166	172,14	173,26	89,16	114,40
167	157,14	4,29	63,37	85,21
168	61,2	153,8	183,21	155,19
169	69,22	78,8	108,22	40,16
170	125,32	71,18	125,27	87,16
171	58,31	120,31	127,18	138,15
172	149,31	200,40	74,40	133,29
173	110,17	7,31	137,13	133,14
174	161,12	111,7	36,43	118,33
175	56,3	168,34	62,21	48,20
176	146,4	132,40	104,34	42,2
177	149,30	115,22	107,24	96,42
178	40,16	79,40	188,29	162,34
179	24,43	122,31	58,41	47,38
180	94,7	29,23	159,38	94,25
181	68,35	100,10	168,43	175,24
182	122,18	139,26	164,29	42,8
183	195,39	72,17	85,23	127,41
184	84,24	157,21	38,42	55,39
185	69,17	34,40	23,34	124,8
186	104,26	184,29	7,43	96,30
187	178,29	110,30	128,8	164,22
188	191,8	30,39	85,6	200,21
189	83,1	57,7	1,28	166,10
190	90,35	89,34	18,2	47,13
191	180,10	130,18	57,40	57,36
192	76,7	124,30	169,8	139,22
193	22,38	185,38	94,17	154,3
194	67,29	136,11	155,13	126,18
195	6,22	54,36	23,33	16,27
196	112,7	69,15	195,37	19,15
197	129,41	58,38	186,5	100,15
198	139,34	119,35	66,29	14,41
199	85,41	191,36	166,39	169,36
200	185,40	26,3	122,33	1,39
