1	108,340648	182,438162	91,129596	26,523274	19,194610	33,247155	168,358236	127,446115	147,161903	200,57888	139,273590	63,166454	153,528697	21,400948	91,371625	92,154982	57,430514	50,313222	91,319075	121,481999	192,75036	161,37626	60,478020	46,247193	64,1745	141,11477	172,178117	151,226393	52,90493	52,437679	115,403538	88,319481	15,236157	79,477473	110,248670	168,367315	198,319826	128,225755	44,218211	164,342296	67,414002
2	33,249344	185,347618	123,473040	63,368682	146,461020	51,56145	30,6053	144,213216	154,26830	180,343561	4,110153	197,136799	91,406770	86,348494	184,439293	103,522168	11,249681	138,241552	116,209504	4,25998	169,521556	89,93230	187,408178	8,196697	152,530367	155,40053	146,148538	129,82471	152,28846	182,181483	165,288796	116,200938	63,519525	103,283747	149,434556	174,50224	3,337413	135,400025	124,219070	188,47449	116,420050
3	50,329526	81,525015	101,445631	151,32686	68,372826	95,78948	100,493685	23,468344	35,175473	152,86676	197,292898	198,11706	132,324919	196,206504	56,234211	72,522392	59,506068	138,301009	34,276966	20,204164	135,437649	166,71588	45,232152	87,92713	189,34524	181,105215	109,225923	183,302226	36,118679	72,447867	80,454979	6,141474	104,214963	65,516416	152,138054	94,276557	32,434149	83,61558	103,334217	155,471560	9,373908
4	194,35416	128,176183	21,256970	92,169156	170,419878	89,500039	7,320144	135,53600	169,215381	102,354153	82,270720	134,442686	182,238995	165,499661	56,164231	188,59454	39,5966	96,446476	53,102188	48,326169	93,212414	170,464666	144,433268	149,70246	32,29277	145,462406	40,256156	22,36391	52,403224	107,403074	158,288042	47,369550	2,135013	154,87952	85,515342	185,379813	19,116604	96,365224	172,352530	11,241826	199,450292
5	59,184204	50,511336	123,258136	172,425458	22,370958	67,99157	163,518291	80,425828	115,248001	66,211101	134,380438	190,307609	162,234515	30,488387	163,181738	134,380282	37,95525	48,261806	106,306266	103,83250	18,133966	195,474613	16,58473	85,92223	169,16146	164,229481	191,115419	191,100293	38,357055	14,171744	39,523068	125,298639	29,82482	196,132504	100,505430	194,230211	146,450309	146,186905	87,164325	157,238574	59,107522
6	179,429373	80,357554	168,277690	58,343257	119,315093	13,161828	200,325068	198,330962	71,153622	10,443957	47,457342	148,519869	76,371862	20,173771	115,296568	102,121166	197,493717	119,445761	37,479402	143,183526	75,144276	75,273425	26,463781	28,227251	187,506245	12,387208	12,162256	107,470029	60,133428	38,348938	12,478819	56,52935	77,390372	17,55239	179,255187	132,422335	38,191464	131,249322	16,225906	14,470350	22,191865
7	39,272778	181,502761	82,249977	52,175751	15,191582	33,323038	131,11440	135,136709	158,351955	186,115573	97,108362	67,126962	14,521520	198,151948	188,321629	125,1657	41,24767	26,492694	22,57109	82,13953	103,93017	25,405642	107,163486	24,39927	83,474353	51,503096	113,254875	162,374918	170,476903	170,78927	164,477928	106,218746	28,279463	89,16871	154,318894	40,242412	94,503698	180,349984	138,428444	59,106795	112,80965
8	103,471787	128,435813	152,506109	57,220182	14,90681	20,217247	131,312683	64,228789	172,147739	85,370564	66,219015	127,31660	124,392703	171,97786	192,147535	132,305740	35,61388	158,56473	24,341956	65,140728	29,348540	123,43109	182,103603	37,71110	134,470380	195,407630	152,87517	3,525192	123,477216	109,136001	176,507229	81,36649	148,96431	128,383666	141,233938	128,106029	26,128659	164,262846	47,196564	151,209312	113,449993
9	146,24085	71,389666	51,513136	167,61625	62,162427	116,341369	157,474889	68,51239	112,88119	44,121827	14,190514	148,374166	54,20227	197,184175	57,45152	117,350634	37,275476	66,222443	122,63522	139,511091	191,381550	200,228247	162,82191	7,160729	70,380993	130,223770	145,168443	42,243861	104,102241	14,354202	169,224781	18,490211	166,144506	52,389615	6,97004	200,354812	124,529898	14,135116	6,89616	89,62082	57,453920
10	172,72493	125,416404	42,184470	41,75340	125,490211	178,37429	139,470572	83,280105	153,530310	168,463532	1,434480	109,218548	102,285353	57,301198	57,446261	133,269109	122,103646	33,91419	113,338516	189,79570	85,255360	155,454131	105,293048	189,347784	193,456220	124,258469	77,513224	180,189027	129,276321	127,400678	125,147231	109,133983	139,129077	73,534301	11,310563	183,315086	101,466612	119,284297	189,507005	34,196785	60,504458
11	43,462274	139,166240	165,191032	161,19603	13,388693	88,225453	119,443100	99,444843	195,360420	40,328707	54,52047	174,204945	37,76376	153,286762	108,519635	137,57256	30,195873	176,155780	49,372136	7,21274	181,286359	40,279507	54,502391	1,207424	81,13304	120,384512	178,330553	145,526925	1,13965	84,261447	114,474457	13,55975	18,483881	185,468172	51,100373	63,13607	122,136578	49,519380	138,113451	8,388335	190,68717
12	92,59942	47,72417	69,279419	80,414966	14,217654	13,358399	95,530859	2,212824	181,210273	157,40989	141,121027	117,390258	35,60580	144,348960	17,290940	115,265719	166,257407	60,213380	196,333771	74,173079	93,282609	90,364347	123,169090	157,481087	7,8754	95,252877	102,101577	167,336100	16,32370	105,347570	68,412279	81,284002	30,413690	42,445378	46,431631	103,234533	141,344515	47,357737	31,349670	22,316782	129,104562
13	52,286574	54,94806	176,452721	184,367243	175,229089	189,465150	84,202735	67,63217	94,273581	70,55089	168,312868	162,358531	21,476790	42,469341	13,21900	148,206722	57,437608	200,512377	20,227281	190,529054	114,423071	189,460254	49,428493	121,74319	4,230995	149,96834	96,362157	50,229412	198,11584	21,341933	82,472953	78,511394	3,21909	160,185395	144,316048	189,327704	1,240442	89,321188	89,132935	116,472083	190,280472
14	129,83118	36,245248	150,241906	83,505972	95,112038	24,182359	131,43185	132,351882	166,482299	173,399578	58,257280	124,530399	104,260892	144,256993	113,340742	151,69742	46,493290	30,197232	37,420454	16,361612	17,162590	182,229438	120,466484	133,127895	126,49516	54,92227	173,184332	16,81308	39,282545	128,409695	20,518928	6,49493	163,493918	119,491254	157,154870	78,140532	114,105911	43,458643	14,525694	152,188827	11,414373
15	15,448592	199,332093	95,419109	139,294395	189,298606	176,224196	122,343369	30,302314	56,394021	59,256312	71,265649	8,401960	7,479552	87,510437	181,277259	163,182371	47,137991	166,80038	89,393262	161,149317	135,142097	148,294830	77,437967	64,178076	172,465106	119,265600	183,223212	89,218805	57,351110	162,150269	26,80585	33,285128	178,453855	108,109669	123,431024	179,311221	185,139053	127,411345	155,84572	199,442851	24,169922
16	74,346491	134,113794	27,409320	35,507667	164,307950	118,92899	108,109254	27,16560	53,13222	5,494450	64,45394	164,462889	119,62761	26,23425	187,321171	96,292415	100,73794	62,249859	88,83976	72,153982	8,265941	157,409174	168,460969	121,260532	45,293999	181,72269	124,533023	68,308093	114,273379	5,208330	139,325769	30,447573	9,134699	189,425305	132,211763	115,511212	184,516565	152,330575	40,199679	182,366184	70,167212
17	88,103892	120,316924	116,57114	96,369574	14,108583	69,429853	126,336145	157,526583	164,338395	53,174852	177,123655	132,149316	69,422479	117,510470	155,357859	138,509285	166,213418	7,240266	167,190189	155,434167	98,489964	154,487482	190,331208	80,339441	46,269134	104,48033	65,404917	25,249215	45,511035	15,126426	164,434466	6,241220	166,505300	186,168469	101,236908	89,298013	131,346294	137,481940	99,263233	104,206534	151,348922
18	67,95840	32,176417	30,110695	7,472250	52,63483	151,427097	191,147007	9,122658	119,288863	189,526698	85,304639	88,289320	38,348509	163,132139	178,465115	52,167931	126,471725	125,391331	46,275994	168,348279	151,461487	125,509843	15,206819	157,475549	6,475644	112,514836	130,530969	195,432598	9,163235	197,214822	132,247760	32,497233	99,448811	156,284907	120,527017	85,453876	157,147986	128,412534	47,59091	18,476829	140,238157
19	109,469543	104,399725	24,293464	22,252654	35,183207	196,328703	166,10402	181,349562	125,76441	67,360972	122,319224	32,467935	112,360328	186,399528	106,356594	108,235563	25,443893	43,134494	7,33889	59,95401	161,508003	48,69306	85,135576	44,300652	47,221367	91,41477	48,485389	187,534457	51,84308	155,322005	99,409217	14,214634	190,304729	38,411537	2,355931	71,42499	200,374101	64,110342	47,439417	177,523329	142,61717
20	91,219618	53,418558	192,175864	71,6192	172,443350	113,234596	114,221694	92,365773	151,529156	104,524134	2,384564	115,31650	97,253462	168,201857	186,236626	14,484658	31,170362	163,114478	83,62739	160,91334	85,451589	146,438623	61,465917	114,13533	77,47554	136,122308	13,317995	102,107013	14,506167	116,454977	157,144077	178,187461	107,297487	43,417433	151,324018	132,78803	77,213983	140,373062	149,153953	125,291806	181,166144
21	158,82103	51,166161	191,284559	124,72025	49,325595	31,63112	169,140404	198,257482	106,371283	112,415819	180,461548	186,74654	183,373967	98,179193	33,310445	185,4002	39,518540	91,224794	7,450088	127,530411	75,284517	98,385882	31,532087	189,471272	32,243839	169,327496	48,453474	19,269371	71,72920	73,164061	26,523722	64,207727	63,435355	198,412983	4,11028	98,342194	108,12430	134,524194	127,194741	3,33869	61,196423
22	115,121024	61,272732	108,3047	108,527507	135,286575	97,38784	129,123421	11,329295	27,355001	134,286191	41,178434	118,223376	86,78369	49,190759	110,294920	108,212744	99,155830	113,34072	2,16798	106,274238	132,381226	26,274553	114,486043	200,455693	22,460936	54,177829	19,519525	70,210392	89,146258	149,172678	56,58675	190,468790	173,489184	114,9139	133,444862	162,281893	84,500138	100,437470	22,258964	12,219592	162,396077
23	195,254390	16,37245	192,186031	179,222576	184,93612	56,169857	32,101197	167,487425	60,483231	183,58642	134,245665	165,40043	100,266545	101,438648	29,16074	157,399935	158,224250	120,304051	143,32301	141,54566	164,14956	179,122511	162,378260	181,218362	146,282579	173,346446	3,184727	177,42700	112,507293	16,353844	106,308622	146,120015	11,200794	35,355704	31,18179	117,252851	13,319565	26,89638	118,433573	76,474946	193,286410
24	102,233563	145,124907	180,193117	140,239419	135,8189	126,446583	75,422836	127,102992	148,460161	138,24855	97,86630	145,298465	182,291094	134,462888	125,254526	171,44175	165,107633	174,176743	92,62081	190,415080	185,533761	187,40348	188,330361	72,134981	119,300455	59,150501	140,39533	45,317603	27,494975	3,318393	135,152416	86,331916	70,25332	75,192292	150,343894	176,482698	35,318001	50,19708	62,466558	9,489901	23,326840
25	199,426463	82,436672	199,378296	98,162718	2,341285	141,261626	2,222591	137,491284	165,111397	189,467001	146,514961	144,419149	54,428021	116,127867	53,129253	11,345604	108,92305	113,347693	163,419009	11,471282	39,78948	186,325363	30,108778	106,427324	155,498159	169,305944	44,16425	95,396760	199,342768	96,312032	109,89338	122,411933	119,117432	73,312555	92,294333	187,419474	99,121714	181,90472	9,494014	180,179917	25,320101
26	13,194400	167,456108	137,466948	98,136024	130,39658	189,420673	35,253750	130,362003	34,532224	112,55678	79,235060	77,209441	104,278630	51,156091	198,271091	55,125832	148,203371	121,99889	160,266076	101,129575	127,483294	154,424337	142,455030	189,112035	137,521210	185,147405	88,268685	42,320628	101,177730	81,255552	191,326875	142,273288	68,17643	7,112503	196,354274	186,355908	22,288812	144,459131	163,10800	112,127397	192,447400
27	35,55846	60,105379	188,11038	83,231348	21,106201	12,7	192,178887	60,236697	46,326111	190,132159	47,513884	194,119860	44,441132	94,468068	11,96954	193,291411	20,515742	70,203576	145,318440	68,511204	175,413089	166,364008	35,60766	171,50724	126,78335	42,364683	83,404059	47,156800	197,408939	161,454527	9,88961	67,8678	193,502348	37,329058	173,360309	134,115576	93,506872	162,467739	150,332802	41,48084	161,330205
28	172,358789	181,56962	99,361179	135,480703	40,43294	97,228019	23,432617	123,291474	142,228317	107,463655	108,479231	61,322135	16,466799	36,380919	163,28698	82,94194	65,88425	112,86584	45,372924	169,320541	137,353590	172,70872	180,294082	138,526450	16,497791	5,73953	35,117765	197,470509	30,531270	4,284299	12,48713	59,155371	110,468718	154,205545	67,324339	188,198094	189,503518	124,126031	85,116961	28,25840	111,301485
29	48,507845	16,292223	194,87021	73,228779	68,192237	29,370396	41,256958	143,203801	2,502562	6,231651	87,435468	165,373467	32,12243	23,297250	58,529151	133,325108	107,506307	23,292041	42,348235	79,269709	168,39776	68,6624	137,338211	83,105309	122,451999	71,249188	78,101277	34,202653	78,16403	187,336076	38,265376	83,224250	196,189818	88,492688	38,75334	64,38637	32,304927	15,164160	88,201121	138,10400	49,49767
30	186,519820	15,125049	25,145419	4,419338	77,487607	196,228839	115,51419	4,416573	183,205194	80,386381	162,381176	144,300986	3,157117	126,519094	176,283727	37,418537	112,183621	96,447789	141,498686	179,317599	91,398901	186,476448	185,352616	49,369736	45,365266	181,81937	13,35779	26,313254	50,311245	4,261860	37,285728	51,260509	171,394517	12,199256	164,68006	119,163018	71,529313	142,40803	27,243980	15,441475	143,510087
31	159,126177	143,329180	106,273065	42,192208	161,482282	176,462865	150,140925	76,127492	114,163571	172,225417	63,402320	49,129260	81,366223	199,98641	175,388193	200,172711	185,46710	37,425779	14,68242	30,257124	134,15177	172,128598	20,281311	194,437567	88,248636	137,256471	117,455973	8,329448	89,368717	58,263944	184,521829	89,88343	77,426294	198,332198	179,385637	147,122216	22,162422	76,502738	153,471979	100,35702	141,318681
32	175,223053	30,165968	158,301231	2,506401	117,335171	130,171960	96,95656	82,231485	100,125460	65,410871	59,425437	130,462061	199,1668	127,494349	47,153378	115,127495	105,430746	187,159245	59,51595	101,315787	186,109536	184,112431	107,368964	126,302231	164,234744	15,169976	178,3985	188,158146	82,376765	46,19961	79,427319	11,526840	22,466606	74,509652	198,427997	132,188096	185,353880	64,63817	77,284918	43,377569	51,176115
33	87,292155	17,240121	117,381906	18,41308	167,312583	10,266399	141,242615	32,150364	63,448764	55,42822	75,221354	53,81340	125,516013	170,425968	72,394128	98,129966	79,283286	11,16687	30,360789	171,315840	44,311324	43,119259	128,421944	169,519655	155,391809	126,124676	99,422121	171,368448	120,481135	119,507987	143,189273	40,208800	56,264187	127,478710	55,417260	33,488899	158,148041	136,142566	63,102808	98,28701	28,47917
