1	105,459777	189,425068	49,300764	36,250741	128,298609	83,94845	142,506499	140,61324	197,258002	95,360050	86,401501	57,442370	147,95604	172,344428	161,264725	59,9488	24,241377	73,213618	190,229645	149,146762	73,127082	47,68840	36,148903	167,490439	133,34122	119,514100	81,153000	183,484607	37,196762	69,50772	57,7937	200,415482	84,272223	115,218886	119,298073	36,361846	119,524245	111,172857	97,522506	142,38163	99,165341	121,528248	123,176742	146,491168	68,50620	160,339761	100,341813	187,32768	94,39729	27,56532	190,203537	41,479093	163,154632	147,193841	8,89163	167,14456	135,426332	36,251409	120,40860	34,476284	62,17944	9,345180	199,120937	92,387015	88,526048	59,47784	38,237849	26,152453	55,83557	96,62453	99,337480	113,221511	43,472093	51,104679	195,147229	30,428365	177,310566	171,151634	168,19440	134,39194	155,265738	185,384388	108,172336	59,507663	42,40433	173,224679	93,135151	35,419069	189,272767	127,526002	20,272594	158,217672	143,287535	169,17629	9,210869	56,456036	168,328227	79,273746	152,314961	171,77212	12,215281	199,111841	101,101136	177,413805	128,68398	53,502375	28,456427	181,252370	120,246169	164,413728
2	132,228877	100,505317	118,331165	187,287449	123,79688	77,190559	140,333078	170,305074	97,125761	17,20327	97,250879	178,31055	131,364381	109,429914	51,13130	178,361960	109,63089	111,524140	76,64297	175,256378	124,452910	2,197160	112,171700	68,533467	186,56624	186,420204	35,434774	5,472656	84,7748	166,261960	154,351522	108,189696	182,363597	164,130111	174,205487	14,159192	103,89446	186,137105	123,320860	66,209444	61,481737	44,263537	40,349746	157,187939	135,60587	60,95973	123,306018	138,9490	54,84431	188,477536	142,249696	197,515894	148,238009	104,234319	9,326729	113,46049	151,512089	172,302857	108,76319	184,128916	57,192313	67,272644	51,272705	107,300011	124,502278	184,310681	81,491385	162,41973	151,118041	61,131815	119,184945	45,242573	172,421296	192,387109	90,1539	189,485975	52,30277	90,116135	153,186844	180,379768	189,166200	100,451083	32,27353	138,386809	44,188473	191,243713	107,120787	76,113383	173,86251	168,347845	95,118681	77,82402	190,479279	50,184441	134,205082	90,253728	56,132890	10,168939	6,99746	150,327065	13,247943	27,478264	75,520351	57,52720	61,344682	186,461974	55,479878	141,312218	116,133911	200,466239
3	144,91693	194,477037	188,521132	48,40575	164,463781	44,312641	95,170108	69,341262	3,508187	56,403039	126,163147	85,256530	84,45907	148,410790	181,320544	86,98707	130,395110	88,402593	41,35174	93,107181	166,212891	33,306220	10,22558	182,405884	152,524125	53,341584	171,519569	100,249799	90,111514	90,106727	189,512756	194,169189	54,484708	54,530037	38,402346	41,44796	181,491095	87,227415	61,382535	188,481280	69,46084	48,14959	69,469670	88,296016	7,371308	103,494930	146,97019	108,14079	77,296944	126,21722	147,193637	1,245211	87,114244	62,432584	30,245694	192,531791	116,429727	145,517180	99,300781	140,119158	54,157304	105,470306	111,124117	35,124371	58,324461	152,119604	169,491098	35,318693	17,296576	3,306448	117,409525	168,88534	33,162507	18,444602	17,15841	117,485041	89,160715	116,320298	104,133262	178,382004	113,180658	188,70622	165,229721	5,247586	75,74948	134,107920	142,243783	152,92439	73,127332	32,315795	2,256912	63,54570	145,170202	94,174660	5,205243	74,252539	183,144430	152,318795	110,94918	197,308584	105,73786	70,79948	5,183447	35,357448	13,40982	92,45655	144,104884	156,434213	173,245700	178,357315
4	7,239736	82,486498	129,363993	68,16731	71,443850	107,488447	100,453187	14,251407	99,78677	14,72816	189,191433	180,220518	171,194124	114,39449	118,261677	21,301522	52,308385	156,211530	151,365302	111,448044	5,384903	17,122225	77,455554	96,328640	47,187138	37,358132	22,325257	131,384265	146,121124	61,368958	175,499623	83,253218	134,128884	3,132847	154,483037	64,406295	166,305364	180,197992	177,407566	101,219996	101,34730	115,97767	139,158200	59,467201	87,118309	183,395951	45,396923	189,428581	178,340507	182,389531	181,164992	141,198043	187,151151	116,41862	141,137009	120,241836	64,324509	4,233208	186,288963	88,177174	102,487354	83,109725	1,487760	98,83794	15,463205	58,387493	178,219142	133,525592	33,481461	183,356551	67,287382	64,186415	137,1137	145,31582	153,230692	112,424866	55,225629	148,205804	117,237452	83,79572	40,518056	32,156372	115,15401	109,512160	137,238361	9,171953	47,214278	53,223145	185,264416	100,385286	7,348838	94,97580	113,356509	137,165175	120,277026	16,259982	163,35109	22,494578	75,55789	67,113458	16,315307	93,296306	54,510966	58,2632	199,435358	142,485378	178,160939	90,30656	122,330020	140,473906
5	159,349239	16,84697	141,166804	179,87372	76,247944	84,10671	55,404453	147,375274	176,512595	199,468411	1,12602	57,70186	65,2213	192,253294	163,197406	188,180692	177,114437	104,111180	124,489123	12,167765	108,10108	89,476908	95,152778	195,143626	181,141255	95,187470	161,441398	151,483662	66,390698	28,154641	59,498971	196,525496	134,391159	194,198664	190,489922	168,326736	146,518778	193,303946	28,173563	143,84630	77,196850	8,310635	37,444743	163,93995	50,343504	110,312074	88,395000	30,292307	177,76922	59,209726	78,27265	163,228463	164,330770	43,448016	19,307195	62,128667	166,462371	58,521408	137,458828	130,397479	91,440166	26,495626	194,40294	41,438680	159,511545	24,394171	144,490586	63,390242	72,326202	93,136252	131,230576	86,211245	119,450759	182,391738	69,343299	163,359306	116,16848	75,179898	198,350555	104,183108	157,105937	114,517973	41,180569	77,183467	159,335706	126,449703	84,125832	133,128374	182,78859	59,257166	156,114010	48,263546	142,231515	144,364060	67,247361	115,83390	21,136214	58,528995	35,323709	55,197598	43,504065	13,305044	148,177200	27,243610	133,218746	24,340520	21,149302	20,15284	148,187402	63,348085
6	5,80072	138,400168	114,320632	170,410025	141,169823	180,320996	169,350963	143,445074	24,196409	30,35557	103,532488	18,248017	73,452617	184,228252	192,215907	136,66638	135,143444	52,331211	194,347789	147,39685	30,201146	22,362706	172,44073	124,530109	81,286381	88,83090	8,207034	95,350504	85,450281	68,265150	158,500883	129,73294	110,240803	6,333835	51,250474	31,30163	76,434649	14,341917	118,271589	145,409853	55,354332	131,244989	139,512587	130,47317	162,156556	32,85756	89,57754	63,166388	196,50662	108,98481	109,281113	195,517759	191,110608	162,525690	6,505057	199,497569	126,457459	14,502027	66,148089	122,498359	17,110643	119,206550	32,530490	177,325349	166,43672	86,358478	92,125708	95,269450	134,20961	159,321510	176,477212	151,436217	118,157569	171,2982	51,432128	186,482449	48,523717	183,251512	31,78416	184,242094	140,289988	134,347327	108,230108	53,77372	63,179209	109,214586	161,177318	42,290755	86,109124	112,267799	113,78739	179,357627	74,96838	72,527095	108,174556	48,179063	128,169309	40,414997	31,50155	114,505552	19,529310	192,353929	123,264403	171,64720	2,147902	118,42118	80,315293	200,111591	179,160100	35,258523
7	121,451088	22,162778	130,1457	20,386242	19,416845	172,373385	63,518321	74,228427	147,131602	98,304135	142,233964	182,204448	145,173740	43,359397	20,281341	128,283532	4,392635	170,145492	80,47533	123,170419	106,521463	132,15342	80,385797	157,76731	57,311376	174,416315	52,210114	144,349744	156,17124	74,204257	182,442517	191,137705	141,197688	106,100924	82,473632	159,32066	100,497276	157,331931	30,217661	80,189824	19,423059	175,508717	21,397253	71,163171	48,201490	140,508317	104,250340	103,20550	39,481644	117,135174	65,252599	72,304981	154,335391	161,406785	56,340287	129,351087	68,492657	39,41801	88,28336	75,72238	74,101407	4,224159	42,123525	124,473416	71,524439	136,458040	95,329963	20,98305	73,420328	140,41235	55,423319	148,949	48,8596	51,397961	70,134220	198,522015	92,140468	48,118353	138,362324	94,293631	36,87908	58,489371	177,418646	21,478558	111,393739	181,152317	104,506026	180,156773	106,185340	43,472019	172,180392	175,141115	158,82040	147,110008	153,424753	169,36170	199,274033	152,388192	118,400325	81,237031	55,103728	175,297252	39,122586	159,197209	135,362275	184,209226	171,56865	186,134005	181,229491	76,489253
8	51,524496	29,331953	64,261169	57,487890	131,292812	97,294168	137,102930	23,258549	107,44827	44,511477	171,275321	48,19758	55,325770	87,307190	45,498632	51,437101	191,167101	7,342514	21,389395	179,416722	38,287682	12,504109	141,268515	25,150500	67,40748	117,365364	86,235392	192,72948	129,399008	121,534263	78,320520	26,35400	21,55568	124,417419	91,200716	193,366359	112,269509	172,165985	199,95904	63,153785	46,184375	32,163356	21,34093	12,352543	186,403682	118,430619	20,294127	71,351872	92,49704	127,528932	153,214955	118,117869	96,188565	140,456082	135,11890	107,203846	74,43640	23,55214	89,215518	39,32281	147,524937	86,215513	3,499483	111,13747	35,192476	159,523964	3,169388	194,261785	85,520999	100,278613	68,487301	11,134199	144,336671	184,46515	10,35868	85,99473	20,118438	132,97963	174,316685	54,321637	93,275277	46,488887	5,38277	111,347917	23,208396	162,335335	123,463225	119,501899	39,110272	6,5031	23,219124	109,495700	84,165415	36,450525	89,118427	183,395624	115,308541	90,218662	11,375504	133,295653	55,225686	62,152897	57,302795	114,464545	80,134488	79,454687	16,502909	38,402316	142,411035	133,298280
9	9,98418	117,508625	14,342317	47,143857	142,233892	43,497721	92,475459	86,66089	9,189063	118,28261	109,252900	150,49715	89,160923	141,370952	29,152115	140,440385	26,371715	50,41867	173,89659	29,356869	107,351041	81,187964	158,316005	139,480987	114,372337	116,58017	72,266498	195,10897	174,399365	76,196879	173,178950	120,410537	150,423993	134,500701	35,360942	160,506636	37,510764	74,187059	151,443041	67,313195	3,387027	10,295520	48,191979	67,33608	31,328119	179,321071	59,461972	93,155564	182,367016	142,501076	192,411633	10,438314	190,136103	60,431475	42,72684	198,420234	151,460059	82,299463	25,141759	26,306339	194,95149	79,521603	185,44385	166,282220	187,211686	198,393949	7,394695	2,321424	112,225522	84,234938	197,199811	93,113360	192,376563	145,333982	110,175514	5,152607	152,275706	161,108252	117,477062	47,60788	117,296897	168,153196	57,100275	86,106575	178,4697	183,316178	142,482793	12,221805	173,374579	55,248627	119,472793	51,445146	163,514052	135,219162	92,453632	121,304728	198,277721	48,454374	181,500016	123,44967	97,453874	184,482644	15,298667	193,161017	191,379136	124,229145	198,2682	92,501897	94,347495	85,317308
10	173,490301	124,336339	20,342407	165,269343	172,108613	103,499956	50,361712	170,276468	102,23546	126,478296	146,171865	141,313126	58,187116	34,209484	164,267681	52,208784	194,516196	35,121058	62,335057	25,375537	124,184115	6,133894	82,491474	169,7619	146,531116	5,460292	44,482964	186,368543	145,126173	144,325320	23,520206	90,502415	169,161334	185,254680	169,330018	87,334916	102,202826	2,413587	131,144250	94,322738	74,156034	58,254899	113,67806	65,205565	99,357645	27,56800	84,303466	53,470886	66,294735	132,94242	59,431131	186,177542	34,422175	199,478743	107,414778	99,477423	144,427388	36,76181	164,277844	171,341821	43,12194	137,34049	106,190651	90,165211	121,394723	189,48888	12,450736	121,53317	145,136886	51,51763	83,120094	145,378542	35,462832	23,377973	15,149573	138,387315	177,278754	103,332147	133,122598	164,403167	170,500521	183,281720	87,433072	89,412758	39,241762	143,55731	140,181151	22,469586	198,229604	12,314630	52,160210	45,300185	66,410091	127,120340	168,68601	117,356877	138,353126	4,220565	60,159701	86,345957	96,44777	181,219267	43,117657	191,456140	41,285611	112,253680	72,325839	38,153893	143,51894	60,524192
