1	178,1823804	185,1904336	180,3430275	5,182454	108,443679	162,2236360	126,981143	10,2811798	138,2802853	105,1750669	91,3163456	106,2753475	150,3236268	86,671623	191,1304450	66,1636716	57,161831	100,374158	72,2656788	47,2666750	168,2145234	156,3074503	200,2955673	122,1663392	86,99251	53,3154034	102,2523883	4,1260680	158,34490	181,1508509	167,3412708	116,1072150	80,2281966	98,2082080	18,2833419	26,1004642	148,365041	181,2312958	103,318996	139,3065160	67,291324	31,1189105	70,1062681	58,2958561	80,1118697	91,1523130	54,655813	153,1808019	34,3119910	105,843678	48,87494	181,2675660	163,1641913	110,215725	122,736630	73,193251	127,2016974	77,3013540	147,1572463	116,2260111	152,2923171	26,1643061	122,863646	191,1291489	53,2227364	69,789613	108,3093101	6,1478516	162,876471	124,959788	73,2553349	50,2111192	172,2138212	90,3410825	58,2371030	170,1420168	48,2681498	154,1094266	85,2257553	57,22493	149,2060030	53,1262971	148,447115	11,3275073
2	24,490958	135,2937049	125,1622438	155,2166295	172,2243725	161,1518398	41,1410535	38,972131	140,1870279	72,1182192	151,2383285	119,1055456	108,747115	191,2052679	60,465007	178,1806301	4,3444491	18,1768351	136,2068640	11,1393147	133,1374029	81,1736630	102,2987964	60,1961291	168,2046423	178,3463333	63,1548689	44,2913836	66,1496081	24,1698512	77,541834	11,3100451	139,2418420	89,288844	50,135272	80,1935828	51,3438883	176,3015114	114,851662	42,1548766	176,2470976	62,3045643	114,2488932	182,54754	109,1918893	113,673704	104,1373306	145,3133070	22,2269013	79,2421226	112,47556	142,1122090	184,1954609	83,1208524	188,1570578	190,2276383	178,440686	68,2770570	46,2659003	191,2767640	1,1841374	180,455935	38,1328697	188,1171723	123,2865063	113,674500	55,2079077	140,2888616	13,1448096	144,2746282	197,1941886	76,2907183	90,2667708	21,1922480	53,475515	135,330760	160,1751496	178,1016137	119,2364031	127,2697309	145,1876368	109,3436073	179,1762882	95,1894773
3	45,255585	124,3030428	30,1108265	25,698139	59,565823	17,241810	120,1608836	123,3088142	57,1393952	130,577432	112,1595641	183,2606447	141,1004631	5,2527012	102,250356	72,1412062	179,1853092	110,1622843	121,1756115	163,50215	157,2448754	20,2637119	15,1741959	34,1228312	145,185211	49,958236	158,3056604	40,1681743	93,2202293	183,2215881	3,3223668	157,952213	105,744891	170,1595089	148,2113585	130,120980	32,1417507	58,90463	46,2826070	52,985889	176,1470094	43,1291917	153,1647973	154,3215447	182,2756166	178,3050583	48,3042950	175,584293	2,3368997	126,3448087	108,610337	17,575361	182,399443	178,360369	189,850669	167,3478625	138,2399040	162,712391	37,800310	65,534866	186,1227317	64,3126402	8,1392018	173,798460	146,3176511	106,2664528	117,367820	26,2053777	53,1980307	172,2707626	68,1015149	14,1612957	162,2256950	98,461160	10,970537	11,629437	88,2289020	67,2881715	2,2540793	185,3114708	32,95350	152,1332830	130,1785163	172,264444
4	99,1784412	133,637516	110,123704	173,2577637	57,1287118	189,3428948	117,1738852	19,3234389	187,650175	92,1839795	3,3064170	65,1958335	94,2279928	103,3226300	88,3411723	26,2720714	44,1090771	162,1384661	156,824381	147,509032	122,115730	69,3153667	186,267500	56,2623036	5,2973878	88,3083256	2,2772596	138,1924926	94,1346877	126,3512439	125,2932383	122,2325777	59,3210512	89,327900	197,2598080	93,3289670	170,2116373	55,94772	113,1770566	48,2876727	84,1545116	13,857418	165,857031	120,279073	141,402273	191,3195944	3,1228177	139,357321	69,3431390	63,64992	12,2760484	28,1205395	59,3349473	79,169826	93,574726	63,2987815	138,3353855	5,1764334	186,2907101	67,2024471	128,3469015	40,2111611	150,643871	46,1829407	143,2756269	101,649369	60,855137	172,2563296	124,2375697	173,1303837	171,1936539	169,283534	194,33793	158,636223	198,1579150	173,2497273	60,2666480	132,2564547	151,2642650	127,523415	30,383952	26,806257	189,639687	185,1263422
5	152,636469	16,1123586	170,1254035	139,2611733	21,2525314	163,139653	75,2246774	147,1409924	129,2880569	124,473920	75,942021	108,1125568	132,2410550	113,2048311	22,2937867	181,1356253	123,838137	144,832937	157,87619	126,2665157	21,3200335	30,2606912	196,2077526	172,2235493	184,2424522	125,3166246	154,1751335	135,2040357	159,3473731	96,188445	98,2207467	130,3347072	182,632497	51,1034046	95,1991023	190,3377243	55,1088353	150,3513105	82,2902120	194,420782	7,1095677	172,2710511	119,1283127	62,835299	20,3386442	104,375170	7,1990628	159,2023021	125,675307	52,763244	147,3301013	87,434438	55,2220749	131,2469511	70,2834700	52,345010	85,2608724	26,2058532	157,2963694	5,1620264	103,3204122	36,1388095	83,3341897	181,754277	105,566811	77,2705641	86,1389201	45,2664282	21,2362127	140,256695	92,3100805	44,421723	26,1944229	178,364929	100,2356412	116,2681860	103,1226450	105,1275931	68,2655012	175,1988927	115,1858479	194,1756902	128,354359	23,3273268
6	139,2440178	150,2979625	109,507822	62,2645349	52,630322	186,2939575	117,690486	170,812756	148,124618	82,713732	111,813554	6,657356	124,3130152	45,2981822	192,1632135	154,2781723	25,2867124	55,2117586	144,2691778	66,2884018	108,145715	122,3069004	74,1212392	25,127132	155,736499	190,1622529	55,2167343	32,1045335	34,1741267	56,642084	164,3200296	68,778678	199,1524333	54,3215000	175,2269106	85,2363927	18,74358	1,2309522	70,2064516	34,673032	25,1778329	198,2390451	44,2419858	97,2290801	71,303446	112,2915339	68,2446305	172,2259779	130,2655059	14,2702661	189,881073	167,3016164	172,3444875	190,2683910	36,2735417	157,3455477	113,2238544	63,1511585	57,2792039	40,893617	12,2820886	165,3416798	48,267124	34,963629	156,5963	28,60908	143,520947	69,491419	31,1810024	197,443234	39,92406	119,1150140	62,3396211	55,3304330	11,879600	39,1504434	78,518918	147,2050744	20,3364213	93,2133752	171,1271462	97,1950223	173,2919602	173,1013691
7	168,2091347	25,2011374	135,630320	74,877704	110,1023405	175,3073616	161,475574	160,3252025	96,529332	59,1500198	163,99195	65,1702103	36,1916428	87,2533469	196,3065458	129,788806	6,2633347	195,1962731	63,1319595	62,3247676	38,530950	48,2824237	199,511865	55,1212114	91,3472825	75,2442115	85,1897359	44,2341737	181,156547	85,2393627	135,3338402	72,2446591	96,1000722	17,837635	162,9508	26,1790252	70,1036435	72,3030748	20,2787616	173,2434556	111,2470251	142,2197961	189,3462961	181,3512707	194,269784	146,1771472	105,1474269	109,1138882	160,1468315	31,416791	30,475446	40,1384663	171,1514026	45,3075825	35,63026	87,404858	70,1283593	73,1301732	140,585317	135,1737173	114,3187817	179,2532517	111,3044945	165,939308	193,3183336	24,3311151	125,95819	36,1294095	141,3462270	150,2186192	123,1253778	50,2973398	93,930372	67,1686002	142,1650312	35,2534569	37,1477538	181,712510	86,1906401	104,2292712	19,2427294	62,1791914	149,2554751	166,2324083
8	134,3124420	33,3419409	87,3254680	52,2120983	56,2572570	17,2225176	2,1183314	58,1616208	13,3393547	93,3361531	155,1451168	21,377206	20,3020186	85,1056696	20,666064	124,185190	17,3461556	119,402767	180,1648815	142,1935531	186,1086296	70,250102	58,1283426	120,1413246	142,803415	179,1000490	191,2112545	33,1751020	94,2545108	139,2632350	186,3421511	75,1891909	42,2981195	82,3041595	138,339245	13,2998553	118,2928660	149,2446201	131,1664644	51,2321936	29,1812626	32,681355	188,1724684	75,2892909	52,973633	16,3289296	125,1317306	177,1125685	138,781650	17,975192	145,774124	9,1892471	178,3043507	143,2008261	164,3480412	37,2898667	77,2629249	79,651633	168,1055187	30,104909	140,584662	125,2457960	71,561469	41,1149690	60,1545819	152,534431	120,1939949	55,2680995	118,321303	193,2518112	128,2946594	131,1945583	179,2665126	77,417830	198,3339952	35,2592101	86,1424529	56,978120	84,570615	5,2324224	45,3106877	64,2768616	88,1100030	24,3403396
9	182,804562	122,913493	175,432616	130,2302567	60,736998	81,1496977	60,1362055	12,1672812	108,1312401	123,1727462	110,342200	80,3377130	105,2594054	125,282258	130,1293441	179,1090973	111,1334381	133,1021162	197,1890275	87,1036023	149,384024	129,459402	11,1008770	153,2129388	192,1286126	134,1630012	149,2649421	118,285338	112,1670399	96,1652363	199,2463616	198,784338	186,2132435	39,3275212	4,2690203	98,2018692	22,2203689	141,1638102	143,972896	85,3245756	167,1605586	182,2095048	80,567450	16,679258	93,3232451	112,1738036	92,162063	165,630936	187,1870662	142,2144155	3,2002624	49,1947507	177,2763581	85,2410579	79,3374070	78,2977116	95,2808667	150,1589635	111,2334931	126,1004530	134,2747907	34,2603408	52,876644	131,1534075	146,911159	38,1597861	146,2681697	182,2390123	138,2594449	120,3379793	171,1492800	70,2843023	81,355502	68,31000	171,974710	165,2346068	183,2946717	9,2286214	86,794859	99,3465757	83,2624922	165,3082707	85,3319211	75,2802582
10	200,247733	21,3147649	169,1933012	25,1104778	177,2809636	66,1839305	177,2630761	87,1123139	15,57066	71,2195114	108,1711988	4,3017168	143,172672	88,2512156	40,1895887	154,3093719	138,1604999	109,619467	83,51757	2,23526	62,1613047	44,1672642	40,2264443	132,3284860	152,1225811	51,2211533	38,2658078	53,567895	108,45684	186,2196307	93,2875460	190,2219402	15,1072249	142,655836	24,185114	1,3442406	182,2002701	114,2835092	155,913259	6,1730656	171,1207926	153,3099510	131,784910	22,820413	176,2566477	191,2324464	15,3333372	168,1921808	119,1864921	117,3472990	51,1800830	91,1648787	151,1828588	64,1393588	32,1002437	98,3177182	28,3257746	53,1022156	133,2338611	144,1491788	123,1144148	145,2634783	170,3189181	41,3395911	142,1818289	34,1376699	124,377413	106,1644299	138,575042	43,1267247	187,2356923	96,1877751	186,2638941	60,3194769	93,2775839	127,363387	113,3225727	186,492966	149,2195597	81,2732897	52,2889409	198,378943	165,673283	122,3264517
11	62,2868089	191,2340050	179,1000811	32,1466177	1,837586	92,391836	36,653323	86,2635840	69,936543	164,1461027	45,2144212	98,2879506	130,1571564	81,3368917	50,1870693	177,451362	27,2926720	89,1796153	120,1112178	135,2872487	184,1378001	156,874562	80,36756	73,1089269	82,2338877	143,3338068	2,3296840	64,3478640	156,2673533	192,834578	37,2195297	4,2153571	18,2780033	27,108639	167,3420206	30,566868	86,1594750	110,1323498	8,2876496	57,1644036	106,1143750	15,590440	132,412539	173,948115	181,3377169	91,842644	97,686082	38,1667245	33,3117763	74,2627400	89,22039	140,1658561	141,1921081	137,3221048	38,2516473	61,3043245	46,2948848	157,3265905	40,3433418	184,1036384	79,1932558	199,3243799	16,150789	189,221079	167,3435392	192,2110510	59,2547423	147,788385	84,2154809	116,262163	183,3456464	96,1869255	146,1354540	116,571130	104,3517120	118,1676476	19,840447	36,1905333	1,768262	18,1820875	92,3437364	162,2003924	31,2508879	17,1206684
12	147,179839	79,858510	66,260513	68,151697	83,560569	111,585016	67,1509448	53,2638654	18,946643	83,1836145	8,3389656	122,1672927	78,1107621	34,1060587	100,2127817	24,2571829	177,938302	67,3283652	124,861228	102,2296382	66,1705538	23,2162181	169,1143469	168,952062	126,279454	53,3083105	182,1680710	143,1006104	129,2510983	143,2777943	5,2785153	135,1466226	45,1484714	15,1405222	161,3395577	140,2782542	178,1480573	58,2193068	147,207446	72,796641	91,3323220	15,3418565	92,1013869	189,399465	167,2393511	64,1809542	194,2386857	168,2403393	42,2308768	185,62189	13,3028983	101,406886	31,1193912	170,214301	45,1898507	15,1544106	68,2000825	147,3510619	19,2435705	138,1782152	12,1465697	184,807361	27,380687	39,3034729	77,3147527	125,1139664	2,1593919	59,2706249	53,1334244	197,918242	125,1143483	58,1404150	21,838345	36,2866064	7,1641697	61,1278072	123,2364971	99,3030330	82,2179851	175,3115253	3,1647368	189,3380708	154,1926297	154,1811852
