1	158,14	34,32	122,44	107,1
2	82,31	28,31	16,4	155,29
3	52,37	60,8	104,7	134,3
4	111,43	75,10	17,14	134,31
5	36,32	181,34	84,31	64,34
6	88,4	175,37	87,1	72,36
7	138,22	162,33	174,41	61,9
8	38,40	141,5	28,31	55,26
9	131,43	121,3	131,24	47,26
10	183,38	6,20	176,27	27,31
11	92,37	173,3	122,12	64,34
12	182,12	124,30	95,28	41,18
13	196,1	159,18	88,7	169,4
14	30,36	102,20	88,21	42,32
15	81,30	41,16	97,25	168,9
16	103,14	76,40	164,43	52,17
17	3,2	117,17	57,35	157,41
18	195,23	63,35	163,40	40,39
19	25,2	70,5	176,34	81,35
20	154,25	97,14	168,39	74,36
21	171,18	98,5	21,28	109,30
22	153,30	181,24	33,39	197,18
23	142,1	111,41	77,29	148,8
24	22,32	56,13	61,1	101,12
25	140,22	188,34	200,25	128,8
26	150,1	69,28	40,27	189,30
27	182,37	167,27	154,14	150,40
28	21,11	31,38	189,15	96,39
29	18,38	193,35	126,41	29,6
30	55,26	14,19	143,32	145,6
31	62,32	18,10	73,25	73,40
32	113,28	78,38	84,40	38,40
33	94,31	97,32	124,16	167,15
34	190,4	146,40	97,16	98,41
35	168,20	164,14	60,22	70,29
36	177,36	176,14	154,23	183,43
37	91,4	67,44	195,4	65,3
38	12,34	168,14	153,20	19,13
39	80,41	35,33	116,17	170,33
40	137,28	31,27	123,7	189,27
41	2,28	32,29	103,8	184,17
42	28,35	116,40	102,3	76,25
43	137,17	18,2	53,25	123,41
44	155,28	23,17	12,24	98,1
45	162,29	54,40	146,6	149,23
46	35,9	146,2	126,18	165,8
47	131,20	111,3	71,12	19,12
48	133,8	152,41	109,5	72,30
49	117,44	99,20	61,28	105,13
50	183,4	99,9	125,36	121,36
51	7,2	131,12	85,36	143,8
52	114,27	11,2	97,40	133,14
53	153,34	59,29	125,24	54,14
54	76,3	5,25	123,33	195,40
55	171,34	106,2	128,8	166,39
56	196,17	34,11	152,21	183,14
57	2,33	134,43	137,28	7,4
58	19,20	2,12	92,30	159,20
59	70,19	135,36	165,29	185,40
60	70,18	29,1	197,26	61,23
61	200,28	43,17	16,17	96,17
62	6,5	146,30	76,15	185,9
63	19,28	134,11	125,33	104,38
64	61,19	125,20	27,14	158,16
65	103,17	172,11	75,22	105,6
66	59,10	35,1	167,28	26,12
67	28,27	164,24	128,31	65,17
68	196,15	161,28	95,44	53,42
69	149,34	102,7	167,40	94,2
70	51,19	38,22	156,21	122,5
71	17,17	192,19	170,34	21,13
72	106,43	112,34	152,38	152,1
73	150,33	84,12	72,3	102,37
74	7,32	20,37	92,20	53,15
75	18,20	3,13	39,27	92,21
76	144,20	38,42	163,6	149,4
77	157,32	181,36	173,32	53,36
78	135,9	177,36	162,17	59,18
79	29,7	85,34	165,3	155,8
80	184,37	128,32	128,24	35,26
81	95,39	178,41	32,30	40,39
82	86,19	45,16	198,43	192,25
83	169,11	125,8	13,13	113,3
84	185,13	36,31	133,13	28,2
85	138,12	193,30	85,22	110,6
86	147,23	108,9	37,15	73,35
87	43,20	146,4	25,38	1,10
88	77,40	123,24	149,1	173,20
89	126,10	196,17	162,7	169,1
90	10,14	30,38	181,28	78,36
91	117,8	176,33	20,28	196,11
92	147,17	22,19	195,11	64,28
93	133,12	199,1	121,4	66,4
94	35,22	5,12	9,2	84,18
95	136,35	53,36	125,35	79,36
96	49,2	75,27	115,21	149,30
97	64,23	54,31	88,35	31,40
98	126,11	19,15	169,14	47,25
99	31,29	135,37	122,18	25,24
100	4,32	166,10	138,31	25,26
101	82,14	86,5	161,24	42,2
102	78,8	43,13	157,38	163,43
103	178,23	148,4	107,12	21,25
104	175,36	59,14	161,34	181,27
105	96,40	34,22	130,11	143,5
106	188,4	65,16	147,23	74,6
107	196,17	78,32	87,23	66,36
108	196,9	109,41	146,24	174,31
109	136,40	108,41	1,17	15,25
110	180,28	178,17	132,15	77,17
111	121,35	146,7	148,7	1,12
112	49,42	113,34	104,21	125,34
113	195,20	103,2	164,33	9,41
114	99,15	11,20	22,37	78,1
115	116,7	154,13	52,31	116,42
116	194,3	177,12	166,25	37,36
117	158,5	69,9	128,17	147,36
118	150,40	99,35	41,34	83,25
119	34,9	23,2	1,37	14,41
120	100,32	25,30	140,15	45,42
121	119,11	112,5	196,11	111,42
122	177,21	115,3	157,34	104,18
123	140,35	64,26	156,1	140,44
124	17,16	91,43	108,42	181,7
125	9,19	49,34	157,30	151,3
126	70,28	108,44	143,20	33,12
127	26,31	94,17	86,30	81,33
128	101,17	179,40	182,31	142,38
129	151,11	198,22	82,15	196,19
130	20,29	134,32	199,24	198,38
131	15,18	172,30	113,23	32,43
132	67,23	49,39	168,6	156,36
133	6,20	162,12	75,2	42,41
134	49,24	151,25	177,39	104,44
135	129,6	61,19	176,27	199,40
136	150,3	134,18	57,27	41,13
137	46,40	58,15	38,3	91,19
138	71,14	177,17	79,43	131,22
139	148,15	17,30	32,30	138,19
140	28,35	79,22	120,18	92,37
141	139,15	166,37	139,44	102,28
142	155,36	67,16	26,9	52,1
143	61,20	180,7	96,6	107,6
144	168,23	20,22	184,28	63,22
145	134,34	5,42	30,1	116,7
146	164,1	84,33	117,35	66,20
147	145,27	111,12	23,28	120,32
148	193,31	48,41	142,39	133,16
149	100,6	111,20	188,5	58,17
150	13,15	169,42	75,42	13,41
151	59,16	34,5	28,39	70,13
152	92,20	97,42	159,20	156,18
153	64,20	111,14	60,10	130,34
154	115,16	26,9	30,2	136,17
155	121,11	63,3	58,35	128,32
156	158,43	126,34	56,42	91,34
157	176,35	11,8	131,6	46,1
158	127,17	78,34	121,4	27,17
159	146,29	86,8	158,12	200,35
160	108,8	14,28	116,24	49,21
161	151,9	38,40	138,3	20,25
162	122,44	180,15	66,21	34,1
163	26,34	134,27	104,11	153,27
164	189,8	100,10	55,16	41,23
165	97,4	62,32	80,40	24,9
166	31,27	42,21	192,22	70,30
167	57,34	167,23	64,33	6,25
168	29,17	175,36	104,39	105,39
169	170,5	177,39	133,9	160,19
170	133,6	79,6	114,12	40,22
171	40,12	56,23	36,7	87,15
172	58,25	65,5	128,1	4,6
173	13,13	176,31	99,9	188,34
174	73,22	184,18	81,41	118,37
175	108,16	155,38	93,42	12,12
176	117,19	156,7	4,39	94,2
177	200,34	68,33	102,32	16,42
178	167,7	126,2	80,30	20,37
179	109,27	97,1	127,14	153,29
180	197,13	111,41	83,6	14,39
181	145,5	79,5	40,29	200,6
182	34,33	34,28	130,9	161,21
183	161,33	12,44	180,32	174,29
184	90,30	5,33	131,38	116,5
185	46,6	154,18	27,41	11,30
186	103,17	73,40	62,15	149,22
187	163,16	72,5	189,1	200,2
188	11,40	69,25	29,15	185,35
189	80,44	195,19	178,35	83,18
190	52,14	60,26	118,29	106,36
191	5,21	77,43	16,41	200,43
192	191,8	131,37	178,43	123,12
193	129,37	133,11	33,44	100,5
194	85,34	128,39	95,39	12,29
195	195,42	76,26	121,42	152,24
196	124,9	107,22	112,16	177,21
197	138,16	29,36	41,15	15,7
198	193,40	9,2	99,30	103,21
199	46,33	42,5	47,17	46,9
200	100,5	195,22	48,19	167,20
