1	49,431550	118,116694	154,510824	69,491480	104,115289	197,305715	177,503498	191,352519	195,393667	176,524785	134,42033	104,296751	194,515012	58,322545	101,26055	167,435002	61,235018	176,302448	81,496020	59,30882	163,527933	180,219800	176,513415	81,126312	16,513636	149,135471	84,491970	22,180312	111,204280	147,5018	191,251898	69,244659	44,232391	86,392839	24,296487	102,386967	194,450965	14,448985	188,218051	36,123912	26,525122	121,164785	92,185688	26,498157	189,119302	97,67370	118,510482	37,461120	33,326614	125,259661	38,377815	127,98826	16,387781	160,334585	188,286477	145,173326	97,473231	89,2078	85,386324	13,78796	182,149769	91,55373	199,440932	104,84618	41,126798	117,212794	8,449941	65,421793	169,156930	144,279363	177,324768	13,197642	94,471017	82,7990	38,197539	140,334035	112,454766	91,529942	102,298175	57,249376	42,460122	89,318354	61,228909	90,520840	21,441380	17,194069	115,278930	144,299746	177,503203	47,269101	159,269330	46,294335	115,490545	125,370489	169,216376	11,450972	7,120078	36,326553	184,438210	95,530494	59,409200	172,334988	31,36777	154,332609	31,54163	81,477619	118,229341	198,139037	119,410389	145,329217	139,450314	134,172949	174,126678	41,469549	109,121831
2	22,495338	57,32743	180,210963	160,347854	60,118554	108,389239	70,444692	136,283255	115,367776	83,233441	23,115606	113,238890	84,333818	170,520276	88,88004	103,169411	36,441880	188,50647	88,499533	179,32535	104,487751	125,233626	8,259734	33,119791	116,231827	82,378425	1,124320	65,82393	172,193993	158,503920	192,458101	71,493238	11,286401	63,113161	57,19096	107,480740	114,346093	194,241459	70,43690	53,295468	119,217107	65,287420	56,279073	23,513763	155,26859	92,416578	39,245266	138,520029	126,326884	54,419680	56,31751	72,525419	198,6117	166,175331	80,77683	122,14546	200,213842	188,129931	97,372748	172,455653	141,514217	91,96720	97,15050	13,441871	93,164642	78,283373	106,280906	46,462015	148,502443	74,408649	155,2762	141,280257	48,502291	103,147513	70,222696	74,394359	97,379259	12,139777	197,419286	152,361154	121,421077	38,309590	130,250338	9,415026	6,325538	8,275834	113,497863	86,178896	17,91646	176,144364	30,404786	146,22134	136,423312	40,280753	61,98782	52,96318	71,320292	163,174663	14,25166	151,419170	75,65675	185,478199	20,284605	144,76940	52,477795	188,22414	90,284200	123,456877	100,508353	4,137340	194,106404	200,322205	47,81679	165,183680	98,116402
3	75,67841	115,418340	85,447358	177,479203	188,320799	109,253469	99,478090	30,479641	126,463942	134,120703	39,362695	171,398466	159,216646	182,419718	39,378268	51,374257	146,516690	99,50878	116,448116	18,130014	182,346129	53,453617	9,268604	187,277551	93,346313	10,339173	190,26981	64,522341	173,127686	121,508360	112,105727	79,76728	134,473421	183,100114	112,432775	192,459134	16,506960	192,360284	57,514510	51,210047	69,203727	47,508221	19,23498	77,30631	52,237751	111,483154	41,342722	132,289352	85,486503	143,498036	105,283393	191,146638	38,476139	161,397016	125,349337	108,27604	194,126467	165,385783	82,420738	99,324299	108,342836	106,304809	174,94043	155,348383	91,455889	199,200806	124,126758	64,86593	130,85756	109,118189	44,25728	77,157953	9,257812	49,245627	145,183840	181,61025	162,209784	128,228639	175,33278	58,189530	151,40344	83,20293	106,85906	118,315867	136,159248	122,492842	190,406474	61,381195	136,363156	121,247048	188,454488	119,290926	64,158139	10,37176	172,77443	162,305034	197,109112	18,10626	134,167769	194,278429	200,402711	127,107448	149,450273	196,386832	199,284027	198,189596	21,339940	185,524549	32,235629	117,44538	38,467787	68,60686	181,367994	68,257749	181,155461
4	79,127405	120,100795	89,251814	44,143484	41,502957	160,499493	13,363234	137,404049	145,253427	115,75781	38,444799	70,4848	89,54035	32,309944	121,213449	118,14595	18,489672	120,329044	173,85169	189,115595	28,418359	72,229258	189,196086	47,150678	126,29070	81,495823	153,98126	72,377038	17,106098	41,22293	39,264734	174,330373	62,429249	175,187202	35,323228	1,344378	151,509584	36,354140	26,311668	175,428409	197,66766	127,173365	111,10426	10,129653	147,514766	37,335892	121,138055	128,42589	194,60860	114,512727	68,305587	1,68797	145,301819	114,347277	58,459634	7,393726	94,72301	82,426072	200,483030	104,124586	88,469300	121,367448	170,325694	26,11864	22,5325	16,15719	195,59473	7,378022	78,464430	30,142035	126,52524	187,386686	119,518657	200,228081	61,305030	194,482203	59,9026	136,124874	101,364347	27,78863	58,443337	69,408671	144,96005	50,234120	175,252405	65,348656	84,202736	55,241129	92,357571	25,346621	27,529339	139,205964	128,216079	170,460421	179,283550	151,180424	155,157656	148,172822	97,457207	55,30334	56,174761	104,253372	184,403026	1,50820	102,106995	179,105023	197,87985	12,280919	124,184122	89,65740	135,417616	72,180362	41,178782	162,497492	78,466360
5	44,428348	29,506882	79,63304	138,275886	117,121700	33,280611	164,147945	144,277574	125,55459	98,382835	48,190854	118,53595	73,246328	120,358454	199,160437	177,200628	11,519192	116,50554	132,312015	35,102585	168,46722	9,411298	67,54402	164,339965	1,447780	121,41425	85,447509	100,181141	172,297258	157,336907	75,166166	139,279364	64,122644	14,226869	3,8702	108,145538	93,150030	125,171671	11,67600	59,245870	14,388674	183,125173	102,274654	180,45177	134,363580	43,141323	141,511586	181,515444	173,291261	27,513267	119,171818	127,216149	21,465076	146,345117	175,65405	133,88328	134,17771	104,220508	52,103943	18,214265	91,260816	116,417853	111,233404	150,42931	102,160808	31,51284	97,138399	142,383945	17,368665	25,212583	96,127749	37,36523	199,109708	16,105803	98,366549	24,442979	13,423180	104,493200	87,383970	180,61726	38,158431	174,160535	173,388499	190,414347	197,396498	167,195885	83,204112	12,507459	52,53923	187,16701	47,143930	133,400701	124,294688	138,489254	82,135584	79,149661	19,340322	95,353204	126,374357	167,455712	159,366949	173,176986	194,117725	115,266398	71,424388	147,233063	74,222519	81,21708	165,397838	51,7905	46,48453	74,268368	133,217098	195,522705	48,396828
6	89,308179	28,438739	176,66455	195,494703	200,320123	171,25637	152,334225	175,457334	69,3644	49,303319	94,253016	43,526599	124,341165	66,426530	134,322741	166,214293	89,257604	143,268888	69,460635	38,394749	21,473368	200,300805	62,162175	159,139988	43,520284	72,86679	191,39422	200,303599	143,189979	88,483627	18,366371	56,255326	86,79104	165,196608	159,428507	178,98791	123,327494	113,6089	68,49429	24,85076	23,303350	76,120329	65,237503	191,394484	170,476417	197,32171	43,92257	2,233334	28,503026	142,223851	77,474990	22,513837	186,741	67,65695	71,439909	71,261775	25,350144	78,48064	89,168672	95,243413	156,481710	158,225379	21,262832	144,171009	33,178347	170,188963	171,47242	53,111591	167,295832	101,478036	174,165801	136,180280	63,356547	149,389780	126,277250	21,170282	10,525895	48,14740	95,429086	173,99881	149,221888	132,227352	47,142505	21,398900	66,201237	151,77178	120,45679	122,194704	112,102881	74,356476	58,342434	14,420181	85,271772	54,68658	25,69542	94,128361	147,91499	151,261343	31,358877	3,74212	127,137168	111,145047	30,153298	142,168193	179,325696	197,70815	177,94980	113,147076	90,129120	159,76421	186,45173	93,143011	1,338802	159,305148	69,135920
7	112,374126	160,120905	58,262222	65,92353	58,116880	42,19135	93,318165	188,217488	33,89051	177,443615	76,169371	53,98446	164,181600	130,432721	36,384812	111,320180	8,68984	1,201170	88,337624	122,460075	49,246658	137,259541	34,274678	190,158619	126,411734	129,313286	65,408347	122,140397	2,221332	58,410182	69,7718	81,67938	127,489322	198,265833	11,372658	166,301093	81,130843	198,477934	185,453968	47,277257	56,153005	129,146820	55,312081	6,98028	191,454665	98,338437	17,392709	54,148686	179,113297	103,396387	23,58381	161,202985	62,504006	130,303407	49,232348	70,355511	9,149546	88,505439	26,275458	24,444441	27,257389	126,78593	22,255021	69,331240	65,355930	95,17493	20,300453	37,212612	191,420598	126,251575	154,464118	97,443803	89,497920	36,121409	148,218954	129,138082	154,183743	49,439532	87,479773	181,389178	23,101528	88,45351	56,72798	148,89729	102,408121	148,272877	180,524489	165,105363	184,53498	69,308278	63,410840	31,270215	161,474177	103,112667	178,92351	79,235560	197,263167	22,270393	53,132855	94,368934	93,224971	161,363797	60,411914	80,490653	103,87271	85,158794	120,98963	77,91940	133,103832	71,159462	70,473048	36,364470	68,63938	92,268440	38,395612
8	192,328015	36,46622	114,472914	156,123763	189,73003	63,412423	164,460264	94,432229	42,53472	158,376595	183,46026	94,507852	60,229849	26,40460	30,185555	148,226050	13,124462	117,399508	30,50299	80,335811	185,406091	126,56436	172,50885	137,193548	25,301123	13,195467	117,289236	127,69342	187,281670	105,365517	132,367263	144,345828	97,294019	161,201356	196,95578	124,45235	62,395054	66,322258	3,514231	54,65500	13,342821	8,442	91,130158	42,461055	46,268035	79,286382	141,176961	67,401160	108,119564	76,124319	113,179447	38,453553	33,385598	46,490870	74,509583	193,173699	150,6463	25,63965	132,311740	63,253227	32,89722	62,311783	22,204744	117,340087	130,446661	55,324522	54,307292	38,51450	119,169664	20,49234	37,281982	22,254402	60,435868	83,300090	105,27050	174,75969	176,282746	128,324595	36,521716	110,402301	54,519175	31,302607	152,274594	93,500635	94,120253	196,245752	154,475258	50,354701	139,77127	94,89490	74,43224	22,45753	39,229949	22,441354	11,244520	37,77465	52,314192	22,385988	145,124545	105,138693	95,319280	147,257095	121,68256	163,409043	148,211208	18,510619	35,145188	156,382054	17,498094	142,488130	154,297734	67,518759	29,456621	36,225665	116,477884
9	14,347078	186,359023	69,318530	80,142283	5,51556	34,428148	15,135270	123,519153	123,368431	34,392140	112,374800	17,433190	36,16956	43,357728	135,173800	188,174185	122,141453	23,228432	175,53541	133,78184	5,388673	102,426818	86,69142	160,336696	113,448283	108,195957	108,452298	96,298677	87,33989	139,453107	78,217718	168,115382	9,374614	66,171757	80,113982	181,181622	111,418941	193,255250	70,176050	150,33334	166,3710	35,106250	127,468304	37,103990	22,362733	52,128842	141,342397	110,368958	9,47270	99,307437	5,124574	27,444548	53,466257	66,292036	153,465366	186,397	34,954	75,301207	173,305401	140,324867	119,461714	60,148887	182,16507	7,328488	114,386449	109,273545	129,218608	69,363929	197,117498	190,135040	44,93608	8,110221	4,199467	130,211922	125,148812	150,520381	58,371371	113,169081	166,317156	164,284132	196,312269	164,87005	27,184551	196,28872	169,274426	43,512920	94,161170	7,437114	13,18470	65,399678	115,417033	193,23480	161,497899	180,441532	22,76341	84,42108	168,350264	176,157470	172,486816	121,118730	66,361892	36,448731	91,317972	106,430686	15,443865	88,403544	161,261225	119,62407	37,301961	42,78961	56,323748	16,13237	70,369461	87,360705	37,464143
10	8,303117	61,180078	137,164060	24,240092	72,503965	103,39935	187,373546	80,73756	1,345987	96,441830	72,25049	80,480308	199,512311	90,486211	155,468594	129,240079	3,160484	152,361154	54,279630	51,17880	18,82605	107,488852	72,57198	62,208612	112,323427	24,429462	166,292635	30,127873	190,426101	71,359503	157,121675	149,71970	49,517015	143,462459	198,322577	190,224261	80,152386	89,50360	69,485544	194,292060	163,518435	15,276727	180,244420	163,407769	78,471104	123,370528	85,417160	153,440520	63,308935	169,490691	95,259846	6,354260	38,389826	74,71702	121,334049	92,515316	103,530066	111,408782	195,397071	159,72257	140,331889	166,97972	140,271229	142,412507	30,76136	29,66494	56,508494	44,397354	41,439476	11,98245	57,262079	6,109462	146,469649	161,31082	35,228981	54,435560	68,268001	171,169522	128,414822	3,111934	169,251365	199,477422	57,228266	95,71911	46,501382	139,270265	63,234987	23,70719	124,241192	95,117970	131,460424	196,108074	68,484524	174,447670	127,460677	128,45555	170,305703	137,494222	131,119523	24,3778	150,194820	13,502197	156,57229	78,490968	98,390664	20,131922	65,308986	20,335209	55,305228	167,151106	168,404398	68,203359	176,361359	88,157728	107,461094
